Generated complete hourly index / 完整小时基准时间序列,Generated complete hourly index / 完整小时基准时间序列,Generation and Extra High Voltage Losses / 发电与超高压损耗,Generation and Extra High Voltage Losses / 发电与超高压损耗,Wind Generation / 风电发电量,Solar Generation / 光伏发电量,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Generation by Fuel Type / 按燃料类型发电,Historical Load Forecasts / 历史负荷预测,Historical Load Forecasts / 历史负荷预测,Hourly Load: Preliminary / 初步小时负荷,Hourly Load: Metered / 计量小时负荷,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Ancillary Service Market Results / 日前辅助服务市场结果,Day-Ahead Hourly LMPs / 日前小时节点边际电价,Day-Ahead Hourly LMPs / 日前小时节点边际电价,Day-Ahead Hourly LMPs / 日前小时节点边际电价,Day-Ahead Hourly LMPs / 日前小时节点边际电价,Real-Time Hourly LMPs / 实时小时节点边际电价,Real-Time Hourly LMPs / 实时小时节点边际电价,Real-Time Hourly LMPs / 实时小时节点边际电价,Real-Time Hourly LMPs / 实时小时节点边际电价,Actual/Schedule Summary Report / 实际/计划交换潮流汇总,Actual/Schedule Summary Report / 实际/计划交换潮流汇总,Actual/Schedule Summary Report / 实际/计划交换潮流汇总,Actual/Schedule Summary Report / 实际/计划交换潮流汇总,Actual/Schedule Summary Report / 实际/计划交换潮流汇总,Actual/Schedule Summary Report / 实际/计划交换潮流汇总
datetime_beginning_utc,datetime_beginning_ept,total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_storage_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,forecast_load_mw_day_ahead,prelim_load_avg_hourly,metered_load_mw,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_mcp_thirty_minutes_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_primary_reserve,da_as_total_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,da_as_ss_mw_thirty_minutes_reserve,da_as_ircmwt2_primary_reserve,da_as_ircmwt2_synchronized_reserve,da_as_ircmwt2_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
小时开始时间 UTC,小时开始时间 EPT/美东时间,PJM 总发电量,PJM 总损耗,RTO 风电发电功率,RTO 光伏发电功率,煤电发电功率,天然气发电功率,水电发电功率,多燃料机组发电功率,核电发电功率,燃油发电功率,其他可再生能源发电功率,按燃料口径光伏发电功率,储能发电/放电功率,按燃料口径风电发电功率,煤电占总发电比例,天然气占总发电比例,水电占总发电比例,多燃料占总发电比例,核电占总发电比例,燃油占总发电比例,其他可再生能源占总发电比例,光伏占总发电比例,储能占总发电比例,风电占总发电比例,最新可用预测负荷,日前预测负荷,初步小时平均负荷,RTO 计量负荷,日前一次备用市场出清价格,日前同步备用市场出清价格,日前三十分钟备用市场出清价格,日前一次备用需求 MW,日前同步备用需求 MW,日前三十分钟备用需求 MW,日前一次备用总 MW,日前同步备用总 MW,日前三十分钟备用总 MW,日前一次备用分配 MW,日前同步备用分配 MW,日前三十分钟备用分配 MW,日前一次备用自调度 MW,日前同步备用自调度 MW,日前三十分钟备用自调度 MW,日前一次备用接口备用能力 MW,日前同步备用接口备用能力 MW,日前三十分钟备用接口备用能力 MW,日前一次备用非同步备用 MW,日前系统能量价格,日前总 LMP,日前阻塞价格,日前边际损耗价格,实时系统能量价格,实时总 LMP,实时阻塞价格,实时边际损耗价格,净实际交换潮流,净计划交换潮流,净意外交换潮流,总实际交换潮流规模,总计划交换潮流规模,总意外交换潮流规模
2025-01-01 00:00:00,2024-12-31 19:00:00-0500,94849.985,476.4,8330.62,-13.183,14415.0,34288.0,3688.0,3.0,33824.0,179.0,668.0,0.0,10.0,8377.0,0.151,0.359,0.038,0.0,0.354,0.001,0.007,0.0,0.0,0.087,94738,88823.0,91563.5,91400.312,0.0,0.04,0.0,3677.6,2515.1,3677.6,4693.6,2515.1,18427.6,4693.6,2515.1,18427.6,90.0,90.0,90.0,0.0,0.0,0.0,2178.5,27.75,28.411292,0.178382,0.482911,20.27,20.294497,0.015262,0.009235,-3766.032,-3750.837,15.194999999999936,11394.032,6072.8369999999995,7455.195
2025-01-01 01:00:00,2024-12-31 20:00:00-0500,91886.907,444.9,8188.918,-14.203,14235.0,32881.0,2608.0,3.0,33833.0,182.0,667.0,0.0,6.0,8203.0,0.153,0.355,0.028,0.0,0.365,0.002,0.007,0.0,0.0,0.088,92304,86272.0,88940.5,88736.237,0.0,0.04,0.0,3677.6,2515.1,3677.6,4693.6,2515.1,18585.9,4693.6,2515.1,18585.9,30.0,30.0,30.0,0.0,0.0,0.0,2178.5,26.02,26.568702,0.143132,0.40557,19.02,19.040432,0.014335,0.011096,-3458.9390000000003,-3314.6490000000003,144.28999999999996,11228.939,5714.649,7788.29
2025-01-01 02:00:00,2024-12-31 21:00:00-0500,90326.751,425.8,8214.065,-13.193,14073.0,32226.0,1634.0,3.0,33849.0,182.0,673.0,0.0,0.0,8254.0,0.154,0.354,0.018,0.0,0.372,0.002,0.007,0.0,0.0,0.09,89225,83672.0,86411.8,86240.94,0.0,0.04,0.0,3677.6,2515.1,3677.6,4693.6,2515.1,18735.0,4693.6,2515.1,18735.0,50.0,50.0,50.0,0.0,0.0,0.0,2178.5,24.25,24.488182,0.002451,0.235731,19.1,19.118143,0.01072,0.009923,-4394.057,-4289.664000000001,104.39300000000004,10356.057,6677.664000000001,7013.893
2025-01-01 03:00:00,2024-12-31 22:00:00-0500,87943.443,400.1,8034.291,-13.232,13758.0,31240.0,937.0,3.0,33846.0,182.0,673.0,0.0,0.0,8113.0,0.155,0.352,0.01,0.0,0.381,0.002,0.007,0.0,0.0,0.091,85253,81190.0,83937.7,83701.368,0.0,0.04,0.0,3677.6,2515.1,3677.6,4642.6,2515.1,18718.6,4642.6,2515.1,18718.6,50.0,50.0,50.0,0.0,0.0,0.0,2127.5,23.66,23.517871,-0.121863,-0.020266,18.21,18.22782,0.006861,0.009293,-4542.280000000001,-4410.775,131.505,8996.28,6316.775,6208.005
2025-01-01 04:00:00,2024-12-31 23:00:00-0500,86293.238,389.7,7869.167,-13.153,13524.0,30608.0,949.0,3.0,33860.0,183.0,659.0,0.0,0.0,7927.0,0.154,0.348,0.01,0.0,0.386,0.002,0.007,0.0,0.0,0.09,81649,78897.0,81678.8,81411.778,0.0,0.04,0.0,3677.6,2515.1,3677.6,4642.6,2515.1,18707.8,4642.6,2515.1,18707.8,50.0,50.0,50.0,0.0,0.0,0.0,2127.5,21.65,21.289812,-0.259869,-0.100319,18.02,18.030554,0.001291,0.007596,-5164.027,-5081.314,82.71299999999997,9272.027,6461.314,5610.787
2025-01-01 05:00:00,2025-01-01 00:00:00-0500,84730.0,376.4,7854.908,-13.889,13826.0,29315.0,784.0,3.0,33860.0,184.0,670.0,0.0,0.0,7894.0,0.159,0.338,0.009,0.0,0.391,0.002,0.007,0.0,0.0,0.091,78381,,79585.9,79083.837,0.0,0.0,0.0,3677.6,2515.1,3677.6,5053.0,3505.5,19552.9,5053.0,3505.5,19552.9,325.0,325.0,325.0,0.0,0.0,0.0,1547.5,21.26,21.024537,-0.34286,0.107397,19.73,19.74498,0.002973,0.01034,-5675.16,-5525.005,150.15499999999997,9387.16,7151.005,6295.845
2025-01-01 06:00:00,2025-01-01 01:00:00-0500,83859.665,394.2,8150.267,-13.057,14020.0,29393.0,717.0,3.0,33872.0,186.0,663.0,0.0,0.0,8150.0,0.161,0.337,0.008,0.0,0.389,0.002,0.007,0.0,0.0,0.093,76851,,78328.3,77793.949,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,3210.1,18201.9,3677.6,3210.1,18201.9,325.0,325.0,325.0,0.0,0.0,0.0,467.5,20.96,20.552743,-0.389588,-0.01767,19.99,20.006767,0.003146,0.010288,-6074.142,-5994.721,79.42100000000005,9410.142,8072.721,6838.579
2025-01-01 07:00:00,2025-01-01 02:00:00-0500,82248.02,397.9,8407.36,-13.135,13998.0,28220.0,626.0,3.0,33869.0,187.0,660.0,0.0,0.0,8448.0,0.162,0.328,0.007,0.0,0.393,0.002,0.007,0.0,0.0,0.098,75790,,77229.8,76663.734,0.0,0.0,0.0,3677.6,2515.1,3677.6,3724.6,3257.1,18251.7,3724.6,3257.1,18251.7,325.0,325.0,325.0,0.0,0.0,0.0,467.5,20.42,20.096544,-0.34533,0.021874,19.07,19.083508,0.000623,0.010385,-5587.559,-5555.644,31.914999999999964,9247.559,7705.644,7028.085
