feature,score,selected
marginal_loss_price_rt,1.0,True
system_energy_price_rt,0.9030156051481912,True
total_lmp_rt,0.902094693241463,True
total_pjm_rmccp_cr,0.7410325414254778,True
rmccp,0.4862081955888142,True
da_as_mcp_synchronized_reserve,0.32929139376875727,True
system_energy_price_da,0.29652686637997405,True
total_lmp_da,0.2918214354085261,True
da_as_mcp_primary_reserve,0.25393676452009695,True
congestion_price_da,0.21211364224606416,True
marginal_loss_price_da,0.21165464159897915,True
da_as_as_req_mw_primary_reserve,0.14895502483261736,True
da_as_as_req_mw_synchronized_reserve,0.14860284907531954,True
total_losses,0.13498689144226536,True
da_as_as_req_mw_thirty_minutes_reserve,0.12711675067982547,True
da_as_nsr_mw_primary_reserve,0.11308180631050423,False
total_pjm_loc_credit,0.10351164119531611,False
da_as_total_mw_primary_reserve,0.10039946176252301,False
da_as_as_mw_primary_reserve,0.10039946176252301,False
da_as_total_mw_synchronized_reserve,0.10004176321261403,False
da_as_as_mw_synchronized_reserve,0.10004176321261403,False
da_as_total_mw_thirty_minutes_reserve,0.09634725441273276,False
da_as_as_mw_thirty_minutes_reserve,0.09634725441273276,False
total_pjm_rmpcp_cr,0.08039759468700598,False
da_as_ss_mw_primary_reserve,0.06370766395338896,False
da_as_ss_mw_synchronized_reserve,0.06370766395338896,False
da_as_ss_mw_thirty_minutes_reserve,0.06370766395338896,False
gross_inadv_interchange_mw,0.06148930252124403,False
congestion_price_rt,0.06133862806617548,False
rmpcp,0.05965408903844124,False
gross_actual_interchange_mw,0.04956842029973163,False
total_pjm_reg_purchases,0.04123821924019374,False
net_sched_interchange_mw,0.03508739598714566,False
net_actual_interchange_mw,0.031274456895310304,False
gross_sched_interchange_mw,0.02892257157952166,False
total_pjm_self_sched_reg,0.027062949097711026,False
total_pjm_assigned_reg,0.022894559521170647,False
net_inadv_interchange_mw,0.00670606757585585,False
da_as_mcp_thirty_minutes_reserve,0.0,False
da_as_ircmwt2_primary_reserve,0.0,False
da_as_ircmwt2_synchronized_reserve,0.0,False
da_as_ircmwt2_thirty_minutes_reserve,0.0,False
