epoch,feature_index,feature,omega_group_l2
1,17,forecast_load_mw_day_ahead,1.0912348
1,18,total_pjm_rmccp_cr,1.0978426
1,19,gen_fuel_wind_mw,1.2725829
1,20,da_as_total_mw_synchronized_reserve,1.2374411
1,21,system_energy_price_da,1.1002232
1,22,gen_fuel_multiple_fuels_pct,1.1750998
1,23,gen_fuel_multiple_fuels_mw,1.0097123
1,24,marginal_loss_price_rt,1.0967305
1,25,gen_fuel_gas_pct,1.1425452
1,26,marginal_loss_price_da,1.0605878
1,27,total_lmp_rt,1.0675771
1,28,rmccp,1.1621562
1,29,system_energy_price_rt,1.1002324
1,30,rmpcp,1.0273699
1,31,gen_fuel_wind_pct,1.2037348
1,32,gen_fuel_coal_mw,1.0009501
1,33,wind_generation_mw,1.117854
1,34,gross_inadv_interchange_mw,1.2973515
1,35,gen_fuel_oil_mw,1.0938269
1,36,da_as_mcp_primary_reserve,0.97949
1,37,total_pjm_rt_load_mwh,1.2064931
1,38,metered_load_mw,1.1344314
1,39,forecast_load_mw_latest_available,1.1307791
1,40,prelim_load_avg_hourly,1.2554451
1,41,gross_actual_interchange_mw,1.2389917
1,42,gen_fuel_hydro_mw,0.8882894
1,43,total_pjm_loc_credit,1.2575537
1,44,total_losses,1.367469
1,45,net_inadv_interchange_mw,1.1237748
1,46,da_as_nsr_mw_primary_reserve,1.10356
1,47,total_pjm_self_sched_reg,1.2532828
1,48,da_as_ss_mw_synchronized_reserve,1.1633253
1,49,da_as_ss_mw_thirty_minutes_reserve,1.0506419
1,50,da_as_ss_mw_primary_reserve,1.1673473
1,51,gen_fuel_solar_mw,1.337384
1,52,gen_fuel_coal_pct,1.0423161
1,53,congestion_price_rt,1.2573243
1,54,da_as_mcp_synchronized_reserve,1.0709339
1,55,congestion_price_da,0.9707438
2,1,da_as_as_mw_thirty_minutes_reserve,1.110392
2,2,da_as_total_mw_thirty_minutes_reserve,0.92820734
2,3,gross_sched_interchange_mw,1.3403336
2,4,gen_fuel_nuclear_mw,1.0352509
2,5,gen_fuel_gas_mw,1.3003727
2,6,da_as_as_req_mw_thirty_minutes_reserve,1.0290116
2,7,da_as_as_req_mw_primary_reserve,0.8635406
2,8,da_as_as_req_mw_synchronized_reserve,1.1032349
2,9,total_pjm_assigned_reg,1.2127178
2,10,da_as_as_mw_primary_reserve,1.0247699
2,11,da_as_total_mw_primary_reserve,1.1244625
2,12,da_as_as_mw_synchronized_reserve,1.0545577
2,13,total_pjm_reg_purchases,1.0720782
2,14,gen_fuel_other_renewables_mw,1.0490601
2,15,total_lmp_da,0.99463683
2,16,total_pjm_rmpcp_cr,1.0155958
2,17,forecast_load_mw_day_ahead,0.9428896
2,18,total_pjm_rmccp_cr,0.9337432
2,19,gen_fuel_wind_mw,1.1014811
2,20,da_as_total_mw_synchronized_reserve,1.0599686
2,21,system_energy_price_da,0.9910956
2,22,gen_fuel_multiple_fuels_pct,1.0049232
2,23,gen_fuel_multiple_fuels_mw,0.8314062
2,24,marginal_loss_price_rt,0.89794314
2,25,gen_fuel_gas_pct,0.9416329
2,26,marginal_loss_price_da,0.92319113
2,27,total_lmp_rt,0.8784974
2,28,rmccp,0.96182746
2,29,system_energy_price_rt,0.89587486
2,30,rmpcp,0.84780663
2,31,gen_fuel_wind_pct,1.0588382
2,32,gen_fuel_coal_mw,0.95300263
2,33,wind_generation_mw,0.9834482
2,34,gross_inadv_interchange_mw,1.1355792
2,35,gen_fuel_oil_mw,0.93758214
2,36,da_as_mcp_primary_reserve,0.82140803
2,37,total_pjm_rt_load_mwh,1.0281293
2,38,metered_load_mw,0.9627202
2,39,forecast_load_mw_latest_available,0.9502958
2,40,prelim_load_avg_hourly,1.0672475
2,41,gross_actual_interchange_mw,1.0903354
2,42,gen_fuel_hydro_mw,0.77386385
2,43,total_pjm_loc_credit,1.0529814
2,44,total_losses,1.286104
2,45,net_inadv_interchange_mw,0.951276
2,46,da_as_nsr_mw_primary_reserve,0.92030704
2,47,total_pjm_self_sched_reg,1.0657881
2,48,da_as_ss_mw_synchronized_reserve,0.9831555
2,49,da_as_ss_mw_thirty_minutes_reserve,0.87702376
2,50,da_as_ss_mw_primary_reserve,1.0005742
2,51,gen_fuel_solar_mw,1.1434729
2,52,gen_fuel_coal_pct,0.93035996
2,53,congestion_price_rt,1.0873202
2,54,da_as_mcp_synchronized_reserve,0.91142124
2,55,congestion_price_da,0.7657838
3,1,da_as_as_mw_thirty_minutes_reserve,0.9874385
3,2,da_as_total_mw_thirty_minutes_reserve,0.82500684
3,3,gross_sched_interchange_mw,1.1944721
3,4,gen_fuel_nuclear_mw,0.9085255
3,5,gen_fuel_gas_mw,1.2520077
3,6,da_as_as_req_mw_thirty_minutes_reserve,0.932733
3,7,da_as_as_req_mw_primary_reserve,0.7379176
3,8,da_as_as_req_mw_synchronized_reserve,0.9657009
3,9,total_pjm_assigned_reg,1.0731803
3,10,da_as_as_mw_primary_reserve,0.89238405
3,11,da_as_total_mw_primary_reserve,0.97274643
3,12,da_as_as_mw_synchronized_reserve,0.92914957
3,13,total_pjm_reg_purchases,0.9109431
3,14,gen_fuel_other_renewables_mw,0.9165936
3,15,total_lmp_da,0.89635974
3,16,total_pjm_rmpcp_cr,0.882807
3,17,forecast_load_mw_day_ahead,0.8221359
3,18,total_pjm_rmccp_cr,0.82247746
3,19,gen_fuel_wind_mw,0.97010964
3,20,da_as_total_mw_synchronized_reserve,0.92856926
3,21,system_energy_price_da,0.9080374
3,22,gen_fuel_multiple_fuels_pct,0.8749795
3,23,gen_fuel_multiple_fuels_mw,0.70298535
3,24,marginal_loss_price_rt,0.7563152
3,25,gen_fuel_gas_pct,0.7933485
3,26,marginal_loss_price_da,0.8064233
3,27,total_lmp_rt,0.7474117
3,28,rmccp,0.82061666
3,29,system_energy_price_rt,0.7547832
3,30,rmpcp,0.71362084
3,31,gen_fuel_wind_pct,0.9503815
3,32,gen_fuel_coal_mw,0.92644477
3,33,wind_generation_mw,0.87587357
3,34,gross_inadv_interchange_mw,1.0280951
3,35,gen_fuel_oil_mw,0.8106781
3,36,da_as_mcp_primary_reserve,0.70522505
3,37,total_pjm_rt_load_mwh,0.90533775
3,38,metered_load_mw,0.837262
3,39,forecast_load_mw_latest_available,0.8093166
3,40,prelim_load_avg_hourly,0.9329207
3,41,gross_actual_interchange_mw,0.9465707
3,42,gen_fuel_hydro_mw,0.70043683
3,43,total_pjm_loc_credit,0.88883466
3,44,total_losses,1.1642478
3,45,net_inadv_interchange_mw,0.80810165
3,46,da_as_nsr_mw_primary_reserve,0.772235
3,47,total_pjm_self_sched_reg,0.9066007
3,48,da_as_ss_mw_synchronized_reserve,0.83165354
3,49,da_as_ss_mw_thirty_minutes_reserve,0.7578917
3,50,da_as_ss_mw_primary_reserve,0.8643557
3,51,gen_fuel_solar_mw,1.0088329
3,52,gen_fuel_coal_pct,0.85892403
3,53,congestion_price_rt,0.9475371
3,54,da_as_mcp_synchronized_reserve,0.7887582
3,55,congestion_price_da,0.63220537
4,1,da_as_as_mw_thirty_minutes_reserve,0.88413274
4,2,da_as_total_mw_thirty_minutes_reserve,0.7396392
4,3,gross_sched_interchange_mw,1.092735
4,4,gen_fuel_nuclear_mw,0.812491
4,5,gen_fuel_gas_mw,1.1960243
4,6,da_as_as_req_mw_thirty_minutes_reserve,0.8605299
4,7,da_as_as_req_mw_primary_reserve,0.6448108
4,8,da_as_as_req_mw_synchronized_reserve,0.85383457
4,9,total_pjm_assigned_reg,0.9636956
4,10,da_as_as_mw_primary_reserve,0.7978472
4,11,da_as_total_mw_primary_reserve,0.8492746
4,12,da_as_as_mw_synchronized_reserve,0.8278398
4,13,total_pjm_reg_purchases,0.7798092
4,14,gen_fuel_other_renewables_mw,0.83504725
4,15,total_lmp_da,0.80826694
4,16,total_pjm_rmpcp_cr,0.7537326
4,17,forecast_load_mw_day_ahead,0.73887056
4,18,total_pjm_rmccp_cr,0.74124396
4,19,gen_fuel_wind_mw,0.86200297
4,20,da_as_total_mw_synchronized_reserve,0.8275417
4,21,system_energy_price_da,0.83439034
4,22,gen_fuel_multiple_fuels_pct,0.7775813
4,23,gen_fuel_multiple_fuels_mw,0.6055714
4,24,marginal_loss_price_rt,0.64927304
4,25,gen_fuel_gas_pct,0.67921346
4,26,marginal_loss_price_da,0.7064685
4,27,total_lmp_rt,0.6363259
4,28,rmccp,0.7143995
4,29,system_energy_price_rt,0.65664774
4,30,rmpcp,0.59872556
4,31,gen_fuel_wind_pct,0.8626118
4,32,gen_fuel_coal_mw,0.8973473
4,33,wind_generation_mw,0.78361285
4,34,gross_inadv_interchange_mw,0.9301273
4,35,gen_fuel_oil_mw,0.70962405
4,36,da_as_mcp_primary_reserve,0.6112828
4,37,total_pjm_rt_load_mwh,0.8353848
4,38,metered_load_mw,0.7575388
4,39,forecast_load_mw_latest_available,0.71291625
4,40,prelim_load_avg_hourly,0.86643827
4,41,gross_actual_interchange_mw,0.82583576
4,42,gen_fuel_hydro_mw,0.65712404
4,43,total_pjm_loc_credit,0.7548784
4,44,total_losses,1.0512592
4,45,net_inadv_interchange_mw,0.6932244
4,46,da_as_nsr_mw_primary_reserve,0.6563492
4,47,total_pjm_self_sched_reg,0.7808597
4,48,da_as_ss_mw_synchronized_reserve,0.70489705
4,49,da_as_ss_mw_thirty_minutes_reserve,0.6728114
4,50,da_as_ss_mw_primary_reserve,0.7516313
4,51,gen_fuel_solar_mw,0.9132296
4,52,gen_fuel_coal_pct,0.80507815
4,53,congestion_price_rt,0.8358383
4,54,da_as_mcp_synchronized_reserve,0.70785785
4,55,congestion_price_da,0.5412212
5,1,da_as_as_mw_thirty_minutes_reserve,0.8077657
5,2,da_as_total_mw_thirty_minutes_reserve,0.6658048
5,3,gross_sched_interchange_mw,0.99457324
5,4,gen_fuel_nuclear_mw,0.76841795
5,5,gen_fuel_gas_mw,1.1642212
5,6,da_as_as_req_mw_thirty_minutes_reserve,0.7929448
5,7,da_as_as_req_mw_primary_reserve,0.57044065
5,8,da_as_as_req_mw_synchronized_reserve,0.7675714
5,9,total_pjm_assigned_reg,0.86700886
5,10,da_as_as_mw_primary_reserve,0.72266275
5,11,da_as_total_mw_primary_reserve,0.7543058
5,12,da_as_as_mw_synchronized_reserve,0.74823046
5,13,total_pjm_reg_purchases,0.6767196
5,14,gen_fuel_other_renewables_mw,0.77758634
5,15,total_lmp_da,0.73082244
5,16,total_pjm_rmpcp_cr,0.6518027
5,17,forecast_load_mw_day_ahead,0.6751065
5,18,total_pjm_rmccp_cr,0.67261577
5,19,gen_fuel_wind_mw,0.77585524
5,20,da_as_total_mw_synchronized_reserve,0.74155843
5,21,system_energy_price_da,0.7698542
5,22,gen_fuel_multiple_fuels_pct,0.70610785
5,23,gen_fuel_multiple_fuels_mw,0.52609986
5,24,marginal_loss_price_rt,0.5619792
5,25,gen_fuel_gas_pct,0.5844324
5,26,marginal_loss_price_da,0.61344546
5,27,total_lmp_rt,0.5410541
5,28,rmccp,0.6289359
5,29,system_energy_price_rt,0.5809949
5,30,rmpcp,0.5101086
5,31,gen_fuel_wind_pct,0.785578
5,32,gen_fuel_coal_mw,0.8755447
5,33,wind_generation_mw,0.7092062
5,34,gross_inadv_interchange_mw,0.8641282
5,35,gen_fuel_oil_mw,0.6361211
5,36,da_as_mcp_primary_reserve,0.5474871
5,37,total_pjm_rt_load_mwh,0.80878234
5,38,metered_load_mw,0.72245294
5,39,forecast_load_mw_latest_available,0.6589212
5,40,prelim_load_avg_hourly,0.8547879
5,41,gross_actual_interchange_mw,0.7241001
5,42,gen_fuel_hydro_mw,0.6388606
5,43,total_pjm_loc_credit,0.64579356
5,44,total_losses,0.95195067
5,45,net_inadv_interchange_mw,0.6052765
5,46,da_as_nsr_mw_primary_reserve,0.5658729
5,47,total_pjm_self_sched_reg,0.679454
5,48,da_as_ss_mw_synchronized_reserve,0.60563344
5,49,da_as_ss_mw_thirty_minutes_reserve,0.6060539
5,50,da_as_ss_mw_primary_reserve,0.65732074
5,51,gen_fuel_solar_mw,0.8676132
5,52,gen_fuel_coal_pct,0.7541631
5,53,congestion_price_rt,0.7585527
5,54,da_as_mcp_synchronized_reserve,0.63740766
5,55,congestion_price_da,0.47007048
6,1,da_as_as_mw_thirty_minutes_reserve,0.74382895
6,2,da_as_total_mw_thirty_minutes_reserve,0.6014035
6,3,gross_sched_interchange_mw,0.9225823
6,4,gen_fuel_nuclear_mw,0.7452871
6,5,gen_fuel_gas_mw,1.1388575
6,6,da_as_as_req_mw_thirty_minutes_reserve,0.7323195
6,7,da_as_as_req_mw_primary_reserve,0.50648725
6,8,da_as_as_req_mw_synchronized_reserve,0.6876889
6,9,total_pjm_assigned_reg,0.7899262
6,10,da_as_as_mw_primary_reserve,0.66445476
6,11,da_as_total_mw_primary_reserve,0.667274
6,12,da_as_as_mw_synchronized_reserve,0.6728582
6,13,total_pjm_reg_purchases,0.5978058
6,14,gen_fuel_other_renewables_mw,0.73800814
6,15,total_lmp_da,0.6466243
6,16,total_pjm_rmpcp_cr,0.5711483
6,17,forecast_load_mw_day_ahead,0.617555
6,18,total_pjm_rmccp_cr,0.6093254
6,19,gen_fuel_wind_mw,0.69227344
6,20,da_as_total_mw_synchronized_reserve,0.6628228
6,21,system_energy_price_da,0.69285524
6,22,gen_fuel_multiple_fuels_pct,0.6508003
6,23,gen_fuel_multiple_fuels_mw,0.4609169
6,24,marginal_loss_price_rt,0.5006899
6,25,gen_fuel_gas_pct,0.5007115
6,26,marginal_loss_price_da,0.53903085
6,27,total_lmp_rt,0.4623734
6,28,rmccp,0.5554895
6,29,system_energy_price_rt,0.5103928
6,30,rmpcp,0.44212788
6,31,gen_fuel_wind_pct,0.7140971
6,32,gen_fuel_coal_mw,0.844299
6,33,wind_generation_mw,0.63982755
6,34,gross_inadv_interchange_mw,0.79424787
6,35,gen_fuel_oil_mw,0.5706817
6,36,da_as_mcp_primary_reserve,0.49262908
6,37,total_pjm_rt_load_mwh,0.8063226
6,38,metered_load_mw,0.70384645
6,39,forecast_load_mw_latest_available,0.61243665
6,40,prelim_load_avg_hourly,0.86650425
6,41,gross_actual_interchange_mw,0.6519916
6,42,gen_fuel_hydro_mw,0.64246565
6,43,total_pjm_loc_credit,0.548564
6,44,total_losses,0.8788128
6,45,net_inadv_interchange_mw,0.5274725
6,46,da_as_nsr_mw_primary_reserve,0.4946613
6,47,total_pjm_self_sched_reg,0.5948941
6,48,da_as_ss_mw_synchronized_reserve,0.5235279
6,49,da_as_ss_mw_thirty_minutes_reserve,0.5457996
6,50,da_as_ss_mw_primary_reserve,0.5814191
6,51,gen_fuel_solar_mw,0.81775606
6,52,gen_fuel_coal_pct,0.69318163
6,53,congestion_price_rt,0.6804415
6,54,da_as_mcp_synchronized_reserve,0.57470787
6,55,congestion_price_da,0.4121515
7,1,da_as_as_mw_thirty_minutes_reserve,0.6767303
7,2,da_as_total_mw_thirty_minutes_reserve,0.53596395
7,3,gross_sched_interchange_mw,0.8582471
7,4,gen_fuel_nuclear_mw,0.7227713
7,5,gen_fuel_gas_mw,1.0950917
7,6,da_as_as_req_mw_thirty_minutes_reserve,0.6778003
7,7,da_as_as_req_mw_primary_reserve,0.45086682
7,8,da_as_as_req_mw_synchronized_reserve,0.6264991
7,9,total_pjm_assigned_reg,0.7220435
7,10,da_as_as_mw_primary_reserve,0.61028546
7,11,da_as_total_mw_primary_reserve,0.5956263
7,12,da_as_as_mw_synchronized_reserve,0.61165875
7,13,total_pjm_reg_purchases,0.52813923
7,14,gen_fuel_other_renewables_mw,0.6905739
7,15,total_lmp_da,0.5744289
7,16,total_pjm_rmpcp_cr,0.48960632
7,17,forecast_load_mw_day_ahead,0.5596588
7,18,total_pjm_rmccp_cr,0.55288583
7,19,gen_fuel_wind_mw,0.63229686
7,20,da_as_total_mw_synchronized_reserve,0.59561825
7,21,system_energy_price_da,0.62811863
7,22,gen_fuel_multiple_fuels_pct,0.5982351
7,23,gen_fuel_multiple_fuels_mw,0.41130263
7,24,marginal_loss_price_rt,0.44816783
7,25,gen_fuel_gas_pct,0.4347567
7,26,marginal_loss_price_da,0.48101068
7,27,total_lmp_rt,0.39687872
7,28,rmccp,0.4982515
7,29,system_energy_price_rt,0.46375307
7,30,rmpcp,0.377673
7,31,gen_fuel_wind_pct,0.65620404
7,32,gen_fuel_coal_mw,0.808808
7,33,wind_generation_mw,0.59424734
7,34,gross_inadv_interchange_mw,0.73417664
7,35,gen_fuel_oil_mw,0.5247274
7,36,da_as_mcp_primary_reserve,0.4427008
7,37,total_pjm_rt_load_mwh,0.81731206
7,38,metered_load_mw,0.69935334
7,39,forecast_load_mw_latest_available,0.56617516
7,40,prelim_load_avg_hourly,0.88808817
7,41,gross_actual_interchange_mw,0.59661925
7,42,gen_fuel_hydro_mw,0.6314906
7,43,total_pjm_loc_credit,0.46872512
7,44,total_losses,0.8173115
7,45,net_inadv_interchange_mw,0.46161026
7,46,da_as_nsr_mw_primary_reserve,0.42712516
7,47,total_pjm_self_sched_reg,0.52193123
7,48,da_as_ss_mw_synchronized_reserve,0.45311585
7,49,da_as_ss_mw_thirty_minutes_reserve,0.49226803
7,50,da_as_ss_mw_primary_reserve,0.5119577
7,51,gen_fuel_solar_mw,0.79358745
7,52,gen_fuel_coal_pct,0.62663347
7,53,congestion_price_rt,0.61195856
7,54,da_as_mcp_synchronized_reserve,0.5223806
7,55,congestion_price_da,0.35882902
8,1,da_as_as_mw_thirty_minutes_reserve,0.6225959
8,2,da_as_total_mw_thirty_minutes_reserve,0.48396304
8,3,gross_sched_interchange_mw,0.803713
8,4,gen_fuel_nuclear_mw,0.69114
8,5,gen_fuel_gas_mw,1.0491061
8,6,da_as_as_req_mw_thirty_minutes_reserve,0.63131535
8,7,da_as_as_req_mw_primary_reserve,0.40176198
8,8,da_as_as_req_mw_synchronized_reserve,0.5683527
8,9,total_pjm_assigned_reg,0.66402215
8,10,da_as_as_mw_primary_reserve,0.5641425
8,11,da_as_total_mw_primary_reserve,0.5321614
8,12,da_as_as_mw_synchronized_reserve,0.558702
8,13,total_pjm_reg_purchases,0.473407
8,14,gen_fuel_other_renewables_mw,0.6487082
8,15,total_lmp_da,0.5218415
8,16,total_pjm_rmpcp_cr,0.4243343
8,17,forecast_load_mw_day_ahead,0.50051
8,18,total_pjm_rmccp_cr,0.49862328
8,19,gen_fuel_wind_mw,0.58281606
8,20,da_as_total_mw_synchronized_reserve,0.53456867
8,21,system_energy_price_da,0.577988
8,22,gen_fuel_multiple_fuels_pct,0.5598473
8,23,gen_fuel_multiple_fuels_mw,0.3685838
8,24,marginal_loss_price_rt,0.40755224
8,25,gen_fuel_gas_pct,0.38135508
8,26,marginal_loss_price_da,0.42871237
8,27,total_lmp_rt,0.3393472
8,28,rmccp,0.44270515
8,29,system_energy_price_rt,0.41203332
8,30,rmpcp,0.33373585
8,31,gen_fuel_wind_pct,0.606707
8,32,gen_fuel_coal_mw,0.7829692
8,33,wind_generation_mw,0.55443996
8,34,gross_inadv_interchange_mw,0.6835679
8,35,gen_fuel_oil_mw,0.4848017
8,36,da_as_mcp_primary_reserve,0.4063196
8,37,total_pjm_rt_load_mwh,0.81751215
8,38,metered_load_mw,0.6891963
8,39,forecast_load_mw_latest_available,0.5163993
8,40,prelim_load_avg_hourly,0.89894396
8,41,gross_actual_interchange_mw,0.5452593
8,42,gen_fuel_hydro_mw,0.610978
8,43,total_pjm_loc_credit,0.41684464
8,44,total_losses,0.7672796
8,45,net_inadv_interchange_mw,0.39845985
8,46,da_as_nsr_mw_primary_reserve,0.37904024
8,47,total_pjm_self_sched_reg,0.4570587
8,48,da_as_ss_mw_synchronized_reserve,0.39586082
8,49,da_as_ss_mw_thirty_minutes_reserve,0.44741374
8,50,da_as_ss_mw_primary_reserve,0.44913873
8,51,gen_fuel_solar_mw,0.7629386
8,52,gen_fuel_coal_pct,0.5781339
8,53,congestion_price_rt,0.5567383
8,54,da_as_mcp_synchronized_reserve,0.46802762
8,55,congestion_price_da,0.31336266
9,1,da_as_as_mw_thirty_minutes_reserve,0.5728146
9,2,da_as_total_mw_thirty_minutes_reserve,0.43697053
9,3,gross_sched_interchange_mw,0.759599
9,4,gen_fuel_nuclear_mw,0.6667428
9,5,gen_fuel_gas_mw,1.0148598
9,6,da_as_as_req_mw_thirty_minutes_reserve,0.58448327
9,7,da_as_as_req_mw_primary_reserve,0.36014858
9,8,da_as_as_req_mw_synchronized_reserve,0.51615906
9,9,total_pjm_assigned_reg,0.6113392
9,10,da_as_as_mw_primary_reserve,0.5209752
9,11,da_as_total_mw_primary_reserve,0.47398838
9,12,da_as_as_mw_synchronized_reserve,0.5103012
9,13,total_pjm_reg_purchases,0.4232926
9,14,gen_fuel_other_renewables_mw,0.60875314
9,15,total_lmp_da,0.4856596
9,16,total_pjm_rmpcp_cr,0.36760426
9,17,forecast_load_mw_day_ahead,0.43969607
9,18,total_pjm_rmccp_cr,0.4494454
9,19,gen_fuel_wind_mw,0.5471092
9,20,da_as_total_mw_synchronized_reserve,0.4787044
9,21,system_energy_price_da,0.5399851
9,22,gen_fuel_multiple_fuels_pct,0.52738106
9,23,gen_fuel_multiple_fuels_mw,0.33101165
9,24,marginal_loss_price_rt,0.36747023
9,25,gen_fuel_gas_pct,0.33434266
9,26,marginal_loss_price_da,0.38687006
9,27,total_lmp_rt,0.28960395
9,28,rmccp,0.38940424
9,29,system_energy_price_rt,0.36892056
9,30,rmpcp,0.28503117
9,31,gen_fuel_wind_pct,0.5668037
9,32,gen_fuel_coal_mw,0.7584012
9,33,wind_generation_mw,0.5297153
9,34,gross_inadv_interchange_mw,0.6400005
9,35,gen_fuel_oil_mw,0.46314156
9,36,da_as_mcp_primary_reserve,0.37120247
9,37,total_pjm_rt_load_mwh,0.80119157
9,38,metered_load_mw,0.66567767
9,39,forecast_load_mw_latest_available,0.46657065
9,40,prelim_load_avg_hourly,0.88708454
9,41,gross_actual_interchange_mw,0.4943846
9,42,gen_fuel_hydro_mw,0.5917925
9,43,total_pjm_loc_credit,0.34944305
9,44,total_losses,0.7243511
9,45,net_inadv_interchange_mw,0.3449125
9,46,da_as_nsr_mw_primary_reserve,0.3358533
9,47,total_pjm_self_sched_reg,0.39859828
9,48,da_as_ss_mw_synchronized_reserve,0.34170002
9,49,da_as_ss_mw_thirty_minutes_reserve,0.40119922
9,50,da_as_ss_mw_primary_reserve,0.39391175
9,51,gen_fuel_solar_mw,0.73072314
9,52,gen_fuel_coal_pct,0.5318945
9,53,congestion_price_rt,0.5093897
9,54,da_as_mcp_synchronized_reserve,0.42997223
9,55,congestion_price_da,0.27291265
10,1,da_as_as_mw_thirty_minutes_reserve,0.5295806
10,2,da_as_total_mw_thirty_minutes_reserve,0.39832374
10,3,gross_sched_interchange_mw,0.7225943
10,4,gen_fuel_nuclear_mw,0.6410056
10,5,gen_fuel_gas_mw,0.97254294
10,6,da_as_as_req_mw_thirty_minutes_reserve,0.54659903
10,7,da_as_as_req_mw_primary_reserve,0.3256179
10,8,da_as_as_req_mw_synchronized_reserve,0.47182468
10,9,total_pjm_assigned_reg,0.56213826
10,10,da_as_as_mw_primary_reserve,0.4790735
10,11,da_as_total_mw_primary_reserve,0.4218646
10,12,da_as_as_mw_synchronized_reserve,0.47232318
10,13,total_pjm_reg_purchases,0.37849414
10,14,gen_fuel_other_renewables_mw,0.5776813
10,15,total_lmp_da,0.4556565
10,16,total_pjm_rmpcp_cr,0.3172563
10,17,forecast_load_mw_day_ahead,0.3906252
10,18,total_pjm_rmccp_cr,0.40350014
10,19,gen_fuel_wind_mw,0.5081417
10,20,da_as_total_mw_synchronized_reserve,0.4332358
10,21,system_energy_price_da,0.5079019
10,22,gen_fuel_multiple_fuels_pct,0.5002291
10,23,gen_fuel_multiple_fuels_mw,0.29908964
10,24,marginal_loss_price_rt,0.3343177
10,25,gen_fuel_gas_pct,0.3033555
10,26,marginal_loss_price_da,0.3501172
10,27,total_lmp_rt,0.24785666
10,28,rmccp,0.3427254
10,29,system_energy_price_rt,0.326092
10,30,rmpcp,0.24710189
10,31,gen_fuel_wind_pct,0.5288223
10,32,gen_fuel_coal_mw,0.73243475
10,33,wind_generation_mw,0.4993574
10,34,gross_inadv_interchange_mw,0.5983845
10,35,gen_fuel_oil_mw,0.4436574
