feature,score,selected
da_as_as_mw_primary_reserve,0.9997400982575155,True
da_as_nsr_mw_primary_reserve,5.773899186670645e-05,True
da_as_total_mw_synchronized_reserve,3.0791960056163234e-05,True
da_as_as_mw_synchronized_reserve,2.5328652891389402e-05,False
da_as_as_mw_thirty_minutes_reserve,1.7217177073138156e-05,False
da_as_total_mw_thirty_minutes_reserve,1.3234844823042451e-05,False
gen_fuel_multiple_fuels_mw,8.124323627662458e-06,False
net_inadv_interchange_mw,7.593735799739214e-06,False
forecast_load_mw_day_ahead,6.896620134463417e-06,False
total_gen,4.621710503929943e-06,False
marginal_loss_price_rt,3.858416990821378e-06,False
gen_fuel_multiple_fuels_pct,3.8095261947245055e-06,False
da_as_as_req_mw_primary_reserve,3.7909294793271596e-06,False
gross_actual_interchange_mw,3.7546259096988313e-06,False
wind_generation_mw,3.5343118234475383e-06,False
da_as_as_req_mw_synchronized_reserve,3.4531920523139115e-06,False
metered_load_mw,3.3763768745568083e-06,False
total_pjm_loc_credit,3.329702607325944e-06,False
congestion_price_da,3.285978425671521e-06,False
gen_fuel_solar_mw,3.2232841078014767e-06,False
gen_fuel_coal_mw,2.857636899172392e-06,False
gen_fuel_wind_mw,2.670989312164555e-06,False
gross_sched_interchange_mw,2.6447173838492606e-06,False
gen_fuel_coal_pct,2.565871295700727e-06,False
gross_inadv_interchange_mw,2.416990716718026e-06,False
gen_fuel_nuclear_pct,2.3335927264405745e-06,False
forecast_load_mw_latest_available,2.324204725549947e-06,False
total_pjm_self_sched_reg,2.1797221821268507e-06,False
prelim_load_avg_hourly,2.0926116373417353e-06,False
gen_fuel_wind_pct,1.8599165567740893e-06,False
gen_fuel_gas_mw,1.847968624070028e-06,False
total_pjm_rt_load_mwh,1.6107719460348162e-06,False
total_pjm_rmpcp_cr,1.571993622298637e-06,False
total_pjm_assigned_reg,1.4332741350863762e-06,False
congestion_price_rt,1.34113656877103e-06,False
gen_fuel_oil_mw,1.3398482822568414e-06,False
da_as_ss_mw_synchronized_reserve,1.3369763531009074e-06,False
solar_generation_mw,1.2943732305694174e-06,False
net_actual_interchange_mw,1.266814754867672e-06,False
rmccp,1.2639638861537866e-06,False
net_sched_interchange_mw,1.2637298174987e-06,False
system_energy_price_rt,1.192066984080235e-06,False
total_lmp_rt,1.1590388486298727e-06,False
marginal_loss_price_da,1.1260460855538057e-06,False
total_pjm_reg_purchases,1.0915062856627223e-06,False
da_as_as_req_mw_thirty_minutes_reserve,9.476628729592912e-07,False
gen_fuel_nuclear_mw,9.016968588683979e-07,False
da_as_ss_mw_primary_reserve,7.314150101664813e-07,False
total_lmp_da,6.673526372685521e-07,False
gen_fuel_hydro_pct,6.338885053817611e-07,False
gen_fuel_other_renewables_mw,5.853878883981385e-07,False
gen_fuel_hydro_mw,5.436555910588953e-07,False
total_pjm_rmccp_cr,4.726915649779779e-07,False
total_losses,4.708829187605368e-07,False
gen_fuel_other_renewables_pct,4.672508456506342e-07,False
system_energy_price_da,4.585599523682178e-07,False
gen_fuel_solar_pct,4.5421882703697323e-07,False
rmpcp,4.111882633669076e-07,False
gen_fuel_gas_pct,3.7998491249030764e-07,False
gen_fuel_oil_pct,3.3106792504382877e-07,False
da_as_ss_mw_thirty_minutes_reserve,3.0932712616303545e-07,False
da_as_mcp_synchronized_reserve,4.870734936646474e-08,False
gen_fuel_storage_mw,3.533795516854727e-08,False
da_as_mcp_primary_reserve,1.341377504324102e-09,False
gen_fuel_storage_pct,0.0,False
da_as_mcp_thirty_minutes_reserve,0.0,False
da_as_ircmwt2_primary_reserve,0.0,False
da_as_ircmwt2_synchronized_reserve,0.0,False
da_as_ircmwt2_thirty_minutes_reserve,0.0,False
