feature,score,selected
prelim_load_avg_hourly,15129.279553923028,True
total_pjm_rt_load_mwh,921.1650130289895,True
wind_generation_mw,850.4676842622425,True
gen_fuel_wind_mw,814.6732583864484,True
gen_fuel_solar_mw,435.3844299086275,True
gen_fuel_gas_mw,362.89306936396105,True
forecast_load_mw_latest_available,276.2346580016345,True
solar_generation_mw,203.75960232967327,True
gen_fuel_solar_pct,146.6323125359144,False
gen_fuel_gas_pct,129.3848709785287,False
gen_fuel_coal_pct,119.56049467473348,False
gen_fuel_coal_mw,96.58478217433286,False
forecast_load_mw_day_ahead,69.44139822233332,False
net_actual_interchange_mw,62.17437951625627,False
gen_fuel_nuclear_pct,60.190961354859816,False
gen_fuel_nuclear_mw,52.54619404395339,False
gen_fuel_multiple_fuels_mw,48.476610216681514,False
gen_fuel_multiple_fuels_pct,38.87509461002024,False
gen_fuel_hydro_pct,28.533210478344504,False
system_energy_price_da,27.768468972998665,False
total_pjm_rmccp_cr,26.707983743758888,False
da_as_total_mw_thirty_minutes_reserve,25.64031946466212,False
total_losses,24.344172881616846,False
da_as_as_req_mw_primary_reserve,23.288258758900735,False
rmccp,21.344535130793535,False
gross_inadv_interchange_mw,21.303101196043073,False
gen_fuel_oil_mw,19.50892530674765,False
da_as_as_req_mw_thirty_minutes_reserve,18.3293379752906,False
gen_fuel_other_renewables_mw,13.588112173328678,False
gen_fuel_hydro_mw,12.111863267765992,False
gross_sched_interchange_mw,11.738304312199062,False
gross_actual_interchange_mw,11.14460586458003,False
gen_fuel_oil_pct,10.727987349161348,False
gen_fuel_wind_pct,10.44881592174657,False
da_as_as_mw_primary_reserve,9.812200497316189,False
da_as_mcp_synchronized_reserve,7.148661001623994,False
congestion_price_da,6.769835729670117,False
rmpcp,6.439156709967319,False
da_as_ss_mw_primary_reserve,6.417017615465047,False
da_as_total_mw_primary_reserve,6.290681735413632,False
da_as_as_mw_thirty_minutes_reserve,5.871234740671946,False
marginal_loss_price_da,5.718194998437321,False
marginal_loss_price_rt,5.501269360545207,False
gen_fuel_other_renewables_pct,5.238027981873189,False
da_as_mcp_primary_reserve,4.983449028103795,False
congestion_price_rt,4.980171195240333,False
total_pjm_rmpcp_cr,4.978950575271384,False
da_as_total_mw_synchronized_reserve,4.823492171939444,False
system_energy_price_rt,3.882025606086366,False
total_pjm_assigned_reg,3.0737016731799427,False
gen_fuel_storage_mw,2.719516225139307,False
total_pjm_reg_purchases,2.1900169889911223,False
da_as_nsr_mw_primary_reserve,1.8032348790316337,False
net_inadv_interchange_mw,1.3057370634174663,False
total_lmp_da,1.2112161852891077,False
total_pjm_self_sched_reg,0.9601122486131476,False
total_pjm_loc_credit,0.37358911582901394,False
da_as_as_mw_synchronized_reserve,0.21443643841477045,False
da_as_as_req_mw_synchronized_reserve,0.010673164202508708,False
total_lmp_rt,0.000738160445290397,False
da_as_ss_mw_synchronized_reserve,4.31979225676043e-15,False
da_as_ss_mw_thirty_minutes_reserve,2.386598419526023e-15,False
gen_fuel_storage_pct,0.0,False
da_as_mcp_thirty_minutes_reserve,0.0,False
da_as_ircmwt2_primary_reserve,0.0,False
da_as_ircmwt2_synchronized_reserve,0.0,False
da_as_ircmwt2_thirty_minutes_reserve,0.0,False
net_sched_interchange_mw,0.0,False
