feature,score,selected
prelim_load_avg_hourly,0.9879459683965381,True
total_pjm_rt_load_mwh,0.011925839246462563,True
total_gen,3.883464274390774e-05,True
forecast_load_mw_day_ahead,1.1211486034384277e-05,False
forecast_load_mw_latest_available,9.080443717892074e-06,False
gen_fuel_coal_mw,5.0160185776149475e-06,False
gen_fuel_gas_pct,3.479038535392393e-06,False
wind_generation_mw,3.0469806302892885e-06,False
gen_fuel_nuclear_pct,2.8126549550235513e-06,False
gen_fuel_wind_mw,2.26631712933692e-06,False
gen_fuel_other_renewables_mw,2.1576815953632013e-06,False
total_losses,1.9655764690681645e-06,False
total_lmp_da,1.915146240328341e-06,False
marginal_loss_price_da,1.8772994486381685e-06,False
da_as_total_mw_thirty_minutes_reserve,1.7013624456793352e-06,False
gross_sched_interchange_mw,1.5206373803142528e-06,False
net_inadv_interchange_mw,1.4138729967762358e-06,False
system_energy_price_da,1.3535543086320563e-06,False
total_pjm_loc_credit,1.3501244297428206e-06,False
gross_inadv_interchange_mw,1.3418979803607862e-06,False
da_as_nsr_mw_primary_reserve,1.3350486066813517e-06,False
gross_actual_interchange_mw,1.3102136961255283e-06,False
total_pjm_self_sched_reg,1.2523769237632492e-06,False
solar_generation_mw,1.2387852276897188e-06,False
da_as_as_mw_synchronized_reserve,1.2319261427957902e-06,False
gen_fuel_gas_mw,1.2282338993529976e-06,False
congestion_price_da,1.2253611288133024e-06,False
total_pjm_reg_purchases,1.1134916747757785e-06,False
congestion_price_rt,1.1047736728403227e-06,False
gen_fuel_nuclear_mw,1.077135320992181e-06,False
gen_fuel_oil_mw,1.0736780916018131e-06,False
da_as_total_mw_synchronized_reserve,1.0576556487261187e-06,False
da_as_as_mw_thirty_minutes_reserve,1.0086646377316915e-06,False
gen_fuel_solar_mw,9.900003136003113e-07,False
total_lmp_rt,9.83528621847919e-07,False
total_pjm_assigned_reg,9.702695174820178e-07,False
gen_fuel_multiple_fuels_mw,9.568527789877329e-07,False
marginal_loss_price_rt,9.481037503221454e-07,False
net_actual_interchange_mw,9.301548691071498e-07,False
rmccp,9.168628843856267e-07,False
gen_fuel_hydro_mw,9.109459565791255e-07,False
gen_fuel_hydro_pct,8.903662408564383e-07,False
gen_fuel_solar_pct,8.720542185360793e-07,False
gen_fuel_wind_pct,8.373558463636169e-07,False
total_pjm_rmccp_cr,7.998243734945347e-07,False
net_sched_interchange_mw,7.5662102834693e-07,False
rmpcp,7.519275853713554e-07,False
total_pjm_rmpcp_cr,7.503370166463992e-07,False
gen_fuel_coal_pct,7.102649836847406e-07,False
da_as_ss_mw_synchronized_reserve,7.069779706730725e-07,False
da_as_ss_mw_primary_reserve,6.789679860771485e-07,False
da_as_mcp_synchronized_reserve,6.621687405525041e-07,False
gen_fuel_oil_pct,6.432063803580288e-07,False
da_as_ss_mw_thirty_minutes_reserve,6.325234462714862e-07,False
system_energy_price_rt,6.287124027836237e-07,False
gen_fuel_multiple_fuels_pct,5.514603517504412e-07,False
gen_fuel_storage_mw,4.5598206108515264e-07,False
da_as_mcp_primary_reserve,4.007280349012777e-07,False
da_as_as_mw_primary_reserve,3.4636709112930083e-07,False
da_as_total_mw_primary_reserve,3.453296065612151e-07,False
gen_fuel_other_renewables_pct,1.6642252093940894e-07,False
da_as_as_req_mw_primary_reserve,1.5565597019695162e-07,False
da_as_as_req_mw_synchronized_reserve,1.5496308177284137e-07,False
da_as_as_req_mw_thirty_minutes_reserve,8.534107801585756e-08,False
gen_fuel_storage_pct,0.0,False
da_as_mcp_thirty_minutes_reserve,0.0,False
da_as_ircmwt2_primary_reserve,0.0,False
da_as_ircmwt2_synchronized_reserve,0.0,False
da_as_ircmwt2_thirty_minutes_reserve,0.0,False
