feature,score,selected
total_lmp_da,0.5021147475345735,True
gen_fuel_gas_mw,0.3892704528378877,True
gen_fuel_oil_mw,0.21410794425087154,True
gen_fuel_multiple_fuels_mw,0.2012793823335469,True
gen_fuel_gas_pct,0.18917608624959906,True
gen_fuel_multiple_fuels_pct,0.1833018989468317,True
gen_fuel_solar_pct,0.1567934627496021,True
forecast_load_mw_day_ahead,0.13829138407556646,True
total_losses,0.1380843484781671,True
gen_fuel_oil_pct,0.12563807799748625,True
gen_fuel_solar_mw,0.09321753570235315,True
da_as_as_req_mw_thirty_minutes_reserve,0.08768874118539303,True
marginal_loss_price_rt,0.0856688004454021,False
da_as_mcp_primary_reserve,0.08532957372529026,False
prelim_load_avg_hourly,0.08323668542290778,False
da_as_as_req_mw_primary_reserve,0.07590039319821876,False
gen_fuel_nuclear_mw,0.06271922089352008,False
da_as_total_mw_thirty_minutes_reserve,0.05081979623751592,False
gen_fuel_hydro_mw,0.048478912170524704,False
gross_sched_interchange_mw,0.04467987572700932,False
wind_generation_mw,0.037858829114356125,False
congestion_price_da,0.036367244674662735,False
total_pjm_reg_purchases,0.029787021613768304,False
rmccp,0.024927610086880776,False
gross_inadv_interchange_mw,0.02141326283727418,False
gen_fuel_wind_pct,0.019830371615351786,False
da_as_as_mw_primary_reserve,0.01823933336435287,False
total_pjm_rmpcp_cr,0.01664341298929718,False
gen_fuel_nuclear_pct,0.015163250772068142,False
congestion_price_rt,0.012727573069643743,False
net_actual_interchange_mw,0.011437547895333347,False
da_as_nsr_mw_primary_reserve,0.010536840776367342,False
gen_fuel_storage_mw,0.009796041211268727,False
da_as_as_mw_thirty_minutes_reserve,0.006696236197536436,False
gen_fuel_other_renewables_mw,0.0060256302067156035,False
system_energy_price_rt,0.0051192271534899044,False
gen_fuel_other_renewables_pct,0.004859274626227917,False
total_pjm_self_sched_reg,0.004714691542215064,False
gross_actual_interchange_mw,0.003991237085152368,False
total_pjm_loc_credit,0.0026388798731790284,False
rmpcp,0.002192504767813434,False
da_as_as_req_mw_synchronized_reserve,0.0004972465250986304,False
da_as_ss_mw_primary_reserve,0.00027353227671822163,False
da_as_total_mw_primary_reserve,5.207633963091376e-05,False
total_gen,0.0,False
solar_generation_mw,0.0,False
gen_fuel_coal_mw,0.0,False
gen_fuel_wind_mw,0.0,False
gen_fuel_coal_pct,0.0,False
gen_fuel_hydro_pct,0.0,False
gen_fuel_storage_pct,0.0,False
forecast_load_mw_latest_available,0.0,False
metered_load_mw,0.0,False
total_pjm_rt_load_mwh,0.0,False
total_pjm_assigned_reg,0.0,False
total_pjm_rmccp_cr,0.0,False
da_as_mcp_synchronized_reserve,0.0,False
da_as_mcp_thirty_minutes_reserve,0.0,False
da_as_total_mw_synchronized_reserve,0.0,False
da_as_as_mw_synchronized_reserve,0.0,False
da_as_ss_mw_synchronized_reserve,0.0,False
da_as_ss_mw_thirty_minutes_reserve,0.0,False
da_as_ircmwt2_primary_reserve,0.0,False
da_as_ircmwt2_synchronized_reserve,0.0,False
da_as_ircmwt2_thirty_minutes_reserve,0.0,False
system_energy_price_da,0.0,False
total_lmp_rt,0.0,False
net_sched_interchange_mw,0.0,False
net_inadv_interchange_mw,0.0,False
