目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
bus_315_va_deg,节点315电压相角,95%,5,DGatingDNN,Pearson,0.8622019566583419,0.9918190004028908,35,gen_fuel_wind_mw|area_1_fuel_wind_mw|area_3_fuel_wind_mw|area_2_net_export_mw|area_3_fuel_solar_mw
bus_315_va_deg,节点315电压相角,97%,5,DGatingDNN,DGatingDNN,0.9639973483723585,0.9918190004028908,35,area_3_fuel_natural_gas_mw|area_1_fuel_coal_mw|reserve_spin_r1_mw|area_1_fuel_solar_mw|area_2_fuel_coal_mw
bus_315_va_deg,节点315电压相角,97%,5,DGatingDNN,STG,0.9007867378469163,0.9918190004028908,35,area_3_fuel_natural_gas_mw|system_losses_mw|area_1_fuel_wind_mw|area_1_fuel_hydro_mw|area_2_fuel_coal_mw
bus_315_va_deg,节点315电压相角,97%,5,DGatingDNN,LassoNet,0.9068287120895451,0.9918190004028908,35,gen_fuel_wind_mw|area_1_fuel_wind_mw|area_3_fuel_solar_mw|area_1_fuel_solar_mw|system_losses_mw
bus_315_va_deg,节点315电压相角,97%,5,DGatingDNN,XGBoost,0.8686557676726985,0.9918190004028908,35,area_1_fuel_wind_mw|area_1_fuel_solar_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|area_3_fuel_solar_mw
bus_315_va_deg,节点315电压相角,97%,5,DGatingDNN,Lasso,0.9333113586375131,0.9918190004028908,35,area_1_fuel_coal_mw|area_1_load_actual_mw|area_1_fuel_solar_mw|area_3_fuel_wind_mw|system_losses_mw
bus_315_va_deg,节点315电压相角,97%,5,DGatingDNN,Pearson,0.8622019566583419,0.9918190004028908,35,gen_fuel_wind_mw|area_1_fuel_wind_mw|area_3_fuel_wind_mw|area_2_net_export_mw|area_3_fuel_solar_mw
branch_ab1_loading_pct,线路AB1负载率,95%,6,DGatingDNN,DGatingDNN,0.9429929673705221,0.9893936614637584,41,area_1_fuel_natural_gas_mw|area_1_load_day_ahead_mw|area_1_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_coal_mw|area_1_fuel_solar_mw
branch_ab1_loading_pct,线路AB1负载率,95%,6,DGatingDNN,STG,0.9178792477400649,0.9893936614637584,41,area_1_fuel_wind_mw|area_1_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_coal_mw|reserve_spin_r1_mw|gen_fuel_nuclear_mw
branch_ab1_loading_pct,线路AB1负载率,95%,6,DGatingDNN,LassoNet,0.8631790028164912,0.9893936614637584,41,reserve_spin_r1_mw|area_1_load_actual_mw|area_1_fuel_wind_mw|area_1_load_day_ahead_mw|area_2_fuel_coal_mw|reserve_reg_down_mw
branch_ab1_loading_pct,线路AB1负载率,95%,6,DGatingDNN,XGBoost,0.8781643903002266,0.9893936614637584,41,area_2_fuel_coal_mw|area_1_fuel_wind_mw|area_1_load_actual_mw|area_1_load_day_ahead_mw|gen_fuel_coal_mw|reserve_spin_r1_mw
branch_ab1_loading_pct,线路AB1负载率,95%,6,DGatingDNN,Lasso,0.9017331370839682,0.9893936614637584,41,area_1_load_actual_mw|area_1_fuel_wind_mw|system_losses_mw|reserve_spin_r1_mw|area_2_fuel_coal_mw|area_1_fuel_natural_gas_mw
branch_ab1_loading_pct,线路AB1负载率,95%,6,DGatingDNN,Pearson,0.7818380574422359,0.9893936614637584,41,system_losses_mw|area_1_generation_mw|area_1_load_day_ahead_mw|reserve_spin_r1_mw|area_1_load_actual_mw|system_generation_mw
branch_ab1_loading_pct,线路AB1负载率,97%,7,DGatingDNN,DGatingDNN,0.9749781448425443,0.9893936614637584,41,area_1_fuel_natural_gas_mw|area_1_load_day_ahead_mw|area_1_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_coal_mw|area_1_fuel_solar_mw|area_2_fuel_hydro_mw
branch_ab1_loading_pct,线路AB1负载率,97%,7,DGatingDNN,STG,0.9428429727802158,0.9893936614637584,41,area_1_fuel_wind_mw|area_1_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_coal_mw|reserve_spin_r1_mw|gen_fuel_nuclear_mw|area_1_fuel_solar_mw
branch_ab1_loading_pct,线路AB1负载率,97%,7,DGatingDNN,LassoNet,0.9069840868356035,0.9893936614637584,41,reserve_spin_r1_mw|area_1_load_actual_mw|area_1_fuel_wind_mw|area_1_load_day_ahead_mw|area_2_fuel_coal_mw|reserve_reg_down_mw|area_3_fuel_solar_mw
branch_ab1_loading_pct,线路AB1负载率,97%,7,DGatingDNN,XGBoost,0.8851236011268191,0.9893936614637584,41,area_2_fuel_coal_mw|area_1_fuel_wind_mw|area_1_load_actual_mw|area_1_load_day_ahead_mw|gen_fuel_coal_mw|reserve_spin_r1_mw|area_1_fuel_coal_mw
branch_ab1_loading_pct,线路AB1负载率,97%,7,DGatingDNN,Lasso,0.901036489324119,0.9893936614637584,41,area_1_load_actual_mw|area_1_fuel_wind_mw|system_losses_mw|reserve_spin_r1_mw|area_2_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_load_day_ahead_mw
branch_ab1_loading_pct,线路AB1负载率,97%,7,DGatingDNN,Pearson,0.8205808536185017,0.9893936614637584,41,system_losses_mw|area_1_generation_mw|area_1_load_day_ahead_mw|reserve_spin_r1_mw|area_1_load_actual_mw|system_generation_mw|area_2_generation_mw
branch_ab2_loading_pct,线路AB2负载率,95%,5,DGatingDNN,DGatingDNN,0.9553275408053743,0.9841776426259385,29,gen_fuel_natural_gas_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_load_day_ahead_mw|area_1_fuel_solar_mw
branch_ab2_loading_pct,线路AB2负载率,95%,5,DGatingDNN,STG,0.9486507096340464,0.9841776426259385,29,system_losses_mw|area_1_fuel_coal_mw|gen_fuel_natural_gas_mw|area_1_load_day_ahead_mw|area_1_fuel_solar_mw
branch_ab2_loading_pct,线路AB2负载率,95%,5,DGatingDNN,LassoNet,0.894769895119939,0.9841776426259385,29,system_losses_mw|area_2_fuel_natural_gas_mw|area_3_fuel_solar_mw|area_1_fuel_natural_gas_mw|area_1_fuel_wind_mw
branch_ab2_loading_pct,线路AB2负载率,95%,5,DGatingDNN,XGBoost,0.9361655569617366,0.9841776426259385,29,system_losses_mw|area_3_fuel_solar_mw|area_1_fuel_solar_mw|area_1_load_day_ahead_mw|area_1_fuel_wind_mw
branch_ab2_loading_pct,线路AB2负载率,95%,5,DGatingDNN,Lasso,0.9408736189031508,0.9841776426259385,29,area_1_load_actual_mw|area_1_generation_mw|area_1_fuel_coal_mw|gen_fuel_solar_mw|area_2_generation_mw
branch_ab2_loading_pct,线路AB2负载率,95%,5,DGatingDNN,Pearson,0.7948074527979552,0.9841776426259385,29,system_losses_mw|area_2_fuel_natural_gas_mw|area_2_fuel_coal_mw|area_2_generation_mw|reserve_spin_r2_mw
branch_ab2_loading_pct,线路AB2负载率,97%,5,DGatingDNN,DGatingDNN,0.9553275408053743,0.9841776426259385,29,gen_fuel_natural_gas_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_load_day_ahead_mw|area_1_fuel_solar_mw
branch_ab2_loading_pct,线路AB2负载率,97%,5,DGatingDNN,STG,0.9486507096340464,0.9841776426259385,29,system_losses_mw|area_1_fuel_coal_mw|gen_fuel_natural_gas_mw|area_1_load_day_ahead_mw|area_1_fuel_solar_mw
branch_ab2_loading_pct,线路AB2负载率,97%,5,DGatingDNN,LassoNet,0.894769895119939,0.9841776426259385,29,system_losses_mw|area_2_fuel_natural_gas_mw|area_3_fuel_solar_mw|area_1_fuel_natural_gas_mw|area_1_fuel_wind_mw
branch_ab2_loading_pct,线路AB2负载率,97%,5,DGatingDNN,XGBoost,0.9361655569617366,0.9841776426259385,29,system_losses_mw|area_3_fuel_solar_mw|area_1_fuel_solar_mw|area_1_load_day_ahead_mw|area_1_fuel_wind_mw
branch_ab2_loading_pct,线路AB2负载率,97%,5,DGatingDNN,Lasso,0.9408736189031508,0.9841776426259385,29,area_1_load_actual_mw|area_1_generation_mw|area_1_fuel_coal_mw|gen_fuel_solar_mw|area_2_generation_mw
branch_ab2_loading_pct,线路AB2负载率,97%,5,DGatingDNN,Pearson,0.7948074527979552,0.9841776426259385,29,system_losses_mw|area_2_fuel_natural_gas_mw|area_2_fuel_coal_mw|area_2_generation_mw|reserve_spin_r2_mw
branch_ab3_loading_pct,线路AB3负载率,95%,7,DGatingDNN,DGatingDNN,0.9369212890579971,0.9606136728795094,36,area_1_fuel_coal_mw|area_2_fuel_natural_gas_mw|gen_fuel_wind_mw|area_3_fuel_solar_mw|reserve_spin_r3_mw|area_1_fuel_natural_gas_mw|area_2_fuel_hydro_mw
branch_ab3_loading_pct,线路AB3负载率,95%,7,DGatingDNN,STG,0.9302883875617312,0.9606136728795094,36,area_1_fuel_coal_mw|area_2_fuel_natural_gas_mw|gen_fuel_natural_gas_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|gen_fuel_coal_mw|area_2_fuel_hydro_mw
branch_ab3_loading_pct,线路AB3负载率,95%,7,DGatingDNN,LassoNet,0.8730240091237012,0.9606136728795094,36,system_losses_mw|area_3_fuel_solar_mw|area_1_fuel_coal_mw|gen_fuel_wind_mw|area_2_fuel_solar_mw|gen_fuel_solar_mw|area_2_fuel_natural_gas_mw
branch_ab3_loading_pct,线路AB3负载率,95%,7,DGatingDNN,XGBoost,0.8816004074350512,0.9606136728795094,36,area_1_fuel_coal_mw|gen_fuel_solar_mw|area_3_fuel_solar_mw|system_losses_mw|reserve_spin_r1_mw|area_1_generation_mw|area_2_fuel_natural_gas_mw
branch_ab3_loading_pct,线路AB3负载率,95%,7,DGatingDNN,Lasso,0.7266929541351537,0.9606136728795094,36,area_1_generation_mw|system_losses_mw|area_2_fuel_coal_mw|area_1_load_actual_mw|area_1_fuel_natural_gas_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw
branch_ab3_loading_pct,线路AB3负载率,95%,7,DGatingDNN,Pearson,0.6428014325749177,0.9606136728795094,36,area_1_generation_mw|area_1_load_actual_mw|reserve_spin_r1_mw|area_1_load_day_ahead_mw|area_2_generation_mw|system_generation_mw|reserve_spin_r2_mw
branch_ab3_loading_pct,线路AB3负载率,97%,7,DGatingDNN,DGatingDNN,0.9369212890579971,0.9606136728795094,36,area_1_fuel_coal_mw|area_2_fuel_natural_gas_mw|gen_fuel_wind_mw|area_3_fuel_solar_mw|reserve_spin_r3_mw|area_1_fuel_natural_gas_mw|area_2_fuel_hydro_mw
branch_ab3_loading_pct,线路AB3负载率,97%,7,DGatingDNN,STG,0.9302883875617312,0.9606136728795094,36,area_1_fuel_coal_mw|area_2_fuel_natural_gas_mw|gen_fuel_natural_gas_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|gen_fuel_coal_mw|area_2_fuel_hydro_mw
branch_ab3_loading_pct,线路AB3负载率,97%,7,DGatingDNN,LassoNet,0.8730240091237012,0.9606136728795094,36,system_losses_mw|area_3_fuel_solar_mw|area_1_fuel_coal_mw|gen_fuel_wind_mw|area_2_fuel_solar_mw|gen_fuel_solar_mw|area_2_fuel_natural_gas_mw
branch_ab3_loading_pct,线路AB3负载率,97%,7,DGatingDNN,XGBoost,0.8816004074350512,0.9606136728795094,36,area_1_fuel_coal_mw|gen_fuel_solar_mw|area_3_fuel_solar_mw|system_losses_mw|reserve_spin_r1_mw|area_1_generation_mw|area_2_fuel_natural_gas_mw
branch_ab3_loading_pct,线路AB3负载率,97%,7,DGatingDNN,Lasso,0.7266929541351537,0.9606136728795094,36,area_1_generation_mw|system_losses_mw|area_2_fuel_coal_mw|area_1_load_actual_mw|area_1_fuel_natural_gas_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw
branch_ab3_loading_pct,线路AB3负载率,97%,7,DGatingDNN,Pearson,0.6428014325749177,0.9606136728795094,36,area_1_generation_mw|area_1_load_actual_mw|reserve_spin_r1_mw|area_1_load_day_ahead_mw|area_2_generation_mw|system_generation_mw|reserve_spin_r2_mw
branch_ca_1_loading_pct,线路CA-1负载率,95%,4,STG,DGatingDNN,0.8750136573361023,0.9083036419524949,12,gen_fuel_wind_mw|system_losses_mw|area_1_fuel_wind_mw|area_3_fuel_solar_mw
branch_ca_1_loading_pct,线路CA-1负载率,95%,4,STG,STG,0.8752113463057304,0.9083036419524949,12,area_3_fuel_wind_mw|system_losses_mw|area_3_fuel_solar_mw|area_1_fuel_wind_mw
branch_ca_1_loading_pct,线路CA-1负载率,95%,4,STG,LassoNet,0.8760649267850021,0.9083036419524949,12,gen_fuel_wind_mw|system_losses_mw|area_3_fuel_solar_mw|area_1_fuel_wind_mw
branch_ca_1_loading_pct,线路CA-1负载率,95%,4,STG,XGBoost,0.8583795278229281,0.9083036419524949,12,area_1_fuel_wind_mw|area_3_fuel_solar_mw|area_1_fuel_solar_mw|system_losses_mw
branch_ca_1_loading_pct,线路CA-1负载率,95%,4,STG,Lasso,0.8626480429261085,0.9083036419524949,12,area_3_fuel_solar_mw|system_losses_mw|area_1_fuel_wind_mw|gen_fuel_nuclear_mw
branch_ca_1_loading_pct,线路CA-1负载率,95%,4,STG,Pearson,0.6855374559524346,0.9083036419524949,12,gen_fuel_wind_mw|area_3_fuel_wind_mw|area_1_fuel_wind_mw|system_losses_mw
branch_ca_1_loading_pct,线路CA-1负载率,97%,5,LassoNet,DGatingDNN,0.881549515713236,0.9083036419524949,12,gen_fuel_wind_mw|system_losses_mw|area_1_fuel_wind_mw|area_3_fuel_solar_mw|area_1_fuel_nuclear_mw
branch_ca_1_loading_pct,线路CA-1负载率,97%,5,LassoNet,STG,0.8787163294170461,0.9083036419524949,12,area_3_fuel_wind_mw|system_losses_mw|area_3_fuel_solar_mw|area_1_fuel_wind_mw|gen_fuel_solar_mw
branch_ca_1_loading_pct,线路CA-1负载率,97%,5,LassoNet,LassoNet,0.8822645305543774,0.9083036419524949,12,gen_fuel_wind_mw|system_losses_mw|area_3_fuel_solar_mw|area_1_fuel_wind_mw|gen_fuel_nuclear_mw
branch_ca_1_loading_pct,线路CA-1负载率,97%,5,LassoNet,XGBoost,0.8609223758348632,0.9083036419524949,12,area_1_fuel_wind_mw|area_3_fuel_solar_mw|area_1_fuel_solar_mw|system_losses_mw|gen_fuel_solar_mw
branch_ca_1_loading_pct,线路CA-1负载率,97%,5,LassoNet,Lasso,0.882471101432918,0.9083036419524949,12,area_3_fuel_solar_mw|system_losses_mw|area_1_fuel_wind_mw|gen_fuel_nuclear_mw|gen_fuel_wind_mw
branch_ca_1_loading_pct,线路CA-1负载率,97%,5,LassoNet,Pearson,0.8734496676167813,0.9083036419524949,12,gen_fuel_wind_mw|area_3_fuel_wind_mw|area_1_fuel_wind_mw|system_losses_mw|area_3_fuel_solar_mw
branch_cb_1_loading_pct,线路CB-1负载率,95%,5,DGatingDNN,DGatingDNN,0.8777500347787063,0.8990679523046702,13,area_3_fuel_wind_mw|system_losses_mw|area_1_fuel_coal_mw|area_3_fuel_solar_mw|area_1_fuel_wind_mw
branch_cb_1_loading_pct,线路CB-1负载率,95%,5,DGatingDNN,STG,0.8640040105573559,0.8990679523046702,13,system_losses_mw|area_1_fuel_wind_mw|area_3_fuel_solar_mw|area_1_fuel_coal_mw|area_3_fuel_coal_mw
branch_cb_1_loading_pct,线路CB-1负载率,95%,5,DGatingDNN,LassoNet,0.8529014009200324,0.8990679523046702,13,area_1_fuel_wind_mw|system_losses_mw|area_3_fuel_solar_mw|area_1_fuel_nuclear_mw|area_3_fuel_coal_mw
branch_cb_1_loading_pct,线路CB-1负载率,95%,5,DGatingDNN,XGBoost,0.7515277791917971,0.8990679523046702,13,area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_3_fuel_coal_mw|area_3_fuel_solar_mw|gen_fuel_solar_mw
branch_cb_1_loading_pct,线路CB-1负载率,95%,5,DGatingDNN,Lasso,0.8351547544174778,0.8990679523046702,13,area_1_fuel_wind_mw|area_3_fuel_solar_mw|system_losses_mw|gen_fuel_nuclear_mw|area_1_fuel_nuclear_mw
branch_cb_1_loading_pct,线路CB-1负载率,95%,5,DGatingDNN,Pearson,0.8605839212261526,0.8990679523046702,13,area_1_fuel_wind_mw|gen_fuel_wind_mw|area_3_fuel_wind_mw|system_losses_mw|area_3_fuel_solar_mw
branch_cb_1_loading_pct,线路CB-1负载率,97%,5,DGatingDNN,DGatingDNN,0.8777500347787063,0.8990679523046702,13,area_3_fuel_wind_mw|system_losses_mw|area_1_fuel_coal_mw|area_3_fuel_solar_mw|area_1_fuel_wind_mw
branch_cb_1_loading_pct,线路CB-1负载率,97%,5,DGatingDNN,STG,0.8640040105573559,0.8990679523046702,13,system_losses_mw|area_1_fuel_wind_mw|area_3_fuel_solar_mw|area_1_fuel_coal_mw|area_3_fuel_coal_mw
branch_cb_1_loading_pct,线路CB-1负载率,97%,5,DGatingDNN,LassoNet,0.8529014009200324,0.8990679523046702,13,area_1_fuel_wind_mw|system_losses_mw|area_3_fuel_solar_mw|area_1_fuel_nuclear_mw|area_3_fuel_coal_mw
branch_cb_1_loading_pct,线路CB-1负载率,97%,5,DGatingDNN,XGBoost,0.7515277791917971,0.8990679523046702,13,area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_3_fuel_coal_mw|area_3_fuel_solar_mw|gen_fuel_solar_mw
branch_cb_1_loading_pct,线路CB-1负载率,97%,5,DGatingDNN,Lasso,0.8351547544174778,0.8990679523046702,13,area_1_fuel_wind_mw|area_3_fuel_solar_mw|system_losses_mw|gen_fuel_nuclear_mw|area_1_fuel_nuclear_mw
branch_cb_1_loading_pct,线路CB-1负载率,97%,5,DGatingDNN,Pearson,0.8605839212261526,0.8990679523046702,13,area_1_fuel_wind_mw|gen_fuel_wind_mw|area_3_fuel_wind_mw|system_losses_mw|area_3_fuel_solar_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,95%,4,DGatingDNN,DGatingDNN,0.99928693670227,0.9999405051834985,26,area_1_load_day_ahead_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_1_fuel_hydro_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,95%,4,DGatingDNN,STG,0.999272844560102,0.9999405051834985,26,area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|reserve_spin_r1_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,95%,4,DGatingDNN,LassoNet,0.8041071430242775,0.9999405051834985,26,area_1_fuel_wind_mw|area_1_net_export_mw|area_2_fuel_coal_mw|area_3_fuel_hydro_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,95%,4,DGatingDNN,XGBoost,0.8800253380651226,0.9999405051834985,26,area_1_fuel_wind_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|reserve_spin_r1_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,95%,4,DGatingDNN,Lasso,0.8926318077774763,0.9999405051834985,26,area_1_net_export_mw|area_2_net_export_mw|area_3_net_export_mw|area_1_fuel_wind_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,95%,4,DGatingDNN,Pearson,0.7494594142599142,0.9999405051834985,26,area_1_fuel_wind_mw|area_1_net_export_mw|area_2_net_export_mw|area_3_fuel_natural_gas_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,97%,4,DGatingDNN,DGatingDNN,0.99928693670227,0.9999405051834985,26,area_1_load_day_ahead_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_1_fuel_hydro_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,97%,4,DGatingDNN,STG,0.999272844560102,0.9999405051834985,26,area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|reserve_spin_r1_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,97%,4,DGatingDNN,LassoNet,0.8041071430242775,0.9999405051834985,26,area_1_fuel_wind_mw|area_1_net_export_mw|area_2_fuel_coal_mw|area_3_fuel_hydro_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,97%,4,DGatingDNN,XGBoost,0.8800253380651226,0.9999405051834985,26,area_1_fuel_wind_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|reserve_spin_r1_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,97%,4,DGatingDNN,Lasso,0.8926318077774763,0.9999405051834985,26,area_1_net_export_mw|area_2_net_export_mw|area_3_net_export_mw|area_1_fuel_wind_mw
