目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
net_actual_interchange_mw,净实际交换功率,95%,6,DGatingDNN,DGatingDNN,0.9265852961660213,0.9673094875658859,48,prelim_load_avg_hourly|gen_fuel_gas_mw|gen_fuel_nuclear_pct|gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_solar_mw
net_actual_interchange_mw,净实际交换功率,95%,6,DGatingDNN,STG,0.8352485482171129,0.9673094875658859,48,gen_fuel_nuclear_mw|gen_fuel_nuclear_pct|gen_fuel_coal_pct|gen_fuel_solar_mw|forecast_load_mw_latest_available|gen_fuel_multiple_fuels_pct
net_actual_interchange_mw,净实际交换功率,95%,6,DGatingDNN,LassoNet,0.7216933493945854,0.9673094875658859,48,gross_sched_interchange_mw|da_as_as_req_mw_thirty_minutes_reserve|total_pjm_assigned_reg|gen_fuel_multiple_fuels_pct|gen_fuel_gas_mw|total_pjm_rmpcp_cr
net_actual_interchange_mw,净实际交换功率,95%,6,DGatingDNN,XGBoost,0.8190576554705603,0.9673094875658859,48,da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_multiple_fuels_pct|da_as_as_req_mw_primary_reserve|gross_sched_interchange_mw|gen_fuel_nuclear_mw|system_energy_price_da
net_actual_interchange_mw,净实际交换功率,95%,6,DGatingDNN,Lasso,0.8582063061477807,0.9673094875658859,48,prelim_load_avg_hourly|gen_fuel_gas_mw|gen_fuel_coal_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|gen_fuel_nuclear_mw
net_actual_interchange_mw,净实际交换功率,95%,6,DGatingDNN,Pearson,0.7611248043209149,0.9673094875658859,48,gross_sched_interchange_mw|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_nuclear_mw|da_as_as_mw_thirty_minutes_reserve
net_actual_interchange_mw,净实际交换功率,97%,9,DGatingDNN,DGatingDNN,0.9547628663632557,0.9673094875658859,48,prelim_load_avg_hourly|gen_fuel_gas_mw|gen_fuel_nuclear_pct|gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_solar_mw|gen_fuel_hydro_pct|gen_fuel_wind_mw|gross_sched_interchange_mw
net_actual_interchange_mw,净实际交换功率,97%,9,DGatingDNN,STG,0.9170578971686759,0.9673094875658859,48,gen_fuel_nuclear_mw|gen_fuel_nuclear_pct|gen_fuel_coal_pct|gen_fuel_solar_mw|forecast_load_mw_latest_available|gen_fuel_multiple_fuels_pct|gross_sched_interchange_mw|gen_fuel_other_renewables_mw|gen_fuel_gas_pct
net_actual_interchange_mw,净实际交换功率,97%,9,DGatingDNN,LassoNet,0.8036342564086192,0.9673094875658859,48,gross_sched_interchange_mw|da_as_as_req_mw_thirty_minutes_reserve|total_pjm_assigned_reg|gen_fuel_multiple_fuels_pct|gen_fuel_gas_mw|total_pjm_rmpcp_cr|system_energy_price_da|gen_fuel_solar_mw|gen_fuel_storage_mw
net_actual_interchange_mw,净实际交换功率,97%,9,DGatingDNN,XGBoost,0.8194904031041187,0.9673094875658859,48,da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_multiple_fuels_pct|da_as_as_req_mw_primary_reserve|gross_sched_interchange_mw|gen_fuel_nuclear_mw|system_energy_price_da|marginal_loss_price_rt|total_pjm_reg_purchases|total_pjm_assigned_reg
net_actual_interchange_mw,净实际交换功率,97%,9,DGatingDNN,Lasso,0.9433122920425516,0.9673094875658859,48,prelim_load_avg_hourly|gen_fuel_gas_mw|gen_fuel_coal_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|gen_fuel_oil_mw|da_as_nsr_mw_primary_reserve
net_actual_interchange_mw,净实际交换功率,97%,9,DGatingDNN,Pearson,0.8002142500955473,0.9673094875658859,48,gross_sched_interchange_mw|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_nuclear_mw|da_as_as_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|gen_fuel_multiple_fuels_pct
gross_actual_interchange_mw,总实际交换功率,95%,8,STG,DGatingDNN,0.6330481510666499,0.6506452242087606,47,gen_fuel_nuclear_mw|gen_fuel_gas_pct|gen_fuel_multiple_fuels_pct|system_energy_price_da|gen_fuel_coal_pct|gen_fuel_oil_mw|gen_fuel_hydro_pct|gen_fuel_other_renewables_mw
gross_actual_interchange_mw,总实际交换功率,95%,8,STG,STG,0.6640568114620723,0.6506452242087606,47,gen_fuel_hydro_mw|gen_fuel_wind_mw|gen_fuel_nuclear_mw|gen_fuel_coal_pct|gen_fuel_multiple_fuels_pct|system_energy_price_da|gen_fuel_gas_pct|gen_fuel_gas_mw
gross_actual_interchange_mw,总实际交换功率,95%,8,STG,LassoNet,0.5498303091515171,0.6506452242087606,47,gen_fuel_coal_mw|total_pjm_reg_purchases|gen_fuel_nuclear_mw|solar_generation_mw|da_as_ss_mw_primary_reserve|gen_fuel_solar_mw|system_energy_price_da|gen_fuel_multiple_fuels_pct
gross_actual_interchange_mw,总实际交换功率,95%,8,STG,XGBoost,0.4843031752735524,0.6506452242087606,47,total_lmp_rt|gen_fuel_solar_pct|total_pjm_reg_purchases|gen_fuel_nuclear_mw|da_as_as_req_mw_thirty_minutes_reserve|marginal_loss_price_rt|gen_fuel_gas_mw|gen_fuel_solar_mw
gross_actual_interchange_mw,总实际交换功率,95%,8,STG,Lasso,0.4851944358502943,0.6506452242087606,47,gen_fuel_nuclear_mw|total_pjm_reg_purchases|solar_generation_mw|gen_fuel_nuclear_pct|system_energy_price_da|da_as_mcp_primary_reserve|gen_fuel_hydro_mw|total_pjm_loc_credit
gross_actual_interchange_mw,总实际交换功率,95%,8,STG,Pearson,0.5380367977068652,0.6506452242087606,47,gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_coal_pct|total_pjm_reg_purchases|prelim_load_avg_hourly|forecast_load_mw_latest_available|total_pjm_rt_load_mwh|gen_fuel_gas_mw
gross_actual_interchange_mw,总实际交换功率,97%,9,DGatingDNN,DGatingDNN,0.6728069074894587,0.6506452242087606,47,gen_fuel_nuclear_mw|gen_fuel_gas_pct|gen_fuel_multiple_fuels_pct|system_energy_price_da|gen_fuel_coal_pct|gen_fuel_oil_mw|gen_fuel_hydro_pct|gen_fuel_other_renewables_mw|gen_fuel_wind_mw
gross_actual_interchange_mw,总实际交换功率,97%,9,DGatingDNN,STG,0.6470278162715626,0.6506452242087606,47,gen_fuel_hydro_mw|gen_fuel_wind_mw|gen_fuel_nuclear_mw|gen_fuel_coal_pct|gen_fuel_multiple_fuels_pct|system_energy_price_da|gen_fuel_gas_pct|gen_fuel_gas_mw|total_pjm_assigned_reg
gross_actual_interchange_mw,总实际交换功率,97%,9,DGatingDNN,LassoNet,0.5194671881316519,0.6506452242087606,47,gen_fuel_coal_mw|total_pjm_reg_purchases|gen_fuel_nuclear_mw|solar_generation_mw|da_as_ss_mw_primary_reserve|gen_fuel_solar_mw|system_energy_price_da|gen_fuel_multiple_fuels_pct|total_pjm_loc_credit
gross_actual_interchange_mw,总实际交换功率,97%,9,DGatingDNN,XGBoost,0.5594410693782177,0.6506452242087606,47,total_lmp_rt|gen_fuel_solar_pct|total_pjm_reg_purchases|gen_fuel_nuclear_mw|da_as_as_req_mw_thirty_minutes_reserve|marginal_loss_price_rt|gen_fuel_gas_mw|gen_fuel_solar_mw|gen_fuel_multiple_fuels_mw
gross_actual_interchange_mw,总实际交换功率,97%,9,DGatingDNN,Lasso,0.47269439820148984,0.6506452242087606,47,gen_fuel_nuclear_mw|total_pjm_reg_purchases|solar_generation_mw|gen_fuel_nuclear_pct|system_energy_price_da|da_as_mcp_primary_reserve|gen_fuel_hydro_mw|total_pjm_loc_credit|gen_fuel_storage_mw
gross_actual_interchange_mw,总实际交换功率,97%,9,DGatingDNN,Pearson,0.5240429439503805,0.6506452242087606,47,gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_coal_pct|total_pjm_reg_purchases|prelim_load_avg_hourly|forecast_load_mw_latest_available|total_pjm_rt_load_mwh|gen_fuel_gas_mw|total_pjm_assigned_reg
net_sched_interchange_mw,净计划交换功率,95%,6,DGatingDNN,DGatingDNN,0.925713660782552,0.9671473855846197,48,prelim_load_avg_hourly|gen_fuel_gas_mw|gen_fuel_nuclear_pct|gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_solar_mw
net_sched_interchange_mw,净计划交换功率,95%,6,DGatingDNN,STG,0.8781671487066964,0.9671473855846197,48,gen_fuel_nuclear_mw|gen_fuel_coal_pct|gen_fuel_nuclear_pct|forecast_load_mw_latest_available|gross_sched_interchange_mw|gen_fuel_other_renewables_mw
net_sched_interchange_mw,净计划交换功率,95%,6,DGatingDNN,LassoNet,0.7195335303499476,0.9671473855846197,48,gross_sched_interchange_mw|da_as_as_req_mw_thirty_minutes_reserve|total_pjm_assigned_reg|gen_fuel_multiple_fuels_pct|gen_fuel_gas_mw|total_pjm_rmpcp_cr
net_sched_interchange_mw,净计划交换功率,95%,6,DGatingDNN,XGBoost,0.8108324053077454,0.9671473855846197,48,da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_multiple_fuels_pct|gross_sched_interchange_mw|da_as_as_req_mw_primary_reserve|gen_fuel_nuclear_mw|system_energy_price_da
net_sched_interchange_mw,净计划交换功率,95%,6,DGatingDNN,Lasso,0.8515999435931618,0.9671473855846197,48,prelim_load_avg_hourly|gen_fuel_gas_mw|gen_fuel_coal_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|gen_fuel_nuclear_mw
net_sched_interchange_mw,净计划交换功率,95%,6,DGatingDNN,Pearson,0.7568769569057912,0.9671473855846197,48,gross_sched_interchange_mw|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_nuclear_mw|da_as_as_mw_thirty_minutes_reserve
net_sched_interchange_mw,净计划交换功率,97%,8,DGatingDNN,DGatingDNN,0.9572743987834043,0.9671473855846197,48,prelim_load_avg_hourly|gen_fuel_gas_mw|gen_fuel_nuclear_pct|gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_solar_mw|gen_fuel_hydro_pct|gross_sched_interchange_mw
net_sched_interchange_mw,净计划交换功率,97%,8,DGatingDNN,STG,0.8977570825813692,0.9671473855846197,48,gen_fuel_nuclear_mw|gen_fuel_coal_pct|gen_fuel_nuclear_pct|forecast_load_mw_latest_available|gross_sched_interchange_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_gas_pct
net_sched_interchange_mw,净计划交换功率,97%,8,DGatingDNN,LassoNet,0.808101072178967,0.9671473855846197,48,gross_sched_interchange_mw|da_as_as_req_mw_thirty_minutes_reserve|total_pjm_assigned_reg|gen_fuel_multiple_fuels_pct|gen_fuel_gas_mw|total_pjm_rmpcp_cr|system_energy_price_da|gen_fuel_solar_mw
net_sched_interchange_mw,净计划交换功率,97%,8,DGatingDNN,XGBoost,0.8192078481317966,0.9671473855846197,48,da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_multiple_fuels_pct|gross_sched_interchange_mw|da_as_as_req_mw_primary_reserve|gen_fuel_nuclear_mw|system_energy_price_da|marginal_loss_price_rt|total_pjm_reg_purchases
net_sched_interchange_mw,净计划交换功率,97%,8,DGatingDNN,Lasso,0.9359237550688415,0.9671473855846197,48,prelim_load_avg_hourly|gen_fuel_gas_mw|gen_fuel_coal_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|gen_fuel_oil_mw
net_sched_interchange_mw,净计划交换功率,97%,8,DGatingDNN,Pearson,0.7640793600567719,0.9671473855846197,48,gross_sched_interchange_mw|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_nuclear_mw|da_as_as_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve
total_gen,总发电量,95%,1,DGatingDNN,DGatingDNN,0.9737396712612811,0.9964371832410337,34,forecast_load_mw_latest_available
total_gen,总发电量,95%,1,DGatingDNN,STG,0.9737396712612811,0.9964371832410337,34,forecast_load_mw_latest_available
total_gen,总发电量,95%,1,DGatingDNN,LassoNet,0.9737396712612811,0.9964371832410337,34,forecast_load_mw_latest_available
total_gen,总发电量,95%,1,DGatingDNN,XGBoost,0.9737396712612811,0.9964371832410337,34,forecast_load_mw_latest_available
total_gen,总发电量,95%,1,DGatingDNN,Lasso,0.9737396712612811,0.9964371832410337,34,forecast_load_mw_latest_available
total_gen,总发电量,95%,1,DGatingDNN,Pearson,0.9737396712612811,0.9964371832410337,34,forecast_load_mw_latest_available
total_gen,总发电量,97%,1,DGatingDNN,DGatingDNN,0.9737396712612811,0.9964371832410337,34,forecast_load_mw_latest_available
total_gen,总发电量,97%,1,DGatingDNN,STG,0.9737396712612811,0.9964371832410337,34,forecast_load_mw_latest_available
total_gen,总发电量,97%,1,DGatingDNN,LassoNet,0.9737396712612811,0.9964371832410337,34,forecast_load_mw_latest_available
total_gen,总发电量,97%,1,DGatingDNN,XGBoost,0.9737396712612811,0.9964371832410337,34,forecast_load_mw_latest_available
total_gen,总发电量,97%,1,DGatingDNN,Lasso,0.9737396712612811,0.9964371832410337,34,forecast_load_mw_latest_available
total_gen,总发电量,97%,1,DGatingDNN,Pearson,0.9737396712612811,0.9964371832410337,34,forecast_load_mw_latest_available
metered_load_mw,计量负荷,95%,2,DGatingDNN,DGatingDNN,0.9768414391517228,0.9960679285387208,43,gen_fuel_nuclear_pct|gen_fuel_nuclear_mw
metered_load_mw,计量负荷,95%,2,DGatingDNN,STG,0.9768414391517228,0.9960679285387208,43,gen_fuel_nuclear_pct|gen_fuel_nuclear_mw
metered_load_mw,计量负荷,95%,2,DGatingDNN,LassoNet,0.9243820431470814,0.9960679285387208,43,gen_fuel_nuclear_pct|gen_fuel_gas_mw
metered_load_mw,计量负荷,95%,2,DGatingDNN,XGBoost,0.9768414391517228,0.9960679285387208,43,gen_fuel_nuclear_pct|gen_fuel_nuclear_mw
metered_load_mw,计量负荷,95%,2,DGatingDNN,Lasso,0.8997272796046204,0.9960679285387208,43,gen_fuel_gas_mw|gen_fuel_coal_mw
metered_load_mw,计量负荷,95%,2,DGatingDNN,Pearson,0.9243820431470814,0.9960679285387208,43,gen_fuel_nuclear_pct|gen_fuel_gas_mw
metered_load_mw,计量负荷,97%,2,DGatingDNN,DGatingDNN,0.9768414391517228,0.9960679285387208,43,gen_fuel_nuclear_pct|gen_fuel_nuclear_mw
metered_load_mw,计量负荷,97%,2,DGatingDNN,STG,0.9768414391517228,0.9960679285387208,43,gen_fuel_nuclear_pct|gen_fuel_nuclear_mw
metered_load_mw,计量负荷,97%,2,DGatingDNN,LassoNet,0.9243820431470814,0.9960679285387208,43,gen_fuel_nuclear_pct|gen_fuel_gas_mw
metered_load_mw,计量负荷,97%,2,DGatingDNN,XGBoost,0.9768414391517228,0.9960679285387208,43,gen_fuel_nuclear_pct|gen_fuel_nuclear_mw
metered_load_mw,计量负荷,97%,2,DGatingDNN,Lasso,0.8997272796046204,0.9960679285387208,43,gen_fuel_gas_mw|gen_fuel_coal_mw
metered_load_mw,计量负荷,97%,2,DGatingDNN,Pearson,0.9243820431470814,0.9960679285387208,43,gen_fuel_nuclear_pct|gen_fuel_gas_mw
total_losses,总网损,95%,5,Pearson,DGatingDNN,0.8357092008453827,0.9263137501861338,49,marginal_loss_price_rt|system_energy_price_rt|gen_fuel_coal_pct|gen_fuel_gas_mw|gen_fuel_nuclear_mw
