epoch,feature_index,feature,effective_group_l2
1,17,forecast_load_mw_day_ahead,0.98385817
1,18,total_pjm_rmccp_cr,0.94325465
1,19,gen_fuel_wind_mw,1.1646693
1,20,da_as_total_mw_synchronized_reserve,1.1733841
1,21,system_energy_price_da,1.0590312
1,22,gen_fuel_multiple_fuels_pct,1.134222
1,23,gen_fuel_multiple_fuels_mw,0.93623084
1,24,marginal_loss_price_rt,0.9534881
1,25,gen_fuel_gas_pct,0.97628677
1,26,marginal_loss_price_da,0.9450307
1,27,total_lmp_rt,0.92706466
1,28,rmccp,1.0312722
1,29,system_energy_price_rt,0.9801
1,30,rmpcp,0.91726416
1,31,gen_fuel_wind_pct,1.0864185
1,32,gen_fuel_coal_mw,0.90970343
1,33,wind_generation_mw,1.0079845
1,34,gross_inadv_interchange_mw,1.2598315
1,35,gen_fuel_oil_mw,0.96796936
1,36,da_as_mcp_primary_reserve,0.86941457
1,37,total_pjm_rt_load_mwh,1.1374103
1,38,metered_load_mw,1.0370085
1,39,forecast_load_mw_latest_available,1.0291115
1,40,prelim_load_avg_hourly,1.12974
1,41,gross_actual_interchange_mw,1.0789214
1,42,gen_fuel_hydro_mw,0.7858905
1,43,total_pjm_loc_credit,1.0745864
1,44,total_losses,1.4495581
1,45,net_inadv_interchange_mw,1.0069512
1,46,da_as_nsr_mw_primary_reserve,0.994594
1,47,total_pjm_self_sched_reg,1.1119213
1,48,da_as_ss_mw_synchronized_reserve,1.051272
1,49,da_as_ss_mw_thirty_minutes_reserve,0.91979
1,50,da_as_ss_mw_primary_reserve,1.0234826
1,51,gen_fuel_solar_mw,1.2891345
1,52,gen_fuel_coal_pct,0.9499775
1,53,congestion_price_rt,1.1734265
1,54,da_as_mcp_synchronized_reserve,1.0104723
1,55,congestion_price_da,0.8461522
2,1,da_as_as_mw_thirty_minutes_reserve,1.0217913
2,2,da_as_total_mw_thirty_minutes_reserve,0.83277905
2,3,gross_sched_interchange_mw,1.5805004
2,4,gen_fuel_nuclear_mw,0.92304444
2,5,gen_fuel_gas_mw,1.4908817
2,6,da_as_as_req_mw_thirty_minutes_reserve,0.9442931
2,7,da_as_as_req_mw_primary_reserve,0.7474876
2,8,da_as_as_req_mw_synchronized_reserve,1.0407106
2,9,total_pjm_assigned_reg,1.2242663
2,10,da_as_as_mw_primary_reserve,0.96840125
2,11,da_as_total_mw_primary_reserve,0.9169941
2,12,da_as_as_mw_synchronized_reserve,0.85702014
2,13,total_pjm_reg_purchases,0.9004202
2,14,gen_fuel_other_renewables_mw,0.863423
2,15,total_lmp_da,0.88095325
2,16,total_pjm_rmpcp_cr,0.8748714
2,17,forecast_load_mw_day_ahead,0.7724301
2,18,total_pjm_rmccp_cr,0.69974846
2,19,gen_fuel_wind_mw,0.9579154
2,20,da_as_total_mw_synchronized_reserve,0.92738783
2,21,system_energy_price_da,0.94968283
2,22,gen_fuel_multiple_fuels_pct,0.8969198
2,23,gen_fuel_multiple_fuels_mw,0.68485886
2,24,marginal_loss_price_rt,0.6941819
2,25,gen_fuel_gas_pct,0.72071385
2,26,marginal_loss_price_da,0.7763846
2,27,total_lmp_rt,0.683101
2,28,rmccp,0.783918
2,29,system_energy_price_rt,0.72403145
2,30,rmpcp,0.6832848
2,31,gen_fuel_wind_pct,0.897987
2,32,gen_fuel_coal_mw,0.89091206
2,33,wind_generation_mw,0.85984164
2,34,gross_inadv_interchange_mw,1.0464377
2,35,gen_fuel_oil_mw,0.7589168
2,36,da_as_mcp_primary_reserve,0.69263995
2,37,total_pjm_rt_load_mwh,0.9051697
2,38,metered_load_mw,0.7723399
2,39,forecast_load_mw_latest_available,0.75757974
2,40,prelim_load_avg_hourly,0.87279606
2,41,gross_actual_interchange_mw,0.8862132
2,42,gen_fuel_hydro_mw,0.64048713
2,43,total_pjm_loc_credit,0.80359596
2,44,total_losses,1.409734
2,45,net_inadv_interchange_mw,0.7678768
2,46,da_as_nsr_mw_primary_reserve,0.7387378
2,47,total_pjm_self_sched_reg,0.86117864
2,48,da_as_ss_mw_synchronized_reserve,0.8005248
2,49,da_as_ss_mw_thirty_minutes_reserve,0.6968445
2,50,da_as_ss_mw_primary_reserve,0.797536
2,51,gen_fuel_solar_mw,1.048779
2,52,gen_fuel_coal_pct,0.8009603
2,53,congestion_price_rt,0.94776607
2,54,da_as_mcp_synchronized_reserve,0.8344178
2,55,congestion_price_da,0.5621612
3,1,da_as_as_mw_thirty_minutes_reserve,0.8633419
3,2,da_as_total_mw_thirty_minutes_reserve,0.68831784
3,3,gross_sched_interchange_mw,1.3541563
3,4,gen_fuel_nuclear_mw,0.7339194
3,5,gen_fuel_gas_mw,1.4947668
3,6,da_as_as_req_mw_thirty_minutes_reserve,0.80528814
3,7,da_as_as_req_mw_primary_reserve,0.5804427
3,8,da_as_as_req_mw_synchronized_reserve,0.8470513
3,9,total_pjm_assigned_reg,1.0429233
3,10,da_as_as_mw_primary_reserve,0.7721101
3,11,da_as_total_mw_primary_reserve,0.7381861
3,12,da_as_as_mw_synchronized_reserve,0.7123085
3,13,total_pjm_reg_purchases,0.672325
3,14,gen_fuel_other_renewables_mw,0.7373734
3,15,total_lmp_da,0.77233917
3,16,total_pjm_rmpcp_cr,0.6871257
3,17,forecast_load_mw_day_ahead,0.61294246
3,18,total_pjm_rmccp_cr,0.54030573
3,19,gen_fuel_wind_mw,0.7973456
3,20,da_as_total_mw_synchronized_reserve,0.74847764
3,21,system_energy_price_da,0.8485392
3,22,gen_fuel_multiple_fuels_pct,0.7334187
3,23,gen_fuel_multiple_fuels_mw,0.518632
3,24,marginal_loss_price_rt,0.54173297
3,25,gen_fuel_gas_pct,0.5486012
3,26,marginal_loss_price_da,0.624144
3,27,total_lmp_rt,0.51109135
3,28,rmccp,0.5970943
3,29,system_energy_price_rt,0.5493052
3,30,rmpcp,0.52207094
3,31,gen_fuel_wind_pct,0.76337045
3,32,gen_fuel_coal_mw,0.886852
3,33,wind_generation_mw,0.7297796
3,34,gross_inadv_interchange_mw,0.9197807
3,35,gen_fuel_oil_mw,0.59879583
3,36,da_as_mcp_primary_reserve,0.56280166
3,37,total_pjm_rt_load_mwh,0.7532684
3,38,metered_load_mw,0.60415894
3,39,forecast_load_mw_latest_available,0.5716144
3,40,prelim_load_avg_hourly,0.710279
3,41,gross_actual_interchange_mw,0.70186025
3,42,gen_fuel_hydro_mw,0.557505
3,43,total_pjm_loc_credit,0.6041477
3,44,total_losses,1.259688
3,45,net_inadv_interchange_mw,0.5835409
3,46,da_as_nsr_mw_primary_reserve,0.555188
3,47,total_pjm_self_sched_reg,0.6556358
3,48,da_as_ss_mw_synchronized_reserve,0.6030567
3,49,da_as_ss_mw_thirty_minutes_reserve,0.5591836
3,50,da_as_ss_mw_primary_reserve,0.62260085
3,51,gen_fuel_solar_mw,0.9162111
3,52,gen_fuel_coal_pct,0.7140733
3,53,congestion_price_rt,0.7846135
3,54,da_as_mcp_synchronized_reserve,0.6904703
3,55,congestion_price_da,0.4035193
4,1,da_as_as_mw_thirty_minutes_reserve,0.7142263
4,2,da_as_total_mw_thirty_minutes_reserve,0.57789284
4,3,gross_sched_interchange_mw,1.2162876
4,4,gen_fuel_nuclear_mw,0.6159093
4,5,gen_fuel_gas_mw,1.4813884
4,6,da_as_as_req_mw_thirty_minutes_reserve,0.700802
4,7,da_as_as_req_mw_primary_reserve,0.45625782
4,8,da_as_as_req_mw_synchronized_reserve,0.686386
4,9,total_pjm_assigned_reg,0.876054
4,10,da_as_as_mw_primary_reserve,0.6375547
4,11,da_as_total_mw_primary_reserve,0.6048942
4,12,da_as_as_mw_synchronized_reserve,0.5816927
4,13,total_pjm_reg_purchases,0.50417745
4,14,gen_fuel_other_renewables_mw,0.65626556
4,15,total_lmp_da,0.6477183
4,16,total_pjm_rmpcp_cr,0.5263187
4,17,forecast_load_mw_day_ahead,0.5090653
4,18,total_pjm_rmccp_cr,0.41006473
4,19,gen_fuel_wind_mw,0.66652167
4,20,da_as_total_mw_synchronized_reserve,0.62047803
4,21,system_energy_price_da,0.7257899
4,22,gen_fuel_multiple_fuels_pct,0.6138
4,23,gen_fuel_multiple_fuels_mw,0.3960629
4,24,marginal_loss_price_rt,0.4240517
4,25,gen_fuel_gas_pct,0.42008865
4,26,marginal_loss_price_da,0.4978101
4,27,total_lmp_rt,0.37633052
4,28,rmccp,0.4535318
4,29,system_energy_price_rt,0.45005882
4,30,rmpcp,0.3915125
4,31,gen_fuel_wind_pct,0.6416459
4,32,gen_fuel_coal_mw,0.8735159
4,33,wind_generation_mw,0.61379415
4,34,gross_inadv_interchange_mw,0.80021775
4,35,gen_fuel_oil_mw,0.4743982
4,36,da_as_mcp_primary_reserve,0.45526034
4,37,total_pjm_rt_load_mwh,0.6562234
4,38,metered_load_mw,0.50426376
4,39,forecast_load_mw_latest_available,0.4551329
4,40,prelim_load_avg_hourly,0.64453125
4,41,gross_actual_interchange_mw,0.56940114
4,42,gen_fuel_hydro_mw,0.5071409
4,43,total_pjm_loc_credit,0.45531934
4,44,total_losses,1.107043
4,45,net_inadv_interchange_mw,0.4378468
4,46,da_as_nsr_mw_primary_reserve,0.42742613
4,47,total_pjm_self_sched_reg,0.5036632
4,48,da_as_ss_mw_synchronized_reserve,0.46313354
4,49,da_as_ss_mw_thirty_minutes_reserve,0.4383142
4,50,da_as_ss_mw_primary_reserve,0.4781988
4,51,gen_fuel_solar_mw,0.8068134
4,52,gen_fuel_coal_pct,0.64622056
4,53,congestion_price_rt,0.64883757
4,54,da_as_mcp_synchronized_reserve,0.58424467
4,55,congestion_price_da,0.30189553
5,1,da_as_as_mw_thirty_minutes_reserve,0.6010739
5,2,da_as_total_mw_thirty_minutes_reserve,0.47336873
5,3,gross_sched_interchange_mw,1.0891415
5,4,gen_fuel_nuclear_mw,0.55469614
5,5,gen_fuel_gas_mw,1.4815546
5,6,da_as_as_req_mw_thirty_minutes_reserve,0.59703463
5,7,da_as_as_req_mw_primary_reserve,0.36549738
5,8,da_as_as_req_mw_synchronized_reserve,0.56956434
5,9,total_pjm_assigned_reg,0.73464674
5,10,da_as_as_mw_primary_reserve,0.5219469
5,11,da_as_total_mw_primary_reserve,0.50537384
5,12,da_as_as_mw_synchronized_reserve,0.48794734
5,13,total_pjm_reg_purchases,0.3904999
5,14,gen_fuel_other_renewables_mw,0.5813884
5,15,total_lmp_da,0.5429642
5,16,total_pjm_rmpcp_cr,0.40448216
5,17,forecast_load_mw_day_ahead,0.4416267
5,18,total_pjm_rmccp_cr,0.33259374
5,19,gen_fuel_wind_mw,0.56028813
5,20,da_as_total_mw_synchronized_reserve,0.509761
5,21,system_energy_price_da,0.6160901
5,22,gen_fuel_multiple_fuels_pct,0.51441574
5,23,gen_fuel_multiple_fuels_mw,0.30752927
5,24,marginal_loss_price_rt,0.32940218
5,25,gen_fuel_gas_pct,0.31627905
5,26,marginal_loss_price_da,0.39575964
5,27,total_lmp_rt,0.2817872
5,28,rmccp,0.35877183
5,29,system_energy_price_rt,0.37195164
5,30,rmpcp,0.2945588
5,31,gen_fuel_wind_pct,0.5388378
5,32,gen_fuel_coal_mw,0.85942847
5,33,wind_generation_mw,0.5265344
5,34,gross_inadv_interchange_mw,0.71910274
5,35,gen_fuel_oil_mw,0.3878096
5,36,da_as_mcp_primary_reserve,0.38151124
5,37,total_pjm_rt_load_mwh,0.6121008
5,38,metered_load_mw,0.4670852
5,39,forecast_load_mw_latest_available,0.39444882
5,40,prelim_load_avg_hourly,0.63684964
5,41,gross_actual_interchange_mw,0.47069275
5,42,gen_fuel_hydro_mw,0.47166777
5,43,total_pjm_loc_credit,0.34196624
5,44,total_losses,0.9582292
5,45,net_inadv_interchange_mw,0.33567786
5,46,da_as_nsr_mw_primary_reserve,0.34146363
5,47,total_pjm_self_sched_reg,0.3983946
5,48,da_as_ss_mw_synchronized_reserve,0.36151403
5,49,da_as_ss_mw_thirty_minutes_reserve,0.35041288
5,50,da_as_ss_mw_primary_reserve,0.3651838
5,51,gen_fuel_solar_mw,0.7587107
5,52,gen_fuel_coal_pct,0.57527137
5,53,congestion_price_rt,0.54568064
5,54,da_as_mcp_synchronized_reserve,0.49726206
5,55,congestion_price_da,0.23434207
6,1,da_as_as_mw_thirty_minutes_reserve,0.5103701
6,2,da_as_total_mw_thirty_minutes_reserve,0.38855964
6,3,gross_sched_interchange_mw,0.9884113
6,4,gen_fuel_nuclear_mw,0.51853836
6,5,gen_fuel_gas_mw,1.4832197
6,6,da_as_as_req_mw_thirty_minutes_reserve,0.50829107
6,7,da_as_as_req_mw_primary_reserve,0.29731458
6,8,da_as_as_req_mw_synchronized_reserve,0.47257096
6,9,total_pjm_assigned_reg,0.6153657
6,10,da_as_as_mw_primary_reserve,0.43577448
6,11,da_as_total_mw_primary_reserve,0.4114252
6,12,da_as_as_mw_synchronized_reserve,0.39886668
6,13,total_pjm_reg_purchases,0.30684698
6,14,gen_fuel_other_renewables_mw,0.5212967
6,15,total_lmp_da,0.4483356
6,16,total_pjm_rmpcp_cr,0.31857562
6,17,forecast_load_mw_day_ahead,0.3874491
6,18,total_pjm_rmccp_cr,0.26586038
6,19,gen_fuel_wind_mw,0.47056663
6,20,da_as_total_mw_synchronized_reserve,0.40661547
6,21,system_energy_price_da,0.503871
6,22,gen_fuel_multiple_fuels_pct,0.43856582
6,23,gen_fuel_multiple_fuels_mw,0.24205112
6,24,marginal_loss_price_rt,0.26860482
6,25,gen_fuel_gas_pct,0.23668371
6,26,marginal_loss_price_da,0.31695354
6,27,total_lmp_rt,0.21472894
6,28,rmccp,0.28747174
6,29,system_energy_price_rt,0.29840353
6,30,rmpcp,0.22721873
6,31,gen_fuel_wind_pct,0.45230338
6,32,gen_fuel_coal_mw,0.82963014
6,33,wind_generation_mw,0.44852224
6,34,gross_inadv_interchange_mw,0.6325704
6,35,gen_fuel_oil_mw,0.31692275
6,36,da_as_mcp_primary_reserve,0.32268968
6,37,total_pjm_rt_load_mwh,0.599416
6,38,metered_load_mw,0.45229334
6,39,forecast_load_mw_latest_available,0.34778458
6,40,prelim_load_avg_hourly,0.6487076
6,41,gross_actual_interchange_mw,0.39389217
6,42,gen_fuel_hydro_mw,0.45050347
6,43,total_pjm_loc_credit,0.26209113
6,44,total_losses,0.84576124
6,45,net_inadv_interchange_mw,0.2535143
6,46,da_as_nsr_mw_primary_reserve,0.27758074
6,47,total_pjm_self_sched_reg,0.31708577
6,48,da_as_ss_mw_synchronized_reserve,0.28080657
6,49,da_as_ss_mw_thirty_minutes_reserve,0.2774619
6,50,da_as_ss_mw_primary_reserve,0.28617248
6,51,gen_fuel_solar_mw,0.6888529
6,52,gen_fuel_coal_pct,0.5081026
6,53,congestion_price_rt,0.4457887
6,54,da_as_mcp_synchronized_reserve,0.42006367
6,55,congestion_price_da,0.18197067
7,1,da_as_as_mw_thirty_minutes_reserve,0.41922086
7,2,da_as_total_mw_thirty_minutes_reserve,0.31171644
7,3,gross_sched_interchange_mw,0.8882646
7,4,gen_fuel_nuclear_mw,0.48090526
7,5,gen_fuel_gas_mw,1.4468443
7,6,da_as_as_req_mw_thirty_minutes_reserve,0.437273
7,7,da_as_as_req_mw_primary_reserve,0.24215925
7,8,da_as_as_req_mw_synchronized_reserve,0.39931735
7,9,total_pjm_assigned_reg,0.5195141
7,10,da_as_as_mw_primary_reserve,0.36088705
7,11,da_as_total_mw_primary_reserve,0.34001946
7,12,da_as_as_mw_synchronized_reserve,0.32463917
7,13,total_pjm_reg_purchases,0.24459071
7,14,gen_fuel_other_renewables_mw,0.44908512
7,15,total_lmp_da,0.37185383
7,16,total_pjm_rmpcp_cr,0.23913899
7,17,forecast_load_mw_day_ahead,0.34094992
7,18,total_pjm_rmccp_cr,0.21106675
7,19,gen_fuel_wind_mw,0.41110286
7,20,da_as_total_mw_synchronized_reserve,0.3287987
7,21,system_energy_price_da,0.42603672
7,22,gen_fuel_multiple_fuels_pct,0.37263325
7,23,gen_fuel_multiple_fuels_mw,0.19847345
7,24,marginal_loss_price_rt,0.21689667
7,25,gen_fuel_gas_pct,0.16821468
7,26,marginal_loss_price_da,0.26437482
7,27,total_lmp_rt,0.15990356
7,28,rmccp,0.22437592
7,29,system_energy_price_rt,0.2440805
7,30,rmpcp,0.17163661
7,31,gen_fuel_wind_pct,0.3881504
7,32,gen_fuel_coal_mw,0.79232734
7,33,wind_generation_mw,0.39019188
7,34,gross_inadv_interchange_mw,0.56082183
7,35,gen_fuel_oil_mw,0.2693071
7,36,da_as_mcp_primary_reserve,0.2761103
7,37,total_pjm_rt_load_mwh,0.59754115
7,38,metered_load_mw,0.44833714
7,39,forecast_load_mw_latest_available,0.31349233
7,40,prelim_load_avg_hourly,0.6714605
7,41,gross_actual_interchange_mw,0.33586308
7,42,gen_fuel_hydro_mw,0.4268187
7,43,total_pjm_loc_credit,0.19681732
7,44,total_losses,0.75441897
7,45,net_inadv_interchange_mw,0.19113956
7,46,da_as_nsr_mw_primary_reserve,0.21907859
7,47,total_pjm_self_sched_reg,0.24983041
7,48,da_as_ss_mw_synchronized_reserve,0.21544836
7,49,da_as_ss_mw_thirty_minutes_reserve,0.22010016
7,50,da_as_ss_mw_primary_reserve,0.22029868
7,51,gen_fuel_solar_mw,0.67382556
7,52,gen_fuel_coal_pct,0.44061327
7,53,congestion_price_rt,0.3583315
7,54,da_as_mcp_synchronized_reserve,0.36266908
7,55,congestion_price_da,0.13933094
8,1,da_as_as_mw_thirty_minutes_reserve,0.35079515
8,2,da_as_total_mw_thirty_minutes_reserve,0.24966326
8,3,gross_sched_interchange_mw,0.78977567
8,4,gen_fuel_nuclear_mw,0.44948122
8,5,gen_fuel_gas_mw,1.4118859
8,6,da_as_as_req_mw_thirty_minutes_reserve,0.37772775
8,7,da_as_as_req_mw_primary_reserve,0.19450003
8,8,da_as_as_req_mw_synchronized_reserve,0.33027366
8,9,total_pjm_assigned_reg,0.43039486
8,10,da_as_as_mw_primary_reserve,0.30218038
8,11,da_as_total_mw_primary_reserve,0.27950504
8,12,da_as_as_mw_synchronized_reserve,0.27138352
8,13,total_pjm_reg_purchases,0.1981949
8,14,gen_fuel_other_renewables_mw,0.38850364
8,15,total_lmp_da,0.3091373
8,16,total_pjm_rmpcp_cr,0.18206874
8,17,forecast_load_mw_day_ahead,0.29485652
8,18,total_pjm_rmccp_cr,0.16154625
8,19,gen_fuel_wind_mw,0.35612217
8,20,da_as_total_mw_synchronized_reserve,0.26951182
8,21,system_energy_price_da,0.35060135
8,22,gen_fuel_multiple_fuels_pct,0.3141977
8,23,gen_fuel_multiple_fuels_mw,0.15902466
8,24,marginal_loss_price_rt,0.17919734
8,25,gen_fuel_gas_pct,0.123350404
8,26,marginal_loss_price_da,0.21835057
8,27,total_lmp_rt,0.122207314
8,28,rmccp,0.1825547
8,29,system_energy_price_rt,0.19348544
8,30,rmpcp,0.13070072
8,31,gen_fuel_wind_pct,0.3246671
8,32,gen_fuel_coal_mw,0.770942
8,33,wind_generation_mw,0.34468928
8,34,gross_inadv_interchange_mw,0.49827054
8,35,gen_fuel_oil_mw,0.22927096
8,36,da_as_mcp_primary_reserve,0.23092154
8,37,total_pjm_rt_load_mwh,0.5977172
8,38,metered_load_mw,0.44693905
8,39,forecast_load_mw_latest_available,0.27663863
8,40,prelim_load_avg_hourly,0.69413155
8,41,gross_actual_interchange_mw,0.28105918
8,42,gen_fuel_hydro_mw,0.40037626
8,43,total_pjm_loc_credit,0.15440828
8,44,total_losses,0.6798578
8,45,net_inadv_interchange_mw,0.14645067
8,46,da_as_nsr_mw_primary_reserve,0.17619887
8,47,total_pjm_self_sched_reg,0.20103785
8,48,da_as_ss_mw_synchronized_reserve,0.16387856
8,49,da_as_ss_mw_thirty_minutes_reserve,0.17464493
8,50,da_as_ss_mw_primary_reserve,0.17072389
8,51,gen_fuel_solar_mw,0.6334518
8,52,gen_fuel_coal_pct,0.3886597
8,53,congestion_price_rt,0.29736948
8,54,da_as_mcp_synchronized_reserve,0.30521953
8,55,congestion_price_da,0.10971635
9,1,da_as_as_mw_thirty_minutes_reserve,0.29604074
9,2,da_as_total_mw_thirty_minutes_reserve,0.20039298
9,3,gross_sched_interchange_mw,0.71484494
9,4,gen_fuel_nuclear_mw,0.42415255
9,5,gen_fuel_gas_mw,1.3827971
9,6,da_as_as_req_mw_thirty_minutes_reserve,0.3295718
9,7,da_as_as_req_mw_primary_reserve,0.16072369
9,8,da_as_as_req_mw_synchronized_reserve,0.2753726
9,9,total_pjm_assigned_reg,0.36615717
9,10,da_as_as_mw_primary_reserve,0.24951741
9,11,da_as_total_mw_primary_reserve,0.23448417
9,12,da_as_as_mw_synchronized_reserve,0.22335872
9,13,total_pjm_reg_purchases,0.16129494
9,14,gen_fuel_other_renewables_mw,0.33386514
9,15,total_lmp_da,0.26233858
9,16,total_pjm_rmpcp_cr,0.1373969
9,17,forecast_load_mw_day_ahead,0.24986881
9,18,total_pjm_rmccp_cr,0.12130921
9,19,gen_fuel_wind_mw,0.3228311
9,20,da_as_total_mw_synchronized_reserve,0.21916066
9,21,system_energy_price_da,0.2982528
9,22,gen_fuel_multiple_fuels_pct,0.26643145
9,23,gen_fuel_multiple_fuels_mw,0.13108651
9,24,marginal_loss_price_rt,0.14837722
9,25,gen_fuel_gas_pct,0.089704886
9,26,marginal_loss_price_da,0.18163814
9,27,total_lmp_rt,0.09450004
9,28,rmccp,0.13836531
9,29,system_energy_price_rt,0.16648975
9,30,rmpcp,0.095221154
9,31,gen_fuel_wind_pct,0.28024843
9,32,gen_fuel_coal_mw,0.73476183
9,33,wind_generation_mw,0.3130493
9,34,gross_inadv_interchange_mw,0.43512103
9,35,gen_fuel_oil_mw,0.19873647
9,36,da_as_mcp_primary_reserve,0.19324301
9,37,total_pjm_rt_load_mwh,0.5872262
9,38,metered_load_mw,0.43846527
9,39,forecast_load_mw_latest_available,0.24272409
9,40,prelim_load_avg_hourly,0.69868916
9,41,gross_actual_interchange_mw,0.23909262
9,42,gen_fuel_hydro_mw,0.37635633
9,43,total_pjm_loc_credit,0.11063047
9,44,total_losses,0.613262
9,45,net_inadv_interchange_mw,0.11205954
9,46,da_as_nsr_mw_primary_reserve,0.14055319
9,47,total_pjm_self_sched_reg,0.15888806
9,48,da_as_ss_mw_synchronized_reserve,0.123247765
9,49,da_as_ss_mw_thirty_minutes_reserve,0.14091806
9,50,da_as_ss_mw_primary_reserve,0.13259712
9,51,gen_fuel_solar_mw,0.5996957
9,52,gen_fuel_coal_pct,0.33499658
9,53,congestion_price_rt,0.24321972
9,54,da_as_mcp_synchronized_reserve,0.26575452
9,55,congestion_price_da,0.081477016
10,1,da_as_as_mw_thirty_minutes_reserve,0.24577123
10,2,da_as_total_mw_thirty_minutes_reserve,0.15925711
10,3,gross_sched_interchange_mw,0.64218885
10,4,gen_fuel_nuclear_mw,0.40215486
10,5,gen_fuel_gas_mw,1.3185976
10,6,da_as_as_req_mw_thirty_minutes_reserve,0.2860449
10,7,da_as_as_req_mw_primary_reserve,0.13305506
10,8,da_as_as_req_mw_synchronized_reserve,0.23310754
10,9,total_pjm_assigned_reg,0.30818906
10,10,da_as_as_mw_primary_reserve,0.21045014
10,11,da_as_total_mw_primary_reserve,0.19407448
10,12,da_as_as_mw_synchronized_reserve,0.18881355
10,13,total_pjm_reg_purchases,0.13099946
10,14,gen_fuel_other_renewables_mw,0.29579496
10,15,total_lmp_da,0.2233802
10,16,total_pjm_rmpcp_cr,0.10227574
10,17,forecast_load_mw_day_ahead,0.2155093
10,18,total_pjm_rmccp_cr,0.09301504
10,19,gen_fuel_wind_mw,0.28290275
10,20,da_as_total_mw_synchronized_reserve,0.17865808
10,21,system_energy_price_da,0.25542125
10,22,gen_fuel_multiple_fuels_pct,0.22998947
10,23,gen_fuel_multiple_fuels_mw,0.10695665
10,24,marginal_loss_price_rt,0.12481824
10,25,gen_fuel_gas_pct,0.06573378
10,26,marginal_loss_price_da,0.15045838
10,27,total_lmp_rt,0.07271465
10,28,rmccp,0.103019394
10,29,system_energy_price_rt,0.1394339
10,30,rmpcp,0.06726635
10,31,gen_fuel_wind_pct,0.2410237
10,32,gen_fuel_coal_mw,0.6985469
10,33,wind_generation_mw,0.27491128
10,34,gross_inadv_interchange_mw,0.38259676
10,35,gen_fuel_oil_mw,0.17464507
