epoch,feature_index,feature,gamma_index,gamma
1,54,da_as_mcp_synchronized_reserve,1,0.94871444
1,54,da_as_mcp_synchronized_reserve,2,0.94871444
1,55,congestion_price_da,1,0.9093189
1,55,congestion_price_da,2,0.9093189
2,1,da_as_as_mw_thirty_minutes_reserve,1,0.92619526
2,1,da_as_as_mw_thirty_minutes_reserve,2,0.92619526
2,2,da_as_total_mw_thirty_minutes_reserve,1,0.9177296
2,2,da_as_total_mw_thirty_minutes_reserve,2,0.9177296
2,3,gross_sched_interchange_mw,1,1.0516938
2,3,gross_sched_interchange_mw,2,1.0516938
2,4,gen_fuel_nuclear_mw,1,0.91204435
2,4,gen_fuel_nuclear_mw,2,0.91204435
2,5,gen_fuel_gas_mw,1,1.0391299
2,5,gen_fuel_gas_mw,2,1.0391299
2,6,da_as_as_req_mw_thirty_minutes_reserve,1,0.9299273
2,6,da_as_as_req_mw_thirty_minutes_reserve,2,0.9299273
2,7,da_as_as_req_mw_primary_reserve,1,0.8914746
2,7,da_as_as_req_mw_primary_reserve,2,0.8914746
2,8,da_as_as_req_mw_synchronized_reserve,1,0.9384186
2,8,da_as_as_req_mw_synchronized_reserve,2,0.9384186
2,9,total_pjm_assigned_reg,1,0.9795371
2,9,total_pjm_assigned_reg,2,0.9795371
2,10,da_as_as_mw_primary_reserve,1,0.94151485
2,10,da_as_as_mw_primary_reserve,2,0.94151485
2,11,da_as_total_mw_primary_reserve,1,0.8758119
2,11,da_as_total_mw_primary_reserve,2,0.8758119
2,12,da_as_as_mw_synchronized_reserve,1,0.8655183
2,12,da_as_as_mw_synchronized_reserve,2,0.8655183
2,13,total_pjm_reg_purchases,1,0.8883553
2,13,total_pjm_reg_purchases,2,0.8883553
2,14,gen_fuel_other_renewables_mw,1,0.87266946
2,14,gen_fuel_other_renewables_mw,2,0.87266946
2,15,total_lmp_da,1,0.9140556
2,15,total_lmp_da,2,0.9140556
2,16,total_pjm_rmpcp_cr,1,0.8892192
2,16,total_pjm_rmpcp_cr,2,0.8892192
2,17,forecast_load_mw_day_ahead,1,0.86921626
2,17,forecast_load_mw_day_ahead,2,0.86921626
2,18,total_pjm_rmccp_cr,1,0.8337641
2,18,total_pjm_rmccp_cr,2,0.8337641
2,19,gen_fuel_wind_mw,1,0.8987376
2,19,gen_fuel_wind_mw,2,0.8987376
2,20,da_as_total_mw_synchronized_reserve,1,0.89872515
2,20,da_as_total_mw_synchronized_reserve,2,0.89872515
2,21,system_energy_price_da,1,0.9440977
2,21,system_energy_price_da,2,0.9440977
2,22,gen_fuel_multiple_fuels_pct,1,0.9166737
2,22,gen_fuel_multiple_fuels_pct,2,0.9166737
2,23,gen_fuel_multiple_fuels_mw,1,0.86881286
2,23,gen_fuel_multiple_fuels_mw,2,0.86881286
2,24,marginal_loss_price_rt,1,0.8434486
2,24,marginal_loss_price_rt,2,0.8434486
2,25,gen_fuel_gas_pct,1,0.8409869
2,25,gen_fuel_gas_pct,2,0.8409869
2,26,marginal_loss_price_da,1,0.8824733
2,26,marginal_loss_price_da,2,0.8824733
2,27,total_lmp_rt,1,0.8432765
2,27,total_lmp_rt,2,0.8432765
2,28,rmccp,1,0.86950725
2,28,rmccp,2,0.86950725
2,29,system_energy_price_rt,1,0.8600243
2,29,system_energy_price_rt,2,0.8600243
2,30,rmpcp,1,0.8588593
2,30,rmpcp,2,0.8588593
2,31,gen_fuel_wind_pct,1,0.8870895
2,31,gen_fuel_wind_pct,2,0.8870895
2,32,gen_fuel_coal_mw,1,0.9332479
2,32,gen_fuel_coal_mw,2,0.9332479
2,33,wind_generation_mw,1,0.89610416
2,33,wind_generation_mw,2,0.89610416
2,34,gross_inadv_interchange_mw,1,0.9302587
2,34,gross_inadv_interchange_mw,2,0.9302587
2,35,gen_fuel_oil_mw,1,0.86159396
2,35,gen_fuel_oil_mw,2,0.86159396
2,36,da_as_mcp_primary_reserve,1,0.88162816
2,36,da_as_mcp_primary_reserve,2,0.88162816
2,37,total_pjm_rt_load_mwh,1,0.9048097
2,37,total_pjm_rt_load_mwh,2,0.9048097
2,38,metered_load_mw,1,0.8603611
2,38,metered_load_mw,2,0.8603611
2,39,forecast_load_mw_latest_available,1,0.8579391
2,39,forecast_load_mw_latest_available,2,0.8579391
2,40,prelim_load_avg_hourly,1,0.8762262
2,40,prelim_load_avg_hourly,2,0.8762262
2,41,gross_actual_interchange_mw,1,0.8702717
2,41,gross_actual_interchange_mw,2,0.8702717
2,42,gen_fuel_hydro_mw,1,0.8702867
2,42,gen_fuel_hydro_mw,2,0.8702867
2,43,total_pjm_loc_credit,1,0.8463059
2,43,total_pjm_loc_credit,2,0.8463059
2,44,total_losses,1,1.0207212
2,44,total_losses,2,1.0207212
2,45,net_inadv_interchange_mw,1,0.8606857
2,45,net_inadv_interchange_mw,2,0.8606857
2,46,da_as_nsr_mw_primary_reserve,1,0.85925275
2,46,da_as_nsr_mw_primary_reserve,2,0.85925275
2,47,total_pjm_self_sched_reg,1,0.8652152
2,47,total_pjm_self_sched_reg,2,0.8652152
2,48,da_as_ss_mw_synchronized_reserve,1,0.8674592
2,48,da_as_ss_mw_synchronized_reserve,2,0.8674592
2,49,da_as_ss_mw_thirty_minutes_reserve,1,0.85169953
2,49,da_as_ss_mw_thirty_minutes_reserve,2,0.85169953
2,50,da_as_ss_mw_primary_reserve,1,0.86148405
2,50,da_as_ss_mw_primary_reserve,2,0.86148405
2,51,gen_fuel_solar_mw,1,0.9204041
2,51,gen_fuel_solar_mw,2,0.9204041
2,52,gen_fuel_coal_pct,1,0.894201
2,52,gen_fuel_coal_pct,2,0.894201
2,53,congestion_price_rt,1,0.9060283
2,53,congestion_price_rt,2,0.9060283
2,54,da_as_mcp_synchronized_reserve,1,0.9176595
2,54,da_as_mcp_synchronized_reserve,2,0.9176595
2,55,congestion_price_da,1,0.8160816
2,55,congestion_price_da,2,0.8160816
3,1,da_as_as_mw_thirty_minutes_reserve,1,0.8929843
3,1,da_as_as_mw_thirty_minutes_reserve,2,0.8929843
3,2,da_as_total_mw_thirty_minutes_reserve,1,0.87622863
3,2,da_as_total_mw_thirty_minutes_reserve,2,0.87622863
3,3,gross_sched_interchange_mw,1,1.0253745
3,3,gross_sched_interchange_mw,2,1.0253745
3,4,gen_fuel_nuclear_mw,1,0.85614854
3,4,gen_fuel_nuclear_mw,2,0.85614854
3,5,gen_fuel_gas_mw,1,1.050734
3,5,gen_fuel_gas_mw,2,1.050734
3,6,da_as_as_req_mw_thirty_minutes_reserve,1,0.89098823
3,6,da_as_as_req_mw_thirty_minutes_reserve,2,0.89098823
3,7,da_as_as_req_mw_primary_reserve,1,0.8333295
3,7,da_as_as_req_mw_primary_reserve,2,0.8333295
3,8,da_as_as_req_mw_synchronized_reserve,1,0.89186454
3,8,da_as_as_req_mw_synchronized_reserve,2,0.89186454
3,9,total_pjm_assigned_reg,1,0.94587797
3,9,total_pjm_assigned_reg,2,0.94587797
3,10,da_as_as_mw_primary_reserve,1,0.89059436
3,10,da_as_as_mw_primary_reserve,2,0.89059436
3,11,da_as_total_mw_primary_reserve,1,0.82983416
3,11,da_as_total_mw_primary_reserve,2,0.82983416
3,12,da_as_as_mw_synchronized_reserve,1,0.82728136
3,12,da_as_as_mw_synchronized_reserve,2,0.82728136
3,13,total_pjm_reg_purchases,1,0.82077754
3,13,total_pjm_reg_purchases,2,0.82077754
3,14,gen_fuel_other_renewables_mw,1,0.84459573
3,14,gen_fuel_other_renewables_mw,2,0.84459573
3,15,total_lmp_da,1,0.8906313
3,15,total_lmp_da,2,0.8906313
3,16,total_pjm_rmpcp_cr,1,0.8325262
3,16,total_pjm_rmpcp_cr,2,0.8325262
3,17,forecast_load_mw_day_ahead,1,0.81477207
3,17,forecast_load_mw_day_ahead,2,0.81477207
3,18,total_pjm_rmccp_cr,1,0.76819366
3,18,total_pjm_rmccp_cr,2,0.76819366
3,19,gen_fuel_wind_mw,1,0.86024034
3,19,gen_fuel_wind_mw,2,0.86024034
3,20,da_as_total_mw_synchronized_reserve,1,0.84839576
3,20,da_as_total_mw_synchronized_reserve,2,0.84839576
3,21,system_energy_price_da,1,0.9232103
3,21,system_energy_price_da,2,0.9232103
3,22,gen_fuel_multiple_fuels_pct,1,0.8767598
3,22,gen_fuel_multiple_fuels_pct,2,0.8767598
3,23,gen_fuel_multiple_fuels_mw,1,0.8065882
3,23,gen_fuel_multiple_fuels_mw,2,0.8065882
3,24,marginal_loss_price_rt,1,0.7930665
3,24,marginal_loss_price_rt,2,0.7930665
3,25,gen_fuel_gas_pct,1,0.785955
3,25,gen_fuel_gas_pct,2,0.785955
3,26,marginal_loss_price_da,1,0.8362072
3,26,marginal_loss_price_da,2,0.8362072
3,27,total_lmp_rt,1,0.77777565
3,27,total_lmp_rt,2,0.77777565
3,28,rmccp,1,0.8084274
3,28,rmccp,2,0.8084274
3,29,system_energy_price_rt,1,0.80226487
3,29,system_energy_price_rt,2,0.80226487
3,30,rmpcp,1,0.80268776
3,30,rmpcp,2,0.80268776
3,31,gen_fuel_wind_pct,1,0.8513878
3,31,gen_fuel_wind_pct,2,0.8513878
3,32,gen_fuel_coal_mw,1,0.9370475
3,32,gen_fuel_coal_mw,2,0.9370475
3,33,wind_generation_mw,1,0.86275506
3,33,wind_generation_mw,2,0.86275506
3,34,gross_inadv_interchange_mw,1,0.9078496
3,34,gross_inadv_interchange_mw,2,0.9078496
3,35,gen_fuel_oil_mw,1,0.80811065
3,35,gen_fuel_oil_mw,2,0.80811065
3,36,da_as_mcp_primary_reserve,1,0.8444993
3,36,da_as_mcp_primary_reserve,2,0.8444993
3,37,total_pjm_rt_load_mwh,1,0.8649709
3,37,total_pjm_rt_load_mwh,2,0.8649709
3,38,metered_load_mw,1,0.8028193
3,38,metered_load_mw,2,0.8028193
3,39,forecast_load_mw_latest_available,1,0.79371816
3,39,forecast_load_mw_latest_available,2,0.79371816
3,40,prelim_load_avg_hourly,1,0.8342198
3,40,prelim_load_avg_hourly,2,0.8342198
3,41,gross_actual_interchange_mw,1,0.8200476
3,41,gross_actual_interchange_mw,2,0.8200476
3,42,gen_fuel_hydro_mw,1,0.8411041
3,42,gen_fuel_hydro_mw,2,0.8411041
3,43,total_pjm_loc_credit,1,0.78329647
3,43,total_pjm_loc_credit,2,0.78329647
3,44,total_losses,1,1.0015508
3,44,total_losses,2,1.0015508
3,45,net_inadv_interchange_mw,1,0.79749227
3,45,net_inadv_interchange_mw,2,0.79749227
3,46,da_as_nsr_mw_primary_reserve,1,0.79533863
3,46,da_as_nsr_mw_primary_reserve,2,0.79533863
3,47,total_pjm_self_sched_reg,1,0.8036433
3,47,total_pjm_self_sched_reg,2,0.8036433
3,48,da_as_ss_mw_synchronized_reserve,1,0.80262256
3,48,da_as_ss_mw_synchronized_reserve,2,0.80262256
3,49,da_as_ss_mw_thirty_minutes_reserve,1,0.8060984
3,49,da_as_ss_mw_thirty_minutes_reserve,2,0.8060984
3,50,da_as_ss_mw_primary_reserve,1,0.8050084
3,50,da_as_ss_mw_primary_reserve,2,0.8050084
3,51,gen_fuel_solar_mw,1,0.90198386
3,51,gen_fuel_solar_mw,2,0.90198386
3,52,gen_fuel_coal_pct,1,0.8700653
3,52,gen_fuel_coal_pct,2,0.8700653
3,53,congestion_price_rt,1,0.86931974
3,53,congestion_price_rt,2,0.86931974
3,54,da_as_mcp_synchronized_reserve,1,0.8840778
3,54,da_as_mcp_synchronized_reserve,2,0.8840778
3,55,congestion_price_da,1,0.7457268
3,55,congestion_price_da,2,0.7457268
4,1,da_as_as_mw_thirty_minutes_reserve,1,0.85094905
4,1,da_as_as_mw_thirty_minutes_reserve,2,0.85094905
4,2,da_as_total_mw_thirty_minutes_reserve,1,0.83776367
4,2,da_as_total_mw_thirty_minutes_reserve,2,0.83776367
4,3,gross_sched_interchange_mw,1,1.0080967
4,3,gross_sched_interchange_mw,2,1.0080967
4,4,gen_fuel_nuclear_mw,1,0.81622756
4,4,gen_fuel_nuclear_mw,2,0.81622756
4,5,gen_fuel_gas_mw,1,1.0569791
4,5,gen_fuel_gas_mw,2,1.0569791
4,6,da_as_as_req_mw_thirty_minutes_reserve,1,0.8571514
4,6,da_as_as_req_mw_thirty_minutes_reserve,2,0.8571514
4,7,da_as_as_req_mw_primary_reserve,1,0.7796399
4,7,da_as_as_req_mw_primary_reserve,2,0.7796399
4,8,da_as_as_req_mw_synchronized_reserve,1,0.84355736
4,8,da_as_as_req_mw_synchronized_reserve,2,0.84355736
4,9,total_pjm_assigned_reg,1,0.90570664
4,9,total_pjm_assigned_reg,2,0.90570664
4,10,da_as_as_mw_primary_reserve,1,0.8477354
4,10,da_as_as_mw_primary_reserve,2,0.8477354
4,11,da_as_total_mw_primary_reserve,1,0.7889048
4,11,da_as_total_mw_primary_reserve,2,0.7889048
4,12,da_as_as_mw_synchronized_reserve,1,0.7809713
4,12,da_as_as_mw_synchronized_reserve,2,0.7809713
4,13,total_pjm_reg_purchases,1,0.75762945
4,13,total_pjm_reg_purchases,2,0.75762945
4,14,gen_fuel_other_renewables_mw,1,0.82467556
4,14,gen_fuel_other_renewables_mw,2,0.82467556
4,15,total_lmp_da,1,0.85427517
4,15,total_lmp_da,2,0.85427517
4,16,total_pjm_rmpcp_cr,1,0.77214736
4,16,total_pjm_rmpcp_cr,2,0.77214736
4,17,forecast_load_mw_day_ahead,1,0.77450913
4,17,forecast_load_mw_day_ahead,2,0.77450913
4,18,total_pjm_rmccp_cr,1,0.6999346
4,18,total_pjm_rmccp_cr,2,0.6999346
4,19,gen_fuel_wind_mw,1,0.82282126
4,19,gen_fuel_wind_mw,2,0.82282126
4,20,da_as_total_mw_synchronized_reserve,1,0.8071012
4,20,da_as_total_mw_synchronized_reserve,2,0.8071012
4,21,system_energy_price_da,1,0.8896871
4,21,system_energy_price_da,2,0.8896871
4,22,gen_fuel_multiple_fuels_pct,1,0.84164345
4,22,gen_fuel_multiple_fuels_pct,2,0.84164345
4,23,gen_fuel_multiple_fuels_mw,1,0.7475292
4,23,gen_fuel_multiple_fuels_mw,2,0.7475292
4,24,marginal_loss_price_rt,1,0.74496675
4,24,marginal_loss_price_rt,2,0.74496675
4,25,gen_fuel_gas_pct,1,0.73276526
4,25,gen_fuel_gas_pct,2,0.73276526
4,26,marginal_loss_price_da,1,0.79102594
4,26,marginal_loss_price_da,2,0.79102594
4,27,total_lmp_rt,1,0.71166015
4,27,total_lmp_rt,2,0.71166015
4,28,rmccp,1,0.7448086
4,28,rmccp,2,0.7448086
4,29,system_energy_price_rt,1,0.7619965
4,29,system_energy_price_rt,2,0.7619965
4,30,rmpcp,1,0.7432263
4,30,rmpcp,2,0.7432263
4,31,gen_fuel_wind_pct,1,0.81174415
4,31,gen_fuel_wind_pct,2,0.81174415
4,32,gen_fuel_coal_mw,1,0.9374828
4,32,gen_fuel_coal_mw,2,0.9374828
4,33,wind_generation_mw,1,0.82877374
4,33,wind_generation_mw,2,0.82877374
4,34,gross_inadv_interchange_mw,1,0.88101417
4,34,gross_inadv_interchange_mw,2,0.88101417
4,35,gen_fuel_oil_mw,1,0.75670433
4,35,gen_fuel_oil_mw,2,0.75670433
4,36,da_as_mcp_primary_reserve,1,0.8051962
4,36,da_as_mcp_primary_reserve,2,0.8051962
4,37,total_pjm_rt_load_mwh,1,0.83581406
4,37,total_pjm_rt_load_mwh,2,0.83581406
4,38,metered_load_mw,1,0.76245284
4,38,metered_load_mw,2,0.76245284
4,39,forecast_load_mw_latest_available,1,0.7459904
4,39,forecast_load_mw_latest_available,2,0.7459904
4,40,prelim_load_avg_hourly,1,0.8205042
4,40,prelim_load_avg_hourly,2,0.8205042
4,41,gross_actual_interchange_mw,1,0.7775771
4,41,gross_actual_interchange_mw,2,0.7775771
4,42,gen_fuel_hydro_mw,1,0.8197254
4,42,gen_fuel_hydro_mw,2,0.8197254
4,43,total_pjm_loc_credit,1,0.7234267
4,43,total_pjm_loc_credit,2,0.7234267
4,44,total_losses,1,0.97690696
4,44,total_losses,2,0.97690696
4,45,net_inadv_interchange_mw,1,0.73295397
4,45,net_inadv_interchange_mw,2,0.73295397
4,46,da_as_nsr_mw_primary_reserve,1,0.74154675
4,46,da_as_nsr_mw_primary_reserve,2,0.74154675
4,47,total_pjm_self_sched_reg,1,0.7471238
4,47,total_pjm_self_sched_reg,2,0.7471238
4,48,da_as_ss_mw_synchronized_reserve,1,0.7478694
4,48,da_as_ss_mw_synchronized_reserve,2,0.7478694
4,49,da_as_ss_mw_thirty_minutes_reserve,1,0.752764
4,49,da_as_ss_mw_thirty_minutes_reserve,2,0.752764
4,50,da_as_ss_mw_primary_reserve,1,0.74561083
4,50,da_as_ss_mw_primary_reserve,2,0.74561083
4,51,gen_fuel_solar_mw,1,0.88125575
4,51,gen_fuel_solar_mw,2,0.88125575
4,52,gen_fuel_coal_pct,1,0.8501403
4,52,gen_fuel_coal_pct,2,0.8501403
4,53,congestion_price_rt,1,0.83078057
4,53,congestion_price_rt,2,0.83078057
4,54,da_as_mcp_synchronized_reserve,1,0.8520121
