feature,score,selected
da_as_as_mw_thirty_minutes_reserve,0.9999999999999999,True
gen_fuel_nuclear_mw,0.57249860915207,True
da_as_as_mw_primary_reserve,0.5390017139043571,True
da_as_total_mw_primary_reserve,0.5390017139043571,False
system_energy_price_da,0.5194308771058701,False
total_lmp_da,0.4999139912851641,False
da_as_mcp_synchronized_reserve,0.4968673927099212,False
gen_fuel_multiple_fuels_pct,0.4769866112160913,False
da_as_mcp_primary_reserve,0.4656540420428841,False
gen_fuel_multiple_fuels_mw,0.44444228463519747,False
gen_fuel_oil_pct,0.42498803053608974,False
da_as_nsr_mw_primary_reserve,0.4074297856434002,False
system_energy_price_rt,0.38014907134971376,False
total_lmp_rt,0.3800210546090414,False
net_sched_interchange_mw,0.37855331266562775,False
net_actual_interchange_mw,0.37774148820951153,False
gen_fuel_oil_mw,0.3628729805051208,False
da_as_as_req_mw_primary_reserve,0.327757948589036,False
da_as_as_req_mw_synchronized_reserve,0.327757948589036,False
total_pjm_rmpcp_cr,0.3187352417778769,False
da_as_as_req_mw_thirty_minutes_reserve,0.3081878492595767,False
gen_fuel_other_renewables_mw,0.3058858533603859,False
gen_fuel_hydro_pct,0.2882594568048549,False
rmpcp,0.2726496805359841,False
marginal_loss_price_rt,0.2723472613070027,False
gen_fuel_hydro_mw,0.2705380688157227,False
gen_fuel_storage_mw,0.2676799428376315,False
congestion_price_rt,0.2143235347420758,False
gen_fuel_nuclear_pct,0.1940499408039495,False
rmccp,0.19318580095466797,False
total_pjm_reg_purchases,0.1877940950624278,False
total_pjm_rmccp_cr,0.18262785278847404,False
total_losses,0.17438324603224578,False
gross_sched_interchange_mw,0.16515756324773048,False
da_as_total_mw_synchronized_reserve,0.16030861294395335,False
da_as_as_mw_synchronized_reserve,0.16030861294395335,False
total_pjm_self_sched_reg,0.14678267200125897,False
marginal_loss_price_da,0.12697153336932088,False
total_pjm_assigned_reg,0.12589182099853194,False
gen_fuel_other_renewables_pct,0.12138727746275575,False
total_gen,0.11707166159619775,False
gen_fuel_gas_mw,0.1061872974744594,False
da_as_ss_mw_primary_reserve,0.09174841920730707,False
da_as_ss_mw_synchronized_reserve,0.09174841920730707,False
da_as_ss_mw_thirty_minutes_reserve,0.09174841920730707,False
congestion_price_da,0.07684477196144959,False
gross_actual_interchange_mw,0.052741828651148924,False
gen_fuel_solar_mw,0.04838646174741583,False
forecast_load_mw_latest_available,0.04215934622672464,False
gen_fuel_coal_mw,0.041522686648718894,False
metered_load_mw,0.04148214565112492,False
prelim_load_avg_hourly,0.0408360466656107,False
total_pjm_rt_load_mwh,0.0405493650329404,False
gen_fuel_solar_pct,0.0388300008832837,False
forecast_load_mw_day_ahead,0.038671005618458626,False
total_pjm_loc_credit,0.038249738802238864,False
gen_fuel_coal_pct,0.03712203251758558,False
solar_generation_mw,0.02743736485259837,False
gross_inadv_interchange_mw,0.023974234162456864,False
gen_fuel_wind_mw,0.015771941927225763,False
wind_generation_mw,0.013301307457543496,False
gen_fuel_gas_pct,0.012242572025680494,False
gen_fuel_wind_pct,0.010552759279045943,False
net_inadv_interchange_mw,0.007260812689012839,False
gen_fuel_storage_pct,0.0,False
da_as_mcp_thirty_minutes_reserve,0.0,False
da_as_ircmwt2_primary_reserve,0.0,False
da_as_ircmwt2_synchronized_reserve,0.0,False
da_as_ircmwt2_thirty_minutes_reserve,0.0,False
