wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.14333859,-0.05220095,0.10059352,0.26359996,0.8040721,0.070406854,0.29377002,-0.39486045,-0.20134597,-0.19359809,0.19824222,-0.015387369,0.24714832,0.06471963,0.87572145,0.21592605,-0.12070387,0.08942445,-0.22915183,-0.34121588,0.16355753,0.12648202,0.6026355,0.041833557,-0.28574675,0.29301852,0.099792324,0.2529089,0.70834523,0.075453915,-0.26009306,0.10479203,0.81235975,-0.3024632,0.7921701,0.8290503,0.8289063,1.1989546,1.0318468,-0.10422467,-0.12857173,-0.36909795,-0.38990644,-0.26659837,-0.28194633,-0.18740906,-0.072913505
0.10916709,-0.12653325,0.064509004,0.2199009,0.8258887,0.018913398,0.2748371,-0.46460727,-0.26950833,-0.25594342,0.14880389,-0.04184655,0.2249667,0.009449934,0.90165037,0.18298048,-0.17650123,0.03979087,-0.303568,-0.40739626,0.11071692,0.07932017,0.6101429,-0.029768512,-0.34916434,0.2723858,0.03244635,0.2502687,0.72428626,0.047437854,-0.3218944,0.055173576,0.840196,-0.38229376,0.80311036,0.84959793,0.84104246,1.2435085,1.0607419,-0.12995774,-0.1679243,-0.4514137,-0.46192193,-0.3419075,-0.36307058,-0.24792397,-0.1482857
0.060381897,-0.17237301,0.052186932,0.16872366,0.8440127,-0.015783729,0.24868347,-0.52883613,-0.34206036,-0.2965305,0.09215413,-0.08643425,0.21607289,-0.04789207,0.9210222,0.150615,-0.24170913,-0.017380286,-0.3798281,-0.47671115,0.05201632,0.03058618,0.6192677,-0.09359447,-0.41256514,0.24109264,-0.034041017,0.2296547,0.7558004,0.013989321,-0.3825768,0.0054239375,0.8558363,-0.4234138,0.8162276,0.8757186,0.8523948,1.2839379,1.1043752,-0.17448588,-0.22202165,-0.5123359,-0.5298564,-0.4081374,-0.4274269,-0.30967626,-0.2090894
0.022183001,-0.19728276,0.012253435,0.11669264,0.84745574,-0.078985706,0.22058465,-0.58339703,-0.40846613,-0.35346025,0.052712556,-0.11051226,0.1939624,-0.11104565,0.9408134,0.11117563,-0.2938912,-0.06661878,-0.4294772,-0.52995527,0.0013511309,-0.0142159965,0.63398856,-0.16052745,-0.48072132,0.2385861,-0.10083324,0.20102564,0.77405226,-0.024150891,-0.447303,-0.044607624,0.8737357,-0.47107682,0.8207944,0.89169455,0.86158395,1.3212314,1.1439312,-0.21814838,-0.27417243,-0.57118976,-0.586576,-0.4635332,-0.4810829,-0.36201525,-0.27047795
-0.027953856,-0.26411495,-0.012526912,0.068075724,0.8930491,-0.13189971,0.20507887,-0.63846225,-0.48033476,-0.42630598,-0.008905653,-0.14405578,0.17975256,-0.17186512,0.9675297,0.08348654,-0.35585713,-0.11384803,-0.48304686,-0.5813557,-0.061296538,-0.056238472,0.65434843,-0.22708508,-0.5433001,0.21749996,-0.14419976,0.20245671,0.7943211,-0.044139214,-0.50786924,-0.090792686,0.8974299,-0.5152835,0.826874,0.910806,0.8773456,1.3636411,1.1901051,-0.24187888,-0.33237195,-0.63259614,-0.6440528,-0.51691103,-0.5239064,-0.4072661,-0.31638503
-0.04418848,-0.31135452,-0.028679408,0.0159053,0.9074386,-0.18089008,0.18839383,-0.6870558,-0.54500204,-0.46670184,-0.06546721,-0.19532771,0.1771013,-0.20779964,0.9907347,0.040123496,-0.4131056,-0.16735458,-0.54611486,-0.62676823,-0.09965094,-0.10480665,0.6662362,-0.29701516,-0.590757,0.19967937,-0.20544264,0.20289281,0.8192344,-0.07004927,-0.5701814,-0.1372533,0.91324997,-0.560035,0.8476577,0.9313002,0.89856386,1.3901705,1.2229233,-0.27042168,-0.37648165,-0.6821269,-0.700974,-0.574751,-0.5711436,-0.46090394,-0.35433975
-0.06633996,-0.3580074,-0.057847414,-0.036492933,0.90920824,-0.21844213,0.18827535,-0.69231147,-0.60349405,-0.50706017,-0.11110149,-0.23773436,0.16350842,-0.26135856,1.0220942,0.016357576,-0.47009525,-0.21844548,-0.59367067,-0.6779721,-0.14334817,-0.14176607,0.6927809,-0.36676076,-0.6353578,0.17116268,-0.26043758,0.1857595,0.83968115,-0.09693267,-0.62178886,-0.18449375,0.93024844,-0.6086375,0.8607888,0.95077103,0.9134484,1.4295444,1.2559493,-0.30007142,-0.41168705,-0.73312044,-0.75245005,-0.62688696,-0.6217063,-0.5151739,-0.39828345
-0.081859365,-0.39400756,-0.06743806,-0.08933006,0.9219881,-0.24444096,0.17510642,-0.72341096,-0.64582676,-0.55769837,-0.17345771,-0.27806184,0.1506283,-0.3212804,1.0559374,0.0073439907,-0.5159368,-0.2780605,-0.6290873,-0.7129953,-0.18746996,-0.18363546,0.7374382,-0.43104842,-0.67653894,0.14791596,-0.3209983,0.17178494,0.85190797,-0.12740399,-0.67135245,-0.21106473,0.9501485,-0.6578101,0.8760598,0.9632761,0.9347221,1.4457476,1.2804253,-0.3383728,-0.44762552,-0.7758194,-0.7903024,-0.67525196,-0.6667766,-0.55532306,-0.44575542
-0.1140347,-0.43141693,-0.09159748,-0.14582002,0.92402345,-0.28632763,0.17255978,-0.74491245,-0.68848085,-0.5864933,-0.23735061,-0.3271268,0.14877258,-0.36910516,1.0831883,-0.0075539867,-0.56590325,-0.32229167,-0.6715026,-0.75697243,-0.2313976,-0.22415987,0.77862823,-0.4827374,-0.7221983,0.11704825,-0.3823356,0.13967098,0.87419397,-0.15874824,-0.71797067,-0.25435153,0.97900695,-0.69489545,0.8938289,0.9802193,0.9563966,1.4856673,1.2972126,-0.37241012,-0.49969062,-0.8209019,-0.8363062,-0.7232605,-0.71232873,-0.6018119,-0.48690012
-0.15639171,-0.46649504,-0.12353156,-0.21285622,0.9241446,-0.32517543,0.1672585,-0.7685009,-0.7428684,-0.59668034,-0.27878165,-0.36852345,0.1523075,-0.4169563,1.097308,-0.023513509,-0.6089372,-0.37797794,-0.7122988,-0.79729885,-0.26879454,-0.26224747,0.8037389,-0.5346362,-0.75651926,0.09775989,-0.4354338,0.1248099,0.8958846,-0.19429173,-0.7522987,-0.28988826,0.9935444,-0.7342565,0.91835123,0.9979407,0.9633448,1.5150586,1.3287879,-0.40396312,-0.5350191,-0.8582538,-0.8803026,-0.75725585,-0.7474389,-0.6313848,-0.5178778
-0.18557139,-0.5046032,-0.1579246,-0.2717229,0.9378993,-0.37212116,0.17323032,-0.788813,-0.7835469,-0.62192386,-0.31431812,-0.40185305,0.14590883,-0.46714368,1.1287918,-0.04504901,-0.6521996,-0.4203733,-0.76176775,-0.83179075,-0.31694752,-0.30233675,0.85398185,-0.5893245,-0.7850355,0.05562612,-0.48493925,0.12030819,0.911714,-0.21015467,-0.79483414,-0.3225176,1.0134602,-0.76909834,0.9401308,1.0128058,0.9858223,1.5396923,1.3572884,-0.4303508,-0.56584847,-0.89554924,-0.9204647,-0.8017035,-0.7656075,-0.67153186,-0.5572653
-0.19985579,-0.53852385,-0.196349,-0.33095276,0.94669664,-0.41888803,0.143153,-0.81988066,-0.80998516,-0.64697814,-0.36132133,-0.42857486,0.13824113,-0.5043287,1.1610419,-0.07885397,-0.70042276,-0.46665528,-0.8014865,-0.86773825,-0.35830066,-0.33849022,0.88394415,-0.6402305,-0.8205609,0.018924667,-0.53361344,0.09735554,0.9347021,-0.24544834,-0.83023995,-0.35617054,1.0266635,-0.79904586,0.95668393,1.037091,1.0181707,1.569176,1.3994594,-0.45592362,-0.59471124,-0.93334806,-0.94537723,-0.83174765,-0.803193,-0.70962304,-0.5863956
-0.21329832,-0.57764935,-0.22300206,-0.37060648,0.96264744,-0.44328603,0.13824108,-0.8475237,-0.8445679,-0.6814714,-0.41396922,-0.45690012,0.13967443,-0.5594234,1.1786332,-0.114614606,-0.74107075,-0.50773525,-0.8345915,-0.8933967,-0.38670778,-0.38138577,0.92396235,-0.6844317,-0.85661024,-0.01780145,-0.5930358,0.09592542,0.9560403,-0.27192247,-0.8674945,-0.40861607,1.0416591,-0.82589203,0.9799305,1.059573,1.0481921,1.5902433,1.4383211,-0.47979987,-0.6281223,-0.96607304,-0.968522,-0.8663025,-0.84134334,-0.7449692,-0.6143974
-0.2522201,-0.60740966,-0.24166119,-0.4194723,0.9700143,-0.46588528,0.14056665,-0.870781,-0.8833343,-0.6999546,-0.45705417,-0.48018694,0.126641,-0.5955832,1.1977298,-0.14163107,-0.7753395,-0.54550016,-0.86864674,-0.9218769,-0.42481458,-0.43087882,0.9523114,-0.71560156,-0.8804321,-0.07505077,-0.63669044,0.09341087,0.9602576,-0.31573454,-0.90224814,-0.43937975,1.0512803,-0.8521405,0.99573326,1.076628,1.0697589,1.6303066,1.4691224,-0.50894725,-0.659819,-0.99944276,-0.9909156,-0.90206003,-0.8773074,-0.7738853,-0.6509945
-0.28929117,-0.637557,-0.28436896,-0.48317912,0.96903974,-0.5004445,0.12756455,-0.8995083,-0.91047037,-0.7296901,-0.5032022,-0.50883126,0.11273693,-0.63053757,1.207996,-0.16355972,-0.80729365,-0.58314264,-0.87202144,-0.94396013,-0.44975686,-0.48036194,0.97789633,-0.7598845,-0.88387823,-0.12178383,-0.6737774,0.08422725,0.9829425,-0.32485494,-0.9342117,-0.48329943,1.0758792,-0.880998,1.0180418,1.0924705,1.0941614,1.6667101,1.4949907,-0.52956957,-0.69674855,-1.0301996,-1.0256082,-0.9271377,-0.8980076,-0.80984795,-0.6708451
-0.32693914,-0.6747576,-0.3106079,-0.5434884,0.9776747,-0.51944417,0.122087784,-0.92428994,-0.9344277,-0.75816184,-0.5235516,-0.52513516,0.112152845,-0.66328514,1.2263652,-0.18773977,-0.84138596,-0.62294644,-0.89879274,-0.9655422,-0.4901107,-0.52576584,1.0179819,-0.79607326,-0.9114685,-0.16733244,-0.7124127,0.060004074,0.99865615,-0.34728685,-0.9643572,-0.5167517,1.0869936,-0.90585077,1.0328107,1.1034582,1.1202223,1.6840905,1.518848,-0.5516654,-0.7296157,-1.0568955,-1.0529242,-0.95377266,-0.90727365,-0.8262054,-0.6828346
-0.35326236,-0.7128109,-0.3410268,-0.5864012,0.9791509,-0.5443337,0.10991195,-0.9432609,-0.96369815,-0.78523046,-0.5572888,-0.559345,0.09742978,-0.7066948,1.2561204,-0.2069569,-0.8727504,-0.6761164,-0.9310992,-0.9938701,-0.5094213,-0.574609,1.0545579,-0.834509,-0.9195,-0.21157758,-0.7502467,0.06691852,1.0090292,-0.37141523,-0.9929476,-0.55693835,1.1049074,-0.93818516,1.0514189,1.1227431,1.1502869,1.7231852,1.5344342,-0.571626,-0.7473976,-1.0854595,-1.079888,-0.98424476,-0.9284872,-0.83787566,-0.72128445
-0.38370997,-0.7443094,-0.36557487,-0.63654566,0.99403685,-0.5719437,0.10810909,-0.9707631,-0.98376083,-0.8218266,-0.5875185,-0.5879129,0.0798232,-0.7257095,1.281937,-0.24291644,-0.89344907,-0.7032719,-0.9531506,-1.0070773,-0.52613586,-0.6138322,1.071451,-0.87073165,-0.9430378,-0.26801136,-0.79064804,0.07058874,1.0174161,-0.39272922,-1.0251389,-0.5761362,1.1248891,-0.963834,1.0705059,1.1355343,1.1756316,1.7405597,1.5576074,-0.6070868,-0.77344805,-1.1183954,-1.1042359,-1.0106353,-0.9537305,-0.86432123,-0.7486906
-0.42069954,-0.7692017,-0.39751893,-0.685089,1.0116776,-0.5929818,0.10226256,-0.9940418,-1.0029348,-0.8473562,-0.61199236,-0.61012703,0.082063146,-0.75916594,1.298427,-0.2687487,-0.9215331,-0.7357288,-0.9752197,-1.0164081,-0.5649852,-0.6451236,1.0981821,-0.90600145,-0.968372,-0.30251145,-0.8232722,0.054000627,1.0285726,-0.4133386,-1.052341,-0.6040473,1.1394713,-0.9793326,1.0908685,1.165868,1.2071812,1.7533863,1.5767285,-0.6247879,-0.8048686,-1.1423038,-1.1348153,-1.0327108,-0.97054136,-0.87685996,-0.77531844
-0.46146208,-0.79508585,-0.44087628,-0.7321649,1.0171416,-0.6142035,0.09438944,-1.0146242,-1.0173523,-0.8643676,-0.6418615,-0.619292,0.06073153,-0.79279804,1.3126196,-0.29922402,-0.9481486,-0.76110613,-0.99903846,-0.9984242,-0.6010923,-0.67442364,1.1442931,-0.9341184,-0.99217594,-0.34969836,-0.86086917,0.032117825,1.0394565,-0.42721212,-1.0761435,-0.639052,1.1535488,-1.0086031,1.1132305,1.1927552,1.2300361,1.7696866,1.5862368,-0.6327756,-0.82683146,-1.1547128,-1.156101,-1.0616018,-0.9860383,-0.9050065,-0.7837035
-0.47801033,-0.8241432,-0.47503057,-0.77524966,1.0205609,-0.6360529,0.07886763,-1.0363021,-1.0318186,-0.8852837,-0.66029084,-0.6513579,0.03205053,-0.8136076,1.3243078,-0.32988912,-0.98734355,-0.79021066,-1.0246015,-1.0287371,-0.6129948,-0.70073736,1.1744696,-0.96116525,-1.0109603,-0.40394536,-0.8962108,0.020113958,1.0487323,-0.44863352,-1.0930704,-0.6620694,1.1728344,-1.0281649,1.1410657,1.2233934,1.2566564,1.7815628,1.6005434,-0.66133595,-0.87623733,-1.1665655,-1.1807986,-1.0805924,-1.0060933,-0.93273854,-0.795846
-0.5041578,-0.8328877,-0.4899947,-0.8067951,1.027152,-0.65869874,0.068634026,-1.0549294,-1.0512677,-0.89714104,-0.6855819,-0.6716917,0.0048731584,-0.83267236,1.337211,-0.3655468,-1.0014566,-0.8246294,-1.0470766,-1.0466768,-0.6350266,-0.7320788,1.2046239,-0.9806427,-1.0274246,-0.43910953,-0.92378396,0.007929245,1.0439856,-0.47901767,-1.1153573,-0.6859401,1.1856055,-1.0359982,1.1641406,1.2501943,1.2909328,1.8010337,1.6148329,-0.6883553,-0.8874586,-1.1879512,-1.1984042,-1.103235,-1.0358921,-0.96399003,-0.8174764
-0.51708955,-0.8351004,-0.5273729,-0.83643186,1.0336944,-0.6720532,0.06193104,-1.0725622,-1.0680865,-0.9232175,-0.7155833,-0.68794614,-0.015331272,-0.85656095,1.3484021,-0.40087637,-1.0151304,-0.84628767,-1.067898,-1.0651687,-0.64505285,-0.75506175,1.2274137,-1.0087966,-1.0518569,-0.478987,-0.95063114,-0.010711961,1.0633131,-0.4894411,-1.132957,-0.72294396,1.208197,-1.0543514,1.1847097,1.2780827,1.332062,1.8280897,1.6251003,-0.7043104,-0.916763,-1.2019473,-1.2187726,-1.1154772,-1.0609491,-0.98380804,-0.83281505
-0.5283899,-0.85143054,-0.56733406,-0.86018264,1.047474,-0.68750226,0.03812251,-1.096395,-1.0849968,-0.9386155,-0.75075656,-0.7031668,-0.009224391,-0.88553613,1.3711542,-0.4322898,-1.0268886,-0.87779915,-1.0934398,-1.0936071,-0.6792508,-0.78213924,1.2552191,-1.0383842,-1.0662236,-0.52385104,-0.9676341,-0.015332195,1.0640352,-0.5092892,-1.1544045,-0.74833584,1.2469832,-1.0760379,1.2009104,1.2872285,1.351779,1.8338015,1.6480727,-0.7317121,-0.928998,-1.222541,-1.2366434,-1.136347,-1.0698757,-1.005387,-0.8633355
-0.55772376,-0.86099976,-0.59506327,-0.88510084,1.0580298,-0.71320546,0.019047918,-1.1183114,-1.1016142,-0.95600754,-0.76099527,-0.71863645,-0.016945025,-0.92092663,1.3902078,-0.44472697,-1.0466644,-0.89198744,-1.1157411,-1.1089346,-0.6997246,-0.8259791,1.2894851,-1.0627859,-1.07702,-0.5656619,-0.990316,-0.02948355,1.0806456,-0.52297026,-1.1794987,-0.7804825,1.257554,-1.0993091,1.2083956,1.3051106,1.3701185,1.8482616,1.6690892,-0.7444239,-0.9499378,-1.2307882,-1.2556881,-1.1572802,-1.0926224,-1.0251167,-0.8911254
-0.5743282,-0.8844383,-0.62528586,-0.9129809,1.0650604,-0.7450774,-0.00063574733,-1.140871,-1.1166581,-0.96834487,-0.7948001,-0.74174964,-0.025936998,-0.9468613,1.4079566,-0.48889485,-1.0707995,-0.91269976,-1.1318028,-1.1246297,-0.72138876,-0.8549044,1.3022674,-1.0902655,-1.0900053,-0.60091823,-1.0164151,-0.04032431,1.0977448,-0.51644975,-1.1992021,-0.8036475,1.2742294,-1.1223215,1.2271196,1.3225515,1.3904494,1.8716216,1.6902622,-0.7608746,-0.9699041,-1.2520212,-1.2782503,-1.1794486,-1.1016766,-1.0529879,-0.91292137
-0.5967203,-0.9122788,-0.66374874,-0.9336799,1.0788754,-0.7547206,-0.0069056554,-1.1593218,-1.1160972,-0.9926709,-0.8222261,-0.7659863,-0.03835648,-0.9618118,1.4186667,-0.5142326,-1.0803268,-0.939107,-1.1404502,-1.1306887,-0.73713017,-0.8788915,1.3312025,-1.1121655,-1.1088204,-0.63931805,-1.0413516,-0.06721244,1.1181718,-0.55189204,-1.218447,-0.8380788,1.3002213,-1.146449,1.2427833,1.3404846,1.4358795,1.8808243,1.7003376,-0.7879913,-1.0012624,-1.2706448,-1.2941419,-1.1990796,-1.1251781,-1.0738522,-0.93526995
-0.6155566,-0.9253209,-0.7078927,-0.9606318,1.095241,-0.7750254,-0.008945471,-1.1855813,-1.116791,-1.0072501,-0.85326385,-0.7777783,-0.05249394,-0.98037386,1.4510827,-0.5390313,-1.0940888,-0.96798706,-1.1590458,-1.1425889,-0.76832473,-0.89910054,1.3625573,-1.1377481,-1.1215374,-0.68353474,-1.071512,-0.077124804,1.1221074,-0.56263447,-1.2321101,-0.8552233,1.3076923,-1.1643672,1.2455021,1.3736764,1.4704973,1.8950522,1.7166649,-0.7985231,-1.0128261,-1.2869076,-1.3098489,-1.2256107,-1.142527,-1.0804826,-0.9575171
-0.6251834,-0.94841444,-0.73659813,-0.9878677,1.1003041,-0.8005697,-0.02954979,-1.200637,-1.1358385,-1.0242395,-0.8829696,-0.79632866,-0.06857418,-1.0034221,1.4764701,-0.5618658,-1.1122506,-0.9878368,-1.1773496,-1.1567328,-0.7845296,-0.9185245,1.3898183,-1.1449203,-1.1419101,-0.7231153,-1.0754969,-0.08459875,1.1374283,-0.5786511,-1.2507632,-0.87381035,1.3162106,-1.1810318,1.2712195,1.3892487,1.4905651,1.903978,1.7379748,-0.8308654,-1.0397289,-1.3109013,-1.3253722,-1.2400126,-1.1480255,-1.091247,-0.9581999
-0.6505013,-0.9691743,-0.7354033,-1.018379,1.115573,-0.81746,-0.057053447,-1.227424,-1.154552,-1.042678,-0.9080115,-0.8170721,-0.089032836,-1.0149059,1.5083075,-0.58248127,-1.1380806,-1.011898,-1.1967474,-1.1548772,-0.788586,-0.9417153,1.4066452,-1.1640066,-1.156552,-0.76163644,-1.0910647,-0.086011596,1.1519107,-0.6170503,-1.2515266,-0.8937755,1.3409864,-1.2000362,1.2880068,1.3987759,1.5156409,1.9232063,1.754228,-0.8435959,-1.0487688,-1.3270912,-1.3407139,-1.2569273,-1.1719456,-1.1069328,-0.97594565
-0.6602967,-0.9817433,-0.7590345,-1.0355139,1.1170177,-0.8489355,-0.08682692,-1.2354536,-1.154737,-1.0617375,-0.9363054,-0.8281015,-0.10583318,-1.0400195,1.5086052,-0.5903563,-1.1626338,-1.034114,-1.2170819,-1.1699873,-0.79756486,-0.9529903,1.4248489,-1.1834854,-1.1556652,-0.78595215,-1.1140004,-0.094825014,1.1599071,-0.62800664,-1.2654146,-0.92098355,1.3546267,-1.215829,1.2975912,1.4218718,1.5394642,1.9452871,1.7686077,-0.85150695,-1.0678633,-1.3421077,-1.3582124,-1.273597,-1.1850166,-1.1200418,-0.99886656
