feature,score,selected
metered_load_mw,79.00345396706341,True
gen_fuel_gas_mw,55.877777349049204,True
total_pjm_rt_load_mwh,36.97186874079889,True
gen_fuel_gas_pct,33.303437234407355,True
gen_fuel_oil_mw,26.995429108430827,True
da_as_mcp_synchronized_reserve,25.503661001405778,True
gen_fuel_solar_mw,25.112748464585113,True
gen_fuel_solar_pct,22.434465610559098,True
prelim_load_avg_hourly,19.965753532639386,False
gen_fuel_wind_mw,15.902699738488751,False
gen_fuel_nuclear_pct,13.32020964656971,False
gen_fuel_oil_pct,12.784183780752569,False
wind_generation_mw,12.614741850357781,False
solar_generation_mw,11.11146581186714,False
rmccp,9.659178941940809,False
total_gen,9.285610367236139,False
total_pjm_rmccp_cr,8.955033028305381,False
da_as_mcp_primary_reserve,8.94798502899547,False
forecast_load_mw_latest_available,8.911759020226071,False
gen_fuel_coal_pct,6.046479093467016,False
da_as_total_mw_thirty_minutes_reserve,5.878628757755697,False
gen_fuel_coal_mw,5.6198943473121625,False
gen_fuel_multiple_fuels_mw,5.167056914785408,False
forecast_load_mw_day_ahead,4.767709285171321,False
marginal_loss_price_rt,4.449597766870564,False
total_losses,4.093401111122042,False
gen_fuel_multiple_fuels_pct,3.7761494005017417,False
system_energy_price_rt,3.422763675505515,False
gen_fuel_hydro_pct,3.304012496166492,False
gen_fuel_nuclear_mw,2.7918668555577013,False
net_actual_interchange_mw,2.6135733872351996,False
congestion_price_rt,2.3505862775119404,False
gen_fuel_wind_pct,2.1301108373005326,False
total_pjm_reg_purchases,1.8851683976449545,False
gross_sched_interchange_mw,1.6148938639284989,False
gen_fuel_hydro_mw,1.3806972967196438,False
gross_inadv_interchange_mw,1.3096357517837935,False
da_as_as_req_mw_primary_reserve,1.1769902549048517,False
total_pjm_loc_credit,1.143943299263007,False
gen_fuel_other_renewables_mw,1.0884939261982924,False
net_sched_interchange_mw,0.7447005559264355,False
da_as_as_req_mw_thirty_minutes_reserve,0.6579197583706416,False
total_pjm_self_sched_reg,0.619216836841342,False
da_as_nsr_mw_primary_reserve,0.6008078930672096,False
rmpcp,0.5363626586308783,False
gen_fuel_storage_mw,0.4337692925602796,False
da_as_total_mw_primary_reserve,0.40707409588848814,False
total_pjm_assigned_reg,0.3224361145843584,False
gross_actual_interchange_mw,0.2056785651807846,False
total_lmp_rt,0.19904339065037077,False
total_pjm_rmpcp_cr,0.17883734378250096,False
da_as_ss_mw_primary_reserve,0.15050538205429057,False
net_inadv_interchange_mw,0.03309110684538042,False
gen_fuel_other_renewables_pct,0.006105836752662951,False
da_as_as_mw_thirty_minutes_reserve,0.00020771658601375235,False
gen_fuel_storage_pct,0.0,False
da_as_mcp_thirty_minutes_reserve,0.0,False
da_as_as_req_mw_synchronized_reserve,0.0,False
da_as_total_mw_synchronized_reserve,0.0,False
da_as_as_mw_primary_reserve,0.0,False
da_as_as_mw_synchronized_reserve,0.0,False
da_as_ss_mw_synchronized_reserve,0.0,False
da_as_ss_mw_thirty_minutes_reserve,0.0,False
da_as_ircmwt2_primary_reserve,0.0,False
da_as_ircmwt2_synchronized_reserve,0.0,False
da_as_ircmwt2_thirty_minutes_reserve,0.0,False
