feature,score,selected
total_lmp_da,0.47868926160314873,True
system_energy_price_da,0.21700484842594403,True
total_losses,0.0638024234921165,True
congestion_price_da,0.021252163216117538,True
gen_fuel_nuclear_mw,0.016505092154724225,True
gross_sched_interchange_mw,0.012049489726484458,True
congestion_price_rt,0.011782782293444993,True
gen_fuel_coal_mw,0.010526693161632723,True
gen_fuel_gas_pct,0.008251400858977881,True
gen_fuel_other_renewables_mw,0.006875527045044671,True
gen_fuel_oil_mw,0.006090970668794718,True
gross_actual_interchange_mw,0.005821047040231261,True
net_actual_interchange_mw,0.005734268631062617,True
da_as_as_mw_thirty_minutes_reserve,0.0052947157164509795,True
net_sched_interchange_mw,0.005284300825564489,True
gross_inadv_interchange_mw,0.005233092634546923,True
total_pjm_reg_purchases,0.005180985686017375,True
gen_fuel_coal_pct,0.005171020092642817,True
gen_fuel_gas_mw,0.004897763854568704,True
gen_fuel_hydro_mw,0.00469463080817085,True
da_as_total_mw_thirty_minutes_reserve,0.0046267466147535624,True
gen_fuel_multiple_fuels_mw,0.004296593675322319,True
forecast_load_mw_day_ahead,0.004264877855128459,True
total_pjm_loc_credit,0.003945823432290826,True
total_pjm_self_sched_reg,0.003450990751023533,True
net_inadv_interchange_mw,0.003351595759572131,True
da_as_nsr_mw_primary_reserve,0.0032504493182633197,True
da_as_as_mw_synchronized_reserve,0.003117213597968224,True
gen_fuel_hydro_pct,0.003106977247988879,True
total_pjm_rmccp_cr,0.0031052008717535394,True
total_pjm_assigned_reg,0.00307780062335319,True
gen_fuel_oil_pct,0.0029462874381165722,True
gen_fuel_nuclear_pct,0.002937707387530271,True
rmccp,0.0029214845584592227,True
da_as_mcp_synchronized_reserve,0.0027314651663076428,True
marginal_loss_price_rt,0.0026258763396467444,True
da_as_total_mw_synchronized_reserve,0.0025501996631411613,False
gen_fuel_solar_mw,0.0025068497719870756,False
gen_fuel_wind_pct,0.0024362957386617223,False
forecast_load_mw_latest_available,0.0024062789384874496,False
solar_generation_mw,0.002271899696918986,False
wind_generation_mw,0.0022435372558335894,False
gen_fuel_wind_mw,0.0022022344863886645,False
da_as_mcp_primary_reserve,0.0020003642638331976,False
gen_fuel_multiple_fuels_pct,0.0019884937103180965,False
total_lmp_rt,0.0019367853554597364,False
da_as_as_req_mw_synchronized_reserve,0.0017315485971011908,False
system_energy_price_rt,0.0017191237052979157,False
total_pjm_rmpcp_cr,0.0016403132853427698,False
da_as_ss_mw_thirty_minutes_reserve,0.001591259138496066,False
total_gen,0.0015790564888411396,False
da_as_as_req_mw_primary_reserve,0.0015409135096097295,False
rmpcp,0.0015046518629807165,False
gen_fuel_storage_mw,0.0015014323055129075,False
da_as_ss_mw_primary_reserve,0.0013799242465022846,False
da_as_ss_mw_synchronized_reserve,0.0013283460102877862,False
metered_load_mw,0.001231690964312849,False
prelim_load_avg_hourly,0.001217075209544944,False
gen_fuel_solar_pct,0.0010864836804437992,False
da_as_as_mw_primary_reserve,0.0010762510805311155,False
da_as_total_mw_primary_reserve,0.0010553596517105894,False
total_pjm_rt_load_mwh,0.0010469139579164033,False
da_as_as_req_mw_thirty_minutes_reserve,0.0007558115095184957,False
gen_fuel_other_renewables_pct,0.0005713373418548197,False
gen_fuel_storage_pct,0.0,False
da_as_mcp_thirty_minutes_reserve,0.0,False
da_as_ircmwt2_primary_reserve,0.0,False
da_as_ircmwt2_synchronized_reserve,0.0,False
da_as_ircmwt2_thirty_minutes_reserve,0.0,False
