feature,score,selected
total_losses,0.6213236352064258,True
total_lmp_da,0.6064994791678974,True
system_energy_price_da,0.5967508430458169,True
marginal_loss_price_da,0.5354873785422409,True
gross_inadv_interchange_mw,0.47571355978939867,True
total_lmp_rt,0.3915550232641946,True
system_energy_price_rt,0.3913589647359269,True
marginal_loss_price_rt,0.38832302077531694,True
gross_actual_interchange_mw,0.3395552013222045,True
da_as_as_req_mw_primary_reserve,0.3307771973803308,True
da_as_as_req_mw_synchronized_reserve,0.33077451379204564,True
da_as_as_req_mw_thirty_minutes_reserve,0.324843812004973,True
da_as_mcp_synchronized_reserve,0.32033081082701415,True
congestion_price_da,0.3190171721400419,False
da_as_total_mw_primary_reserve,0.29892711519051757,False
da_as_as_mw_primary_reserve,0.29892711519051757,False
da_as_mcp_primary_reserve,0.287008989681618,False
congestion_price_rt,0.27304605598289927,False
gross_sched_interchange_mw,0.25807236363455144,False
net_actual_interchange_mw,0.2432522045217155,False
net_sched_interchange_mw,0.2368343035770851,False
total_pjm_reg_purchases,0.19432700769099837,False
net_inadv_interchange_mw,0.18801593296491884,False
total_pjm_loc_credit,0.18601276236536493,False
da_as_nsr_mw_primary_reserve,0.16755012828676563,False
da_as_total_mw_synchronized_reserve,0.14417308221716357,False
da_as_as_mw_synchronized_reserve,0.14417308221716357,False
rmccp,0.12121274740588849,False
total_pjm_self_sched_reg,0.11898690061201733,False
total_pjm_rmccp_cr,0.10988829749842796,False
total_pjm_assigned_reg,0.05518940845164321,False
da_as_total_mw_thirty_minutes_reserve,0.04857124900110157,False
da_as_as_mw_thirty_minutes_reserve,0.04857124900110157,False
rmpcp,0.04682931453079353,False
da_as_ss_mw_primary_reserve,0.011247301076439271,False
da_as_ss_mw_synchronized_reserve,0.011247301076439271,False
da_as_ss_mw_thirty_minutes_reserve,0.011247301076439271,False
total_pjm_rmpcp_cr,0.005315635593894889,False
da_as_mcp_thirty_minutes_reserve,0.0,False
da_as_ircmwt2_primary_reserve,0.0,False
da_as_ircmwt2_synchronized_reserve,0.0,False
da_as_ircmwt2_thirty_minutes_reserve,0.0,False
