feature,score,selected
total_lmp_rt,0.5149394502256246,True
system_energy_price_rt,0.5127880208401236,True
marginal_loss_price_rt,0.47401699490012716,True
system_energy_price_da,0.39913702423601477,True
total_lmp_da,0.3896338167211485,True
gen_fuel_oil_pct,0.35957140315556785,True
gen_fuel_oil_mw,0.35353355569688355,True
gen_fuel_multiple_fuels_mw,0.33562850852727105,True
marginal_loss_price_da,0.3303578804332663,True
rmccp,0.32151016054004405,True
total_pjm_rmccp_cr,0.30643145273228267,True
gen_fuel_multiple_fuels_pct,0.2936561215720257,True
da_as_total_mw_thirty_minutes_reserve,0.29246843968737835,True
da_as_as_mw_thirty_minutes_reserve,0.29246843968737835,True
gen_fuel_nuclear_pct,0.26530634001465353,True
prelim_load_avg_hourly,0.2618841510749217,True
metered_load_mw,0.2617765020462161,True
total_pjm_rt_load_mwh,0.2601864375419602,True
forecast_load_mw_latest_available,0.25424575335046923,True
forecast_load_mw_day_ahead,0.24946945286525898,True
da_as_mcp_synchronized_reserve,0.23169234434994382,True
da_as_mcp_primary_reserve,0.23107255876842578,True
total_gen,0.22614819614196985,True
gen_fuel_other_renewables_pct,0.21814541796772854,True
gen_fuel_storage_mw,0.21387919489791143,True
gen_fuel_hydro_mw,0.21140960246125443,True
gen_fuel_gas_mw,0.20916039605021985,True
total_losses,0.17992288615257768,True
net_sched_interchange_mw,0.1777440974000507,True
net_actual_interchange_mw,0.1758703148749124,True
total_pjm_loc_credit,0.1669972376019193,True
gen_fuel_coal_mw,0.16526463169190167,True
total_pjm_reg_purchases,0.16166127706013864,True
gen_fuel_hydro_pct,0.15653425597793885,True
total_pjm_assigned_reg,0.11258939526140228,True
da_as_nsr_mw_primary_reserve,0.11173265910448416,True
da_as_total_mw_primary_reserve,0.11121709172329758,True
da_as_as_mw_primary_reserve,0.11121709172329758,True
gross_inadv_interchange_mw,0.10909196360213957,True
gen_fuel_gas_pct,0.10092889981171245,True
gen_fuel_coal_pct,0.09248989687673329,False
gen_fuel_solar_pct,0.07562287068690669,False
congestion_price_da,0.06971742695532523,False
gross_actual_interchange_mw,0.06535433628124657,False
total_pjm_rmpcp_cr,0.060121396641459254,False
gen_fuel_other_renewables_mw,0.05899730050573265,False
da_as_as_req_mw_synchronized_reserve,0.05026433375849691,False
da_as_as_req_mw_primary_reserve,0.05026199735670133,False
solar_generation_mw,0.049987101282188175,False
da_as_as_req_mw_thirty_minutes_reserve,0.04896651510348971,False
da_as_ss_mw_primary_reserve,0.045934595804359164,False
da_as_ss_mw_synchronized_reserve,0.045934595804359164,False
da_as_ss_mw_thirty_minutes_reserve,0.045934595804359164,False
net_inadv_interchange_mw,0.045597387812555255,False
gen_fuel_solar_mw,0.0385565006145188,False
gen_fuel_nuclear_mw,0.036331179674349075,False
gen_fuel_wind_pct,0.023207512350613826,False
rmpcp,0.01531294053486025,False
total_pjm_self_sched_reg,0.012630412176312647,False
da_as_total_mw_synchronized_reserve,0.012209946313238088,False
da_as_as_mw_synchronized_reserve,0.012209946313238088,False
gross_sched_interchange_mw,0.008671314145946362,False
gen_fuel_wind_mw,0.001328982059070691,False
wind_generation_mw,0.00024256706887762914,False
gen_fuel_storage_pct,0.0,False
da_as_mcp_thirty_minutes_reserve,0.0,False
da_as_ircmwt2_primary_reserve,0.0,False
da_as_ircmwt2_synchronized_reserve,0.0,False
da_as_ircmwt2_thirty_minutes_reserve,0.0,False
