epoch,feature_index,feature,effective_group_l2
1,17,forecast_load_mw_day_ahead,0.60142934
1,18,total_pjm_rmccp_cr,0.66294307
1,19,gen_fuel_wind_mw,0.72754145
1,20,da_as_total_mw_synchronized_reserve,0.67725813
1,21,system_energy_price_da,0.60278887
1,22,gen_fuel_multiple_fuels_pct,0.65510136
1,23,gen_fuel_multiple_fuels_mw,0.53002083
1,24,marginal_loss_price_rt,0.6455434
1,25,gen_fuel_gas_pct,0.6667394
1,26,marginal_loss_price_da,0.5926547
1,27,total_lmp_rt,0.6202372
1,28,rmccp,0.7322003
1,29,system_energy_price_rt,0.65837735
1,30,rmpcp,0.5687249
1,31,gen_fuel_wind_pct,0.6941902
1,32,gen_fuel_coal_mw,0.49680594
1,33,wind_generation_mw,0.6084102
1,34,gross_inadv_interchange_mw,0.73793477
1,35,gen_fuel_oil_mw,0.6339001
1,36,da_as_mcp_primary_reserve,0.5623915
1,37,total_pjm_rt_load_mwh,0.6857686
1,38,metered_load_mw,0.6144704
1,39,forecast_load_mw_latest_available,0.62536573
1,40,prelim_load_avg_hourly,0.7274381
1,41,gross_actual_interchange_mw,0.72644264
1,42,gen_fuel_hydro_mw,0.4970284
1,43,total_pjm_loc_credit,0.78795236
1,44,total_losses,0.79465765
1,45,net_inadv_interchange_mw,0.6197573
1,46,da_as_nsr_mw_primary_reserve,0.6069209
1,47,total_pjm_self_sched_reg,0.7560995
1,48,da_as_ss_mw_synchronized_reserve,0.6872661
1,49,da_as_ss_mw_thirty_minutes_reserve,0.55760455
1,50,da_as_ss_mw_primary_reserve,0.7027101
1,51,gen_fuel_solar_mw,0.76238585
1,52,gen_fuel_coal_pct,0.5645528
1,53,congestion_price_rt,0.7619815
1,54,da_as_mcp_synchronized_reserve,0.60612196
1,55,congestion_price_da,0.5215216
2,1,da_as_as_mw_thirty_minutes_reserve,0.32005626
2,2,da_as_total_mw_thirty_minutes_reserve,0.29066932
2,3,gross_sched_interchange_mw,0.52572715
2,4,gen_fuel_nuclear_mw,0.31357953
2,5,gen_fuel_gas_mw,0.42442608
2,6,da_as_as_req_mw_thirty_minutes_reserve,0.29352424
2,7,da_as_as_req_mw_primary_reserve,0.23252907
2,8,da_as_as_req_mw_synchronized_reserve,0.33485016
2,9,total_pjm_assigned_reg,0.37421468
2,10,da_as_as_mw_primary_reserve,0.2920256
2,11,da_as_total_mw_primary_reserve,0.38022238
2,12,da_as_as_mw_synchronized_reserve,0.34622842
2,13,total_pjm_reg_purchases,0.36179778
2,14,gen_fuel_other_renewables_mw,0.339352
2,15,total_lmp_da,0.3298626
2,16,total_pjm_rmpcp_cr,0.32889265
2,17,forecast_load_mw_day_ahead,0.2826979
2,18,total_pjm_rmccp_cr,0.32445827
2,19,gen_fuel_wind_mw,0.36161023
2,20,da_as_total_mw_synchronized_reserve,0.31756836
2,21,system_energy_price_da,0.3046128
2,22,gen_fuel_multiple_fuels_pct,0.31459266
2,23,gen_fuel_multiple_fuels_mw,0.22363515
2,24,marginal_loss_price_rt,0.30179742
2,25,gen_fuel_gas_pct,0.32786617
2,26,marginal_loss_price_da,0.2974295
2,27,total_lmp_rt,0.28943375
2,28,rmccp,0.35880455
2,29,system_energy_price_rt,0.29984048
2,30,rmpcp,0.25598273
2,31,gen_fuel_wind_pct,0.35926285
2,32,gen_fuel_coal_mw,0.2606959
2,33,wind_generation_mw,0.29098645
2,34,gross_inadv_interchange_mw,0.3644155
2,35,gen_fuel_oil_mw,0.30681497
2,36,da_as_mcp_primary_reserve,0.26700476
2,37,total_pjm_rt_load_mwh,0.31952357
2,38,metered_load_mw,0.2952593
2,39,forecast_load_mw_latest_available,0.29411465
2,40,prelim_load_avg_hourly,0.36146894
2,41,gross_actual_interchange_mw,0.36625236
2,42,gen_fuel_hydro_mw,0.233653
2,43,total_pjm_loc_credit,0.40697837
2,44,total_losses,0.46368143
2,45,net_inadv_interchange_mw,0.28068694
2,46,da_as_nsr_mw_primary_reserve,0.27329773
2,47,total_pjm_self_sched_reg,0.37702954
2,48,da_as_ss_mw_synchronized_reserve,0.34173962
2,49,da_as_ss_mw_thirty_minutes_reserve,0.2489526
2,50,da_as_ss_mw_primary_reserve,0.34839416
2,51,gen_fuel_solar_mw,0.36445844
2,52,gen_fuel_coal_pct,0.27798355
2,53,congestion_price_rt,0.38709804
2,54,da_as_mcp_synchronized_reserve,0.28768837
2,55,congestion_price_da,0.22204848
3,1,da_as_as_mw_thirty_minutes_reserve,0.15418121
3,2,da_as_total_mw_thirty_minutes_reserve,0.1503952
3,3,gross_sched_interchange_mw,0.28251326
3,4,gen_fuel_nuclear_mw,0.16114497
3,5,gen_fuel_gas_mw,0.28518698
3,6,da_as_as_req_mw_thirty_minutes_reserve,0.14533076
3,7,da_as_as_req_mw_primary_reserve,0.1077449
3,8,da_as_as_req_mw_synchronized_reserve,0.1613324
3,9,total_pjm_assigned_reg,0.1848331
3,10,da_as_as_mw_primary_reserve,0.13995726
3,11,da_as_total_mw_primary_reserve,0.18708657
3,12,da_as_as_mw_synchronized_reserve,0.17169897
3,13,total_pjm_reg_purchases,0.17565303
3,14,gen_fuel_other_renewables_mw,0.16703656
3,15,total_lmp_da,0.17727283
3,16,total_pjm_rmpcp_cr,0.16383182
3,17,forecast_load_mw_day_ahead,0.13499966
3,18,total_pjm_rmccp_cr,0.17280957
3,19,gen_fuel_wind_mw,0.17994191
3,20,da_as_total_mw_synchronized_reserve,0.14736798
3,21,system_energy_price_da,0.16145733
3,22,gen_fuel_multiple_fuels_pct,0.15337811
3,23,gen_fuel_multiple_fuels_mw,0.09761526
3,24,marginal_loss_price_rt,0.14755282
3,25,gen_fuel_gas_pct,0.168107
3,26,marginal_loss_price_da,0.14729793
3,27,total_lmp_rt,0.14086723
3,28,rmccp,0.17741813
3,29,system_energy_price_rt,0.13950266
3,30,rmpcp,0.11462384
3,31,gen_fuel_wind_pct,0.1906876
3,32,gen_fuel_coal_mw,0.16640125
3,33,wind_generation_mw,0.14231382
3,34,gross_inadv_interchange_mw,0.1923415
3,35,gen_fuel_oil_mw,0.1567399
3,36,da_as_mcp_primary_reserve,0.13241109
3,37,total_pjm_rt_load_mwh,0.15275016
3,38,metered_load_mw,0.14879276
3,39,forecast_load_mw_latest_available,0.13793801
3,40,prelim_load_avg_hourly,0.1863475
3,41,gross_actual_interchange_mw,0.1741608
3,42,gen_fuel_hydro_mw,0.12075738
3,43,total_pjm_loc_credit,0.21157472
3,44,total_losses,0.2657462
3,45,net_inadv_interchange_mw,0.12641989
3,46,da_as_nsr_mw_primary_reserve,0.12020496
3,47,total_pjm_self_sched_reg,0.18577488
3,48,da_as_ss_mw_synchronized_reserve,0.16933514
3,49,da_as_ss_mw_thirty_minutes_reserve,0.11679454
3,50,da_as_ss_mw_primary_reserve,0.1704035
3,51,gen_fuel_solar_mw,0.18996494
3,52,gen_fuel_coal_pct,0.15523042
3,53,congestion_price_rt,0.19726372
3,54,da_as_mcp_synchronized_reserve,0.1408769
3,55,congestion_price_da,0.10201895
4,1,da_as_as_mw_thirty_minutes_reserve,0.07672357
4,2,da_as_total_mw_thirty_minutes_reserve,0.081259124
4,3,gross_sched_interchange_mw,0.17101566
4,4,gen_fuel_nuclear_mw,0.08665202
4,5,gen_fuel_gas_mw,0.22668004
4,6,da_as_as_req_mw_thirty_minutes_reserve,0.07669847
4,7,da_as_as_req_mw_primary_reserve,0.054738145
4,8,da_as_as_req_mw_synchronized_reserve,0.08092558
4,9,total_pjm_assigned_reg,0.09313822
4,10,da_as_as_mw_primary_reserve,0.06991379
4,11,da_as_total_mw_primary_reserve,0.09308815
4,12,da_as_as_mw_synchronized_reserve,0.084336735
4,13,total_pjm_reg_purchases,0.08677438
4,14,gen_fuel_other_renewables_mw,0.08513722
4,15,total_lmp_da,0.09809762
4,16,total_pjm_rmpcp_cr,0.078356385
4,17,forecast_load_mw_day_ahead,0.0701245
4,18,total_pjm_rmccp_cr,0.09373201
4,19,gen_fuel_wind_mw,0.09221813
4,20,da_as_total_mw_synchronized_reserve,0.07311058
4,21,system_energy_price_da,0.08917806
4,22,gen_fuel_multiple_fuels_pct,0.077170305
4,23,gen_fuel_multiple_fuels_mw,0.045833595
4,24,marginal_loss_price_rt,0.071549185
4,25,gen_fuel_gas_pct,0.08558249
4,26,marginal_loss_price_da,0.07330415
4,27,total_lmp_rt,0.06762781
4,28,rmccp,0.08620561
4,29,system_energy_price_rt,0.068531804
4,30,rmpcp,0.04918643
4,31,gen_fuel_wind_pct,0.10257049
4,32,gen_fuel_coal_mw,0.12959631
4,33,wind_generation_mw,0.073491774
4,34,gross_inadv_interchange_mw,0.10724843
4,35,gen_fuel_oil_mw,0.08289676
4,36,da_as_mcp_primary_reserve,0.06548099
4,37,total_pjm_rt_load_mwh,0.081607625
4,38,metered_load_mw,0.086694114
4,39,forecast_load_mw_latest_available,0.07091872
4,40,prelim_load_avg_hourly,0.10869815
4,41,gross_actual_interchange_mw,0.086889364
4,42,gen_fuel_hydro_mw,0.070986696
4,43,total_pjm_loc_credit,0.11029728
4,44,total_losses,0.15173142
4,45,net_inadv_interchange_mw,0.057988532
4,46,da_as_nsr_mw_primary_reserve,0.055385157
4,47,total_pjm_self_sched_reg,0.08968627
4,48,da_as_ss_mw_synchronized_reserve,0.084678166
4,49,da_as_ss_mw_thirty_minutes_reserve,0.05604664
4,50,da_as_ss_mw_primary_reserve,0.08235374
4,51,gen_fuel_solar_mw,0.11792897
4,52,gen_fuel_coal_pct,0.09819374
4,53,congestion_price_rt,0.10048119
4,54,da_as_mcp_synchronized_reserve,0.0723779
4,55,congestion_price_da,0.049081985
5,1,da_as_as_mw_thirty_minutes_reserve,0.042684603
5,2,da_as_total_mw_thirty_minutes_reserve,0.047012113
5,3,gross_sched_interchange_mw,0.107601486
5,4,gen_fuel_nuclear_mw,0.057511356
5,5,gen_fuel_gas_mw,0.20512523
5,6,da_as_as_req_mw_thirty_minutes_reserve,0.042743307
5,7,da_as_as_req_mw_primary_reserve,0.030537939
5,8,da_as_as_req_mw_synchronized_reserve,0.041830525
5,9,total_pjm_assigned_reg,0.047892407
5,10,da_as_as_mw_primary_reserve,0.03605613
5,11,da_as_total_mw_primary_reserve,0.045734372
5,12,da_as_as_mw_synchronized_reserve,0.042043075
5,13,total_pjm_reg_purchases,0.0437372
5,14,gen_fuel_other_renewables_mw,0.045573406
5,15,total_lmp_da,0.055904306
5,16,total_pjm_rmpcp_cr,0.037641503
5,17,forecast_load_mw_day_ahead,0.04181798
5,18,total_pjm_rmccp_cr,0.05233404
5,19,gen_fuel_wind_mw,0.050548382
5,20,da_as_total_mw_synchronized_reserve,0.037766557
5,21,system_energy_price_da,0.05145327
5,22,gen_fuel_multiple_fuels_pct,0.040946044
5,23,gen_fuel_multiple_fuels_mw,0.022191115
5,24,marginal_loss_price_rt,0.036365695
5,25,gen_fuel_gas_pct,0.043498877
5,26,marginal_loss_price_da,0.03440033
5,27,total_lmp_rt,0.032729644
5,28,rmccp,0.0427594
5,29,system_energy_price_rt,0.03340584
5,30,rmpcp,0.022368273
5,31,gen_fuel_wind_pct,0.056586
5,32,gen_fuel_coal_mw,0.11226658
5,33,wind_generation_mw,0.041384187
5,34,gross_inadv_interchange_mw,0.06463067
5,35,gen_fuel_oil_mw,0.044745106
5,36,da_as_mcp_primary_reserve,0.033075072
5,37,total_pjm_rt_load_mwh,0.057668615
5,38,metered_load_mw,0.06497716
5,39,forecast_load_mw_latest_available,0.044672843
5,40,prelim_load_avg_hourly,0.08162235
5,41,gross_actual_interchange_mw,0.04374434
5,42,gen_fuel_hydro_mw,0.050647527
5,43,total_pjm_loc_credit,0.054130636
5,44,total_losses,0.08717248
5,45,net_inadv_interchange_mw,0.026311383
5,46,da_as_nsr_mw_primary_reserve,0.0273544
5,47,total_pjm_self_sched_reg,0.042231463
5,48,da_as_ss_mw_synchronized_reserve,0.041820243
5,49,da_as_ss_mw_thirty_minutes_reserve,0.029152391
5,50,da_as_ss_mw_primary_reserve,0.041096892
5,51,gen_fuel_solar_mw,0.090778135
5,52,gen_fuel_coal_pct,0.068707354
5,53,congestion_price_rt,0.051893648
5,54,da_as_mcp_synchronized_reserve,0.037712503
5,55,congestion_price_da,0.024040103
6,1,da_as_as_mw_thirty_minutes_reserve,0.024460422
6,2,da_as_total_mw_thirty_minutes_reserve,0.027896427
6,3,gross_sched_interchange_mw,0.07540118
6,4,gen_fuel_nuclear_mw,0.043110996
6,5,gen_fuel_gas_mw,0.18816034
6,6,da_as_as_req_mw_thirty_minutes_reserve,0.023750218
6,7,da_as_as_req_mw_primary_reserve,0.016549487
6,8,da_as_as_req_mw_synchronized_reserve,0.021236587
6,9,total_pjm_assigned_reg,0.024301298
6,10,da_as_as_mw_primary_reserve,0.018750124
6,11,da_as_total_mw_primary_reserve,0.022033233
6,12,da_as_as_mw_synchronized_reserve,0.02085452
6,13,total_pjm_reg_purchases,0.021613294
6,14,gen_fuel_other_renewables_mw,0.026106816
6,15,total_lmp_da,0.030873235
6,16,total_pjm_rmpcp_cr,0.017763058
6,17,forecast_load_mw_day_ahead,0.025710288
6,18,total_pjm_rmccp_cr,0.028353129
6,19,gen_fuel_wind_mw,0.030261302
6,20,da_as_total_mw_synchronized_reserve,0.018745385
6,21,system_energy_price_da,0.027882263
6,22,gen_fuel_multiple_fuels_pct,0.021729153
6,23,gen_fuel_multiple_fuels_mw,0.01193129
6,24,marginal_loss_price_rt,0.018307896
6,25,gen_fuel_gas_pct,0.020857666
6,26,marginal_loss_price_da,0.016575126
6,27,total_lmp_rt,0.015192907
6,28,rmccp,0.02064102
6,29,system_energy_price_rt,0.016821813
6,30,rmpcp,0.010833416
6,31,gen_fuel_wind_pct,0.032015745
6,32,gen_fuel_coal_mw,0.099035144
6,33,wind_generation_mw,0.024706522
6,34,gross_inadv_interchange_mw,0.040327817
6,35,gen_fuel_oil_mw,0.024551641
6,36,da_as_mcp_primary_reserve,0.016952217
6,37,total_pjm_rt_load_mwh,0.050839335
6,38,metered_load_mw,0.059676882
6,39,forecast_load_mw_latest_available,0.03140706
6,40,prelim_load_avg_hourly,0.07622199
6,41,gross_actual_interchange_mw,0.023179002
6,42,gen_fuel_hydro_mw,0.040547624
6,43,total_pjm_loc_credit,0.026275866
6,44,total_losses,0.053502817
6,45,net_inadv_interchange_mw,0.012585836
6,46,da_as_nsr_mw_primary_reserve,0.014046438
6,47,total_pjm_self_sched_reg,0.019933553
6,48,da_as_ss_mw_synchronized_reserve,0.020729607
6,49,da_as_ss_mw_thirty_minutes_reserve,0.016017996
6,50,da_as_ss_mw_primary_reserve,0.020993812
6,51,gen_fuel_solar_mw,0.067460544
6,52,gen_fuel_coal_pct,0.04787174
6,53,congestion_price_rt,0.025479853
6,54,da_as_mcp_synchronized_reserve,0.019402413
6,55,congestion_price_da,0.013264106
7,1,da_as_as_mw_thirty_minutes_reserve,0.012564195
7,2,da_as_total_mw_thirty_minutes_reserve,0.014501274
7,3,gross_sched_interchange_mw,0.053347815
7,4,gen_fuel_nuclear_mw,0.032759845
7,5,gen_fuel_gas_mw,0.17248292
7,6,da_as_as_req_mw_thirty_minutes_reserve,0.012796618
7,7,da_as_as_req_mw_primary_reserve,0.008688804
7,8,da_as_as_req_mw_synchronized_reserve,0.010397679
7,9,total_pjm_assigned_reg,0.012234459
7,10,da_as_as_mw_primary_reserve,0.009139797
7,11,da_as_total_mw_primary_reserve,0.010269589
7,12,da_as_as_mw_synchronized_reserve,0.010770597
7,13,total_pjm_reg_purchases,0.010394378
7,14,gen_fuel_other_renewables_mw,0.014140512
7,15,total_lmp_da,0.01680246
7,16,total_pjm_rmpcp_cr,0.008000066
7,17,forecast_load_mw_day_ahead,0.015318727
7,18,total_pjm_rmccp_cr,0.014808546
7,19,gen_fuel_wind_mw,0.021840576
7,20,da_as_total_mw_synchronized_reserve,0.009176682
7,21,system_energy_price_da,0.015025237
7,22,gen_fuel_multiple_fuels_pct,0.010395833
7,23,gen_fuel_multiple_fuels_mw,0.00677397
7,24,marginal_loss_price_rt,0.0093536265
7,25,gen_fuel_gas_pct,0.009963449
7,26,marginal_loss_price_da,0.008134107
7,27,total_lmp_rt,0.0069795847
7,28,rmccp,0.009728483
7,29,system_energy_price_rt,0.008401811
7,30,rmpcp,0.004922815
7,31,gen_fuel_wind_pct,0.018525077
7,32,gen_fuel_coal_mw,0.0908613
7,33,wind_generation_mw,0.01776934
7,34,gross_inadv_interchange_mw,0.025555197
7,35,gen_fuel_oil_mw,0.013910357
7,36,da_as_mcp_primary_reserve,0.008232527
7,37,total_pjm_rt_load_mwh,0.04863717
7,38,metered_load_mw,0.05910697
7,39,forecast_load_mw_latest_available,0.021722859
7,40,prelim_load_avg_hourly,0.078461744
7,41,gross_actual_interchange_mw,0.011791547
7,42,gen_fuel_hydro_mw,0.03436633
7,43,total_pjm_loc_credit,0.012567421
7,44,total_losses,0.033810105
7,45,net_inadv_interchange_mw,0.005587727
7,46,da_as_nsr_mw_primary_reserve,0.0069902814
7,47,total_pjm_self_sched_reg,0.009577823
7,48,da_as_ss_mw_synchronized_reserve,0.0099481195
7,49,da_as_ss_mw_thirty_minutes_reserve,0.008285086
7,50,da_as_ss_mw_primary_reserve,0.010492442
7,51,gen_fuel_solar_mw,0.059699997
7,52,gen_fuel_coal_pct,0.03170792
7,53,congestion_price_rt,0.012599881
7,54,da_as_mcp_synchronized_reserve,0.009874358
7,55,congestion_price_da,0.005990155
8,1,da_as_as_mw_thirty_minutes_reserve,0.0069458885
8,2,da_as_total_mw_thirty_minutes_reserve,0.008113791
8,3,gross_sched_interchange_mw,0.03685789
8,4,gen_fuel_nuclear_mw,0.029168492
8,5,gen_fuel_gas_mw,0.15580612
8,6,da_as_as_req_mw_thirty_minutes_reserve,0.0071949465
8,7,da_as_as_req_mw_primary_reserve,0.0047080894
8,8,da_as_as_req_mw_synchronized_reserve,0.0052249557
8,9,total_pjm_assigned_reg,0.005697976
8,10,da_as_as_mw_primary_reserve,0.004533916
8,11,da_as_total_mw_primary_reserve,0.004818534
8,12,da_as_as_mw_synchronized_reserve,0.005732052
8,13,total_pjm_reg_purchases,0.0046770023
8,14,gen_fuel_other_renewables_mw,0.007621166
8,15,total_lmp_da,0.009570556
8,16,total_pjm_rmpcp_cr,0.0035529041
8,17,forecast_load_mw_day_ahead,0.008792524
8,18,total_pjm_rmccp_cr,0.007492742
8,19,gen_fuel_wind_mw,0.017985007
8,20,da_as_total_mw_synchronized_reserve,0.004487567
8,21,system_energy_price_da,0.008141974
8,22,gen_fuel_multiple_fuels_pct,0.0048359977
8,23,gen_fuel_multiple_fuels_mw,0.0039379913
8,24,marginal_loss_price_rt,0.0048971255
8,25,gen_fuel_gas_pct,0.0053658723
8,26,marginal_loss_price_da,0.0037445396
8,27,total_lmp_rt,0.0029751514
8,28,rmccp,0.004342148
8,29,system_energy_price_rt,0.0038943987
8,30,rmpcp,0.0028747914
8,31,gen_fuel_wind_pct,0.011186811
8,32,gen_fuel_coal_mw,0.083744325
8,33,wind_generation_mw,0.014253316
8,34,gross_inadv_interchange_mw,0.015454414
8,35,gen_fuel_oil_mw,0.008055705
8,36,da_as_mcp_primary_reserve,0.0040488373
8,37,total_pjm_rt_load_mwh,0.045833167
8,38,metered_load_mw,0.058008343
8,39,forecast_load_mw_latest_available,0.014757354
8,40,prelim_load_avg_hourly,0.08024584
8,41,gross_actual_interchange_mw,0.0058819456
8,42,gen_fuel_hydro_mw,0.03093587
8,43,total_pjm_loc_credit,0.006089129
8,44,total_losses,0.021677982
8,45,net_inadv_interchange_mw,0.0025363504
8,46,da_as_nsr_mw_primary_reserve,0.0036310914
8,47,total_pjm_self_sched_reg,0.0044670673
8,48,da_as_ss_mw_synchronized_reserve,0.0045655863
8,49,da_as_ss_mw_thirty_minutes_reserve,0.004012279
8,50,da_as_ss_mw_primary_reserve,0.0048429905
8,51,gen_fuel_solar_mw,0.05428976
8,52,gen_fuel_coal_pct,0.01936046
8,53,congestion_price_rt,0.006371841
8,54,da_as_mcp_synchronized_reserve,0.0049821483
8,55,congestion_price_da,0.0031312394
9,1,da_as_as_mw_thirty_minutes_reserve,0.0036103178
9,2,da_as_total_mw_thirty_minutes_reserve,0.0043420168
9,3,gross_sched_interchange_mw,0.026778119
9,4,gen_fuel_nuclear_mw,0.026602961
9,5,gen_fuel_gas_mw,0.1423605
9,6,da_as_as_req_mw_thirty_minutes_reserve,0.0038394479
9,7,da_as_as_req_mw_primary_reserve,0.0023981319
9,8,da_as_as_req_mw_synchronized_reserve,0.0025315285
9,9,total_pjm_assigned_reg,0.0025717427
9,10,da_as_as_mw_primary_reserve,0.0024185732
9,11,da_as_total_mw_primary_reserve,0.002431511
9,12,da_as_as_mw_synchronized_reserve,0.003246392
9,13,total_pjm_reg_purchases,0.002077397
9,14,gen_fuel_other_renewables_mw,0.003954833
9,15,total_lmp_da,0.005121751
9,16,total_pjm_rmpcp_cr,0.0013965853
9,17,forecast_load_mw_day_ahead,0.0048086187
9,18,total_pjm_rmccp_cr,0.0036271536
9,19,gen_fuel_wind_mw,0.017315222
9,20,da_as_total_mw_synchronized_reserve,0.0023113007
9,21,system_energy_price_da,0.0041233855
9,22,gen_fuel_multiple_fuels_pct,0.0023699545
9,23,gen_fuel_multiple_fuels_mw,0.0027717063
9,24,marginal_loss_price_rt,0.002356592
9,25,gen_fuel_gas_pct,0.0031383566
9,26,marginal_loss_price_da,0.0017431187
9,27,total_lmp_rt,0.0012273027
9,28,rmccp,0.0018450874
9,29,system_energy_price_rt,0.0017590648
9,30,rmpcp,0.0011546265
9,31,gen_fuel_wind_pct,0.0072691594
9,32,gen_fuel_coal_mw,0.07491662
9,33,wind_generation_mw,0.0127535965
9,34,gross_inadv_interchange_mw,0.009016246
9,35,gen_fuel_oil_mw,0.006175068
9,36,da_as_mcp_primary_reserve,0.0019304844
9,37,total_pjm_rt_load_mwh,0.041633304
9,38,metered_load_mw,0.054701168
9,39,forecast_load_mw_latest_available,0.009507188
9,40,prelim_load_avg_hourly,0.07881596
9,41,gross_actual_interchange_mw,0.002713981
9,42,gen_fuel_hydro_mw,0.027753904
9,43,total_pjm_loc_credit,0.0025944207
9,44,total_losses,0.014596822
9,45,net_inadv_interchange_mw,0.0011830955
9,46,da_as_nsr_mw_primary_reserve,0.0024481064
9,47,total_pjm_self_sched_reg,0.0020421527
9,48,da_as_ss_mw_synchronized_reserve,0.001980943
9,49,da_as_ss_mw_thirty_minutes_reserve,0.0019373964
9,50,da_as_ss_mw_primary_reserve,0.0023008233
9,51,gen_fuel_solar_mw,0.047328174
9,52,gen_fuel_coal_pct,0.0106226895
9,53,congestion_price_rt,0.0029647243
9,54,da_as_mcp_synchronized_reserve,0.0023487692
9,55,congestion_price_da,0.0014347514
10,1,da_as_as_mw_thirty_minutes_reserve,0.0017944581
10,2,da_as_total_mw_thirty_minutes_reserve,0.002232793
10,3,gross_sched_interchange_mw,0.019773185
10,4,gen_fuel_nuclear_mw,0.023380838
10,5,gen_fuel_gas_mw,0.12788765
10,6,da_as_as_req_mw_thirty_minutes_reserve,0.002116662
10,7,da_as_as_req_mw_primary_reserve,0.0012649931
10,8,da_as_as_req_mw_synchronized_reserve,0.0012608877
10,9,total_pjm_assigned_reg,0.0013101368
10,10,da_as_as_mw_primary_reserve,0.001458633
10,11,da_as_total_mw_primary_reserve,0.0014528079
10,12,da_as_as_mw_synchronized_reserve,0.001966627
10,13,total_pjm_reg_purchases,0.00083041104
10,14,gen_fuel_other_renewables_mw,0.0020661443
10,15,total_lmp_da,0.0028817519
10,16,total_pjm_rmpcp_cr,0.00054136774
10,17,forecast_load_mw_day_ahead,0.002589748
10,18,total_pjm_rmccp_cr,0.0016795666
10,19,gen_fuel_wind_mw,0.015927555
10,20,da_as_total_mw_synchronized_reserve,0.0012696596
10,21,system_energy_price_da,0.0021824667
10,22,gen_fuel_multiple_fuels_pct,0.0015714999
10,23,gen_fuel_multiple_fuels_mw,0.0020252047
10,24,marginal_loss_price_rt,0.0010392461
10,25,gen_fuel_gas_pct,0.0019250597
10,26,marginal_loss_price_da,0.00083111826
10,27,total_lmp_rt,0.00050282833
10,28,rmccp,0.0007487378
10,29,system_energy_price_rt,0.00076730194
10,30,rmpcp,0.00056836713
10,31,gen_fuel_wind_pct,0.004394536
