total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
1.0327069,0.4475983,-0.06636745,0.6770205,0.7989541,0.28007406,0.36561954,0.83749086,0.40326175,0.69146514,0.1641423,0.25587347,0.467519,0.8085323,0.5333543,0.03154556,0.75615245,0.80691415,0.08935635,0.54418314,-0.10682409,0.26030618,0.16517569,-0.12229202,0.099419475,-0.13925576,0.36024702,0.06422497,0.10528595,0.5578664,-0.07933533,0.6544519,-0.18637916,0.64012986,-0.13381745,0.26428285,0.5200205,0.49141106,0.53023213,0.24769303,0.34387976,0.8287689,0.3276831,0.6714406,0.69990164,0.35571092,0.77078444,0.13343881,0.041303787,0.33728442,0.29020047,-0.022968372,0.30832303,1.1359956,0.7117012
1.0846052,0.4473893,-0.13321848,0.68362087,0.80848825,0.26973137,0.33442417,0.87539214,0.38771975,0.7391603,0.12076525,0.22043149,0.4755669,0.84135514,0.5376024,-0.013497371,0.77663517,0.840883,0.05966231,0.55083954,-0.16260687,0.22955185,0.11060155,-0.17902896,0.04636025,-0.22591409,0.34605998,0.030526139,0.065360464,0.5469439,-0.1286413,0.6567455,-0.25681254,0.66327775,-0.22121927,0.23120227,0.509467,0.47543138,0.5276111,0.20025238,0.33681777,0.87371963,0.3106061,0.6901142,0.7219079,0.36006784,0.80079794,0.095265664,-0.008589084,0.32076365,0.27072233,-0.08384086,0.2781653,1.1761042,0.7401291
1.1135652,0.4409885,-0.1991447,0.7051387,0.82902986,0.25670725,0.31556347,0.9093107,0.36600274,0.78372484,0.0973652,0.17362863,0.48185953,0.8752045,0.53413063,-0.06688094,0.7895734,0.8738081,0.020117078,0.5489371,-0.23014744,0.19671874,0.05645473,-0.24288286,-0.013878056,-0.30713162,0.31953382,-0.01764534,0.043381274,0.5368124,-0.1969303,0.6583494,-0.32711875,0.66802037,-0.2977572,0.19218802,0.5026868,0.46925125,0.52583396,0.13884868,0.3162179,0.91715926,0.2872452,0.7042059,0.725023,0.36691174,0.8225797,0.041598566,-0.059816025,0.31140646,0.23995133,-0.15000689,0.25339472,1.2079059,0.7713041
1.1386048,0.4405866,-0.26743093,0.71722555,0.8462216,0.24967378,0.31571186,0.9257095,0.3312077,0.8431366,0.059979953,0.12808223,0.48840043,0.9217835,0.5281417,-0.1051346,0.8297203,0.9094476,-0.028299976,0.5570638,-0.2999253,0.15768832,0.00861507,-0.29276955,-0.07826231,-0.38421085,0.28691277,-0.068929575,-0.011472306,0.5284858,-0.24873255,0.6652002,-0.39229262,0.6796307,-0.37790564,0.16338176,0.5070678,0.47102177,0.5158715,0.0921671,0.3066952,0.9578372,0.2597064,0.7400493,0.7526126,0.37721488,0.8360521,-0.007169904,-0.12369708,0.29075596,0.21707736,-0.20491944,0.23058309,1.2530671,0.79123133
1.1744516,0.43455085,-0.33538818,0.7441864,0.8671114,0.23277612,0.2945598,0.9550141,0.31176874,0.89349157,0.0028964574,0.07717795,0.49824333,0.9730409,0.5251149,-0.15130325,0.85729,0.9402104,-0.06975784,0.5526527,-0.36269245,0.1252706,-0.05116463,-0.3467963,-0.1405897,-0.45604497,0.2498551,-0.1162526,-0.054395515,0.51236284,-0.3091224,0.67719275,-0.4522169,0.70694095,-0.45149118,0.13091809,0.51156795,0.47336257,0.52364814,0.030590354,0.29358822,0.99696934,0.22272003,0.7626986,0.7826161,0.35367432,0.8671147,-0.058473296,-0.17100564,0.25812253,0.18197685,-0.27380127,0.19387129,1.2823939,0.81330276
1.2246281,0.43903017,-0.39059144,0.7645012,0.88007855,0.2235331,0.2649718,0.97222,0.27649003,0.95794547,-0.04854326,0.02379488,0.505057,1.0115598,0.5116499,-0.21495415,0.8894592,0.9865781,-0.13272053,0.5491047,-0.4222972,0.07515606,-0.096632615,-0.4019795,-0.20732234,-0.5279147,0.20981297,-0.16393012,-0.10090458,0.49943465,-0.37115678,0.6892281,-0.5107844,0.70741695,-0.5189898,0.08115835,0.5112618,0.46073955,0.5228254,-0.041608185,0.2668382,1.0327755,0.20313823,0.77684814,0.7997831,0.36064792,0.89264214,-0.11642788,-0.22401385,0.24102373,0.14746886,-0.33259162,0.16788629,1.3195745,0.8287291
1.2586893,0.45313486,-0.4467178,0.77107143,0.8954512,0.22610681,0.23225126,0.9950769,0.2415662,0.98757285,-0.10148546,-0.033065196,0.517966,1.0508814,0.5147379,-0.26066872,0.92024267,1.0026835,-0.16586746,0.5425363,-0.4717414,0.035322677,-0.16132988,-0.46625134,-0.2760842,-0.5886451,0.16403525,-0.2171471,-0.14694652,0.48416924,-0.4205725,0.6915203,-0.56132936,0.73335046,-0.58067596,0.030037932,0.518337,0.45433497,0.53672415,-0.1083708,0.26414758,1.045612,0.16288045,0.80947435,0.84195286,0.35299656,0.9136058,-0.17232214,-0.28552863,0.21492882,0.110455446,-0.39287356,0.13348305,1.3553123,0.8557121
1.2842667,0.46244204,-0.4992722,0.78328615,0.9140504,0.2097844,0.20530239,1.0370057,0.20313025,1.0223455,-0.1482588,-0.09815446,0.5349748,1.0747917,0.5130045,-0.28876126,0.9513644,1.0409539,-0.21826431,0.5362518,-0.52214974,-0.012978169,-0.22627072,-0.5195876,-0.34111258,-0.643191,0.10229535,-0.25854558,-0.17234366,0.4635451,-0.46305147,0.70582545,-0.6135851,0.7541138,-0.6348699,-0.012553519,0.509518,0.45068556,0.53227526,-0.16979022,0.23247331,1.0690995,0.11665077,0.82278496,0.8600242,0.3709662,0.9301727,-0.22804208,-0.33674762,0.16996463,0.06669475,-0.44788012,0.09248023,1.3873658,0.896155
1.3078129,0.47413352,-0.5586996,0.7879416,0.9351107,0.20878804,0.16503626,1.0535678,0.17968024,1.0680271,-0.19736293,-0.15681466,0.55049455,1.1037904,0.52108014,-0.3183076,0.98699826,1.0756576,-0.2621953,0.54101235,-0.55661094,-0.04340587,-0.28329846,-0.56774276,-0.4024986,-0.6950662,0.039771937,-0.31985244,-0.21749936,0.4459584,-0.5130073,0.71442455,-0.65924037,0.7749886,-0.6827573,-0.07132686,0.5186965,0.45102116,0.5317637,-0.23241194,0.19370759,1.1048304,0.07063591,0.8400334,0.8805326,0.37996686,0.9527195,-0.28808755,-0.38721037,0.13690324,0.030230772,-0.50936794,0.06563322,1.4135594,0.9262796
1.3411491,0.4659298,-0.60296667,0.79415745,0.9499699,0.20086317,0.122932374,1.0914692,0.14418839,1.1056875,-0.23362593,-0.21284647,0.5570371,1.1428308,0.52532244,-0.35312498,1.0215194,1.1056002,-0.29600954,0.5329415,-0.602931,-0.093344584,-0.33315757,-0.61076367,-0.44941676,-0.7377697,-0.017342579,-0.36741933,-0.2651388,0.41823927,-0.5713154,0.7261474,-0.70240086,0.78815985,-0.72952604,-0.1244357,0.5295743,0.43886828,0.5412566,-0.29279348,0.16262513,1.1401263,0.01362238,0.8505542,0.9064776,0.38845977,0.96494484,-0.34285417,-0.44183776,0.08916359,-0.013671465,-0.56250376,0.021062277,1.4325534,0.95985967
1.3696498,0.48034954,-0.6525155,0.8041621,0.9681717,0.18995503,0.072404236,1.1209126,0.10469295,1.1428567,-0.28801104,-0.2749803,0.5618631,1.1652957,0.52004546,-0.38766333,1.0650734,1.1267416,-0.33409223,0.51650864,-0.6492567,-0.14412443,-0.38754848,-0.65233564,-0.49889514,-0.77276444,-0.082567856,-0.40772262,-0.29882836,0.39780888,-0.6210864,0.7382663,-0.74577403,0.8054986,-0.76836073,-0.18591964,0.5376889,0.4286581,0.53362876,-0.35134843,0.12846793,1.172195,-0.035466824,0.8707464,0.9306992,0.40238592,0.9758313,-0.40034434,-0.48983812,0.039144725,-0.060366776,-0.6133498,-0.023019688,1.4578385,0.9885008
1.3958741,0.48214585,-0.6901284,0.81523466,0.9904131,0.17473805,0.023857294,1.1543407,0.05536239,1.1764363,-0.34026393,-0.3378391,0.5670362,1.1968662,0.5236813,-0.41631228,1.102026,1.1502975,-0.37115645,0.501364,-0.6921952,-0.21035497,-0.4381373,-0.69388545,-0.54688257,-0.81394273,-0.14787492,-0.4468703,-0.34775805,0.36600295,-0.6586964,0.7384108,-0.7853983,0.8137938,-0.81077766,-0.23751977,0.5466246,0.41660812,0.53933185,-0.3997872,0.09003222,1.2040153,-0.10510251,0.8962624,0.9575675,0.39647776,0.9958311,-0.4593602,-0.5550414,-0.011881966,-0.12840194,-0.6536109,-0.063422546,1.4826932,1.020893
1.4247441,0.495562,-0.73912185,0.82534885,1.0081713,0.1610672,-0.017504176,1.1829726,0.007396802,1.2111647,-0.39740717,-0.39093503,0.5933578,1.2331196,0.52641875,-0.45417982,1.1387099,1.1742915,-0.42473617,0.481265,-0.73376137,-0.26232505,-0.48279724,-0.7397836,-0.59138167,-0.8540482,-0.21878046,-0.48213494,-0.38894913,0.32910386,-0.69833356,0.75783753,-0.8288293,0.8175694,-0.8504557,-0.2981893,0.5670575,0.42796573,0.54990184,-0.45582816,0.0602435,1.2330769,-0.15172228,0.9276745,0.9941127,0.40805233,1.0263674,-0.5065009,-0.5839538,-0.05223697,-0.16615506,-0.69400126,-0.11462262,1.5099688,1.0442507
1.4538767,0.49362153,-0.7760403,0.8388061,1.0262419,0.14778964,-0.063853525,1.2218308,-0.0463357,1.229099,-0.44725692,-0.44814673,0.610017,1.2733607,0.52337795,-0.4863206,1.1809276,1.2046267,-0.4671874,0.46754995,-0.7756129,-0.3191046,-0.5339941,-0.7775091,-0.6295358,-0.88599,-0.28171548,-0.5163544,-0.4205016,0.29871702,-0.73448527,0.76720935,-0.8634487,0.8365559,-0.8864119,-0.35151225,0.57959855,0.4253708,0.55595124,-0.50944734,0.014765468,1.243868,-0.20338689,0.95187914,1.0124935,0.42385328,1.0480149,-0.55153936,-0.6030378,-0.10508462,-0.20791195,-0.7310692,-0.15415908,1.5244825,1.0747004
1.4762917,0.51331615,-0.81326175,0.8449229,1.0358567,0.12900516,-0.11685012,1.2400103,-0.096419774,1.2886928,-0.5009091,-0.50178635,0.63169223,1.2931165,0.53148204,-0.52133566,1.2093503,1.2480341,-0.5076539,0.46405423,-0.8128818,-0.36175624,-0.57544065,-0.8232789,-0.6741594,-0.92215055,-0.345189,-0.5599532,-0.46646425,0.25103587,-0.7764673,0.79227173,-0.90057075,0.85788363,-0.92711794,-0.40285462,0.5919157,0.4263044,0.566168,-0.5581793,-0.023154605,1.2690966,-0.2593227,0.97146696,1.0346205,0.44033033,1.0622629,-0.5986737,-0.62665164,-0.14118595,-0.24827355,-0.76954633,-0.20566896,1.543158,1.1029937
1.494605,0.523922,-0.84766066,0.8671221,1.0425355,0.11316792,-0.1783951,1.2691127,-0.15067773,1.3176017,-0.54274344,-0.556971,0.6423044,1.3085799,0.5297514,-0.5398398,1.2472609,1.2890034,-0.5359422,0.4377548,-0.8440033,-0.3856723,-0.61227053,-0.8596098,-0.7169359,-0.95227855,-0.40976056,-0.6050552,-0.51063937,0.19429216,-0.8170027,0.8000629,-0.93208,0.8661266,-0.95941925,-0.45648468,0.59274936,0.4113195,0.5702707,-0.6068744,-0.051891066,1.3037442,-0.31571218,0.9895786,1.0523438,0.4355425,1.0786241,-0.649124,-0.6470178,-0.19178292,-0.2952797,-0.80524987,-0.24978626,1.5514435,1.141671
1.5096796,0.54074144,-0.8757999,0.88351,1.052989,0.11263869,-0.23184112,1.3032498,-0.2097276,1.3506057,-0.5817909,-0.6031974,0.654977,1.3391843,0.5294131,-0.5803369,1.2801181,1.3098747,-0.57780933,0.4187373,-0.873383,-0.43432087,-0.65256697,-0.87937933,-0.75115097,-0.9814112,-0.4597554,-0.638693,-0.55659485,0.15551114,-0.85562295,0.8136315,-0.9636617,0.89100295,-0.9863699,-0.5052981,0.5959239,0.37710035,0.5735606,-0.6571671,-0.10121581,1.3191394,-0.36901224,0.99853486,1.0771599,0.4319352,1.1035364,-0.6867011,-0.66905034,-0.2394625,-0.33319047,-0.83547807,-0.29693046,1.5780566,1.168272
1.5477669,0.5476594,-0.9096306,0.8923074,1.0756434,0.092799686,-0.29567826,1.3345602,-0.26678458,1.378257,-0.62619597,-0.6464239,0.66826856,1.3620981,0.53860104,-0.6076922,1.2986376,1.3412994,-0.6178587,0.3906047,-0.9048646,-0.48841658,-0.69710577,-0.89999175,-0.78775674,-1.0076241,-0.51905084,-0.67281437,-0.60030186,0.096948616,-0.8912784,0.82681865,-0.9867548,0.89724857,-1.0106894,-0.5478528,0.6058659,0.35533023,0.5648846,-0.69528705,-0.14309733,1.3400197,-0.41996545,1.0206127,1.0982213,0.44058764,1.1230004,-0.73324144,-0.69281656,-0.29598266,-0.38190103,-0.8702906,-0.33939028,1.5956413,1.1864574
1.5605788,0.56048,-0.9454915,0.89654565,1.0961012,0.069842495,-0.3483918,1.3581707,-0.32668287,1.4022139,-0.6612499,-0.6942771,0.69220704,1.386045,0.54736435,-0.6505471,1.3158861,1.3761091,-0.6470269,0.3579335,-0.9308259,-0.5417862,-0.7339586,-0.93330187,-0.82147306,-1.034369,-0.5789411,-0.71839607,-0.6396457,0.03463186,-0.9123,0.8346134,-1.0031728,0.89898515,-1.0415413,-0.60448706,0.6338166,0.34277126,0.5780112,-0.73520267,-0.19341624,1.3519977,-0.46445715,1.044975,1.1177561,0.45606786,1.1384705,-0.76051325,-0.7213676,-0.34308758,-0.42089343,-0.89608556,-0.39046746,1.6225785,1.2006035
1.5786437,0.5632617,-0.97748864,0.9017247,1.1011573,0.05402817,-0.39594987,1.3836952,-0.38562876,1.4370855,-0.69033176,-0.7297656,0.7168247,1.4192094,0.5344757,-0.67831326,1.3396077,1.4003725,-0.6832377,0.31961665,-0.9570812,-0.59296817,-0.772377,-0.9536076,-0.850039,-1.0616696,-0.6314488,-0.74969804,-0.6794249,-0.018051643,-0.94152814,0.8303324,-1.0306767,0.900208,-1.063268,-0.6571869,0.656118,0.32183617,0.5659056,-0.7732604,-0.2497256,1.3607796,-0.5109382,1.0678749,1.141094,0.46120566,1.1619977,-0.7925293,-0.74459803,-0.38716045,-0.45389676,-0.9335456,-0.43072778,1.6387137,1.2388816
1.596229,0.5551046,-1.0047816,0.9182898,1.1142573,0.026721764,-0.4510294,1.3971862,-0.43831545,1.4677286,-0.72570735,-0.7677933,0.73780835,1.438689,0.5279806,-0.7027578,1.3581772,1.437063,-0.72876215,0.282806,-0.98022413,-0.63084024,-0.8093558,-0.9786259,-0.8879268,-1.0861974,-0.67831635,-0.7794112,-0.7083462,-0.087114766,-0.9800103,0.82976663,-1.0572883,0.92032415,-1.0848714,-0.7063778,0.67820567,0.3029073,0.5625669,-0.80762935,-0.29237694,1.3736271,-0.5520353,1.0863454,1.160473,0.46586087,1.1754999,-0.8243947,-0.7749797,-0.41987726,-0.49995777,-0.9557667,-0.48091328,1.6563725,1.2592285
1.5981563,0.5636396,-1.0284468,0.92133766,1.1343036,-0.00404946,-0.5024531,1.4328041,-0.48506394,1.501983,-0.7650644,-0.8016509,0.75868917,1.4653456,0.52703035,-0.7330389,1.3878781,1.457925,-0.75516707,0.24595709,-1.0049411,-0.66975605,-0.84091085,-1.0002701,-0.92317694,-1.1127704,-0.72202665,-0.81343335,-0.7313473,-0.15453582,-1.0035253,0.84604514,-1.0839545,0.91767627,-1.1086179,-0.74330753,0.70066196,0.27259287,0.57752496,-0.83525205,-0.32603776,1.3999906,-0.5871961,1.0990644,1.1816753,0.47159842,1.1996781,-0.85757107,-0.7988875,-0.4683373,-0.5427684,-0.9738291,-0.5312639,1.6982745,1.3045412
1.6409051,0.57211214,-1.0480238,0.9310421,1.1550069,-0.03584605,-0.561338,1.4630945,-0.5277818,1.5244354,-0.79678345,-0.8327145,0.7840968,1.4910268,0.5380684,-0.7592525,1.4178631,1.482946,-0.77190804,0.19432557,-1.0156988,-0.7062932,-0.8741754,-1.0167335,-0.94669414,-1.1471072,-0.76020277,-0.8338269,-0.75516,-0.23060742,-1.0279512,0.86451024,-1.1082917,0.93748504,-1.1323172,-0.7795237,0.7349707,0.22600476,0.5816091,-0.87114054,-0.37006995,1.4247402,-0.6416714,1.1078026,1.199929,0.46502045,1.212599,-0.8842577,-0.8227017,-0.51313674,-0.5944874,-0.9987933,-0.5793057,1.7252386,1.3325627
1.6745406,0.5554,-1.0729352,0.94330794,1.185242,-0.06973847,-0.6086218,1.4869038,-0.5641128,1.5711629,-0.82946324,-0.8676971,0.7935658,1.5246564,0.54508543,-0.78239506,1.4362552,1.5249627,-0.797619,0.147719,-1.0403547,-0.73112965,-0.90443915,-1.034175,-0.971765,-1.1671356,-0.80010086,-0.8645226,-0.7811862,-0.29787475,-1.0473627,0.8826123,-1.1283966,0.95996296,-1.1549135,-0.8141926,0.7519964,0.16971575,0.58759004,-0.90409976,-0.42922005,1.4506246,-0.6839854,1.1331851,1.2240113,0.46949458,1.2231102,-0.9189243,-0.8446275,-0.54276633,-0.63409865,-1.0217315,-0.6187544,1.7364631,1.3577353
1.6890551,0.55605286,-1.099331,0.95380884,1.2059522,-0.10711368,-0.65454465,1.5045266,-0.61130786,1.594873,-0.85265404,-0.89165837,0.8162192,1.5463161,0.5378985,-0.80870074,1.4777493,1.5382924,-0.8244727,0.089635536,-1.0629905,-0.7697323,-0.9335472,-1.0449129,-0.99303037,-1.1862952,-0.8328108,-0.8829896,-0.8079249,-0.3664894,-1.0667596,0.8814905,-1.1514722,0.9758382,-1.177472,-0.8488249,0.7750933,0.12593316,0.6001024,-0.9335935,-0.47694102,1.462679,-0.72190744,1.1521901,1.2476548,0.4739079,1.247646,-0.9423707,-0.8654849,-0.5903811,-0.6676331,-1.0413301,-0.6545977,1.7471129,1.3843113
1.6928221,0.55440515,-1.1218389,0.9615595,1.2224233,-0.12764153,-0.697368,1.5427704,-0.64624184,1.6151171,-0.8861124,-0.9222538,0.8337454,1.5734094,0.55356514,-0.829708,1.5019134,1.5580963,-0.8488955,0.024705568,-1.08108,-0.79999816,-0.9534305,-1.0650969,-1.0221555,-1.2058305,-0.86409754,-0.9105436,-0.83152914,-0.4168347,-1.0825746,0.90032566,-1.1783562,0.99151343,-1.1986041,-0.88328284,0.8031813,0.092037834,0.5982119,-0.96201265,-0.5285033,1.4895927,-0.76570666,1.1705366,1.2727926,0.46375692,1.2730311,-0.96058404,-0.88646126,-0.64127463,-0.70459765,-1.0672461,-0.697449,1.7542802,1.3977131
