feature,score,selected
gen_fuel_gas_mw,6707.782600396902,True
gen_fuel_coal_mw,5311.048279720933,True
prelim_load_avg_hourly,4684.27874911504,True
metered_load_mw,4493.980880484326,True
gen_fuel_solar_mw,3419.3183637107836,True
total_pjm_rt_load_mwh,3070.669849855321,True
gen_fuel_nuclear_mw,1866.4740786984798,True
gen_fuel_wind_mw,1460.566927597298,True
gen_fuel_hydro_mw,1275.2649775979842,True
gen_fuel_oil_mw,755.2313036852424,True
gen_fuel_gas_pct,595.8934516003345,False
gen_fuel_coal_pct,453.6731978693655,False
wind_generation_mw,430.469235661753,False
gen_fuel_hydro_pct,413.80730056653516,False
forecast_load_mw_latest_available,398.3007482064835,False
total_losses,309.00123967140615,False
gen_fuel_wind_pct,276.9941473729126,False
gen_fuel_multiple_fuels_pct,249.39533343633738,False
gross_sched_interchange_mw,226.76183441373456,False
gen_fuel_nuclear_pct,220.10840514951926,False
total_pjm_reg_purchases,219.63271730269122,False
total_pjm_assigned_reg,193.2739781794762,False
gen_fuel_multiple_fuels_mw,182.5097243498328,False
solar_generation_mw,176.38340950321287,False
da_as_mcp_synchronized_reserve,170.96378257093116,False
da_as_nsr_mw_primary_reserve,169.59591442695208,False
da_as_as_req_mw_synchronized_reserve,163.68235401341906,False
gen_fuel_oil_pct,161.11423382738926,False
da_as_as_req_mw_primary_reserve,158.78729497623857,False
da_as_as_mw_synchronized_reserve,146.0273522279709,False
da_as_total_mw_synchronized_reserve,146.02492923631226,False
da_as_as_req_mw_thirty_minutes_reserve,104.89511878186384,False
forecast_load_mw_day_ahead,85.09042926132373,False
system_energy_price_da,82.82688848876492,False
total_lmp_da,80.29371526336351,False
marginal_loss_price_rt,72.23175152712345,False
da_as_total_mw_primary_reserve,70.97857268528057,False
da_as_as_mw_primary_reserve,70.95849625711115,False
gen_fuel_other_renewables_mw,69.82946637298896,False
da_as_mcp_primary_reserve,66.42556605148643,False
total_pjm_rmccp_cr,62.46762015599921,False
gross_inadv_interchange_mw,59.58829757967564,False
rmpcp,53.99761678817779,False
rmccp,51.85128082304829,False
total_pjm_self_sched_reg,39.86540584668541,False
total_pjm_rmpcp_cr,38.3753863584916,False
gen_fuel_other_renewables_pct,29.243209478684747,False
system_energy_price_rt,27.71279274929431,False
total_lmp_rt,26.668655508654403,False
da_as_as_mw_thirty_minutes_reserve,23.859088934787533,False
da_as_total_mw_thirty_minutes_reserve,23.84677084843545,False
congestion_price_rt,19.75248673913435,False
gen_fuel_solar_pct,18.627248574814153,False
congestion_price_da,18.408882979084108,False
gen_fuel_storage_mw,18.304953028307978,False
gross_actual_interchange_mw,11.034487023398059,False
net_inadv_interchange_mw,8.236748165462144,False
total_pjm_loc_credit,6.59416490464273,False
marginal_loss_price_da,5.879888685300184,False
da_as_ss_mw_primary_reserve,3.5632592357212283,False
da_as_ss_mw_thirty_minutes_reserve,3.5632056222491078,False
da_as_ss_mw_synchronized_reserve,3.561680866251951,False
gen_fuel_storage_pct,0.0,False
da_as_mcp_thirty_minutes_reserve,0.0,False
da_as_ircmwt2_primary_reserve,0.0,False
da_as_ircmwt2_synchronized_reserve,0.0,False
da_as_ircmwt2_thirty_minutes_reserve,0.0,False
