feature,score,selected
total_pjm_rt_load_mwh,11006.363347920615,True
total_gen,8771.832700645009,True
metered_load_mw,3249.210621944299,True
gen_fuel_gas_mw,2931.1283198577594,True
wind_generation_mw,2814.737701619261,True
gen_fuel_wind_mw,2055.9633039675,True
gross_inadv_interchange_mw,1563.0632264704896,True
prelim_load_avg_hourly,1486.4856769829269,True
gen_fuel_coal_mw,1201.5085068269443,True
net_actual_interchange_mw,1185.3699265281175,True
gen_fuel_gas_pct,1126.5893763465606,True
forecast_load_mw_day_ahead,1098.9831232266063,True
gen_fuel_solar_mw,1061.3324323381091,True
gen_fuel_hydro_pct,802.8973150790387,True
forecast_load_mw_latest_available,739.6963921383652,True
gen_fuel_hydro_mw,599.8740985035969,True
da_as_as_req_mw_thirty_minutes_reserve,590.032569872795,True
gen_fuel_nuclear_pct,582.6036745129287,True
gen_fuel_wind_pct,580.4598712524669,False
gen_fuel_nuclear_mw,548.4329795256448,False
gen_fuel_solar_pct,490.85331069022413,False
da_as_as_req_mw_primary_reserve,471.71880017685106,False
gen_fuel_coal_pct,387.1200819379261,False
solar_generation_mw,338.79022733849547,False
gross_sched_interchange_mw,235.7350750768454,False
total_pjm_reg_purchases,232.30158942951095,False
marginal_loss_price_rt,230.09863526127253,False
system_energy_price_rt,223.46883968850338,False
gen_fuel_other_renewables_mw,192.761611995986,False
rmccp,188.05076096028174,False
total_pjm_rmccp_cr,185.53316456957427,False
gen_fuel_multiple_fuels_pct,136.46015111312684,False
gen_fuel_other_renewables_pct,118.46848306389782,False
total_pjm_rmpcp_cr,109.17631673864807,False
da_as_total_mw_synchronized_reserve,94.10022470656756,False
total_pjm_loc_credit,65.41960667993582,False
da_as_total_mw_thirty_minutes_reserve,60.02696950393723,False
gen_fuel_multiple_fuels_mw,56.20808434576076,False
da_as_mcp_primary_reserve,56.063895248318474,False
da_as_ss_mw_primary_reserve,55.818366328333106,False
congestion_price_rt,50.03122403035202,False
gen_fuel_oil_mw,46.04398948099328,False
total_pjm_assigned_reg,43.4578135852804,False
da_as_as_req_mw_synchronized_reserve,42.68858972713331,False
gen_fuel_storage_mw,42.00613580521303,False
total_pjm_self_sched_reg,27.937507709318588,False
da_as_total_mw_primary_reserve,27.56716533976099,False
system_energy_price_da,26.237601383529142,False
congestion_price_da,18.195229889074664,False
gen_fuel_oil_pct,16.401714074414606,False
marginal_loss_price_da,16.17547663604547,False
rmpcp,7.077885001528009,False
da_as_as_mw_synchronized_reserve,6.785461237332206,False
net_inadv_interchange_mw,6.595529358326106,False
total_lmp_da,2.975955649159946,False
da_as_as_mw_thirty_minutes_reserve,1.3790868672159824,False
total_losses,0.23183108862111831,False
da_as_mcp_synchronized_reserve,0.20594895610371422,False
da_as_ss_mw_synchronized_reserve,5.585497315955517e-15,False
da_as_ss_mw_thirty_minutes_reserve,5.585497315955517e-15,False
gen_fuel_storage_pct,0.0,False
da_as_mcp_thirty_minutes_reserve,0.0,False
da_as_as_mw_primary_reserve,0.0,False
da_as_ircmwt2_primary_reserve,0.0,False
da_as_ircmwt2_synchronized_reserve,0.0,False
da_as_ircmwt2_thirty_minutes_reserve,0.0,False
da_as_nsr_mw_primary_reserve,0.0,False
total_lmp_rt,0.0,False
net_sched_interchange_mw,0.0,False
