total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.17903987,0.6713288,-0.031818163,0.25110403,0.035103917,0.4120796,0.070748106,0.36232182,0.52942806,0.10313609,0.16454487,0.3105821,0.00013874142,-0.15072045,0.17057985,0.2512505,0.47898176,0.53933245,0.008830731,-0.17054328,0.33792296,0.33243203,-0.0923328,0.12632951,0.0385339,-0.0054298327,-0.39880106,0.0482356,0.27553785,0.30221787,0.6479218,-0.25382996,0.42797992,-0.3372314,0.39270014,-0.09626519,0.11321474,-0.22846876,-0.22700524,-0.10292769,-0.21692799,-0.18626598,0.080683835,0.33036232,-0.21454722,-0.0014664121,-0.22549574,0.10710798,0.10348423,-0.030540429,-0.23613676,-0.15331498,0.183345,0.07353856,0.30584547,-0.30881104,0.884937,1.2288144
0.14539482,0.68884224,-0.0803948,0.22640248,-0.01093446,0.4217328,0.03965634,0.36832255,0.54016584,0.06031964,0.13057171,0.2885209,-0.058252774,-0.21237807,0.12456218,0.25531346,0.47647053,0.5686303,-0.04116937,-0.242826,0.3339758,0.3175581,-0.13457778,0.10016101,-0.0065609054,-0.0505168,-0.47563994,1.0812684e-05,0.25944978,0.27802476,0.6603109,-0.30729368,0.40805736,-0.41282812,0.40039784,-0.16654038,0.053736787,-0.27528915,-0.2781097,-0.15918268,-0.27475336,-0.25450388,0.009269202,0.3136678,-0.26985824,-0.061629355,-0.3087049,0.0562084,0.059636712,-0.09972965,-0.31103033,-0.23669699,0.14256217,0.03456255,0.29322085,-0.37456158,0.92306995,1.2671379
0.13043927,0.7119049,-0.13434987,0.18582048,-0.046033744,0.44286796,-0.0012374967,0.38264486,0.56640816,0.018041942,0.087164395,0.24769606,-0.13537621,-0.2638494,0.06984654,0.2612866,0.4743449,0.5853129,-0.08801174,-0.3209991,0.33213726,0.27912703,-0.18342453,0.077243045,-0.057916667,-0.07898323,-0.5536575,-0.06455189,0.23667373,0.25015992,0.6736947,-0.3746446,0.38282833,-0.49296147,0.4138215,-0.23995972,0.0001152397,-0.32396287,-0.34869558,-0.19863826,-0.3394729,-0.3353987,-0.04011592,0.30660287,-0.34556204,-0.12167389,-0.3789535,9.58867e-05,0.01402068,-0.17361835,-0.3906174,-0.3075057,0.098342106,0.013444151,0.2922454,-0.43838885,0.9579885,1.3011129
0.09827209,0.72796524,-0.1599587,0.16531794,-0.094375126,0.44807753,-0.03750404,0.394562,0.58123606,-0.02055429,0.044144664,0.22047539,-0.20070294,-0.30434212,0.021891957,0.2656905,0.4985843,0.602812,-0.12789996,-0.3800907,0.32226658,0.25089067,-0.22201268,0.057594206,-0.10227017,-0.13030976,-0.62028766,-0.115808375,0.21278746,0.24356644,0.6933265,-0.4393509,0.35985374,-0.5505796,0.40620717,-0.3063285,-0.0531107,-0.37129968,-0.40571377,-0.25989076,-0.41004047,-0.40486073,-0.08200606,0.29312122,-0.4153117,-0.1810184,-0.43857768,-0.047270693,-0.04131147,-0.24209309,-0.46291754,-0.37472528,0.04856703,-0.008024623,0.30306616,-0.50213045,0.99249154,1.3368548
0.070472166,0.7460705,-0.21427408,0.14178032,-0.10658546,0.45811164,-0.09163967,0.38531402,0.62999237,-0.06523927,0.020431466,0.18717912,-0.2727224,-0.35875615,-0.0366437,0.28330505,0.5036972,0.6260634,-0.16964373,-0.43859646,0.32797322,0.21766971,-0.26874128,0.033919074,-0.1494347,-0.1728078,-0.6838475,-0.15648161,0.19002493,0.23474954,0.7122671,-0.4945836,0.33593115,-0.6131416,0.39881298,-0.3518378,-0.10037487,-0.4280805,-0.445074,-0.29524374,-0.48437768,-0.4702118,-0.1176191,0.28235993,-0.48580268,-0.24522273,-0.50157255,-0.115862235,-0.088610336,-0.3128421,-0.5194171,-0.4387777,-0.01387323,-0.02836108,0.32230547,-0.5643041,1.0204536,1.3685772
0.045508854,0.76484543,-0.24700955,0.09263839,-0.13780476,0.48047125,-0.15217021,0.37752652,0.6544296,-0.10871017,-0.022357587,0.16490138,-0.32079062,-0.39730224,-0.09261076,0.2951078,0.52136654,0.6547382,-0.21642944,-0.504791,0.3274972,0.18505028,-0.3077842,0.0034352036,-0.20072663,-0.23062743,-0.73460096,-0.21086633,0.1712506,0.24368149,0.73094827,-0.5413803,0.29327694,-0.6755562,0.39812002,-0.40594727,-0.15421319,-0.47851586,-0.4907945,-0.33839813,-0.5390703,-0.5214034,-0.1664263,0.26055506,-0.54296213,-0.31460983,-0.5565471,-0.16775164,-0.13522361,-0.38038942,-0.5753907,-0.50877815,-0.07706011,-0.07556221,0.32399338,-0.6202814,1.0528448,1.4031062
0.002586707,0.78353614,-0.30580312,0.051732488,-0.17321135,0.4772027,-0.21444368,0.36638296,0.68881536,-0.1359376,-0.05470875,0.12614354,-0.37581936,-0.42641044,-0.15353736,0.29343316,0.54444224,0.68682826,-0.26469758,-0.557713,0.3103266,0.15463592,-0.34158492,-0.025615403,-0.23921849,-0.28903863,-0.78498846,-0.26338145,0.1422072,0.22413163,0.7566416,-0.59561133,0.23820479,-0.7280509,0.4031205,-0.45644745,-0.2042412,-0.52132696,-0.5433061,-0.37273943,-0.60105723,-0.5739224,-0.22856376,0.2406128,-0.5964103,-0.37166408,-0.61248326,-0.20849714,-0.1745398,-0.45098704,-0.63230175,-0.5626636,-0.14040996,-0.088548355,0.34472004,-0.65373546,1.0872552,1.4319203
-0.028119128,0.8076533,-0.34226844,0.017782385,-0.21405621,0.50451857,-0.278308,0.35432172,0.73053086,-0.17545184,-0.10210085,0.102809235,-0.43061945,-0.47611547,-0.19337592,0.304751,0.5436517,0.7158699,-0.29074645,-0.61219233,0.30868804,0.12818113,-0.36938807,-0.04869343,-0.29101184,-0.34714687,-0.8309433,-0.32975587,0.11829015,0.21459533,0.7820275,-0.64927197,0.19477363,-0.7752408,0.3939255,-0.49529237,-0.24566779,-0.56461823,-0.59448326,-0.41949037,-0.6456805,-0.6185583,-0.28385782,0.21736366,-0.6416227,-0.42666543,-0.6570859,-0.2688428,-0.21692277,-0.50711924,-0.6853569,-0.6182062,-0.20337927,-0.09043765,0.35723695,-0.7008499,1.1265266,1.4620798
-0.06936037,0.8408684,-0.38935947,-0.025867106,-0.24632084,0.5348468,-0.31361565,0.35137603,0.78307176,-0.21543163,-0.14661011,0.07692085,-0.4877849,-0.5035316,-0.23425043,0.31812897,0.57020044,0.7494424,-0.33924797,-0.6610257,0.30548224,0.095576145,-0.39214745,-0.07195942,-0.33572638,-0.38339627,-0.8765298,-0.39344126,0.09489226,0.1970876,0.8064707,-0.69205266,0.14255947,-0.820123,0.38056016,-0.5415372,-0.29779544,-0.60912776,-0.63058156,-0.46550053,-0.6810725,-0.664769,-0.3331815,0.20350268,-0.69357103,-0.47429797,-0.6972418,-0.326112,-0.26948336,-0.5501955,-0.72703505,-0.6679389,-0.27691835,-0.11279974,0.37098724,-0.7304315,1.1449859,1.4873506
-0.106711745,0.8693004,-0.42441738,-0.07154225,-0.26831725,0.563678,-0.36070296,0.3336264,0.83374566,-0.22485226,-0.19639252,0.052224055,-0.53535026,-0.5431649,-0.28347722,0.31544742,0.60932755,0.7672857,-0.3795853,-0.7011132,0.31929463,0.06291957,-0.43806943,-0.07817996,-0.3711624,-0.43460688,-0.9185943,-0.4463365,0.07882907,0.16189986,0.82985777,-0.7362778,0.08393803,-0.86057454,0.37330097,-0.58535975,-0.33030272,-0.6536317,-0.6426737,-0.50916475,-0.7328739,-0.7022729,-0.38122505,0.1941368,-0.7391583,-0.51002955,-0.7321798,-0.38479847,-0.31588173,-0.6094676,-0.77882373,-0.70840085,-0.3420289,-0.13082205,0.3961696,-0.7624443,1.1873684,1.5071814
-0.14469814,0.8802552,-0.4509483,-0.108473025,-0.30248654,0.59412205,-0.39908835,0.318362,0.88046086,-0.2454547,-0.25819364,0.020235866,-0.57061124,-0.56363803,-0.32855567,0.31332487,0.63489425,0.7894473,-0.42429435,-0.73552155,0.3409001,0.0525796,-0.4675504,-0.12294184,-0.4104476,-0.47089112,-0.9476944,-0.49850094,0.048911475,0.1499877,0.85244316,-0.77442884,0.026651083,-0.89246666,0.37484044,-0.6301779,-0.38714582,-0.69933724,-0.68038964,-0.55886996,-0.7835533,-0.7460352,-0.42617637,0.16906705,-0.7829714,-0.56477803,-0.7669112,-0.42923978,-0.3483241,-0.659236,-0.81884485,-0.75101393,-0.39948812,-0.1535936,0.42147744,-0.80689675,1.2281346,1.5459539
-0.18097942,0.9015272,-0.46850586,-0.14349087,-0.3406753,0.62538123,-0.45316124,0.30526808,0.9212564,-0.26272082,-0.28283548,-0.0048493627,-0.6128477,-0.5713985,-0.36779025,0.31038544,0.66466653,0.82881165,-0.46192637,-0.7778962,0.35527378,-0.00052115973,-0.5183667,-0.15045266,-0.45013458,-0.508518,-0.98494214,-0.5484447,0.014105421,0.12843902,0.87744623,-0.80074286,-0.030928358,-0.92854786,0.38219813,-0.67308056,-0.4371864,-0.7403714,-0.71967787,-0.60698456,-0.81858116,-0.76746356,-0.4708524,0.14607815,-0.8195136,-0.61176634,-0.79992855,-0.480455,-0.3982223,-0.70223874,-0.8522618,-0.7923375,-0.47135994,-0.16974677,0.43636394,-0.84105116,1.2486988,1.5559516
-0.21396469,0.94130164,-0.47709668,-0.17826672,-0.3706406,0.66107476,-0.4940954,0.27164868,0.96655786,-0.30797836,-0.32935375,-0.041448645,-0.65374553,-0.6037194,-0.40577665,0.3181751,0.68906623,0.87018776,-0.50855243,-0.80668086,0.35167715,-0.052583683,-0.5614917,-0.1861769,-0.49692217,-0.5549838,-1.0250083,-0.5935352,-0.01957602,0.10290366,0.906758,-0.833993,-0.08555238,-0.9637167,0.40243313,-0.7103453,-0.4876209,-0.7823341,-0.76184607,-0.64194095,-0.85099566,-0.8115187,-0.5106602,0.1083882,-0.8562751,-0.6517388,-0.83497745,-0.51575476,-0.4464636,-0.7390505,-0.8848442,-0.8244665,-0.53714126,-0.20039724,0.46357962,-0.8645515,1.2805218,1.5707144
-0.2516559,0.9688362,-0.5086384,-0.21886005,-0.39775395,0.7082396,-0.53631,0.24792176,1.0230029,-0.32944557,-0.37194762,-0.086996816,-0.69077975,-0.61954147,-0.4402038,0.31908366,0.7100653,0.897798,-0.53242713,-0.8226723,0.36045492,-0.10169305,-0.5946807,-0.21238308,-0.53833616,-0.59383386,-1.0525254,-0.63578284,-0.04759122,0.0780093,0.9260207,-0.8739798,-0.14364047,-0.992847,0.41023672,-0.74137735,-0.52673733,-0.80994725,-0.78344214,-0.6703968,-0.8869839,-0.84529656,-0.55320156,0.085394345,-0.8970803,-0.684666,-0.8620227,-0.56255853,-0.4883721,-0.76386625,-0.91864485,-0.85905504,-0.5814126,-0.23697448,0.5005824,-0.89610565,1.3098214,1.6131282
-0.2882104,1.0006592,-0.53460747,-0.24930173,-0.42792937,0.7592172,-0.5818063,0.22710729,1.0704461,-0.35700917,-0.40922228,-0.114219844,-0.73021716,-0.66788447,-0.47481015,0.34417728,0.73222226,0.9294607,-0.5647094,-0.8501971,0.36366,-0.15327731,-0.6179047,-0.25283068,-0.58178705,-0.6122634,-1.0773052,-0.6713124,-0.090865165,0.058481608,0.96032614,-0.9058944,-0.1773227,-1.024166,0.4219109,-0.7802116,-0.57649606,-0.84312415,-0.8004109,-0.70059294,-0.9136784,-0.88005525,-0.5908513,0.05441458,-0.9275368,-0.7106883,-0.8626023,-0.61411726,-0.5253356,-0.79760003,-0.9475224,-0.90186614,-0.6232782,-0.25758845,0.55366856,-0.92987674,1.3329229,1.6263815
-0.33129042,1.0312341,-0.5714065,-0.2917335,-0.45842102,0.80585736,-0.61756945,0.21895626,1.1108266,-0.36597234,-0.45330745,-0.117493935,-0.7677929,-0.70782447,-0.50938624,0.3668382,0.75420845,0.97375447,-0.58321506,-0.88061064,0.36025545,-0.18670967,-0.6412991,-0.28583342,-0.61575973,-0.64726716,-1.1029737,-0.7196584,-0.11415866,0.022973575,0.9786635,-0.93184984,-0.23680423,-1.0538093,0.42510813,-0.81074166,-0.61689025,-0.8602561,-0.8416497,-0.73256165,-0.9421621,-0.91140056,-0.6363082,0.03898149,-0.96231,-0.74720496,-0.8889398,-0.65510076,-0.5563675,-0.8343384,-0.98693687,-0.9355836,-0.6598352,-0.28447267,0.59733826,-0.9586205,1.3602991,1.6458249
-0.3682683,1.0599502,-0.58531135,-0.32107866,-0.4899083,0.85950625,-0.6571008,0.18307236,1.1323452,-0.37850586,-0.5055216,-0.14949605,-0.8022183,-0.7432149,-0.54229873,0.3825287,0.78383785,1.0110291,-0.59662515,-0.91035944,0.37213802,-0.24464032,-0.6646416,-0.3198273,-0.6536251,-0.6682526,-1.127609,-0.75975597,-0.14209644,-0.015636569,1.0087717,-0.96111447,-0.29038027,-1.0834453,0.42424187,-0.84065783,-0.63248175,-0.8910748,-0.8597663,-0.76467574,-0.9709077,-0.93475246,-0.6627709,0.0013790475,-0.9843094,-0.76800895,-0.91319484,-0.68773043,-0.5848453,-0.85838294,-1.0123845,-0.96272725,-0.69551,-0.3239285,0.6318434,-0.98580164,1.3701353,1.6747667
-0.39728355,1.088558,-0.61136085,-0.36024845,-0.5199804,0.8857856,-0.70295364,0.13219847,1.1744192,-0.39506763,-0.5511858,-0.15956365,-0.8313651,-0.77273244,-0.5632692,0.3966372,0.82988805,1.0282696,-0.63523245,-0.9537574,0.3698284,-0.2908508,-0.6811332,-0.34974143,-0.68573266,-0.7056958,-1.1503084,-0.79189134,-0.17630173,-0.05312083,1.0439695,-0.9829658,-0.3438104,-1.1092134,0.449117,-0.8726054,-0.6667865,-0.9167759,-0.8724884,-0.79612064,-0.99279475,-0.9638014,-0.6923418,-0.024530325,-0.99989426,-0.7992783,-0.926931,-0.7276368,-0.6234632,-0.88443494,-1.0331833,-0.99538326,-0.72673947,-0.36431918,0.66190815,-1.0071422,1.3867475,1.7088888
-0.4432555,1.1101428,-0.64405096,-0.38511178,-0.52945423,0.9271378,-0.72992694,0.090149574,1.2118417,-0.4118075,-0.5923463,-0.2015732,-0.8646512,-0.79287595,-0.5980566,0.40760237,0.8516078,1.053624,-0.6537196,-0.99113023,0.38900843,-0.33671972,-0.71444076,-0.3924415,-0.7149649,-0.73700345,-1.1678125,-0.8252829,-0.22179604,-0.09004228,1.0760823,-1.0082109,-0.39589068,-1.1347858,0.44351554,-0.8986745,-0.70257324,-0.9315748,-0.8827543,-0.8190982,-1.022505,-0.98464304,-0.7142079,-0.044297148,-1.0229163,-0.8226851,-0.94043994,-0.7652179,-0.63129956,-0.91296273,-1.0575806,-1.0276062,-0.76021767,-0.3833802,0.70009804,-1.0372173,1.4007454,1.7395468
-0.49902257,1.1464367,-0.6568166,-0.4252332,-0.5405734,0.96623915,-0.76029533,0.048728768,1.2439867,-0.44416493,-0.6255915,-0.23341961,-0.8947201,-0.81785905,-0.6231986,0.42568874,0.86949795,1.0794538,-0.6720554,-1.0125751,0.3960593,-0.37829754,-0.7446249,-0.43328926,-0.7514595,-0.7708001,-1.1879735,-0.8590715,-0.2617401,-0.12627465,1.1137815,-1.0294415,-0.45858595,-1.14999,0.44703966,-0.9326883,-0.7248993,-0.95804024,-0.904963,-0.8419771,-1.0479203,-1.0213438,-0.75604653,-0.08434134,-1.0440915,-0.84445125,-0.94739926,-0.7903153,-0.651662,-0.94469416,-1.0798097,-1.0519329,-0.79881155,-0.40664265,0.7134165,-1.0661908,1.4198033,1.7584993
-0.5325147,1.1760142,-0.68232715,-0.46333146,-0.5614102,1.0088145,-0.7875181,-0.0044455915,1.2831537,-0.47149035,-0.6647572,-0.2559895,-0.916798,-0.8563711,-0.66275096,0.42009225,0.9049087,1.118359,-0.69286823,-1.0366313,0.4057002,-0.42256445,-0.75920326,-0.45168328,-0.777187,-0.79510134,-1.2089646,-0.8881382,-0.2974195,-0.15626316,1.1550332,-1.0557066,-0.50483114,-1.1736639,0.45578572,-0.9597182,-0.7584564,-0.9780609,-0.9305202,-0.8679546,-1.0651361,-1.0493168,-0.7767336,-0.10591977,-1.0675335,-0.8693485,-0.96806824,-0.81530267,-0.66337806,-0.9723957,-1.1033665,-1.0773925,-0.82775295,-0.44415295,0.74344397,-1.0892453,1.4528189,1.785608
-0.5660305,1.1974761,-0.7162909,-0.48496234,-0.57438254,1.0463468,-0.8214518,-0.060860317,1.3153082,-0.50147414,-0.7001625,-0.2854957,-0.93589205,-0.87199837,-0.6920381,0.42129955,0.93728167,1.1452721,-0.71673983,-1.052517,0.41469818,-0.46592677,-0.7784824,-0.49113798,-0.8043718,-0.82407314,-1.2261907,-0.9059571,-0.33810362,-0.19917841,1.1751152,-1.0757313,-0.55454385,-1.1964346,0.46476826,-0.98624736,-0.78272974,-1.0126007,-0.9553147,-0.9052715,-1.0879947,-1.0719042,-0.8039396,-0.12841046,-1.0920025,-0.90545267,-0.98886263,-0.8423352,-0.68923146,-0.9935951,-1.1259139,-1.099129,-0.8562665,-0.48675796,0.7884678,-1.1102467,1.4691582,1.8025697
-0.5834249,1.2180202,-0.752371,-0.5177148,-0.6027304,1.1049083,-0.84940547,-0.10085798,1.3371272,-0.5295143,-0.7320805,-0.32007116,-0.9449733,-0.89371395,-0.7101547,0.43534517,0.9746575,1.1803621,-0.7425008,-1.0722221,0.42774412,-0.51657224,-0.8115763,-0.5128018,-0.83029354,-0.83449936,-1.2458434,-0.93922985,-0.37038714,-0.25247908,1.1924971,-1.0975109,-0.60021913,-1.2183696,0.4553123,-1.0112207,-0.8101306,-1.0344666,-0.9765089,-0.9312608,-1.1040639,-1.0884814,-0.82367265,-0.1675995,-1.1068269,-0.93192595,-1.0118436,-0.8709101,-0.70528024,-1.0185179,-1.1554345,-1.120442,-0.8870826,-0.53118914,0.8209534,-1.1261904,1.5103127,1.8104533
