feature,score,selected
da_as_as_mw_thirty_minutes_reserve,0.9998437070408284,True
da_as_mcp_synchronized_reserve,1.607140625632617e-05,True
total_lmp_da,1.433816798201265e-05,True
system_energy_price_da,1.3930870519751453e-05,False
da_as_mcp_primary_reserve,1.3735025752165897e-05,False
gen_fuel_gas_mw,6.391048304143648e-06,False
da_as_total_mw_synchronized_reserve,4.020325036330193e-06,False
da_as_as_mw_primary_reserve,3.712663164842633e-06,False
da_as_as_mw_synchronized_reserve,3.6776608992148936e-06,False
gen_fuel_nuclear_mw,3.335650407010499e-06,False
total_pjm_self_sched_reg,3.1891613369407714e-06,False
net_inadv_interchange_mw,2.904359742254495e-06,False
da_as_ss_mw_synchronized_reserve,2.6128934240702515e-06,False
gen_fuel_wind_mw,2.5410101124959003e-06,False
da_as_total_mw_primary_reserve,2.5331338936581073e-06,False
marginal_loss_price_rt,2.4763607858230624e-06,False
wind_generation_mw,2.3916224225177094e-06,False
gen_fuel_other_renewables_mw,2.320062516363633e-06,False
da_as_nsr_mw_primary_reserve,2.2690727048935576e-06,False
gen_fuel_multiple_fuels_mw,2.1979697373088453e-06,False
gross_actual_interchange_mw,2.007143421568976e-06,False
gen_fuel_coal_pct,1.9585017588574326e-06,False
system_energy_price_rt,1.9209987893833638e-06,False
congestion_price_rt,1.7866284784182229e-06,False
marginal_loss_price_da,1.721887638866518e-06,False
total_losses,1.7209014049910469e-06,False
gross_inadv_interchange_mw,1.6635856205008622e-06,False
congestion_price_da,1.654585452507872e-06,False
gen_fuel_hydro_mw,1.6501935791166273e-06,False
gen_fuel_multiple_fuels_pct,1.6392220393225242e-06,False
net_sched_interchange_mw,1.5775013015570376e-06,False
da_as_ss_mw_primary_reserve,1.5686958377387901e-06,False
gen_fuel_oil_pct,1.5093927871372516e-06,False
total_pjm_assigned_reg,1.4149936559056465e-06,False
total_pjm_loc_credit,1.3428628077861848e-06,False
gen_fuel_coal_mw,1.3414468129917682e-06,False
gen_fuel_gas_pct,1.330365267666148e-06,False
gen_fuel_oil_mw,1.2993994224332544e-06,False
da_as_as_req_mw_thirty_minutes_reserve,1.2772043872742502e-06,False
total_lmp_rt,1.169344911003896e-06,False
gross_sched_interchange_mw,1.1075847483189498e-06,False
gen_fuel_wind_pct,1.0881099267552936e-06,False
gen_fuel_hydro_pct,1.043779468760558e-06,False
rmpcp,1.0429401838741869e-06,False
total_pjm_reg_purchases,1.0220642665687529e-06,False
da_as_ss_mw_thirty_minutes_reserve,1.0108152251546748e-06,False
da_as_as_req_mw_primary_reserve,9.763022858108858e-07,False
total_pjm_rt_load_mwh,9.601074907652428e-07,False
gen_fuel_solar_mw,9.569998301534158e-07,False
net_actual_interchange_mw,9.480023013489352e-07,False
gen_fuel_solar_pct,9.268174959171211e-07,False
gen_fuel_nuclear_pct,8.829159786826502e-07,False
da_as_as_req_mw_synchronized_reserve,8.45588145276108e-07,False
forecast_load_mw_day_ahead,8.308807467896516e-07,False
total_gen,7.802663965772968e-07,False
total_pjm_rmpcp_cr,7.206750780002327e-07,False
forecast_load_mw_latest_available,7.188416130727425e-07,False
gen_fuel_other_renewables_pct,6.956354406275469e-07,False
prelim_load_avg_hourly,6.64755700228088e-07,False
rmccp,6.607916368385101e-07,False
total_pjm_rmccp_cr,5.809888633193887e-07,False
solar_generation_mw,5.684189038227182e-07,False
metered_load_mw,5.587051260248809e-07,False
gen_fuel_storage_mw,4.97651945768479e-07,False
gen_fuel_storage_pct,0.0,False
da_as_mcp_thirty_minutes_reserve,0.0,False
da_as_ircmwt2_primary_reserve,0.0,False
da_as_ircmwt2_synchronized_reserve,0.0,False
da_as_ircmwt2_thirty_minutes_reserve,0.0,False
