feature,score,selected
net_actual_interchange_mw,0.9986965372074941,True
net_inadv_interchange_mw,0.001022398758600022,True
gross_sched_interchange_mw,3.229646812722959e-05,True
total_pjm_reg_purchases,8.613094756052233e-06,False
da_as_nsr_mw_primary_reserve,7.990030645583176e-06,False
gross_actual_interchange_mw,7.79947289730458e-06,False
total_pjm_loc_credit,7.496725598272827e-06,False
gross_inadv_interchange_mw,7.088978835058765e-06,False
congestion_price_da,6.885772499777961e-06,False
total_pjm_self_sched_reg,6.370069471835877e-06,False
da_as_total_mw_synchronized_reserve,6.065143608523127e-06,False
marginal_loss_price_da,5.995508377399798e-06,False
gen_fuel_nuclear_mw,5.869139081397497e-06,False
congestion_price_rt,5.771035587168846e-06,False
gen_fuel_solar_pct,5.76521577861967e-06,False
total_pjm_rmpcp_cr,5.6235164411669115e-06,False
gen_fuel_other_renewables_mw,5.506883053309451e-06,False
total_pjm_assigned_reg,5.442800281998154e-06,False
da_as_as_mw_synchronized_reserve,5.294357601922868e-06,False
gen_fuel_multiple_fuels_mw,5.160939268508181e-06,False
gen_fuel_gas_pct,5.069862828361451e-06,False
rmccp,4.9490510780033995e-06,False
gen_fuel_hydro_mw,4.711142220638496e-06,False
total_pjm_rmccp_cr,4.69667486134247e-06,False
rmpcp,4.627136801546423e-06,False
total_losses,4.4528857073718865e-06,False
marginal_loss_price_rt,4.260466194156233e-06,False
solar_generation_mw,4.218384554156971e-06,False
gen_fuel_coal_pct,4.18244095416206e-06,False
gen_fuel_hydro_pct,4.16743430305661e-06,False
gen_fuel_nuclear_pct,4.073117873373322e-06,False
gen_fuel_oil_mw,4.000266984029235e-06,False
gen_fuel_solar_mw,3.84091306861489e-06,False
gen_fuel_wind_mw,3.829466132577369e-06,False
total_lmp_da,3.8033484844407203e-06,False
wind_generation_mw,3.7882915705344553e-06,False
gen_fuel_wind_pct,3.767447253867856e-06,False
gen_fuel_gas_mw,3.5915808508847787e-06,False
gen_fuel_coal_mw,3.4534298883302038e-06,False
da_as_as_mw_thirty_minutes_reserve,3.4080107461793233e-06,False
da_as_ss_mw_thirty_minutes_reserve,3.381519008359179e-06,False
da_as_mcp_synchronized_reserve,3.380669838122174e-06,False
da_as_total_mw_thirty_minutes_reserve,3.350091450514985e-06,False
gen_fuel_multiple_fuels_pct,3.1480654762577666e-06,False
system_energy_price_da,3.1364154573307628e-06,False
da_as_ss_mw_primary_reserve,3.1218138933908848e-06,False
da_as_ss_mw_synchronized_reserve,3.085898306751734e-06,False
gen_fuel_oil_pct,2.88884966922899e-06,False
da_as_total_mw_primary_reserve,2.6012403999625347e-06,False
total_lmp_rt,2.4914608692077522e-06,False
forecast_load_mw_latest_available,2.4759182939895747e-06,False
system_energy_price_rt,2.475142724733902e-06,False
gen_fuel_storage_mw,2.4515983208849184e-06,False
total_pjm_rt_load_mwh,2.244782484033628e-06,False
da_as_as_mw_primary_reserve,2.23772227032554e-06,False
gen_fuel_other_renewables_pct,2.1252092973800312e-06,False
forecast_load_mw_day_ahead,2.088775435371834e-06,False
da_as_mcp_primary_reserve,2.032598134505061e-06,False
metered_load_mw,1.881314714680485e-06,False
prelim_load_avg_hourly,1.8528070242476353e-06,False
total_gen,1.739385326205646e-06,False
da_as_as_req_mw_primary_reserve,1.3452054143851702e-06,False
da_as_as_req_mw_synchronized_reserve,1.2096180190393018e-06,False
da_as_as_req_mw_thirty_minutes_reserve,3.914278103418775e-07,False
gen_fuel_storage_pct,0.0,False
da_as_mcp_thirty_minutes_reserve,0.0,False
da_as_ircmwt2_primary_reserve,0.0,False
da_as_ircmwt2_synchronized_reserve,0.0,False
da_as_ircmwt2_thirty_minutes_reserve,0.0,False
