epoch,feature_index,feature,omega_group_l2
1,17,forecast_load_mw_day_ahead,1.0929903
1,18,total_pjm_rmccp_cr,1.1010487
1,19,gen_fuel_wind_mw,1.2754142
1,20,da_as_total_mw_synchronized_reserve,1.2390736
1,21,system_energy_price_da,1.1033595
1,22,gen_fuel_multiple_fuels_pct,1.1722609
1,23,gen_fuel_multiple_fuels_mw,1.0123746
1,24,marginal_loss_price_rt,1.1011759
1,25,gen_fuel_gas_pct,1.1454338
1,26,marginal_loss_price_da,1.066311
1,27,total_lmp_rt,1.0720754
1,28,rmccp,1.1652176
1,29,system_energy_price_rt,1.1049156
1,30,rmpcp,1.0303609
1,31,gen_fuel_wind_pct,1.2089537
1,32,gen_fuel_coal_mw,1.0036355
1,33,wind_generation_mw,1.1214612
1,34,gross_inadv_interchange_mw,1.2998941
1,35,gen_fuel_oil_mw,1.0970776
1,36,da_as_mcp_primary_reserve,0.981458
1,37,total_pjm_rt_load_mwh,1.20419
1,38,metered_load_mw,1.1380208
1,39,forecast_load_mw_latest_available,1.1332023
1,40,prelim_load_avg_hourly,1.254562
1,41,gross_actual_interchange_mw,1.2409818
1,42,gen_fuel_hydro_mw,0.89146084
1,43,total_pjm_loc_credit,1.2599666
1,44,total_losses,1.3682736
1,45,net_inadv_interchange_mw,1.1298568
1,46,da_as_nsr_mw_primary_reserve,1.105044
1,47,total_pjm_self_sched_reg,1.257537
1,48,da_as_ss_mw_synchronized_reserve,1.1677134
1,49,da_as_ss_mw_thirty_minutes_reserve,1.0544705
1,50,da_as_ss_mw_primary_reserve,1.1694623
1,51,gen_fuel_solar_mw,1.3385568
1,52,gen_fuel_coal_pct,1.0468293
1,53,congestion_price_rt,1.2573112
1,54,da_as_mcp_synchronized_reserve,1.0742484
1,55,congestion_price_da,0.9736359
2,1,da_as_as_mw_thirty_minutes_reserve,1.109349
2,2,da_as_total_mw_thirty_minutes_reserve,0.92320746
2,3,gross_sched_interchange_mw,1.3570727
2,4,gen_fuel_nuclear_mw,1.0351368
2,5,gen_fuel_gas_mw,1.299039
2,6,da_as_as_req_mw_thirty_minutes_reserve,1.0310218
2,7,da_as_as_req_mw_primary_reserve,0.8696598
2,8,da_as_as_req_mw_synchronized_reserve,1.1056886
2,9,total_pjm_assigned_reg,1.2076371
2,10,da_as_as_mw_primary_reserve,1.0220364
2,11,da_as_total_mw_primary_reserve,1.131205
2,12,da_as_as_mw_synchronized_reserve,1.0668854
2,13,total_pjm_reg_purchases,1.0737609
2,14,gen_fuel_other_renewables_mw,1.0602187
2,15,total_lmp_da,0.997117
2,16,total_pjm_rmpcp_cr,1.0227929
2,17,forecast_load_mw_day_ahead,0.9500655
2,18,total_pjm_rmccp_cr,0.94384813
2,19,gen_fuel_wind_mw,1.1092613
2,20,da_as_total_mw_synchronized_reserve,1.068257
2,21,system_energy_price_da,0.99366206
2,22,gen_fuel_multiple_fuels_pct,0.99960124
2,23,gen_fuel_multiple_fuels_mw,0.84091944
2,24,marginal_loss_price_rt,0.913469
2,25,gen_fuel_gas_pct,0.951251
2,26,marginal_loss_price_da,0.93513215
2,27,total_lmp_rt,0.8914976
2,28,rmccp,0.9699087
2,29,system_energy_price_rt,0.90729004
2,30,rmpcp,0.8568262
2,31,gen_fuel_wind_pct,1.0746567
2,32,gen_fuel_coal_mw,0.96071976
2,33,wind_generation_mw,0.99169993
2,34,gross_inadv_interchange_mw,1.1362994
2,35,gen_fuel_oil_mw,0.94601893
2,36,da_as_mcp_primary_reserve,0.8272807
2,37,total_pjm_rt_load_mwh,1.029643
2,38,metered_load_mw,0.9696541
2,39,forecast_load_mw_latest_available,0.95967853
2,40,prelim_load_avg_hourly,1.0699066
2,41,gross_actual_interchange_mw,1.0975795
2,42,gen_fuel_hydro_mw,0.7819173
2,43,total_pjm_loc_credit,1.0641196
2,44,total_losses,1.28853
2,45,net_inadv_interchange_mw,0.96168274
2,46,da_as_nsr_mw_primary_reserve,0.93052304
2,47,total_pjm_self_sched_reg,1.0763355
2,48,da_as_ss_mw_synchronized_reserve,0.99271697
2,49,da_as_ss_mw_thirty_minutes_reserve,0.88683105
2,50,da_as_ss_mw_primary_reserve,1.0057596
2,51,gen_fuel_solar_mw,1.1501764
2,52,gen_fuel_coal_pct,0.9410328
2,53,congestion_price_rt,1.0844874
2,54,da_as_mcp_synchronized_reserve,0.91894156
2,55,congestion_price_da,0.7774291
3,1,da_as_as_mw_thirty_minutes_reserve,0.9852558
3,2,da_as_total_mw_thirty_minutes_reserve,0.8199271
3,3,gross_sched_interchange_mw,1.2004014
3,4,gen_fuel_nuclear_mw,0.90905744
3,5,gen_fuel_gas_mw,1.2545261
3,6,da_as_as_req_mw_thirty_minutes_reserve,0.9365476
3,7,da_as_as_req_mw_primary_reserve,0.74850756
3,8,da_as_as_req_mw_synchronized_reserve,0.9685415
3,9,total_pjm_assigned_reg,1.0714525
3,10,da_as_as_mw_primary_reserve,0.8889122
3,11,da_as_total_mw_primary_reserve,0.9868551
3,12,da_as_as_mw_synchronized_reserve,0.9465286
3,13,total_pjm_reg_purchases,0.9143166
3,14,gen_fuel_other_renewables_mw,0.94190913
3,15,total_lmp_da,0.90433747
3,16,total_pjm_rmpcp_cr,0.89424
3,17,forecast_load_mw_day_ahead,0.83531916
3,18,total_pjm_rmccp_cr,0.84235877
3,19,gen_fuel_wind_mw,0.98258424
3,20,da_as_total_mw_synchronized_reserve,0.94006234
3,21,system_energy_price_da,0.90730906
3,22,gen_fuel_multiple_fuels_pct,0.87139493
3,23,gen_fuel_multiple_fuels_mw,0.7187262
3,24,marginal_loss_price_rt,0.78076214
3,25,gen_fuel_gas_pct,0.8091017
3,26,marginal_loss_price_da,0.8169825
3,27,total_lmp_rt,0.76302737
3,28,rmccp,0.8310459
3,29,system_energy_price_rt,0.76751906
3,30,rmpcp,0.7281958
3,31,gen_fuel_wind_pct,0.9700604
3,32,gen_fuel_coal_mw,0.9358172
3,33,wind_generation_mw,0.886047
3,34,gross_inadv_interchange_mw,1.0248063
3,35,gen_fuel_oil_mw,0.8280008
3,36,da_as_mcp_primary_reserve,0.7127089
3,37,total_pjm_rt_load_mwh,0.91102415
3,38,metered_load_mw,0.8491115
3,39,forecast_load_mw_latest_available,0.8239838
3,40,prelim_load_avg_hourly,0.9386937
3,41,gross_actual_interchange_mw,0.9528958
3,42,gen_fuel_hydro_mw,0.71381116
3,43,total_pjm_loc_credit,0.9089264
3,44,total_losses,1.1708702
3,45,net_inadv_interchange_mw,0.8275243
3,46,da_as_nsr_mw_primary_reserve,0.79002905
3,47,total_pjm_self_sched_reg,0.9210881
3,48,da_as_ss_mw_synchronized_reserve,0.84890515
3,49,da_as_ss_mw_thirty_minutes_reserve,0.77433914
3,50,da_as_ss_mw_primary_reserve,0.8747781
3,51,gen_fuel_solar_mw,1.0196422
3,52,gen_fuel_coal_pct,0.8695037
3,53,congestion_price_rt,0.9505261
3,54,da_as_mcp_synchronized_reserve,0.79993445
3,55,congestion_price_da,0.6503286
4,1,da_as_as_mw_thirty_minutes_reserve,0.88084507
4,2,da_as_total_mw_thirty_minutes_reserve,0.73637104
4,3,gross_sched_interchange_mw,1.0993156
4,4,gen_fuel_nuclear_mw,0.82267666
4,5,gen_fuel_gas_mw,1.216764
4,6,da_as_as_req_mw_thirty_minutes_reserve,0.8654925
4,7,da_as_as_req_mw_primary_reserve,0.6567177
4,8,da_as_as_req_mw_synchronized_reserve,0.85591066
4,9,total_pjm_assigned_reg,0.9619982
4,10,da_as_as_mw_primary_reserve,0.79607743
4,11,da_as_total_mw_primary_reserve,0.8724884
4,12,da_as_as_mw_synchronized_reserve,0.85194516
4,13,total_pjm_reg_purchases,0.7816485
4,14,gen_fuel_other_renewables_mw,0.86501163
4,15,total_lmp_da,0.80920905
4,16,total_pjm_rmpcp_cr,0.77159405
4,17,forecast_load_mw_day_ahead,0.7504442
4,18,total_pjm_rmccp_cr,0.7618824
4,19,gen_fuel_wind_mw,0.87635773
4,20,da_as_total_mw_synchronized_reserve,0.8419987
4,21,system_energy_price_da,0.8236237
4,22,gen_fuel_multiple_fuels_pct,0.77796286
4,23,gen_fuel_multiple_fuels_mw,0.62608635
4,24,marginal_loss_price_rt,0.6767233
4,25,gen_fuel_gas_pct,0.6957774
4,26,marginal_loss_price_da,0.7119942
4,27,total_lmp_rt,0.65805143
4,28,rmccp,0.7274133
4,29,system_energy_price_rt,0.67993844
4,30,rmpcp,0.6167285
4,31,gen_fuel_wind_pct,0.8785566
4,32,gen_fuel_coal_mw,0.9132549
4,33,wind_generation_mw,0.7889496
4,34,gross_inadv_interchange_mw,0.92749006
4,35,gen_fuel_oil_mw,0.7310168
4,36,da_as_mcp_primary_reserve,0.61803126
4,37,total_pjm_rt_load_mwh,0.8377834
4,38,metered_load_mw,0.77076244
4,39,forecast_load_mw_latest_available,0.7286862
4,40,prelim_load_avg_hourly,0.8706978
4,41,gross_actual_interchange_mw,0.83830667
4,42,gen_fuel_hydro_mw,0.6756367
4,43,total_pjm_loc_credit,0.78378
4,44,total_losses,1.0591019
4,45,net_inadv_interchange_mw,0.7180953
4,46,da_as_nsr_mw_primary_reserve,0.6812807
4,47,total_pjm_self_sched_reg,0.7989607
4,48,da_as_ss_mw_synchronized_reserve,0.729243
4,49,da_as_ss_mw_thirty_minutes_reserve,0.6815456
4,50,da_as_ss_mw_primary_reserve,0.76431406
4,51,gen_fuel_solar_mw,0.9254817
4,52,gen_fuel_coal_pct,0.8172281
4,53,congestion_price_rt,0.8424364
4,54,da_as_mcp_synchronized_reserve,0.7195322
4,55,congestion_price_da,0.5581599
5,1,da_as_as_mw_thirty_minutes_reserve,0.8053895
5,2,da_as_total_mw_thirty_minutes_reserve,0.66378915
5,3,gross_sched_interchange_mw,1.002008
5,4,gen_fuel_nuclear_mw,0.77803123
5,5,gen_fuel_gas_mw,1.1973869
5,6,da_as_as_req_mw_thirty_minutes_reserve,0.7942828
5,7,da_as_as_req_mw_primary_reserve,0.58584327
5,8,da_as_as_req_mw_synchronized_reserve,0.7713023
5,9,total_pjm_assigned_reg,0.86774534
5,10,da_as_as_mw_primary_reserve,0.7188932
5,11,da_as_total_mw_primary_reserve,0.78286237
5,12,da_as_as_mw_synchronized_reserve,0.775673
5,13,total_pjm_reg_purchases,0.6845576
5,14,gen_fuel_other_renewables_mw,0.80643576
5,15,total_lmp_da,0.73119205
5,16,total_pjm_rmpcp_cr,0.6752456
5,17,forecast_load_mw_day_ahead,0.68921286
5,18,total_pjm_rmccp_cr,0.7013361
5,19,gen_fuel_wind_mw,0.78960305
5,20,da_as_total_mw_synchronized_reserve,0.75522655
5,21,system_energy_price_da,0.7545917
5,22,gen_fuel_multiple_fuels_pct,0.70029545
5,23,gen_fuel_multiple_fuels_mw,0.5523701
5,24,marginal_loss_price_rt,0.5946947
5,25,gen_fuel_gas_pct,0.5997719
5,26,marginal_loss_price_da,0.62714434
5,27,total_lmp_rt,0.56797385
5,28,rmccp,0.651113
5,29,system_energy_price_rt,0.60982895
5,30,rmpcp,0.52854776
5,31,gen_fuel_wind_pct,0.8062405
5,32,gen_fuel_coal_mw,0.88935155
5,33,wind_generation_mw,0.7141557
5,34,gross_inadv_interchange_mw,0.861748
5,35,gen_fuel_oil_mw,0.6672459
5,36,da_as_mcp_primary_reserve,0.5564722
5,37,total_pjm_rt_load_mwh,0.80063766
5,38,metered_load_mw,0.7345124
5,39,forecast_load_mw_latest_available,0.6754783
5,40,prelim_load_avg_hourly,0.8474793
5,41,gross_actual_interchange_mw,0.74887305
5,42,gen_fuel_hydro_mw,0.6512767
5,43,total_pjm_loc_credit,0.68049836
5,44,total_losses,0.95176536
5,45,net_inadv_interchange_mw,0.63379276
5,46,da_as_nsr_mw_primary_reserve,0.6002909
5,47,total_pjm_self_sched_reg,0.7019662
5,48,da_as_ss_mw_synchronized_reserve,0.63549715
5,49,da_as_ss_mw_thirty_minutes_reserve,0.6160966
5,50,da_as_ss_mw_primary_reserve,0.6734714
5,51,gen_fuel_solar_mw,0.8769952
5,52,gen_fuel_coal_pct,0.7604668
5,53,congestion_price_rt,0.760707
5,54,da_as_mcp_synchronized_reserve,0.64723045
5,55,congestion_price_da,0.49403816
6,1,da_as_as_mw_thirty_minutes_reserve,0.745258
6,2,da_as_total_mw_thirty_minutes_reserve,0.6031867
6,3,gross_sched_interchange_mw,0.9322733
6,4,gen_fuel_nuclear_mw,0.74716455
6,5,gen_fuel_gas_mw,1.1825554
6,6,da_as_as_req_mw_thirty_minutes_reserve,0.7325817
6,7,da_as_as_req_mw_primary_reserve,0.5266471
6,8,da_as_as_req_mw_synchronized_reserve,0.69436854
6,9,total_pjm_assigned_reg,0.7898387
6,10,da_as_as_mw_primary_reserve,0.6624764
6,11,da_as_total_mw_primary_reserve,0.69879067
6,12,da_as_as_mw_synchronized_reserve,0.7028096
6,13,total_pjm_reg_purchases,0.60730755
6,14,gen_fuel_other_renewables_mw,0.760677
6,15,total_lmp_da,0.65115875
6,16,total_pjm_rmpcp_cr,0.596825
6,17,forecast_load_mw_day_ahead,0.6347709
6,18,total_pjm_rmccp_cr,0.64612216
6,19,gen_fuel_wind_mw,0.70756435
6,20,da_as_total_mw_synchronized_reserve,0.67766106
6,21,system_energy_price_da,0.67735904
6,22,gen_fuel_multiple_fuels_pct,0.6418346
6,23,gen_fuel_multiple_fuels_mw,0.4917377
6,24,marginal_loss_price_rt,0.536499
6,25,gen_fuel_gas_pct,0.5216268
6,26,marginal_loss_price_da,0.5574905
6,27,total_lmp_rt,0.4976514
6,28,rmccp,0.59022135
6,29,system_energy_price_rt,0.5386792
6,30,rmpcp,0.46093726
6,31,gen_fuel_wind_pct,0.73919034
6,32,gen_fuel_coal_mw,0.8599893
6,33,wind_generation_mw,0.64068455
6,34,gross_inadv_interchange_mw,0.7969482
6,35,gen_fuel_oil_mw,0.6016298
6,36,da_as_mcp_primary_reserve,0.5052411
6,37,total_pjm_rt_load_mwh,0.78338337
6,38,metered_load_mw,0.7145064
6,39,forecast_load_mw_latest_available,0.62947196
6,40,prelim_load_avg_hourly,0.8454805
6,41,gross_actual_interchange_mw,0.68088734
6,42,gen_fuel_hydro_mw,0.6437621
6,43,total_pjm_loc_credit,0.60096043
6,44,total_losses,0.8776043
6,45,net_inadv_interchange_mw,0.56187624
6,46,da_as_nsr_mw_primary_reserve,0.53489184
6,47,total_pjm_self_sched_reg,0.62391275
6,48,da_as_ss_mw_synchronized_reserve,0.5572325
6,49,da_as_ss_mw_thirty_minutes_reserve,0.5551008
6,50,da_as_ss_mw_primary_reserve,0.59977865
6,51,gen_fuel_solar_mw,0.8235369
6,52,gen_fuel_coal_pct,0.70077866
6,53,congestion_price_rt,0.67863506
6,54,da_as_mcp_synchronized_reserve,0.58475983
6,55,congestion_price_da,0.44408414
7,1,da_as_as_mw_thirty_minutes_reserve,0.680564
7,2,da_as_total_mw_thirty_minutes_reserve,0.54374677
7,3,gross_sched_interchange_mw,0.8664627
7,4,gen_fuel_nuclear_mw,0.7150565
7,5,gen_fuel_gas_mw,1.1450876
7,6,da_as_as_req_mw_thirty_minutes_reserve,0.6794981
7,7,da_as_as_req_mw_primary_reserve,0.47869518
7,8,da_as_as_req_mw_synchronized_reserve,0.6344561
7,9,total_pjm_assigned_reg,0.71797365
7,10,da_as_as_mw_primary_reserve,0.6102839
7,11,da_as_total_mw_primary_reserve,0.6297667
7,12,da_as_as_mw_synchronized_reserve,0.63867885
7,13,total_pjm_reg_purchases,0.5459894
7,14,gen_fuel_other_renewables_mw,0.71109855
7,15,total_lmp_da,0.5836557
7,16,total_pjm_rmpcp_cr,0.5173382
7,17,forecast_load_mw_day_ahead,0.5813861
7,18,total_pjm_rmccp_cr,0.59640485
7,19,gen_fuel_wind_mw,0.6437197
7,20,da_as_total_mw_synchronized_reserve,0.61301476
7,21,system_energy_price_da,0.6170489
7,22,gen_fuel_multiple_fuels_pct,0.5887445
7,23,gen_fuel_multiple_fuels_mw,0.4443187
7,24,marginal_loss_price_rt,0.48353946
7,25,gen_fuel_gas_pct,0.45047244
7,26,marginal_loss_price_da,0.5100993
7,27,total_lmp_rt,0.43579036
7,28,rmccp,0.53722835
7,29,system_energy_price_rt,0.48677194
7,30,rmpcp,0.3997252
7,31,gen_fuel_wind_pct,0.6822389
7,32,gen_fuel_coal_mw,0.82765484
7,33,wind_generation_mw,0.5894746
7,34,gross_inadv_interchange_mw,0.74078166
7,35,gen_fuel_oil_mw,0.55476785
7,36,da_as_mcp_primary_reserve,0.45831415
7,37,total_pjm_rt_load_mwh,0.78407836
7,38,metered_load_mw,0.71195287
7,39,forecast_load_mw_latest_available,0.5856589
7,40,prelim_load_avg_hourly,0.8577978
7,41,gross_actual_interchange_mw,0.628494
7,42,gen_fuel_hydro_mw,0.6308258
7,43,total_pjm_loc_credit,0.5243918
7,44,total_losses,0.8167106
7,45,net_inadv_interchange_mw,0.49928895
7,46,da_as_nsr_mw_primary_reserve,0.47292176
7,47,total_pjm_self_sched_reg,0.556705
7,48,da_as_ss_mw_synchronized_reserve,0.48489738
7,49,da_as_ss_mw_thirty_minutes_reserve,0.50181615
7,50,da_as_ss_mw_primary_reserve,0.53613245
7,51,gen_fuel_solar_mw,0.80203485
7,52,gen_fuel_coal_pct,0.63993144
7,53,congestion_price_rt,0.6117351
7,54,da_as_mcp_synchronized_reserve,0.53382796
7,55,congestion_price_da,0.3975197
8,1,da_as_as_mw_thirty_minutes_reserve,0.6303308
8,2,da_as_total_mw_thirty_minutes_reserve,0.4914158
8,3,gross_sched_interchange_mw,0.8018962
8,4,gen_fuel_nuclear_mw,0.6847834
8,5,gen_fuel_gas_mw,1.1100389
8,6,da_as_as_req_mw_thirty_minutes_reserve,0.6324415
8,7,da_as_as_req_mw_primary_reserve,0.43636668
8,8,da_as_as_req_mw_synchronized_reserve,0.5779685
8,9,total_pjm_assigned_reg,0.6611413
8,10,da_as_as_mw_primary_reserve,0.5698422
8,11,da_as_total_mw_primary_reserve,0.56806135
8,12,da_as_as_mw_synchronized_reserve,0.591336
8,13,total_pjm_reg_purchases,0.49438486
8,14,gen_fuel_other_renewables_mw,0.6705615
8,15,total_lmp_da,0.53209966
8,16,total_pjm_rmpcp_cr,0.45819592
8,17,forecast_load_mw_day_ahead,0.5288054
8,18,total_pjm_rmccp_cr,0.5547772
8,19,gen_fuel_wind_mw,0.5903761
8,20,da_as_total_mw_synchronized_reserve,0.5560146
8,21,system_energy_price_da,0.5618506
8,22,gen_fuel_multiple_fuels_pct,0.543662
8,23,gen_fuel_multiple_fuels_mw,0.39916033
8,24,marginal_loss_price_rt,0.45081443
8,25,gen_fuel_gas_pct,0.39231527
8,26,marginal_loss_price_da,0.46432048
8,27,total_lmp_rt,0.38785747
8,28,rmccp,0.49958044
8,29,system_energy_price_rt,0.44156677
8,30,rmpcp,0.35792646
8,31,gen_fuel_wind_pct,0.6366045
8,32,gen_fuel_coal_mw,0.80064327
8,33,wind_generation_mw,0.5423704
8,34,gross_inadv_interchange_mw,0.69524235
8,35,gen_fuel_oil_mw,0.51346445
8,36,da_as_mcp_primary_reserve,0.41751716
8,37,total_pjm_rt_load_mwh,0.78399396
8,38,metered_load_mw,0.71050686
8,39,forecast_load_mw_latest_available,0.54434276
8,40,prelim_load_avg_hourly,0.87351644
8,41,gross_actual_interchange_mw,0.5758854
8,42,gen_fuel_hydro_mw,0.61051404
8,43,total_pjm_loc_credit,0.48807207
8,44,total_losses,0.7653936
8,45,net_inadv_interchange_mw,0.44965634
8,46,da_as_nsr_mw_primary_reserve,0.42652914
8,47,total_pjm_self_sched_reg,0.50022656
8,48,da_as_ss_mw_synchronized_reserve,0.43021315
8,49,da_as_ss_mw_thirty_minutes_reserve,0.46212366
8,50,da_as_ss_mw_primary_reserve,0.4823488
8,51,gen_fuel_solar_mw,0.77057356
8,52,gen_fuel_coal_pct,0.5896262
8,53,congestion_price_rt,0.5621203
8,54,da_as_mcp_synchronized_reserve,0.48084015
8,55,congestion_price_da,0.35883015
9,1,da_as_as_mw_thirty_minutes_reserve,0.58635247
9,2,da_as_total_mw_thirty_minutes_reserve,0.44682008
9,3,gross_sched_interchange_mw,0.7510318
9,4,gen_fuel_nuclear_mw,0.6624739
9,5,gen_fuel_gas_mw,1.0847651
9,6,da_as_as_req_mw_thirty_minutes_reserve,0.5932043
9,7,da_as_as_req_mw_primary_reserve,0.3982829
9,8,da_as_as_req_mw_synchronized_reserve,0.5315665
9,9,total_pjm_assigned_reg,0.6150416
9,10,da_as_as_mw_primary_reserve,0.53201264
9,11,da_as_total_mw_primary_reserve,0.51576203
9,12,da_as_as_mw_synchronized_reserve,0.54455084
9,13,total_pjm_reg_purchases,0.44969937
9,14,gen_fuel_other_renewables_mw,0.6327327
9,15,total_lmp_da,0.4941597
9,16,total_pjm_rmpcp_cr,0.40866795
9,17,forecast_load_mw_day_ahead,0.47769246
9,18,total_pjm_rmccp_cr,0.51241994
9,19,gen_fuel_wind_mw,0.55126476
9,20,da_as_total_mw_synchronized_reserve,0.50783277
9,21,system_energy_price_da,0.522122
9,22,gen_fuel_multiple_fuels_pct,0.5131337
9,23,gen_fuel_multiple_fuels_mw,0.36877596
9,24,marginal_loss_price_rt,0.41638502
9,25,gen_fuel_gas_pct,0.34248492
9,26,marginal_loss_price_da,0.42960277
9,27,total_lmp_rt,0.34688184
9,28,rmccp,0.44918206
9,29,system_energy_price_rt,0.4078238
9,30,rmpcp,0.31109056
9,31,gen_fuel_wind_pct,0.59966105
9,32,gen_fuel_coal_mw,0.7715289
9,33,wind_generation_mw,0.51200986
9,34,gross_inadv_interchange_mw,0.644934
9,35,gen_fuel_oil_mw,0.4730379
9,36,da_as_mcp_primary_reserve,0.38201758
9,37,total_pjm_rt_load_mwh,0.7717277
9,38,metered_load_mw,0.6998414
9,39,forecast_load_mw_latest_available,0.49844256
9,40,prelim_load_avg_hourly,0.87147474
9,41,gross_actual_interchange_mw,0.5322255
9,42,gen_fuel_hydro_mw,0.58715063
9,43,total_pjm_loc_credit,0.4268858
9,44,total_losses,0.7181887
9,45,net_inadv_interchange_mw,0.40229887
9,46,da_as_nsr_mw_primary_reserve,0.38407356
9,47,total_pjm_self_sched_reg,0.44791493
9,48,da_as_ss_mw_synchronized_reserve,0.38051426
9,49,da_as_ss_mw_thirty_minutes_reserve,0.42541826
9,50,da_as_ss_mw_primary_reserve,0.43495378
9,51,gen_fuel_solar_mw,0.74265325
9,52,gen_fuel_coal_pct,0.5393423
9,53,congestion_price_rt,0.5107033
9,54,da_as_mcp_synchronized_reserve,0.4443986
9,55,congestion_price_da,0.31992698
10,1,da_as_as_mw_thirty_minutes_reserve,0.54457885
10,2,da_as_total_mw_thirty_minutes_reserve,0.40995097
10,3,gross_sched_interchange_mw,0.7038414
10,4,gen_fuel_nuclear_mw,0.6432242
10,5,gen_fuel_gas_mw,1.0461172
10,6,da_as_as_req_mw_thirty_minutes_reserve,0.5556251
10,7,da_as_as_req_mw_primary_reserve,0.37054142
10,8,da_as_as_req_mw_synchronized_reserve,0.4909322
10,9,total_pjm_assigned_reg,0.5703113
10,10,da_as_as_mw_primary_reserve,0.49852952
10,11,da_as_total_mw_primary_reserve,0.46657926
10,12,da_as_as_mw_synchronized_reserve,0.50819916
10,13,total_pjm_reg_purchases,0.41271323
10,14,gen_fuel_other_renewables_mw,0.6036227
10,15,total_lmp_da,0.46516508
10,16,total_pjm_rmpcp_cr,0.36138982
10,17,forecast_load_mw_day_ahead,0.4347014
10,18,total_pjm_rmccp_cr,0.47443128
10,19,gen_fuel_wind_mw,0.5025641
10,20,da_as_total_mw_synchronized_reserve,0.4670143
10,21,system_energy_price_da,0.4894778
10,22,gen_fuel_multiple_fuels_pct,0.48476642
10,23,gen_fuel_multiple_fuels_mw,0.3382169
10,24,marginal_loss_price_rt,0.38643664
10,25,gen_fuel_gas_pct,0.30564365
10,26,marginal_loss_price_da,0.3928388
10,27,total_lmp_rt,0.31101283
10,28,rmccp,0.40838867
10,29,system_energy_price_rt,0.3711406
10,30,rmpcp,0.2696612
10,31,gen_fuel_wind_pct,0.5631431
10,32,gen_fuel_coal_mw,0.7451223
10,33,wind_generation_mw,0.47648484
10,34,gross_inadv_interchange_mw,0.60167027
10,35,gen_fuel_oil_mw,0.451678
10,36,da_as_mcp_primary_reserve,0.35417745
