feature,score,selected
gen_fuel_nuclear_mw,0.1819429311485488,True
gross_sched_interchange_mw,0.17197720166286778,True
total_losses,0.08021329582955582,True
da_as_as_req_mw_synchronized_reserve,0.056349755681221025,True
da_as_as_req_mw_thirty_minutes_reserve,0.05069004335441368,True
da_as_as_req_mw_primary_reserve,0.0476230628388064,True
marginal_loss_price_da,0.041194763152928165,True
gen_fuel_coal_mw,0.0379846353601574,True
gen_fuel_multiple_fuels_pct,0.03535048996232478,True
total_pjm_assigned_reg,0.024278830378501357,True
gen_fuel_nuclear_pct,0.022510420951435323,True
total_pjm_reg_purchases,0.020151809980928175,True
gen_fuel_other_renewables_mw,0.01801565083216344,True
gen_fuel_coal_pct,0.015427443706621172,True
gen_fuel_multiple_fuels_mw,0.012247698333576577,True
system_energy_price_da,0.0097173405519681,True
total_lmp_da,0.00883314190296916,False
total_pjm_rmpcp_cr,0.008328876653391996,False
gross_inadv_interchange_mw,0.007256084617423557,False
gen_fuel_gas_mw,0.006997831452080459,False
congestion_price_da,0.006495097827759175,False
gross_actual_interchange_mw,0.006416706965535982,False
da_as_as_mw_thirty_minutes_reserve,0.006257681027361318,False
da_as_total_mw_thirty_minutes_reserve,0.00602055665102319,False
gen_fuel_oil_mw,0.00600962564092597,False
marginal_loss_price_rt,0.005767809692921843,False
gen_fuel_wind_mw,0.005066794168275621,False
congestion_price_rt,0.0050400228713168215,False
gen_fuel_solar_mw,0.004708826667595761,False
wind_generation_mw,0.004527087488333532,False
gen_fuel_gas_pct,0.004253100113811683,False
total_pjm_self_sched_reg,0.0042201316194251295,False
gen_fuel_wind_pct,0.004147736567116779,False
gen_fuel_hydro_mw,0.0040843603969955055,False
solar_generation_mw,0.0037479442712627198,False
da_as_nsr_mw_primary_reserve,0.0037218806648362103,False
total_pjm_loc_credit,0.0036933907444659415,False
da_as_mcp_synchronized_reserve,0.0036650843583664735,False
da_as_as_mw_primary_reserve,0.0035758906722728368,False
forecast_load_mw_day_ahead,0.0033863864913159627,False
rmpcp,0.0032214936578464103,False
net_inadv_interchange_mw,0.0031307146705524553,False
da_as_as_mw_synchronized_reserve,0.0031094724358020913,False
da_as_total_mw_synchronized_reserve,0.0029692015070588813,False
da_as_total_mw_primary_reserve,0.002918533189434319,False
forecast_load_mw_latest_available,0.002440774485677271,False
gen_fuel_oil_pct,0.0024226887869782028,False
gen_fuel_hydro_pct,0.0023721747266432897,False
da_as_ss_mw_primary_reserve,0.0022525549219184295,False
da_as_ss_mw_thirty_minutes_reserve,0.002094510209870377,False
da_as_ss_mw_synchronized_reserve,0.002086873208091,False
gen_fuel_other_renewables_pct,0.002059910747722939,False
total_pjm_rmccp_cr,0.001974105182987587,False
system_energy_price_rt,0.0019539443446096056,False
rmccp,0.001924905751591494,False
prelim_load_avg_hourly,0.0018461201112445244,False
total_lmp_rt,0.0018247179135667895,False
metered_load_mw,0.0017889799639025344,False
total_pjm_rt_load_mwh,0.001731298766922218,False
gen_fuel_solar_pct,0.0016357907783003647,False
gen_fuel_storage_mw,0.0012219450053040245,False
da_as_mcp_primary_reserve,0.0011218663811735502,False
gen_fuel_storage_pct,0.0,False
da_as_mcp_thirty_minutes_reserve,0.0,False
da_as_ircmwt2_primary_reserve,0.0,False
da_as_ircmwt2_synchronized_reserve,0.0,False
da_as_ircmwt2_thirty_minutes_reserve,0.0,False
