feature,score,selected
prelim_load_avg_hourly,3341.632549726624,True
metered_load_mw,1313.5626462256193,True
gen_fuel_gas_mw,1288.7729049739698,True
gen_fuel_coal_mw,1144.1269454210571,True
gen_fuel_wind_mw,784.8390592744923,True
wind_generation_mw,490.594053161863,True
net_actual_interchange_mw,347.77896625387433,True
gen_fuel_hydro_mw,335.432086585915,True
gen_fuel_multiple_fuels_pct,333.1825476432749,False
gen_fuel_solar_mw,307.4765835327144,False
da_as_as_req_mw_primary_reserve,272.83310896198867,False
gen_fuel_nuclear_mw,263.6104451619928,False
gen_fuel_coal_pct,257.2568555893775,False
gen_fuel_multiple_fuels_mw,256.8199150898395,False
solar_generation_mw,246.1162130958605,False
da_as_mcp_synchronized_reserve,243.4243851849003,False
da_as_mcp_primary_reserve,210.76884542872554,False
da_as_total_mw_thirty_minutes_reserve,171.12858119495422,False
total_pjm_reg_purchases,141.7959010538769,False
da_as_as_req_mw_thirty_minutes_reserve,116.67408062391893,False
gen_fuel_oil_pct,115.7840426687032,False
forecast_load_mw_day_ahead,114.2610230721348,False
total_pjm_rt_load_mwh,113.01948251964322,False
total_pjm_rmccp_cr,109.34088289959321,False
rmccp,103.57983184789646,False
total_pjm_assigned_reg,101.73783637001446,False
gen_fuel_oil_mw,101.31764051850432,False
total_pjm_self_sched_reg,85.24540361644173,False
da_as_total_mw_synchronized_reserve,75.07423794541066,False
gen_fuel_solar_pct,70.29771530319064,False
system_energy_price_rt,70.09069898957242,False
marginal_loss_price_rt,68.87047832673188,False
gen_fuel_gas_pct,58.30627605091505,False
gen_fuel_nuclear_pct,57.80353348762276,False
marginal_loss_price_da,47.91090622651126,False
forecast_load_mw_latest_available,41.354426985500986,False
total_losses,23.849703795584126,False
da_as_as_mw_synchronized_reserve,19.344410751943624,False
gen_fuel_other_renewables_pct,17.96971209170926,False
gen_fuel_hydro_pct,17.851795361233325,False
gen_fuel_other_renewables_mw,14.033323072386745,False
gen_fuel_storage_mw,11.364810953206495,False
congestion_price_rt,10.732777912968348,False
net_inadv_interchange_mw,9.048906706188008,False
gross_actual_interchange_mw,8.828126941295084,False
da_as_ss_mw_primary_reserve,8.669847814665237,False
gross_inadv_interchange_mw,7.971429699645286,False
congestion_price_da,6.428571097641309,False
gen_fuel_wind_pct,6.208116430729009,False
rmpcp,5.78172239089326,False
total_gen,3.538851661328729,False
total_lmp_rt,3.367999241648494,False
gross_sched_interchange_mw,2.992849357477774,False
total_pjm_rmpcp_cr,2.3976901131868233,False
da_as_as_mw_thirty_minutes_reserve,2.1866962532010557,False
total_lmp_da,1.8191037503293244,False
total_pjm_loc_credit,1.60151811751168,False
net_sched_interchange_mw,1.2242793803467371,False
system_energy_price_da,0.5058477208037943,False
gen_fuel_storage_pct,0.0,False
da_as_mcp_thirty_minutes_reserve,0.0,False
da_as_as_req_mw_synchronized_reserve,0.0,False
da_as_ss_mw_synchronized_reserve,0.0,False
da_as_ss_mw_thirty_minutes_reserve,0.0,False
da_as_ircmwt2_primary_reserve,0.0,False
da_as_ircmwt2_synchronized_reserve,0.0,False
da_as_ircmwt2_thirty_minutes_reserve,0.0,False
