epoch,feature_index,feature,omega_group_l2
1,17,forecast_load_mw_day_ahead,1.3071854
1,18,total_pjm_rmccp_cr,1.3479605
1,19,gen_fuel_wind_mw,1.5125506
1,20,da_as_total_mw_synchronized_reserve,1.4588463
1,21,system_energy_price_da,1.3038406
1,22,gen_fuel_multiple_fuels_pct,1.3439548
1,23,gen_fuel_multiple_fuels_mw,1.2071404
1,24,marginal_loss_price_rt,1.3548275
1,25,gen_fuel_gas_pct,1.3819612
1,26,marginal_loss_price_da,1.2440547
1,27,total_lmp_rt,1.3155134
1,28,rmccp,1.4260823
1,29,system_energy_price_rt,1.37213
1,30,rmpcp,1.2725967
1,31,gen_fuel_wind_pct,1.4068649
1,32,gen_fuel_coal_mw,1.1648407
1,33,wind_generation_mw,1.3489463
1,34,gross_inadv_interchange_mw,1.5295057
1,35,gen_fuel_oil_mw,1.3465738
1,36,da_as_mcp_primary_reserve,1.211591
1,37,total_pjm_rt_load_mwh,1.4448274
1,38,metered_load_mw,1.3484036
1,39,forecast_load_mw_latest_available,1.3400834
1,40,prelim_load_avg_hourly,1.4928092
1,41,gross_actual_interchange_mw,1.4823704
1,42,gen_fuel_hydro_mw,1.0941325
1,43,total_pjm_loc_credit,1.5267402
1,44,total_losses,1.4905416
1,45,net_inadv_interchange_mw,1.340579
1,46,da_as_nsr_mw_primary_reserve,1.3301919
1,47,total_pjm_self_sched_reg,1.4853908
1,48,da_as_ss_mw_synchronized_reserve,1.3874165
1,49,da_as_ss_mw_thirty_minutes_reserve,1.2785761
1,50,da_as_ss_mw_primary_reserve,1.3930871
1,51,gen_fuel_solar_mw,1.5939685
1,52,gen_fuel_coal_pct,1.223218
1,53,congestion_price_rt,1.4963154
1,54,da_as_mcp_synchronized_reserve,1.3088117
1,55,congestion_price_da,1.2117096
2,1,da_as_as_mw_thirty_minutes_reserve,1.4614027
2,2,da_as_total_mw_thirty_minutes_reserve,1.2100137
2,3,gross_sched_interchange_mw,1.6675186
2,4,gen_fuel_nuclear_mw,1.3583057
2,5,gen_fuel_gas_mw,1.5742099
2,6,da_as_as_req_mw_thirty_minutes_reserve,1.2900112
2,7,da_as_as_req_mw_primary_reserve,1.1835936
2,8,da_as_as_req_mw_synchronized_reserve,1.4453927
2,9,total_pjm_assigned_reg,1.5203552
2,10,da_as_as_mw_primary_reserve,1.35228
2,11,da_as_total_mw_primary_reserve,1.4668353
2,12,da_as_as_mw_synchronized_reserve,1.4412284
2,13,total_pjm_reg_purchases,1.4513401
2,14,gen_fuel_other_renewables_mw,1.4339432
2,15,total_lmp_da,1.3003595
2,16,total_pjm_rmpcp_cr,1.4186115
2,17,forecast_load_mw_day_ahead,1.2841392
2,18,total_pjm_rmccp_cr,1.3027006
2,19,gen_fuel_wind_mw,1.4697735
2,20,da_as_total_mw_synchronized_reserve,1.4360359
2,21,system_energy_price_da,1.3289335
2,22,gen_fuel_multiple_fuels_pct,1.3277794
2,23,gen_fuel_multiple_fuels_mw,1.1755918
2,24,marginal_loss_price_rt,1.3150657
2,25,gen_fuel_gas_pct,1.3286002
2,26,marginal_loss_price_da,1.2312853
2,27,total_lmp_rt,1.2776381
2,28,rmccp,1.3738104
2,29,system_energy_price_rt,1.333281
2,30,rmpcp,1.233713
2,31,gen_fuel_wind_pct,1.3924153
2,32,gen_fuel_coal_mw,1.186709
2,33,wind_generation_mw,1.3511187
2,34,gross_inadv_interchange_mw,1.4878438
2,35,gen_fuel_oil_mw,1.3123518
2,36,da_as_mcp_primary_reserve,1.1793469
2,37,total_pjm_rt_load_mwh,1.4123626
2,38,metered_load_mw,1.3190529
2,39,forecast_load_mw_latest_available,1.3084259
2,40,prelim_load_avg_hourly,1.4512135
2,41,gross_actual_interchange_mw,1.4556532
2,42,gen_fuel_hydro_mw,1.0870838
2,43,total_pjm_loc_credit,1.470076
2,44,total_losses,1.5392088
2,45,net_inadv_interchange_mw,1.301564
2,46,da_as_nsr_mw_primary_reserve,1.2924389
2,47,total_pjm_self_sched_reg,1.4461443
2,48,da_as_ss_mw_synchronized_reserve,1.3651637
2,49,da_as_ss_mw_thirty_minutes_reserve,1.2357613
2,50,da_as_ss_mw_primary_reserve,1.3765686
2,51,gen_fuel_solar_mw,1.5695822
2,52,gen_fuel_coal_pct,1.2104017
2,53,congestion_price_rt,1.4607558
2,54,da_as_mcp_synchronized_reserve,1.2943739
2,55,congestion_price_da,1.1519171
3,1,da_as_as_mw_thirty_minutes_reserve,1.4411166
3,2,da_as_total_mw_thirty_minutes_reserve,1.1982301
3,3,gross_sched_interchange_mw,1.6213598
3,4,gen_fuel_nuclear_mw,1.3308909
3,5,gen_fuel_gas_mw,1.6080468
3,6,da_as_as_req_mw_thirty_minutes_reserve,1.2666616
3,7,da_as_as_req_mw_primary_reserve,1.1572194
3,8,da_as_as_req_mw_synchronized_reserve,1.4237156
3,9,total_pjm_assigned_reg,1.5049773
3,10,da_as_as_mw_primary_reserve,1.3091309
3,11,da_as_total_mw_primary_reserve,1.4282207
3,12,da_as_as_mw_synchronized_reserve,1.4230281
3,13,total_pjm_reg_purchases,1.4161888
3,14,gen_fuel_other_renewables_mw,1.4100623
3,15,total_lmp_da,1.2937196
3,16,total_pjm_rmpcp_cr,1.4028368
3,17,forecast_load_mw_day_ahead,1.2657875
3,18,total_pjm_rmccp_cr,1.2825979
3,19,gen_fuel_wind_mw,1.4527595
3,20,da_as_total_mw_synchronized_reserve,1.415623
3,21,system_energy_price_da,1.3360846
3,22,gen_fuel_multiple_fuels_pct,1.295525
3,23,gen_fuel_multiple_fuels_mw,1.1371627
3,24,marginal_loss_price_rt,1.282312
3,25,gen_fuel_gas_pct,1.2851187
3,26,marginal_loss_price_da,1.2227942
3,27,total_lmp_rt,1.2458385
3,28,rmccp,1.3331873
3,29,system_energy_price_rt,1.2916137
3,30,rmpcp,1.2011974
3,31,gen_fuel_wind_pct,1.3846822
3,32,gen_fuel_coal_mw,1.2164723
3,33,wind_generation_mw,1.3466817
3,34,gross_inadv_interchange_mw,1.4661008
3,35,gen_fuel_oil_mw,1.2886543
3,36,da_as_mcp_primary_reserve,1.1512419
3,37,total_pjm_rt_load_mwh,1.3851666
3,38,metered_load_mw,1.2882972
3,39,forecast_load_mw_latest_available,1.2704989
3,40,prelim_load_avg_hourly,1.4176807
3,41,gross_actual_interchange_mw,1.4346834
3,42,gen_fuel_hydro_mw,1.0870143
3,43,total_pjm_loc_credit,1.4198116
3,44,total_losses,1.5521331
3,45,net_inadv_interchange_mw,1.2710859
3,46,da_as_nsr_mw_primary_reserve,1.2619158
3,47,total_pjm_self_sched_reg,1.4064268
3,48,da_as_ss_mw_synchronized_reserve,1.3342011
3,49,da_as_ss_mw_thirty_minutes_reserve,1.2020472
3,50,da_as_ss_mw_primary_reserve,1.3498836
3,51,gen_fuel_solar_mw,1.5480709
3,52,gen_fuel_coal_pct,1.2069995
3,53,congestion_price_rt,1.4214785
3,54,da_as_mcp_synchronized_reserve,1.2652903
3,55,congestion_price_da,1.112801
4,1,da_as_as_mw_thirty_minutes_reserve,1.4199549
4,2,da_as_total_mw_thirty_minutes_reserve,1.1827626
4,3,gross_sched_interchange_mw,1.5858316
4,4,gen_fuel_nuclear_mw,1.310445
4,5,gen_fuel_gas_mw,1.6327839
4,6,da_as_as_req_mw_thirty_minutes_reserve,1.2552149
4,7,da_as_as_req_mw_primary_reserve,1.1324946
4,8,da_as_as_req_mw_synchronized_reserve,1.4007357
4,9,total_pjm_assigned_reg,1.4894501
4,10,da_as_as_mw_primary_reserve,1.2771071
4,11,da_as_total_mw_primary_reserve,1.3967198
4,12,da_as_as_mw_synchronized_reserve,1.4030647
4,13,total_pjm_reg_purchases,1.3686641
4,14,gen_fuel_other_renewables_mw,1.4011139
4,15,total_lmp_da,1.2748754
4,16,total_pjm_rmpcp_cr,1.3790247
4,17,forecast_load_mw_day_ahead,1.2438624
4,18,total_pjm_rmccp_cr,1.2509604
4,19,gen_fuel_wind_mw,1.4371946
4,20,da_as_total_mw_synchronized_reserve,1.4002429
4,21,system_energy_price_da,1.3272125
4,22,gen_fuel_multiple_fuels_pct,1.2683727
4,23,gen_fuel_multiple_fuels_mw,1.1076635
4,24,marginal_loss_price_rt,1.252145
4,25,gen_fuel_gas_pct,1.2462984
4,26,marginal_loss_price_da,1.1958967
4,27,total_lmp_rt,1.2101655
4,28,rmccp,1.2920843
4,29,system_energy_price_rt,1.2642668
4,30,rmpcp,1.1728816
4,31,gen_fuel_wind_pct,1.3681115
4,32,gen_fuel_coal_mw,1.2429911
4,33,wind_generation_mw,1.3315877
4,34,gross_inadv_interchange_mw,1.447079
4,35,gen_fuel_oil_mw,1.2654922
4,36,da_as_mcp_primary_reserve,1.1231536
4,37,total_pjm_rt_load_mwh,1.3644073
4,38,metered_load_mw,1.2630433
4,39,forecast_load_mw_latest_available,1.2346835
4,40,prelim_load_avg_hourly,1.3961549
4,41,gross_actual_interchange_mw,1.4065043
4,42,gen_fuel_hydro_mw,1.0820779
4,43,total_pjm_loc_credit,1.3760493
4,44,total_losses,1.5401883
4,45,net_inadv_interchange_mw,1.240381
4,46,da_as_nsr_mw_primary_reserve,1.2299509
4,47,total_pjm_self_sched_reg,1.3721474
4,48,da_as_ss_mw_synchronized_reserve,1.3061916
4,49,da_as_ss_mw_thirty_minutes_reserve,1.1744975
4,50,da_as_ss_mw_primary_reserve,1.3265328
4,51,gen_fuel_solar_mw,1.5185362
4,52,gen_fuel_coal_pct,1.2052029
4,53,congestion_price_rt,1.3818876
4,54,da_as_mcp_synchronized_reserve,1.2349286
4,55,congestion_price_da,1.080521
5,1,da_as_as_mw_thirty_minutes_reserve,1.399781
5,2,da_as_total_mw_thirty_minutes_reserve,1.1624725
5,3,gross_sched_interchange_mw,1.553226
5,4,gen_fuel_nuclear_mw,1.29738
5,5,gen_fuel_gas_mw,1.6606266
5,6,da_as_as_req_mw_thirty_minutes_reserve,1.2412655
5,7,da_as_as_req_mw_primary_reserve,1.1086589
5,8,da_as_as_req_mw_synchronized_reserve,1.3845663
5,9,total_pjm_assigned_reg,1.4679571
5,10,da_as_as_mw_primary_reserve,1.2478468
5,11,da_as_total_mw_primary_reserve,1.3741579
5,12,da_as_as_mw_synchronized_reserve,1.3844779
5,13,total_pjm_reg_purchases,1.3218329
5,14,gen_fuel_other_renewables_mw,1.3864429
5,15,total_lmp_da,1.2546608
5,16,total_pjm_rmpcp_cr,1.3555858
5,17,forecast_load_mw_day_ahead,1.2255888
5,18,total_pjm_rmccp_cr,1.225816
5,19,gen_fuel_wind_mw,1.4167763
5,20,da_as_total_mw_synchronized_reserve,1.3856592
5,21,system_energy_price_da,1.3163072
5,22,gen_fuel_multiple_fuels_pct,1.2436916
5,23,gen_fuel_multiple_fuels_mw,1.0776275
5,24,marginal_loss_price_rt,1.2185894
5,25,gen_fuel_gas_pct,1.2095538
5,26,marginal_loss_price_da,1.1662102
5,27,total_lmp_rt,1.1750098
5,28,rmccp,1.2554343
5,29,system_energy_price_rt,1.2422441
5,30,rmpcp,1.1492343
5,31,gen_fuel_wind_pct,1.3519969
5,32,gen_fuel_coal_mw,1.260565
5,33,wind_generation_mw,1.3100903
5,34,gross_inadv_interchange_mw,1.4294462
5,35,gen_fuel_oil_mw,1.2396716
5,36,da_as_mcp_primary_reserve,1.0946016
5,37,total_pjm_rt_load_mwh,1.3504456
5,38,metered_load_mw,1.2475064
5,39,forecast_load_mw_latest_available,1.2095599
5,40,prelim_load_avg_hourly,1.3838972
5,41,gross_actual_interchange_mw,1.3794861
5,42,gen_fuel_hydro_mw,1.0844913
5,43,total_pjm_loc_credit,1.3328593
5,44,total_losses,1.5182804
5,45,net_inadv_interchange_mw,1.2110796
5,46,da_as_nsr_mw_primary_reserve,1.2030824
5,47,total_pjm_self_sched_reg,1.3344914
5,48,da_as_ss_mw_synchronized_reserve,1.2763834
5,49,da_as_ss_mw_thirty_minutes_reserve,1.1494695
5,50,da_as_ss_mw_primary_reserve,1.2971473
5,51,gen_fuel_solar_mw,1.4952736
5,52,gen_fuel_coal_pct,1.2000246
5,53,congestion_price_rt,1.3562006
5,54,da_as_mcp_synchronized_reserve,1.2079175
5,55,congestion_price_da,1.0469992
6,1,da_as_as_mw_thirty_minutes_reserve,1.382556
6,2,da_as_total_mw_thirty_minutes_reserve,1.1460692
6,3,gross_sched_interchange_mw,1.539155
6,4,gen_fuel_nuclear_mw,1.2907013
6,5,gen_fuel_gas_mw,1.6905061
6,6,da_as_as_req_mw_thirty_minutes_reserve,1.2270396
6,7,da_as_as_req_mw_primary_reserve,1.0874312
6,8,da_as_as_req_mw_synchronized_reserve,1.3627949
6,9,total_pjm_assigned_reg,1.4439542
6,10,da_as_as_mw_primary_reserve,1.2234704
6,11,da_as_total_mw_primary_reserve,1.3482211
6,12,da_as_as_mw_synchronized_reserve,1.3617474
6,13,total_pjm_reg_purchases,1.275611
6,14,gen_fuel_other_renewables_mw,1.3809844
6,15,total_lmp_da,1.225035
6,16,total_pjm_rmpcp_cr,1.3307599
6,17,forecast_load_mw_day_ahead,1.2047609
6,18,total_pjm_rmccp_cr,1.2108982
6,19,gen_fuel_wind_mw,1.3877796
6,20,da_as_total_mw_synchronized_reserve,1.3621306
6,21,system_energy_price_da,1.2872165
6,22,gen_fuel_multiple_fuels_pct,1.2232819
6,23,gen_fuel_multiple_fuels_mw,1.0505644
6,24,marginal_loss_price_rt,1.1892545
6,25,gen_fuel_gas_pct,1.1820502
6,26,marginal_loss_price_da,1.1325842
6,27,total_lmp_rt,1.1395824
6,28,rmccp,1.2225419
6,29,system_energy_price_rt,1.2159309
6,30,rmpcp,1.124231
6,31,gen_fuel_wind_pct,1.335835
6,32,gen_fuel_coal_mw,1.2814174
6,33,wind_generation_mw,1.2873491
6,34,gross_inadv_interchange_mw,1.4161268
6,35,gen_fuel_oil_mw,1.2192386
6,36,da_as_mcp_primary_reserve,1.071702
6,37,total_pjm_rt_load_mwh,1.3383813
6,38,metered_load_mw,1.2380267
6,39,forecast_load_mw_latest_available,1.1850553
6,40,prelim_load_avg_hourly,1.3817799
6,41,gross_actual_interchange_mw,1.3481654
6,42,gen_fuel_hydro_mw,1.0856565
6,43,total_pjm_loc_credit,1.2996092
6,44,total_losses,1.49458
6,45,net_inadv_interchange_mw,1.1802443
6,46,da_as_nsr_mw_primary_reserve,1.181059
6,47,total_pjm_self_sched_reg,1.3017687
6,48,da_as_ss_mw_synchronized_reserve,1.2497842
6,49,da_as_ss_mw_thirty_minutes_reserve,1.1255691
6,50,da_as_ss_mw_primary_reserve,1.2713299
6,51,gen_fuel_solar_mw,1.469436
6,52,gen_fuel_coal_pct,1.1958313
6,53,congestion_price_rt,1.3318679
6,54,da_as_mcp_synchronized_reserve,1.177031
6,55,congestion_price_da,1.0145806
7,1,da_as_as_mw_thirty_minutes_reserve,1.3624632
7,2,da_as_total_mw_thirty_minutes_reserve,1.1232064
7,3,gross_sched_interchange_mw,1.522427
7,4,gen_fuel_nuclear_mw,1.28791
7,5,gen_fuel_gas_mw,1.7078301
7,6,da_as_as_req_mw_thirty_minutes_reserve,1.2154737
7,7,da_as_as_req_mw_primary_reserve,1.0656008
7,8,da_as_as_req_mw_synchronized_reserve,1.3421702
7,9,total_pjm_assigned_reg,1.4174665
7,10,da_as_as_mw_primary_reserve,1.2001979
7,11,da_as_total_mw_primary_reserve,1.3258572
7,12,da_as_as_mw_synchronized_reserve,1.3413905
7,13,total_pjm_reg_purchases,1.2398849
7,14,gen_fuel_other_renewables_mw,1.3649675
7,15,total_lmp_da,1.1911265
7,16,total_pjm_rmpcp_cr,1.3016924
7,17,forecast_load_mw_day_ahead,1.1903261
7,18,total_pjm_rmccp_cr,1.193204
7,19,gen_fuel_wind_mw,1.366993
7,20,da_as_total_mw_synchronized_reserve,1.3398869
7,21,system_energy_price_da,1.2620842
7,22,gen_fuel_multiple_fuels_pct,1.19975
7,23,gen_fuel_multiple_fuels_mw,1.0285869
7,24,marginal_loss_price_rt,1.1591344
7,25,gen_fuel_gas_pct,1.1492963
7,26,marginal_loss_price_da,1.1015967
7,27,total_lmp_rt,1.1063726
7,28,rmccp,1.1920874
7,29,system_energy_price_rt,1.1966407
7,30,rmpcp,1.0948108
7,31,gen_fuel_wind_pct,1.3231469
7,32,gen_fuel_coal_mw,1.2948835
7,33,wind_generation_mw,1.2641821
7,34,gross_inadv_interchange_mw,1.3989834
7,35,gen_fuel_oil_mw,1.1991372
7,36,da_as_mcp_primary_reserve,1.0468173
7,37,total_pjm_rt_load_mwh,1.331839
7,38,metered_load_mw,1.2325422
7,39,forecast_load_mw_latest_available,1.1638358
7,40,prelim_load_avg_hourly,1.3843722
7,41,gross_actual_interchange_mw,1.3213044
7,42,gen_fuel_hydro_mw,1.0839953
7,43,total_pjm_loc_credit,1.258664
7,44,total_losses,1.46787
7,45,net_inadv_interchange_mw,1.153764
7,46,da_as_nsr_mw_primary_reserve,1.1532997
7,47,total_pjm_self_sched_reg,1.2703947
7,48,da_as_ss_mw_synchronized_reserve,1.2168714
7,49,da_as_ss_mw_thirty_minutes_reserve,1.1047928
7,50,da_as_ss_mw_primary_reserve,1.2464527
7,51,gen_fuel_solar_mw,1.4538633
7,52,gen_fuel_coal_pct,1.1867311
7,53,congestion_price_rt,1.3113708
7,54,da_as_mcp_synchronized_reserve,1.155372
7,55,congestion_price_da,0.9898903
8,1,da_as_as_mw_thirty_minutes_reserve,1.3398474
8,2,da_as_total_mw_thirty_minutes_reserve,1.1051801
8,3,gross_sched_interchange_mw,1.5046457
8,4,gen_fuel_nuclear_mw,1.2856709
8,5,gen_fuel_gas_mw,1.7219242
8,6,da_as_as_req_mw_thirty_minutes_reserve,1.2021486
8,7,da_as_as_req_mw_primary_reserve,1.0488142
8,8,da_as_as_req_mw_synchronized_reserve,1.3180283
8,9,total_pjm_assigned_reg,1.3958629
8,10,da_as_as_mw_primary_reserve,1.1745946
8,11,da_as_total_mw_primary_reserve,1.3040323
8,12,da_as_as_mw_synchronized_reserve,1.3223971
8,13,total_pjm_reg_purchases,1.2107601
8,14,gen_fuel_other_renewables_mw,1.3482115
8,15,total_lmp_da,1.1615362
8,16,total_pjm_rmpcp_cr,1.2802868
8,17,forecast_load_mw_day_ahead,1.179374
8,18,total_pjm_rmccp_cr,1.1743394
8,19,gen_fuel_wind_mw,1.3390962
8,20,da_as_total_mw_synchronized_reserve,1.3180629
8,21,system_energy_price_da,1.2346184
8,22,gen_fuel_multiple_fuels_pct,1.1762401
8,23,gen_fuel_multiple_fuels_mw,1.0061234
8,24,marginal_loss_price_rt,1.1352911
8,25,gen_fuel_gas_pct,1.1206981
8,26,marginal_loss_price_da,1.0708342
8,27,total_lmp_rt,1.0813578
8,28,rmccp,1.1636409
8,29,system_energy_price_rt,1.1746862
8,30,rmpcp,1.0711284
8,31,gen_fuel_wind_pct,1.3041968
8,32,gen_fuel_coal_mw,1.3043816
8,33,wind_generation_mw,1.2449571
8,34,gross_inadv_interchange_mw,1.3855727
8,35,gen_fuel_oil_mw,1.1837304
8,36,da_as_mcp_primary_reserve,1.0252397
8,37,total_pjm_rt_load_mwh,1.3237493
8,38,metered_load_mw,1.2298124
8,39,forecast_load_mw_latest_available,1.1473181
8,40,prelim_load_avg_hourly,1.39211
8,41,gross_actual_interchange_mw,1.2991146
8,42,gen_fuel_hydro_mw,1.0779338
8,43,total_pjm_loc_credit,1.2270384
8,44,total_losses,1.443828
8,45,net_inadv_interchange_mw,1.1254163
8,46,da_as_nsr_mw_primary_reserve,1.1327239
8,47,total_pjm_self_sched_reg,1.2407095
8,48,da_as_ss_mw_synchronized_reserve,1.1854535
8,49,da_as_ss_mw_thirty_minutes_reserve,1.0832896
8,50,da_as_ss_mw_primary_reserve,1.2224337
8,51,gen_fuel_solar_mw,1.4384115
8,52,gen_fuel_coal_pct,1.179816
8,53,congestion_price_rt,1.2880415
8,54,da_as_mcp_synchronized_reserve,1.1303803
8,55,congestion_price_da,0.9640445
9,1,da_as_as_mw_thirty_minutes_reserve,1.3180217
9,2,da_as_total_mw_thirty_minutes_reserve,1.0859946
9,3,gross_sched_interchange_mw,1.4889522
9,4,gen_fuel_nuclear_mw,1.2814559
9,5,gen_fuel_gas_mw,1.7316628
9,6,da_as_as_req_mw_thirty_minutes_reserve,1.1892099
9,7,da_as_as_req_mw_primary_reserve,1.032871
9,8,da_as_as_req_mw_synchronized_reserve,1.2965686
9,9,total_pjm_assigned_reg,1.3722184
9,10,da_as_as_mw_primary_reserve,1.1544234
9,11,da_as_total_mw_primary_reserve,1.2831802
9,12,da_as_as_mw_synchronized_reserve,1.303817
9,13,total_pjm_reg_purchases,1.1791056
9,14,gen_fuel_other_renewables_mw,1.3306735
9,15,total_lmp_da,1.1308769
9,16,total_pjm_rmpcp_cr,1.2610902
9,17,forecast_load_mw_day_ahead,1.164977
9,18,total_pjm_rmccp_cr,1.1580708
9,19,gen_fuel_wind_mw,1.3190615
9,20,da_as_total_mw_synchronized_reserve,1.291499
9,21,system_energy_price_da,1.205897
9,22,gen_fuel_multiple_fuels_pct,1.1544474
9,23,gen_fuel_multiple_fuels_mw,0.98965055
9,24,marginal_loss_price_rt,1.1229206
9,25,gen_fuel_gas_pct,1.0882485
9,26,marginal_loss_price_da,1.0472597
9,27,total_lmp_rt,1.0615284
9,28,rmccp,1.139474
9,29,system_energy_price_rt,1.1562114
9,30,rmpcp,1.0502346
9,31,gen_fuel_wind_pct,1.287492
9,32,gen_fuel_coal_mw,1.3056003
9,33,wind_generation_mw,1.2269558
9,34,gross_inadv_interchange_mw,1.3720493
9,35,gen_fuel_oil_mw,1.1660691
9,36,da_as_mcp_primary_reserve,1.0059155
9,37,total_pjm_rt_load_mwh,1.3215889
9,38,metered_load_mw,1.2318851
9,39,forecast_load_mw_latest_available,1.1350033
9,40,prelim_load_avg_hourly,1.4019006
9,41,gross_actual_interchange_mw,1.282881
9,42,gen_fuel_hydro_mw,1.072229
9,43,total_pjm_loc_credit,1.1945869
9,44,total_losses,1.4219432
9,45,net_inadv_interchange_mw,1.0980195
9,46,da_as_nsr_mw_primary_reserve,1.1078173
9,47,total_pjm_self_sched_reg,1.2107673
9,48,da_as_ss_mw_synchronized_reserve,1.160214
9,49,da_as_ss_mw_thirty_minutes_reserve,1.0631908
9,50,da_as_ss_mw_primary_reserve,1.1992159
9,51,gen_fuel_solar_mw,1.4269476
9,52,gen_fuel_coal_pct,1.1637095
9,53,congestion_price_rt,1.260688
9,54,da_as_mcp_synchronized_reserve,1.1088964
9,55,congestion_price_da,0.94186157
10,1,da_as_as_mw_thirty_minutes_reserve,1.2940861
10,2,da_as_total_mw_thirty_minutes_reserve,1.0678568
10,3,gross_sched_interchange_mw,1.4694407
10,4,gen_fuel_nuclear_mw,1.283958
10,5,gen_fuel_gas_mw,1.7384197
10,6,da_as_as_req_mw_thirty_minutes_reserve,1.176399
10,7,da_as_as_req_mw_primary_reserve,1.0164939
10,8,da_as_as_req_mw_synchronized_reserve,1.2723016
10,9,total_pjm_assigned_reg,1.351233
10,10,da_as_as_mw_primary_reserve,1.1376647
10,11,da_as_total_mw_primary_reserve,1.2609065
10,12,da_as_as_mw_synchronized_reserve,1.2863804
10,13,total_pjm_reg_purchases,1.1517091
10,14,gen_fuel_other_renewables_mw,1.3124211
10,15,total_lmp_da,1.0984503
10,16,total_pjm_rmpcp_cr,1.2366457
10,17,forecast_load_mw_day_ahead,1.1507252
10,18,total_pjm_rmccp_cr,1.143679
10,19,gen_fuel_wind_mw,1.2924994
10,20,da_as_total_mw_synchronized_reserve,1.2696083
10,21,system_energy_price_da,1.1764957
10,22,gen_fuel_multiple_fuels_pct,1.1314086
10,23,gen_fuel_multiple_fuels_mw,0.9713898
10,24,marginal_loss_price_rt,1.1005949
10,25,gen_fuel_gas_pct,1.0626553
10,26,marginal_loss_price_da,1.0243418
10,27,total_lmp_rt,1.041316
10,28,rmccp,1.1151838
10,29,system_energy_price_rt,1.1444602
10,30,rmpcp,1.0194824
10,31,gen_fuel_wind_pct,1.2671909
10,32,gen_fuel_coal_mw,1.3064748
10,33,wind_generation_mw,1.206782
10,34,gross_inadv_interchange_mw,1.3546789
10,35,gen_fuel_oil_mw,1.150467
10,36,da_as_mcp_primary_reserve,0.9862507
10,37,total_pjm_rt_load_mwh,1.3165914
