epoch,feature_index,feature,effective_group_l2
1,17,forecast_load_mw_day_ahead,1.3439236
1,18,total_pjm_rmccp_cr,1.2757287
1,19,gen_fuel_wind_mw,1.4864831
1,20,da_as_total_mw_synchronized_reserve,1.5326483
1,21,system_energy_price_da,1.3814851
1,22,gen_fuel_multiple_fuels_pct,1.3470887
1,23,gen_fuel_multiple_fuels_mw,1.1925124
1,24,marginal_loss_price_rt,1.3159424
1,25,gen_fuel_gas_pct,1.2287043
1,26,marginal_loss_price_da,1.2217231
1,27,total_lmp_rt,1.2512703
1,28,rmccp,1.3668369
1,29,system_energy_price_rt,1.3200486
1,30,rmpcp,1.2555556
1,31,gen_fuel_wind_pct,1.3919615
1,32,gen_fuel_coal_mw,1.156475
1,33,wind_generation_mw,1.3205903
1,34,gross_inadv_interchange_mw,1.566873
1,35,gen_fuel_oil_mw,1.2486769
1,36,da_as_mcp_primary_reserve,1.1756982
1,37,total_pjm_rt_load_mwh,1.4797528
1,38,metered_load_mw,1.4044399
1,39,forecast_load_mw_latest_available,1.3268694
1,40,prelim_load_avg_hourly,1.582245
1,41,gross_actual_interchange_mw,1.4032475
1,42,gen_fuel_hydro_mw,1.0056176
1,43,total_pjm_loc_credit,1.4073062
1,44,total_losses,1.5673074
1,45,net_inadv_interchange_mw,1.2820338
1,46,da_as_nsr_mw_primary_reserve,1.328169
1,47,total_pjm_self_sched_reg,1.3861269
1,48,da_as_ss_mw_synchronized_reserve,1.3272043
1,49,da_as_ss_mw_thirty_minutes_reserve,1.1817331
1,50,da_as_ss_mw_primary_reserve,1.3005202
1,51,gen_fuel_solar_mw,1.6522423
1,52,gen_fuel_coal_pct,1.1957015
1,53,congestion_price_rt,1.4916254
1,54,da_as_mcp_synchronized_reserve,1.2982798
1,55,congestion_price_da,1.2031381
2,1,da_as_as_mw_thirty_minutes_reserve,1.5106457
2,2,da_as_total_mw_thirty_minutes_reserve,1.2305828
2,3,gross_sched_interchange_mw,1.9447001
2,4,gen_fuel_nuclear_mw,1.4501129
2,5,gen_fuel_gas_mw,1.8420985
2,6,da_as_as_req_mw_thirty_minutes_reserve,1.3618025
2,7,da_as_as_req_mw_primary_reserve,1.2450699
2,8,da_as_as_req_mw_synchronized_reserve,1.5986158
2,9,total_pjm_assigned_reg,1.7051152
2,10,da_as_as_mw_primary_reserve,1.4395916
2,11,da_as_total_mw_primary_reserve,1.4373802
2,12,da_as_as_mw_synchronized_reserve,1.3235846
2,13,total_pjm_reg_purchases,1.5118614
2,14,gen_fuel_other_renewables_mw,1.3456593
2,15,total_lmp_da,1.3392795
2,16,total_pjm_rmpcp_cr,1.459514
2,17,forecast_load_mw_day_ahead,1.2897437
2,18,total_pjm_rmccp_cr,1.1590182
2,19,gen_fuel_wind_mw,1.397493
2,20,da_as_total_mw_synchronized_reserve,1.4929765
2,21,system_energy_price_da,1.4942621
2,22,gen_fuel_multiple_fuels_pct,1.3319474
2,23,gen_fuel_multiple_fuels_mw,1.112155
2,24,marginal_loss_price_rt,1.2369243
2,25,gen_fuel_gas_pct,1.1036408
2,26,marginal_loss_price_da,1.2521784
2,27,total_lmp_rt,1.185273
2,28,rmccp,1.2485918
2,29,system_energy_price_rt,1.2367271
2,30,rmpcp,1.180046
2,31,gen_fuel_wind_pct,1.3901558
2,32,gen_fuel_coal_mw,1.2328049
2,33,wind_generation_mw,1.3582696
2,34,gross_inadv_interchange_mw,1.4774508
2,35,gen_fuel_oil_mw,1.1665041
2,36,da_as_mcp_primary_reserve,1.119545
2,37,total_pjm_rt_load_mwh,1.416123
2,38,metered_load_mw,1.3238271
2,39,forecast_load_mw_latest_available,1.2459749
2,40,prelim_load_avg_hourly,1.4861107
2,41,gross_actual_interchange_mw,1.3241705
2,42,gen_fuel_hydro_mw,0.9923245
2,43,total_pjm_loc_credit,1.2996187
2,44,total_losses,1.7367291
2,45,net_inadv_interchange_mw,1.1762736
2,46,da_as_nsr_mw_primary_reserve,1.2292515
2,47,total_pjm_self_sched_reg,1.2940266
2,48,da_as_ss_mw_synchronized_reserve,1.2884566
2,49,da_as_ss_mw_thirty_minutes_reserve,1.0794941
2,50,da_as_ss_mw_primary_reserve,1.2708735
2,51,gen_fuel_solar_mw,1.6011356
2,52,gen_fuel_coal_pct,1.1573681
2,53,congestion_price_rt,1.4120955
2,54,da_as_mcp_synchronized_reserve,1.2867831
2,55,congestion_price_da,1.0387853
3,1,da_as_as_mw_thirty_minutes_reserve,1.4868183
3,2,da_as_total_mw_thirty_minutes_reserve,1.2069241
3,3,gross_sched_interchange_mw,1.8576843
3,4,gen_fuel_nuclear_mw,1.3787124
3,5,gen_fuel_gas_mw,1.96733
3,6,da_as_as_req_mw_thirty_minutes_reserve,1.3054385
3,7,da_as_as_req_mw_primary_reserve,1.180191
3,8,da_as_as_req_mw_synchronized_reserve,1.5580012
3,9,total_pjm_assigned_reg,1.6837314
3,10,da_as_as_mw_primary_reserve,1.3373467
3,11,da_as_total_mw_primary_reserve,1.3509524
3,12,da_as_as_mw_synchronized_reserve,1.3231504
3,13,total_pjm_reg_purchases,1.4307448
3,14,gen_fuel_other_renewables_mw,1.3129907
3,15,total_lmp_da,1.3573515
3,16,total_pjm_rmpcp_cr,1.4323059
3,17,forecast_load_mw_day_ahead,1.2541387
3,18,total_pjm_rmccp_cr,1.1110919
3,19,gen_fuel_wind_mw,1.3856132
3,20,da_as_total_mw_synchronized_reserve,1.4397385
3,21,system_energy_price_da,1.546016
3,22,gen_fuel_multiple_fuels_pct,1.2671525
3,23,gen_fuel_multiple_fuels_mw,1.0191137
3,24,marginal_loss_price_rt,1.1703238
3,25,gen_fuel_gas_pct,1.0270941
3,26,marginal_loss_price_da,1.2667878
3,27,total_lmp_rt,1.1323342
3,28,rmccp,1.1695553
3,29,system_energy_price_rt,1.156699
3,30,rmpcp,1.1219994
3,31,gen_fuel_wind_pct,1.4200246
3,32,gen_fuel_coal_mw,1.3301206
3,33,wind_generation_mw,1.3656943
3,34,gross_inadv_interchange_mw,1.4369318
3,35,gen_fuel_oil_mw,1.1246852
3,36,da_as_mcp_primary_reserve,1.076338
3,37,total_pjm_rt_load_mwh,1.3548133
3,38,metered_load_mw,1.2367871
3,39,forecast_load_mw_latest_available,1.1554607
3,40,prelim_load_avg_hourly,1.4067835
3,41,gross_actual_interchange_mw,1.2969565
3,42,gen_fuel_hydro_mw,1.0158527
3,43,total_pjm_loc_credit,1.2104945
3,44,total_losses,1.795461
3,45,net_inadv_interchange_mw,1.1089239
3,46,da_as_nsr_mw_primary_reserve,1.1578249
3,47,total_pjm_self_sched_reg,1.2022778
3,48,da_as_ss_mw_synchronized_reserve,1.2235718
3,49,da_as_ss_mw_thirty_minutes_reserve,1.0164716
3,50,da_as_ss_mw_primary_reserve,1.2239857
3,51,gen_fuel_solar_mw,1.5846748
3,52,gen_fuel_coal_pct,1.1600822
3,53,congestion_price_rt,1.3317469
3,54,da_as_mcp_synchronized_reserve,1.2449701
3,55,congestion_price_da,0.93933827
4,1,da_as_as_mw_thirty_minutes_reserve,1.452732
4,2,da_as_total_mw_thirty_minutes_reserve,1.1781497
4,3,gross_sched_interchange_mw,1.794666
4,4,gen_fuel_nuclear_mw,1.327992
4,5,gen_fuel_gas_mw,2.0651019
4,6,da_as_as_req_mw_thirty_minutes_reserve,1.2826838
4,7,da_as_as_req_mw_primary_reserve,1.1241062
4,8,da_as_as_req_mw_synchronized_reserve,1.5130998
4,9,total_pjm_assigned_reg,1.6652219
4,10,da_as_as_mw_primary_reserve,1.268689
4,11,da_as_total_mw_primary_reserve,1.2934896
4,12,da_as_as_mw_synchronized_reserve,1.3019851
4,13,total_pjm_reg_purchases,1.3097202
4,14,gen_fuel_other_renewables_mw,1.3362615
4,15,total_lmp_da,1.3352922
4,16,total_pjm_rmpcp_cr,1.3719885
4,17,forecast_load_mw_day_ahead,1.2069682
4,18,total_pjm_rmccp_cr,1.0386107
4,19,gen_fuel_wind_mw,1.3723891
4,20,da_as_total_mw_synchronized_reserve,1.4108698
4,21,system_energy_price_da,1.5507039
4,22,gen_fuel_multiple_fuels_pct,1.21716
4,23,gen_fuel_multiple_fuels_mw,0.95133275
4,24,marginal_loss_price_rt,1.121482
4,25,gen_fuel_gas_pct,0.9673769
4,26,marginal_loss_price_da,1.2232591
4,27,total_lmp_rt,1.054877
4,28,rmccp,1.0904456
4,29,system_energy_price_rt,1.1188034
4,30,rmpcp,1.0709487
4,31,gen_fuel_wind_pct,1.4070778
4,32,gen_fuel_coal_mw,1.4129242
4,33,wind_generation_mw,1.3380501
4,34,gross_inadv_interchange_mw,1.3947933
4,35,gen_fuel_oil_mw,1.0839407
4,36,da_as_mcp_primary_reserve,1.0320053
4,37,total_pjm_rt_load_mwh,1.3115411
4,38,metered_load_mw,1.1700158
4,39,forecast_load_mw_latest_available,1.0802265
4,40,prelim_load_avg_hourly,1.3736087
4,41,gross_actual_interchange_mw,1.240071
4,42,gen_fuel_hydro_mw,1.0169232
4,43,total_pjm_loc_credit,1.1355195
4,44,total_losses,1.7854252
4,45,net_inadv_interchange_mw,1.0320014
4,46,da_as_nsr_mw_primary_reserve,1.0865477
4,47,total_pjm_self_sched_reg,1.1209027
4,48,da_as_ss_mw_synchronized_reserve,1.1727598
4,49,da_as_ss_mw_thirty_minutes_reserve,0.9674762
4,50,da_as_ss_mw_primary_reserve,1.1808604
4,51,gen_fuel_solar_mw,1.5528542
4,52,gen_fuel_coal_pct,1.1735003
4,53,congestion_price_rt,1.2495869
4,54,da_as_mcp_synchronized_reserve,1.197718
4,55,congestion_price_da,0.8736524
5,1,da_as_as_mw_thirty_minutes_reserve,1.4232352
5,2,da_as_total_mw_thirty_minutes_reserve,1.1383141
5,3,gross_sched_interchange_mw,1.735662
5,4,gen_fuel_nuclear_mw,1.3060104
5,5,gen_fuel_gas_mw,2.1590757
5,6,da_as_as_req_mw_thirty_minutes_reserve,1.2479378
5,7,da_as_as_req_mw_primary_reserve,1.0681981
5,8,da_as_as_req_mw_synchronized_reserve,1.4955398
5,9,total_pjm_assigned_reg,1.6162384
5,10,da_as_as_mw_primary_reserve,1.2006842
5,11,da_as_total_mw_primary_reserve,1.2609847
5,12,da_as_as_mw_synchronized_reserve,1.2767842
5,13,total_pjm_reg_purchases,1.2011946
5,14,gen_fuel_other_renewables_mw,1.3357984
5,15,total_lmp_da,1.3057353
5,16,total_pjm_rmpcp_cr,1.3158358
5,17,forecast_load_mw_day_ahead,1.1742245
5,18,total_pjm_rmccp_cr,0.9799084
5,19,gen_fuel_wind_mw,1.3337873
5,20,da_as_total_mw_synchronized_reserve,1.3871752
5,21,system_energy_price_da,1.5379199
5,22,gen_fuel_multiple_fuels_pct,1.1753579
5,23,gen_fuel_multiple_fuels_mw,0.88361204
5,24,marginal_loss_price_rt,1.0566959
5,25,gen_fuel_gas_pct,0.9106463
5,26,marginal_loss_price_da,1.1589404
5,27,total_lmp_rt,0.9772445
5,28,rmccp,1.020886
5,29,system_energy_price_rt,1.0933459
5,30,rmpcp,1.0330769
5,31,gen_fuel_wind_pct,1.3876566
5,32,gen_fuel_coal_mw,1.4677806
5,33,wind_generation_mw,1.2950585
5,34,gross_inadv_interchange_mw,1.3552017
5,35,gen_fuel_oil_mw,1.033759
5,36,da_as_mcp_primary_reserve,0.9902665
5,37,total_pjm_rt_load_mwh,1.286897
5,38,metered_load_mw,1.1326534
5,39,forecast_load_mw_latest_available,1.0355984
5,40,prelim_load_avg_hourly,1.3815188
5,41,gross_actual_interchange_mw,1.1865599
5,42,gen_fuel_hydro_mw,1.0313977
5,43,total_pjm_loc_credit,1.0578585
5,44,total_losses,1.7442291
5,45,net_inadv_interchange_mw,0.9572193
5,46,da_as_nsr_mw_primary_reserve,1.0311855
5,47,total_pjm_self_sched_reg,1.0443109
5,48,da_as_ss_mw_synchronized_reserve,1.1146362
5,49,da_as_ss_mw_thirty_minutes_reserve,0.9222266
5,50,da_as_ss_mw_primary_reserve,1.1153079
5,51,gen_fuel_solar_mw,1.5452806
5,52,gen_fuel_coal_pct,1.1747108
5,53,congestion_price_rt,1.2032613
5,54,da_as_mcp_synchronized_reserve,1.1607394
5,55,congestion_price_da,0.8108276
6,1,da_as_as_mw_thirty_minutes_reserve,1.4031321
6,2,da_as_total_mw_thirty_minutes_reserve,1.1081666
6,3,gross_sched_interchange_mw,1.7175845
6,4,gen_fuel_nuclear_mw,1.2970544
6,5,gen_fuel_gas_mw,2.2629316
6,6,da_as_as_req_mw_thirty_minutes_reserve,1.2164984
6,7,da_as_as_req_mw_primary_reserve,1.0207239
6,8,da_as_as_req_mw_synchronized_reserve,1.4554158
6,9,total_pjm_assigned_reg,1.5574476
6,10,da_as_as_mw_primary_reserve,1.1504421
6,11,da_as_total_mw_primary_reserve,1.2105108
6,12,da_as_as_mw_synchronized_reserve,1.2359596
6,13,total_pjm_reg_purchases,1.0951343
6,14,gen_fuel_other_renewables_mw,1.3593972
6,15,total_lmp_da,1.2506431
6,16,total_pjm_rmpcp_cr,1.2495798
6,17,forecast_load_mw_day_ahead,1.1360937
6,18,total_pjm_rmccp_cr,0.94587106
6,19,gen_fuel_wind_mw,1.2711318
6,20,da_as_total_mw_synchronized_reserve,1.3328968
6,21,system_energy_price_da,1.474247
6,22,gen_fuel_multiple_fuels_pct,1.1419201
6,23,gen_fuel_multiple_fuels_mw,0.82108694
6,24,marginal_loss_price_rt,1.0139765
6,25,gen_fuel_gas_pct,0.8691161
6,26,marginal_loss_price_da,1.0899642
6,27,total_lmp_rt,0.9081574
6,28,rmccp,0.9516766
6,29,system_energy_price_rt,1.0521413
6,30,rmpcp,0.9859314
6,31,gen_fuel_wind_pct,1.3586798
6,32,gen_fuel_coal_mw,1.5274614
6,33,wind_generation_mw,1.2461386
6,34,gross_inadv_interchange_mw,1.3340545
6,35,gen_fuel_oil_mw,1.0008762
6,36,da_as_mcp_primary_reserve,0.95777833
6,37,total_pjm_rt_load_mwh,1.2668028
6,38,metered_load_mw,1.1164507
6,39,forecast_load_mw_latest_available,0.9961965
6,40,prelim_load_avg_hourly,1.4089152
6,41,gross_actual_interchange_mw,1.1216352
6,42,gen_fuel_hydro_mw,1.0422071
6,43,total_pjm_loc_credit,1.002172
6,44,total_losses,1.6968133
6,45,net_inadv_interchange_mw,0.88497853
6,46,da_as_nsr_mw_primary_reserve,0.9855746
6,47,total_pjm_self_sched_reg,0.97729236
6,48,da_as_ss_mw_synchronized_reserve,1.0671943
6,49,da_as_ss_mw_thirty_minutes_reserve,0.8746768
6,50,da_as_ss_mw_primary_reserve,1.0654606
6,51,gen_fuel_solar_mw,1.506739
6,52,gen_fuel_coal_pct,1.1795112
6,53,congestion_price_rt,1.1570585
6,54,da_as_mcp_synchronized_reserve,1.1079482
6,55,congestion_price_da,0.7482332
7,1,da_as_as_mw_thirty_minutes_reserve,1.3599681
7,2,da_as_total_mw_thirty_minutes_reserve,1.0570282
7,3,gross_sched_interchange_mw,1.6911589
7,4,gen_fuel_nuclear_mw,1.3024513
7,5,gen_fuel_gas_mw,2.330113
7,6,da_as_as_req_mw_thirty_minutes_reserve,1.1890057
7,7,da_as_as_req_mw_primary_reserve,0.97393054
7,8,da_as_as_req_mw_synchronized_reserve,1.4179734
7,9,total_pjm_assigned_reg,1.4855644
7,10,da_as_as_mw_primary_reserve,1.1028001
7,11,da_as_total_mw_primary_reserve,1.1674919
7,12,da_as_as_mw_synchronized_reserve,1.1974055
7,13,total_pjm_reg_purchases,1.0252484
7,14,gen_fuel_other_renewables_mw,1.3298472
7,15,total_lmp_da,1.1828517
7,16,total_pjm_rmpcp_cr,1.1744775
7,17,forecast_load_mw_day_ahead,1.1115502
7,18,total_pjm_rmccp_cr,0.89885587
7,19,gen_fuel_wind_mw,1.239318
7,20,da_as_total_mw_synchronized_reserve,1.2865152
7,21,system_energy_price_da,1.4205894
7,22,gen_fuel_multiple_fuels_pct,1.1026751
7,23,gen_fuel_multiple_fuels_mw,0.77476865
7,24,marginal_loss_price_rt,0.9618915
7,25,gen_fuel_gas_pct,0.81096274
7,26,marginal_loss_price_da,1.0242332
7,27,total_lmp_rt,0.83482176
7,28,rmccp,0.888368
7,29,system_energy_price_rt,1.030749
7,30,rmpcp,0.93264234
7,31,gen_fuel_wind_pct,1.34159
7,32,gen_fuel_coal_mw,1.5676358
7,33,wind_generation_mw,1.2038662
7,34,gross_inadv_interchange_mw,1.304964
7,35,gen_fuel_oil_mw,0.96402425
7,36,da_as_mcp_primary_reserve,0.91994524
7,37,total_pjm_rt_load_mwh,1.25817
7,38,metered_load_mw,1.1117859
7,39,forecast_load_mw_latest_available,0.96370196
7,40,prelim_load_avg_hourly,1.4438268
7,41,gross_actual_interchange_mw,1.0695641
7,42,gen_fuel_hydro_mw,1.0466743
7,43,total_pjm_loc_credit,0.93059206
7,44,total_losses,1.6382959
7,45,net_inadv_interchange_mw,0.8276098
7,46,da_as_nsr_mw_primary_reserve,0.9307364
7,47,total_pjm_self_sched_reg,0.92115223
7,48,da_as_ss_mw_synchronized_reserve,1.004148
7,49,da_as_ss_mw_thirty_minutes_reserve,0.8338019
7,50,da_as_ss_mw_primary_reserve,1.023858
7,51,gen_fuel_solar_mw,1.5040259
7,52,gen_fuel_coal_pct,1.1696881
7,53,congestion_price_rt,1.1218976
7,54,da_as_mcp_synchronized_reserve,1.074639
7,55,congestion_price_da,0.70304453
8,1,da_as_as_mw_thirty_minutes_reserve,1.3115956
8,2,da_as_total_mw_thirty_minutes_reserve,1.0150213
8,3,gross_sched_interchange_mw,1.6611176
8,4,gen_fuel_nuclear_mw,1.3105242
8,5,gen_fuel_gas_mw,2.388337
8,6,da_as_as_req_mw_thirty_minutes_reserve,1.1572288
8,7,da_as_as_req_mw_primary_reserve,0.9369273
8,8,da_as_as_req_mw_synchronized_reserve,1.3701427
8,9,total_pjm_assigned_reg,1.4312224
8,10,da_as_as_mw_primary_reserve,1.0452958
8,11,da_as_total_mw_primary_reserve,1.1289427
8,12,da_as_as_mw_synchronized_reserve,1.1559958
8,13,total_pjm_reg_purchases,0.965933
8,14,gen_fuel_other_renewables_mw,1.2920427
8,15,total_lmp_da,1.1274283
8,16,total_pjm_rmpcp_cr,1.1227949
8,17,forecast_load_mw_day_ahead,1.0979823
8,18,total_pjm_rmccp_cr,0.8403838
8,19,gen_fuel_wind_mw,1.1916969
8,20,da_as_total_mw_synchronized_reserve,1.243478
8,21,system_energy_price_da,1.3526868
8,22,gen_fuel_multiple_fuels_pct,1.0616454
8,23,gen_fuel_multiple_fuels_mw,0.7288623
8,24,marginal_loss_price_rt,0.9197551
8,25,gen_fuel_gas_pct,0.76248085
8,26,marginal_loss_price_da,0.9561853
8,27,total_lmp_rt,0.7881432
8,28,rmccp,0.81987506
8,29,system_energy_price_rt,0.9903458
8,30,rmpcp,0.88606024
8,31,gen_fuel_wind_pct,1.298389
8,32,gen_fuel_coal_mw,1.598078
8,33,wind_generation_mw,1.1712868
8,34,gross_inadv_interchange_mw,1.2854753
8,35,gen_fuel_oil_mw,0.93725497
8,36,da_as_mcp_primary_reserve,0.88562524
8,37,total_pjm_rt_load_mwh,1.2513716
8,38,metered_load_mw,1.1186246
8,39,forecast_load_mw_latest_available,0.94245255
8,40,prelim_load_avg_hourly,1.4931751
8,41,gross_actual_interchange_mw,1.0288253
8,42,gen_fuel_hydro_mw,1.0414547
8,43,total_pjm_loc_credit,0.8713582
8,44,total_losses,1.588807
8,45,net_inadv_interchange_mw,0.770929
8,46,da_as_nsr_mw_primary_reserve,0.89330477
8,47,total_pjm_self_sched_reg,0.8683853
8,48,da_as_ss_mw_synchronized_reserve,0.94289964
8,49,da_as_ss_mw_thirty_minutes_reserve,0.7954166
8,50,da_as_ss_mw_primary_reserve,0.97659934
8,51,gen_fuel_solar_mw,1.4984758
8,52,gen_fuel_coal_pct,1.1612197
8,53,congestion_price_rt,1.0797995
8,54,da_as_mcp_synchronized_reserve,1.035511
8,55,congestion_price_da,0.654333
9,1,da_as_as_mw_thirty_minutes_reserve,1.2632943
9,2,da_as_total_mw_thirty_minutes_reserve,0.97053194
9,3,gross_sched_interchange_mw,1.6344754
9,4,gen_fuel_nuclear_mw,1.308977
9,5,gen_fuel_gas_mw,2.4292238
9,6,da_as_as_req_mw_thirty_minutes_reserve,1.1327405
9,7,da_as_as_req_mw_primary_reserve,0.9018923
9,8,da_as_as_req_mw_synchronized_reserve,1.329308
9,9,total_pjm_assigned_reg,1.3693407
9,10,da_as_as_mw_primary_reserve,1.001264
9,11,da_as_total_mw_primary_reserve,1.1003044
9,12,da_as_as_mw_synchronized_reserve,1.119017
9,13,total_pjm_reg_purchases,0.90330184
9,14,gen_fuel_other_renewables_mw,1.254307
9,15,total_lmp_da,1.0685866
9,16,total_pjm_rmpcp_cr,1.0786066
9,17,forecast_load_mw_day_ahead,1.0719621
9,18,total_pjm_rmccp_cr,0.7972302
9,19,gen_fuel_wind_mw,1.1657131
9,20,da_as_total_mw_synchronized_reserve,1.1830627
9,21,system_energy_price_da,1.2854321
9,22,gen_fuel_multiple_fuels_pct,1.0237263
9,23,gen_fuel_multiple_fuels_mw,0.7015754
9,24,marginal_loss_price_rt,0.9041508
9,25,gen_fuel_gas_pct,0.7051943
9,26,marginal_loss_price_da,0.90807784
9,27,total_lmp_rt,0.7509739
9,28,rmccp,0.77462876
9,29,system_energy_price_rt,0.96151763
9,30,rmpcp,0.84346205
9,31,gen_fuel_wind_pct,1.2668138
9,32,gen_fuel_coal_mw,1.6080353
9,33,wind_generation_mw,1.1463072
9,34,gross_inadv_interchange_mw,1.2636793
9,35,gen_fuel_oil_mw,0.9034858
9,36,da_as_mcp_primary_reserve,0.855944
9,37,total_pjm_rt_load_mwh,1.2609298
9,38,metered_load_mw,1.1345272
9,39,forecast_load_mw_latest_available,0.93106174
9,40,prelim_load_avg_hourly,1.5395681
9,41,gross_actual_interchange_mw,1.0044401
9,42,gen_fuel_hydro_mw,1.0343649
9,43,total_pjm_loc_credit,0.80496067
9,44,total_losses,1.5443617
9,45,net_inadv_interchange_mw,0.7143675
9,46,da_as_nsr_mw_primary_reserve,0.84425
9,47,total_pjm_self_sched_reg,0.8236418
9,48,da_as_ss_mw_synchronized_reserve,0.8992987
9,49,da_as_ss_mw_thirty_minutes_reserve,0.756924
9,50,da_as_ss_mw_primary_reserve,0.93618876
9,51,gen_fuel_solar_mw,1.4957441
9,52,gen_fuel_coal_pct,1.1321453
9,53,congestion_price_rt,1.0258826
9,54,da_as_mcp_synchronized_reserve,1.0024102
9,55,congestion_price_da,0.6175094
10,1,da_as_as_mw_thirty_minutes_reserve,1.2076832
10,2,da_as_total_mw_thirty_minutes_reserve,0.9291543
10,3,gross_sched_interchange_mw,1.6013385
10,4,gen_fuel_nuclear_mw,1.3278939
10,5,gen_fuel_gas_mw,2.4589555
10,6,da_as_as_req_mw_thirty_minutes_reserve,1.1078402
10,7,da_as_as_req_mw_primary_reserve,0.86599857
10,8,da_as_as_req_mw_synchronized_reserve,1.2828339
10,9,total_pjm_assigned_reg,1.3180277
10,10,da_as_as_mw_primary_reserve,0.9712671
10,11,da_as_total_mw_primary_reserve,1.0614625
10,12,da_as_as_mw_synchronized_reserve,1.0828602
10,13,total_pjm_reg_purchases,0.8507465
10,14,gen_fuel_other_renewables_mw,1.2101942
10,15,total_lmp_da,1.008388
10,16,total_pjm_rmpcp_cr,1.0207996
10,17,forecast_load_mw_day_ahead,1.0474836
10,18,total_pjm_rmccp_cr,0.7627689
10,19,gen_fuel_wind_mw,1.1210568
10,20,da_as_total_mw_synchronized_reserve,1.1399437
10,21,system_energy_price_da,1.2197618
10,22,gen_fuel_multiple_fuels_pct,0.9826034
10,23,gen_fuel_multiple_fuels_mw,0.67122895
10,24,marginal_loss_price_rt,0.87002283
10,25,gen_fuel_gas_pct,0.66027844
10,26,marginal_loss_price_da,0.859299
10,27,total_lmp_rt,0.7139185
10,28,rmccp,0.7301025
10,29,system_energy_price_rt,0.9486487
10,30,rmpcp,0.7821976
10,31,gen_fuel_wind_pct,1.209378
10,32,gen_fuel_coal_mw,1.6158867
10,33,wind_generation_mw,1.1101644
10,34,gross_inadv_interchange_mw,1.2367102
10,35,gen_fuel_oil_mw,0.8791605
10,36,da_as_mcp_primary_reserve,0.8262399
10,37,total_pjm_rt_load_mwh,1.2609867
