epoch,feature_index,feature,effective_group_l2
1,17,forecast_load_mw_day_ahead,0.8389272
1,18,total_pjm_rmccp_cr,0.8124993
1,19,gen_fuel_wind_mw,1.0084507
1,20,da_as_total_mw_synchronized_reserve,1.0092512
1,21,system_energy_price_da,0.9125774
1,22,gen_fuel_multiple_fuels_pct,1.0214527
1,23,gen_fuel_multiple_fuels_mw,0.8136251
1,24,marginal_loss_price_rt,0.8163828
1,25,gen_fuel_gas_pct,0.8424886
1,26,marginal_loss_price_da,0.81579876
1,27,total_lmp_rt,0.79220897
1,28,rmccp,0.89760095
1,29,system_energy_price_rt,0.8444581
1,30,rmpcp,0.78204453
1,31,gen_fuel_wind_pct,0.93494225
1,32,gen_fuel_coal_mw,0.7807345
1,33,wind_generation_mw,0.861896
1,34,gross_inadv_interchange_mw,1.121179
1,35,gen_fuel_oil_mw,0.826564
1,36,da_as_mcp_primary_reserve,0.74437004
1,37,total_pjm_rt_load_mwh,0.99508077
1,38,metered_load_mw,0.8726528
1,39,forecast_load_mw_latest_available,0.8897576
1,40,prelim_load_avg_hourly,0.97828364
1,41,gross_actual_interchange_mw,0.9328758
1,42,gen_fuel_hydro_mw,0.6715265
1,43,total_pjm_loc_credit,0.93318546
1,44,total_losses,1.3732663
1,45,net_inadv_interchange_mw,0.85941106
1,46,da_as_nsr_mw_primary_reserve,0.8538171
1,47,total_pjm_self_sched_reg,0.9658216
1,48,da_as_ss_mw_synchronized_reserve,0.91336495
1,49,da_as_ss_mw_thirty_minutes_reserve,0.7821699
1,50,da_as_ss_mw_primary_reserve,0.8921736
1,51,gen_fuel_solar_mw,1.1247343
1,52,gen_fuel_coal_pct,0.8286544
1,53,congestion_price_rt,1.0424812
1,54,da_as_mcp_synchronized_reserve,0.88212574
1,55,congestion_price_da,0.7143285
2,1,da_as_as_mw_thirty_minutes_reserve,0.81552494
2,2,da_as_total_mw_thirty_minutes_reserve,0.67357004
2,3,gross_sched_interchange_mw,1.480677
2,4,gen_fuel_nuclear_mw,0.6966503
2,5,gen_fuel_gas_mw,1.3370261
2,6,da_as_as_req_mw_thirty_minutes_reserve,0.7464954
2,7,da_as_as_req_mw_primary_reserve,0.54965246
2,8,da_as_as_req_mw_synchronized_reserve,0.8111282
2,9,total_pjm_assigned_reg,1.0444193
2,10,da_as_as_mw_primary_reserve,0.7762337
2,11,da_as_total_mw_primary_reserve,0.69101715
2,12,da_as_as_mw_synchronized_reserve,0.63865083
2,13,total_pjm_reg_purchases,0.70241505
2,14,gen_fuel_other_renewables_mw,0.64928603
2,15,total_lmp_da,0.701186
2,16,total_pjm_rmpcp_cr,0.64597297
2,17,forecast_load_mw_day_ahead,0.5647859
2,18,total_pjm_rmccp_cr,0.5097072
2,19,gen_fuel_wind_mw,0.73619723
2,20,da_as_total_mw_synchronized_reserve,0.6876346
2,21,system_energy_price_da,0.74608
2,22,gen_fuel_multiple_fuels_pct,0.7333215
2,23,gen_fuel_multiple_fuels_mw,0.5128668
2,24,marginal_loss_price_rt,0.50642675
2,25,gen_fuel_gas_pct,0.5435279
2,26,marginal_loss_price_da,0.57531
2,27,total_lmp_rt,0.48981175
2,28,rmccp,0.5907165
2,29,system_energy_price_rt,0.53088284
2,30,rmpcp,0.5031258
2,31,gen_fuel_wind_pct,0.6735412
2,32,gen_fuel_coal_mw,0.70110923
2,33,wind_generation_mw,0.65063006
2,34,gross_inadv_interchange_mw,0.8670035
2,35,gen_fuel_oil_mw,0.5681071
2,36,da_as_mcp_primary_reserve,0.5255581
2,37,total_pjm_rt_load_mwh,0.70453405
2,38,metered_load_mw,0.56136054
2,39,forecast_load_mw_latest_available,0.5571941
2,40,prelim_load_avg_hourly,0.66411674
2,41,gross_actual_interchange_mw,0.6788171
2,42,gen_fuel_hydro_mw,0.4767132
2,43,total_pjm_loc_credit,0.60522676
2,44,total_losses,1.2841784
2,45,net_inadv_interchange_mw,0.5693152
2,46,da_as_nsr_mw_primary_reserve,0.53841496
2,47,total_pjm_self_sched_reg,0.65407586
2,48,da_as_ss_mw_synchronized_reserve,0.59669805
2,49,da_as_ss_mw_thirty_minutes_reserve,0.51327974
2,50,da_as_ss_mw_primary_reserve,0.6074883
2,51,gen_fuel_solar_mw,0.8142388
2,52,gen_fuel_coal_pct,0.6138164
2,53,congestion_price_rt,0.76737463
2,54,da_as_mcp_synchronized_reserve,0.6473432
2,55,congestion_price_da,0.3966224
3,1,da_as_as_mw_thirty_minutes_reserve,0.6308121
3,2,da_as_total_mw_thirty_minutes_reserve,0.5103542
3,3,gross_sched_interchange_mw,1.2152288
3,4,gen_fuel_nuclear_mw,0.4883462
3,5,gen_fuel_gas_mw,1.300119
3,6,da_as_as_req_mw_thirty_minutes_reserve,0.5727884
3,7,da_as_as_req_mw_primary_reserve,0.37046006
3,8,da_as_as_req_mw_synchronized_reserve,0.58151555
3,9,total_pjm_assigned_reg,0.79043895
3,10,da_as_as_mw_primary_reserve,0.5574672
3,11,da_as_total_mw_primary_reserve,0.48268655
3,12,da_as_as_mw_synchronized_reserve,0.4597848
3,13,total_pjm_reg_purchases,0.4597422
3,14,gen_fuel_other_renewables_mw,0.47794145
3,15,total_lmp_da,0.56280696
3,16,total_pjm_rmpcp_cr,0.44688004
3,17,forecast_load_mw_day_ahead,0.38374192
3,18,total_pjm_rmccp_cr,0.33481997
3,19,gen_fuel_wind_mw,0.5421693
3,20,da_as_total_mw_synchronized_reserve,0.48621738
3,21,system_energy_price_da,0.6159064
3,22,gen_fuel_multiple_fuels_pct,0.5443143
3,23,gen_fuel_multiple_fuels_mw,0.336507
3,24,marginal_loss_price_rt,0.32419458
3,25,gen_fuel_gas_pct,0.36188963
3,26,marginal_loss_price_da,0.41194996
3,27,total_lmp_rt,0.31099004
3,28,rmccp,0.39257038
3,29,system_energy_price_rt,0.34530118
3,30,rmpcp,0.33219686
3,31,gen_fuel_wind_pct,0.5062945
3,32,gen_fuel_coal_mw,0.665294
3,33,wind_generation_mw,0.4966791
3,34,gross_inadv_interchange_mw,0.7192005
3,35,gen_fuel_oil_mw,0.39195773
3,36,da_as_mcp_primary_reserve,0.3771362
3,37,total_pjm_rt_load_mwh,0.51974225
3,38,metered_load_mw,0.38312435
3,39,forecast_load_mw_latest_available,0.36123174
3,40,prelim_load_avg_hourly,0.4832484
3,41,gross_actual_interchange_mw,0.47910187
3,42,gen_fuel_hydro_mw,0.36839634
3,43,total_pjm_loc_credit,0.38424236
3,44,total_losses,1.0717934
3,45,net_inadv_interchange_mw,0.3699668
3,46,da_as_nsr_mw_primary_reserve,0.34122747
3,47,total_pjm_self_sched_reg,0.4317325
3,48,da_as_ss_mw_synchronized_reserve,0.38143662
3,49,da_as_ss_mw_thirty_minutes_reserve,0.35949737
3,50,da_as_ss_mw_primary_reserve,0.4134894
3,51,gen_fuel_solar_mw,0.64754075
3,52,gen_fuel_coal_pct,0.50153387
3,53,congestion_price_rt,0.57080185
3,54,da_as_mcp_synchronized_reserve,0.47928622
3,55,congestion_price_da,0.24077214
4,1,da_as_as_mw_thirty_minutes_reserve,0.47579825
4,2,da_as_total_mw_thirty_minutes_reserve,0.3887789
4,3,gross_sched_interchange_mw,1.0399355
4,4,gen_fuel_nuclear_mw,0.3559627
4,5,gen_fuel_gas_mw,1.2245133
4,6,da_as_as_req_mw_thirty_minutes_reserve,0.45429248
4,7,da_as_as_req_mw_primary_reserve,0.25878036
4,8,da_as_as_req_mw_synchronized_reserve,0.41624352
4,9,total_pjm_assigned_reg,0.60460913
4,10,da_as_as_mw_primary_reserve,0.41636792
4,11,da_as_total_mw_primary_reserve,0.3416946
4,12,da_as_as_mw_synchronized_reserve,0.3284379
4,13,total_pjm_reg_purchases,0.3009676
4,14,gen_fuel_other_renewables_mw,0.38303292
4,15,total_lmp_da,0.44042826
4,16,total_pjm_rmpcp_cr,0.28648758
4,17,forecast_load_mw_day_ahead,0.28519914
4,18,total_pjm_rmccp_cr,0.2216979
4,19,gen_fuel_wind_mw,0.4065639
4,20,da_as_total_mw_synchronized_reserve,0.35584536
4,21,system_energy_price_da,0.5003112
4,22,gen_fuel_multiple_fuels_pct,0.417168
4,23,gen_fuel_multiple_fuels_mw,0.22393937
4,24,marginal_loss_price_rt,0.21902022
4,25,gen_fuel_gas_pct,0.243395
4,26,marginal_loss_price_da,0.29557094
4,27,total_lmp_rt,0.19092949
4,28,rmccp,0.2544764
4,29,system_energy_price_rt,0.23788267
4,30,rmpcp,0.21265778
4,31,gen_fuel_wind_pct,0.38477436
4,32,gen_fuel_coal_mw,0.6285509
4,33,wind_generation_mw,0.38357124
4,34,gross_inadv_interchange_mw,0.5826934
4,35,gen_fuel_oil_mw,0.27123466
4,36,da_as_mcp_primary_reserve,0.26960677
4,37,total_pjm_rt_load_mwh,0.42677042
4,38,metered_load_mw,0.2865634
4,39,forecast_load_mw_latest_available,0.25363043
4,40,prelim_load_avg_hourly,0.41990083
4,41,gross_actual_interchange_mw,0.34192622
4,42,gen_fuel_hydro_mw,0.3043274
4,43,total_pjm_loc_credit,0.24576148
4,44,total_losses,0.87768114
4,45,net_inadv_interchange_mw,0.23895887
4,46,da_as_nsr_mw_primary_reserve,0.22361614
4,47,total_pjm_self_sched_reg,0.29052892
4,48,da_as_ss_mw_synchronized_reserve,0.24496563
4,49,da_as_ss_mw_thirty_minutes_reserve,0.25920534
4,50,da_as_ss_mw_primary_reserve,0.27600154
4,51,gen_fuel_solar_mw,0.532856
4,52,gen_fuel_coal_pct,0.4274302
4,53,congestion_price_rt,0.4281311
4,54,da_as_mcp_synchronized_reserve,0.3722067
4,55,congestion_price_da,0.15576588
5,1,da_as_as_mw_thirty_minutes_reserve,0.3709615
5,2,da_as_total_mw_thirty_minutes_reserve,0.29218128
5,3,gross_sched_interchange_mw,0.8754268
5,4,gen_fuel_nuclear_mw,0.30337587
5,5,gen_fuel_gas_mw,1.185554
5,6,da_as_as_req_mw_thirty_minutes_reserve,0.35265943
5,7,da_as_as_req_mw_primary_reserve,0.18380532
5,8,da_as_as_req_mw_synchronized_reserve,0.30577788
5,9,total_pjm_assigned_reg,0.4524207
5,10,da_as_as_mw_primary_reserve,0.3068933
5,11,da_as_total_mw_primary_reserve,0.24759611
5,12,da_as_as_mw_synchronized_reserve,0.2403582
5,13,total_pjm_reg_purchases,0.20267943
5,14,gen_fuel_other_renewables_mw,0.31824216
5,15,total_lmp_da,0.34094128
5,16,total_pjm_rmpcp_cr,0.18676087
5,17,forecast_load_mw_day_ahead,0.22416866
5,18,total_pjm_rmccp_cr,0.1511186
5,19,gen_fuel_wind_mw,0.3163085
5,20,da_as_total_mw_synchronized_reserve,0.2585903
5,21,system_energy_price_da,0.40187538
5,22,gen_fuel_multiple_fuels_pct,0.3321365
5,23,gen_fuel_multiple_fuels_mw,0.1492855
5,24,marginal_loss_price_rt,0.14459014
5,25,gen_fuel_gas_pct,0.16092806
5,26,marginal_loss_price_da,0.20193757
5,27,total_lmp_rt,0.11291476
5,28,rmccp,0.17218342
5,29,system_energy_price_rt,0.16779874
5,30,rmpcp,0.13617818
5,31,gen_fuel_wind_pct,0.28745243
5,32,gen_fuel_coal_mw,0.603298
5,33,wind_generation_mw,0.3040734
5,34,gross_inadv_interchange_mw,0.4951983
5,35,gen_fuel_oil_mw,0.19491817
5,36,da_as_mcp_primary_reserve,0.20306288
5,37,total_pjm_rt_load_mwh,0.39696193
5,38,metered_load_mw,0.25258535
5,39,forecast_load_mw_latest_available,0.20534548
5,40,prelim_load_avg_hourly,0.42444363
5,41,gross_actual_interchange_mw,0.24355675
5,42,gen_fuel_hydro_mw,0.2718654
5,43,total_pjm_loc_credit,0.156374
5,44,total_losses,0.7116111
5,45,net_inadv_interchange_mw,0.15791203
5,46,da_as_nsr_mw_primary_reserve,0.15007956
5,47,total_pjm_self_sched_reg,0.1993249
5,48,da_as_ss_mw_synchronized_reserve,0.1606431
5,49,da_as_ss_mw_thirty_minutes_reserve,0.1856552
5,50,da_as_ss_mw_primary_reserve,0.18133931
5,51,gen_fuel_solar_mw,0.4897665
5,52,gen_fuel_coal_pct,0.3631156
5,53,congestion_price_rt,0.33613968
5,54,da_as_mcp_synchronized_reserve,0.28848603
5,55,congestion_price_da,0.10106599
6,1,da_as_as_mw_thirty_minutes_reserve,0.2884189
6,2,da_as_total_mw_thirty_minutes_reserve,0.21751374
6,3,gross_sched_interchange_mw,0.75182503
6,4,gen_fuel_nuclear_mw,0.27806008
6,5,gen_fuel_gas_mw,1.1538935
6,6,da_as_as_req_mw_thirty_minutes_reserve,0.27341947
6,7,da_as_as_req_mw_primary_reserve,0.12981118
6,8,da_as_as_req_mw_synchronized_reserve,0.22034837
6,9,total_pjm_assigned_reg,0.3416721
6,10,da_as_as_mw_primary_reserve,0.23171918
6,11,da_as_total_mw_primary_reserve,0.17380808
6,12,da_as_as_mw_synchronized_reserve,0.16936398
6,13,total_pjm_reg_purchases,0.13831814
6,14,gen_fuel_other_renewables_mw,0.27713194
6,15,total_lmp_da,0.24923837
6,16,total_pjm_rmpcp_cr,0.1241202
6,17,forecast_load_mw_day_ahead,0.17955299
6,18,total_pjm_rmccp_cr,0.09926863
6,19,gen_fuel_wind_mw,0.24092399
6,20,da_as_total_mw_synchronized_reserve,0.1834915
6,21,system_energy_price_da,0.30202854
6,22,gen_fuel_multiple_fuels_pct,0.2662205
6,23,gen_fuel_multiple_fuels_mw,0.100424625
6,24,marginal_loss_price_rt,0.102096714
6,25,gen_fuel_gas_pct,0.102773346
6,26,marginal_loss_price_da,0.14269143
6,27,total_lmp_rt,0.06653229
6,28,rmccp,0.113573134
6,29,system_energy_price_rt,0.11325556
6,30,rmpcp,0.08957951
6,31,gen_fuel_wind_pct,0.2118976
6,32,gen_fuel_coal_mw,0.56644374
6,33,wind_generation_mw,0.23802963
6,34,gross_inadv_interchange_mw,0.4095825
6,35,gen_fuel_oil_mw,0.13895419
6,36,da_as_mcp_primary_reserve,0.15141617
6,37,total_pjm_rt_load_mwh,0.40002543
6,38,metered_load_mw,0.23869567
6,39,forecast_load_mw_latest_available,0.17113718
6,40,prelim_load_avg_hourly,0.45017815
6,41,gross_actual_interchange_mw,0.18287367
6,42,gen_fuel_hydro_mw,0.262207
6,43,total_pjm_loc_credit,0.09640027
6,44,total_losses,0.5970054
6,45,net_inadv_interchange_mw,0.10172448
6,46,da_as_nsr_mw_primary_reserve,0.102373086
6,47,total_pjm_self_sched_reg,0.13371213
6,48,da_as_ss_mw_synchronized_reserve,0.10399172
6,49,da_as_ss_mw_thirty_minutes_reserve,0.12907325
6,50,da_as_ss_mw_primary_reserve,0.12080673
6,51,gen_fuel_solar_mw,0.4319953
6,52,gen_fuel_coal_pct,0.2975697
6,53,congestion_price_rt,0.24947433
6,54,da_as_mcp_synchronized_reserve,0.22286464
6,55,congestion_price_da,0.066439435
7,1,da_as_as_mw_thirty_minutes_reserve,0.20830317
7,2,da_as_total_mw_thirty_minutes_reserve,0.15262932
7,3,gross_sched_interchange_mw,0.64164793
7,4,gen_fuel_nuclear_mw,0.25912273
7,5,gen_fuel_gas_mw,1.0885551
7,6,da_as_as_req_mw_thirty_minutes_reserve,0.21210146
7,7,da_as_as_req_mw_primary_reserve,0.091044836
7,8,da_as_as_req_mw_synchronized_reserve,0.16598052
7,9,total_pjm_assigned_reg,0.25813806
7,10,da_as_as_mw_primary_reserve,0.1707878
7,11,da_as_total_mw_primary_reserve,0.12401956
7,12,da_as_as_mw_synchronized_reserve,0.12231097
7,13,total_pjm_reg_purchases,0.09397521
7,14,gen_fuel_other_renewables_mw,0.21821852
7,15,total_lmp_da,0.18275478
7,16,total_pjm_rmpcp_cr,0.0754407
7,17,forecast_load_mw_day_ahead,0.14220305
7,18,total_pjm_rmccp_cr,0.06342908
7,19,gen_fuel_wind_mw,0.19615346
7,20,da_as_total_mw_synchronized_reserve,0.12919968
7,21,system_energy_price_da,0.2277842
7,22,gen_fuel_multiple_fuels_pct,0.20681597
7,23,gen_fuel_multiple_fuels_mw,0.070616096
7,24,marginal_loss_price_rt,0.0711164
7,25,gen_fuel_gas_pct,0.066909954
7,26,marginal_loss_price_da,0.10253258
7,27,total_lmp_rt,0.03867351
7,28,rmccp,0.0755837
7,29,system_energy_price_rt,0.08204085
7,30,rmpcp,0.05547352
7,31,gen_fuel_wind_pct,0.16281442
7,32,gen_fuel_coal_mw,0.52725345
7,33,wind_generation_mw,0.19906645
7,34,gross_inadv_interchange_mw,0.3400244
7,35,gen_fuel_oil_mw,0.106866285
7,36,da_as_mcp_primary_reserve,0.110853836
7,37,total_pjm_rt_load_mwh,0.4167923
7,38,metered_load_mw,0.23686738
7,39,forecast_load_mw_latest_available,0.14253154
7,40,prelim_load_avg_hourly,0.48094136
7,41,gross_actual_interchange_mw,0.14192744
7,42,gen_fuel_hydro_mw,0.24572083
7,43,total_pjm_loc_credit,0.05924911
7,44,total_losses,0.5061928
7,45,net_inadv_interchange_mw,0.065464616
7,46,da_as_nsr_mw_primary_reserve,0.06689581
7,47,total_pjm_self_sched_reg,0.08936736
7,48,da_as_ss_mw_synchronized_reserve,0.0667753
7,49,da_as_ss_mw_thirty_minutes_reserve,0.0896025
7,50,da_as_ss_mw_primary_reserve,0.078347616
7,51,gen_fuel_solar_mw,0.4135771
7,52,gen_fuel_coal_pct,0.23557584
7,53,congestion_price_rt,0.18119235
7,54,da_as_mcp_synchronized_reserve,0.17397524
7,55,congestion_price_da,0.041661084
8,1,da_as_as_mw_thirty_minutes_reserve,0.15532392
8,2,da_as_total_mw_thirty_minutes_reserve,0.10918979
8,3,gross_sched_interchange_mw,0.54766196
8,4,gen_fuel_nuclear_mw,0.23710474
8,5,gen_fuel_gas_mw,1.0212812
8,6,da_as_as_req_mw_thirty_minutes_reserve,0.16677347
8,7,da_as_as_req_mw_primary_reserve,0.063358985
8,8,da_as_as_req_mw_synchronized_reserve,0.121024415
8,9,total_pjm_assigned_reg,0.19589356
8,10,da_as_as_mw_primary_reserve,0.12591957
8,11,da_as_total_mw_primary_reserve,0.087412484
8,12,da_as_as_mw_synchronized_reserve,0.089543544
8,13,total_pjm_reg_purchases,0.065436296
8,14,gen_fuel_other_renewables_mw,0.17029843
8,15,total_lmp_da,0.13749112
8,16,total_pjm_rmpcp_cr,0.046308193
8,17,forecast_load_mw_day_ahead,0.10993323
8,18,total_pjm_rmccp_cr,0.039137647
8,19,gen_fuel_wind_mw,0.16238546
8,20,da_as_total_mw_synchronized_reserve,0.08920072
8,21,system_energy_price_da,0.17456205
8,22,gen_fuel_multiple_fuels_pct,0.16646932
8,23,gen_fuel_multiple_fuels_mw,0.050464664
8,24,marginal_loss_price_rt,0.052370183
8,25,gen_fuel_gas_pct,0.044521865
8,26,marginal_loss_price_da,0.07244248
8,27,total_lmp_rt,0.022256332
8,28,rmccp,0.04889136
8,29,system_energy_price_rt,0.056182534
8,30,rmpcp,0.036220472
8,31,gen_fuel_wind_pct,0.12664165
8,32,gen_fuel_coal_mw,0.5007107
8,33,wind_generation_mw,0.16752419
8,34,gross_inadv_interchange_mw,0.28289804
8,35,gen_fuel_oil_mw,0.08455527
8,36,da_as_mcp_primary_reserve,0.08302366
8,37,total_pjm_rt_load_mwh,0.41957912
8,38,metered_load_mw,0.2307978
8,39,forecast_load_mw_latest_available,0.11579366
8,40,prelim_load_avg_hourly,0.49685225
8,41,gross_actual_interchange_mw,0.108218394
8,42,gen_fuel_hydro_mw,0.22499274
8,43,total_pjm_loc_credit,0.038751267
8,44,total_losses,0.4372571
8,45,net_inadv_interchange_mw,0.040764555
8,46,da_as_nsr_mw_primary_reserve,0.045784947
8,47,total_pjm_self_sched_reg,0.057543226
8,48,da_as_ss_mw_synchronized_reserve,0.042712532
8,49,da_as_ss_mw_thirty_minutes_reserve,0.06148216
8,50,da_as_ss_mw_primary_reserve,0.04929135
8,51,gen_fuel_solar_mw,0.38381833
8,52,gen_fuel_coal_pct,0.19444814
8,53,congestion_price_rt,0.13409607
8,54,da_as_mcp_synchronized_reserve,0.12923566
8,55,congestion_price_da,0.026468502
9,1,da_as_as_mw_thirty_minutes_reserve,0.11358424
9,2,da_as_total_mw_thirty_minutes_reserve,0.07662915
9,3,gross_sched_interchange_mw,0.47462606
9,4,gen_fuel_nuclear_mw,0.22223084
9,5,gen_fuel_gas_mw,0.97223824
9,6,da_as_as_req_mw_thirty_minutes_reserve,0.12861036
9,7,da_as_as_req_mw_primary_reserve,0.044345964
9,8,da_as_as_req_mw_synchronized_reserve,0.088069804
9,9,total_pjm_assigned_reg,0.14770244
9,10,da_as_as_mw_primary_reserve,0.09140306
9,11,da_as_total_mw_primary_reserve,0.06184776
9,12,da_as_as_mw_synchronized_reserve,0.0655088
9,13,total_pjm_reg_purchases,0.044552755
9,14,gen_fuel_other_renewables_mw,0.13065465
9,15,total_lmp_da,0.108222306
9,16,total_pjm_rmpcp_cr,0.02791501
9,17,forecast_load_mw_day_ahead,0.08298922
9,18,total_pjm_rmccp_cr,0.024240125
9,19,gen_fuel_wind_mw,0.14122091
9,20,da_as_total_mw_synchronized_reserve,0.061158337
9,21,system_energy_price_da,0.13855122
9,22,gen_fuel_multiple_fuels_pct,0.13411242
9,23,gen_fuel_multiple_fuels_mw,0.035941903
9,24,marginal_loss_price_rt,0.03817456
9,25,gen_fuel_gas_pct,0.029589027
9,26,marginal_loss_price_da,0.052807417
9,27,total_lmp_rt,0.012475369
9,28,rmccp,0.030121578
9,29,system_energy_price_rt,0.041007604
9,30,rmpcp,0.021851074
9,31,gen_fuel_wind_pct,0.101431504
9,32,gen_fuel_coal_mw,0.475728
9,33,wind_generation_mw,0.14770243
9,34,gross_inadv_interchange_mw,0.2374462
9,35,gen_fuel_oil_mw,0.07341131
9,36,da_as_mcp_primary_reserve,0.060981333
9,37,total_pjm_rt_load_mwh,0.4077382
9,38,metered_load_mw,0.21762441
9,39,forecast_load_mw_latest_available,0.093380906
9,40,prelim_load_avg_hourly,0.49018967
9,41,gross_actual_interchange_mw,0.08009902
9,42,gen_fuel_hydro_mw,0.20806164
9,43,total_pjm_loc_credit,0.02199379
9,44,total_losses,0.38054988
9,45,net_inadv_interchange_mw,0.025016423
9,46,da_as_nsr_mw_primary_reserve,0.03050793
9,47,total_pjm_self_sched_reg,0.03680177
9,48,da_as_ss_mw_synchronized_reserve,0.025957596
9,49,da_as_ss_mw_thirty_minutes_reserve,0.04035802
9,50,da_as_ss_mw_primary_reserve,0.0311272
9,51,gen_fuel_solar_mw,0.35459056
9,52,gen_fuel_coal_pct,0.15900898
9,53,congestion_price_rt,0.099802785
9,54,da_as_mcp_synchronized_reserve,0.10131699
9,55,congestion_price_da,0.016586166
10,1,da_as_as_mw_thirty_minutes_reserve,0.083927594
10,2,da_as_total_mw_thirty_minutes_reserve,0.054357298
10,3,gross_sched_interchange_mw,0.41289237
10,4,gen_fuel_nuclear_mw,0.20703985
10,5,gen_fuel_gas_mw,0.91104674
10,6,da_as_as_req_mw_thirty_minutes_reserve,0.10117472
10,7,da_as_as_req_mw_primary_reserve,0.03131707
10,8,da_as_as_req_mw_synchronized_reserve,0.064496115
10,9,total_pjm_assigned_reg,0.11143393
10,10,da_as_as_mw_primary_reserve,0.06448712
10,11,da_as_total_mw_primary_reserve,0.043482933
10,12,da_as_as_mw_synchronized_reserve,0.050011575
10,13,total_pjm_reg_purchases,0.030329946
10,14,gen_fuel_other_renewables_mw,0.10447812
10,15,total_lmp_da,0.085591435
10,16,total_pjm_rmpcp_cr,0.016405059
10,17,forecast_load_mw_day_ahead,0.063795954
10,18,total_pjm_rmccp_cr,0.014571122
10,19,gen_fuel_wind_mw,0.12046477
10,20,da_as_total_mw_synchronized_reserve,0.04286686
10,21,system_energy_price_da,0.110774115
10,22,gen_fuel_multiple_fuels_pct,0.109400906
10,23,gen_fuel_multiple_fuels_mw,0.025976636
10,24,marginal_loss_price_rt,0.028043391
10,25,gen_fuel_gas_pct,0.021275694
10,26,marginal_loss_price_da,0.038175125
10,27,total_lmp_rt,0.0070057237
10,28,rmccp,0.018544214
10,29,system_energy_price_rt,0.028842993
10,30,rmpcp,0.013381665
10,31,gen_fuel_wind_pct,0.08117465
10,32,gen_fuel_coal_mw,0.4506956
10,33,wind_generation_mw,0.12709063
10,34,gross_inadv_interchange_mw,0.19423376
10,35,gen_fuel_oil_mw,0.06474887
