feature,score,selected
gen_fuel_coal_mw,2424824.75,True
metered_load_mw,1019359.4375,True
da_as_as_req_mw_thirty_minutes_reserve,696130.4375,True
prelim_load_avg_hourly,654300.375,True
gen_fuel_nuclear_mw,584542.8125,True
marginal_loss_price_da,314378.90625,True
gen_fuel_wind_mw,282287.9375,True
gen_fuel_wind_pct,246965.921875,True
wind_generation_mw,229149.03125,True
gen_fuel_solar_pct,224679.671875,True
marginal_loss_price_rt,215328.78125,True
gen_fuel_coal_pct,160480.125,True
net_sched_interchange_mw,114781.6328125,True
net_actual_interchange_mw,97899.09375,True
da_as_as_mw_thirty_minutes_reserve,90582.953125,True
da_as_total_mw_thirty_minutes_reserve,77404.296875,True
da_as_as_req_mw_primary_reserve,74356.71875,False
gen_fuel_other_renewables_mw,58079.26171875,False
gen_fuel_oil_mw,53684.76171875,False
solar_generation_mw,49207.60546875,False
total_pjm_reg_purchases,48369.31640625,False
gross_actual_interchange_mw,46157.96875,False
total_lmp_rt,43293.26953125,False
gross_sched_interchange_mw,41103.1015625,False
da_as_total_mw_primary_reserve,38420.9296875,False
da_as_as_mw_primary_reserve,38184.3125,False
gen_fuel_multiple_fuels_pct,37691.1015625,False
gen_fuel_gas_pct,36312.13671875,False
gen_fuel_solar_mw,33482.58984375,False
da_as_mcp_synchronized_reserve,32824.15625,False
gen_fuel_multiple_fuels_mw,31466.71484375,False
congestion_price_rt,31315.1875,False
da_as_nsr_mw_primary_reserve,29100.896484375,False
gen_fuel_oil_pct,28780.173828125,False
gen_fuel_gas_mw,27137.603515625,False
gross_inadv_interchange_mw,27079.259765625,False
total_pjm_rt_load_mwh,26140.158203125,False
congestion_price_da,23791.40625,False
total_pjm_assigned_reg,21056.658203125,False
gen_fuel_hydro_pct,20503.869140625,False
da_as_as_req_mw_synchronized_reserve,20366.1015625,False
total_lmp_da,20297.49609375,False
system_energy_price_rt,19677.3984375,False
da_as_ss_mw_primary_reserve,18348.08203125,False
gen_fuel_nuclear_pct,17441.28515625,False
da_as_ss_mw_synchronized_reserve,17214.732421875,False
forecast_load_mw_latest_available,17200.41015625,False
system_energy_price_da,16759.025390625,False
da_as_mcp_primary_reserve,16577.7421875,False
rmccp,16516.498046875,False
total_pjm_rmpcp_cr,15515.7158203125,False
da_as_total_mw_synchronized_reserve,14581.865234375,False
total_pjm_self_sched_reg,14533.2412109375,False
rmpcp,14513.87890625,False
gen_fuel_hydro_mw,14406.1328125,False
forecast_load_mw_day_ahead,14198.978515625,False
total_pjm_rmccp_cr,13438.6484375,False
da_as_as_mw_synchronized_reserve,13128.0390625,False
total_pjm_loc_credit,11499.2607421875,False
net_inadv_interchange_mw,11199.263671875,False
gen_fuel_other_renewables_pct,10815.7939453125,False
gen_fuel_storage_mw,10610.3994140625,False
total_gen,6976.90234375,False
gen_fuel_storage_pct,0.0,False
da_as_mcp_thirty_minutes_reserve,0.0,False
da_as_ss_mw_thirty_minutes_reserve,0.0,False
da_as_ircmwt2_primary_reserve,0.0,False
da_as_ircmwt2_synchronized_reserve,0.0,False
da_as_ircmwt2_thirty_minutes_reserve,0.0,False
