目标,中文名,方法,定数规则,选中数,占候选比,测试R2,全量R2,候选数,选中字段
gross_actual_interchange_mw,总实际交换功率,XGBoost,固定阈值 τ=0.02（12 个目标共用）,21,0.42857142857142855,0.8780336711380117,0.8660128621665223,49,gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_other_renewables_pct|prelim_load_avg_hourly|total_pjm_rt_load_mwh|total_pjm_reg_purchases|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|gross_sched_interchange_mw|gross_inadv_interchange_mw
gross_actual_interchange_mw,总实际交换功率,Pearson,固定阈值 τ=0.3（12 个目标共用）,16,0.32653061224489793,0.8415345101724677,0.8660128621665223,49,solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_nuclear_mw|gen_fuel_solar_mw|gen_fuel_coal_pct|gen_fuel_nuclear_pct|gen_fuel_solar_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|total_pjm_rt_load_mwh|total_pjm_reg_purchases|total_pjm_assigned_reg|system_energy_price_da|gross_sched_interchange_mw|gross_inadv_interchange_mw
net_sched_interchange_mw,净计划交换功率,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,19,0.3877551020408163,0.9702683348836577,0.9675876121359259,49,gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|prelim_load_avg_hourly|total_pjm_rt_load_mwh|total_pjm_reg_purchases|da_as_as_req_mw_synchronized_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|gross_sched_interchange_mw|gross_inadv_interchange_mw
net_sched_interchange_mw,净计划交换功率,STG,门控值 ≥ 0.5,19,0.3877551020408163,0.9631263263571009,0.9675876121359259,49,wind_generation_mw|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|total_pjm_rt_load_mwh|total_pjm_assigned_reg|total_pjm_rmpcp_cr|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|marginal_loss_price_rt|gross_sched_interchange_mw|gross_inadv_interchange_mw
net_sched_interchange_mw,净计划交换功率,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,42,0.8571428571428571,0.9716239361228124,0.9675876121359259,49,wind_generation_mw|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|gen_fuel_wind_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|rmpcp|total_pjm_rt_load_mwh|total_pjm_self_sched_reg|total_pjm_assigned_reg|total_pjm_rmpcp_cr|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_ss_mw_primary_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_da|system_energy_price_rt|total_lmp_rt|marginal_loss_price_rt|gross_sched_interchange_mw|gross_inadv_interchange_mw
net_sched_interchange_mw,净计划交换功率,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,33,0.673469387755102,0.9639473384268046,0.9675876121359259,49,solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_wind_mw|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|prelim_load_avg_hourly|rmpcp|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_self_sched_reg|total_pjm_assigned_reg|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_nsr_mw_primary_reserve|marginal_loss_price_rt|net_inadv_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
net_sched_interchange_mw,净计划交换功率,XGBoost,固定阈值 τ=0.02（12 个目标共用）,16,0.32653061224489793,0.8822439661781761,0.9675876121359259,49,gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gen_fuel_coal_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_other_renewables_pct|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmpcp_cr|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|system_energy_price_da|marginal_loss_price_rt|gross_sched_interchange_mw
net_sched_interchange_mw,净计划交换功率,Pearson,固定阈值 τ=0.3（12 个目标共用）,21,0.42857142857142855,0.8911202290390223,0.9675876121359259,49,wind_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gen_fuel_storage_mw|gen_fuel_wind_mw|gen_fuel_gas_pct|gen_fuel_multiple_fuels_pct|gen_fuel_wind_pct|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmpcp_cr|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|gross_sched_interchange_mw
total_gen,总发电量,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,7,0.1794871794871795,0.9864065697022678,0.9952709713514851,39,gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_other_renewables_mw|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_other_renewables_pct|system_energy_price_da
total_gen,总发电量,STG,门控值 ≥ 0.5,11,0.28205128205128205,0.978954249199448,0.9952709713514851,39,solar_generation_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_coal_pct|gen_fuel_other_renewables_pct|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da
total_gen,总发电量,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,39,1.0,0.9952709713514851,0.9952709713514851,39,wind_generation_mw|solar_generation_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|gen_fuel_wind_pct|rmccp|rmpcp|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_self_sched_reg|total_pjm_assigned_reg|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_ss_mw_primary_reserve|system_energy_price_da|system_energy_price_rt|marginal_loss_price_rt|net_inadv_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
total_gen,总发电量,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,29,0.7435897435897436,0.9942671524220845,0.9952709713514851,39,wind_generation_mw|solar_generation_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|gen_fuel_wind_pct|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_self_sched_reg|da_as_mcp_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_ss_mw_primary_reserve|system_energy_price_da|system_energy_price_rt|net_inadv_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
total_gen,总发电量,XGBoost,固定阈值 τ=0.02（12 个目标共用）,13,0.3333333333333333,0.9761929401635783,0.9952709713514851,39,gen_fuel_hydro_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_coal_pct|gen_fuel_other_renewables_pct|da_as_mcp_synchronized_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|system_energy_price_rt
total_gen,总发电量,Pearson,固定阈值 τ=0.3（12 个目标共用）,23,0.5897435897435898,0.9908725708410008,0.9952709713514851,39,solar_generation_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_wind_pct|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|system_energy_price_da|system_energy_price_rt|marginal_loss_price_rt|gross_sched_interchange_mw|gross_inadv_interchange_mw
metered_load_mw,计量负荷,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,4,0.09302325581395349,0.9882848314568295,0.9960679285387208,43,gen_fuel_gas_mw|gen_fuel_nuclear_mw|gen_fuel_nuclear_pct|system_energy_price_da
metered_load_mw,计量负荷,STG,门控值 ≥ 0.5,6,0.13953488372093023,0.9913884504088701,0.9960679285387208,43,gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_nuclear_mw|gen_fuel_nuclear_pct|system_energy_price_da
metered_load_mw,计量负荷,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,43,1.0,0.9960679285387208,0.9960679285387208,43,wind_generation_mw|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|gen_fuel_wind_pct|rmccp|rmpcp|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_self_sched_reg|total_pjm_assigned_reg|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_ss_mw_primary_reserve|system_energy_price_da|system_energy_price_rt|marginal_loss_price_rt|net_inadv_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
metered_load_mw,计量负荷,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,21,0.4883720930232558,0.9957190138698921,0.9960679285387208,43,wind_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_wind_mw|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|total_pjm_reg_purchases|total_pjm_rmpcp_cr|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|marginal_loss_price_rt|gross_sched_interchange_mw
metered_load_mw,计量负荷,XGBoost,固定阈值 τ=0.02（12 个目标共用）,3,0.06976744186046512,0.986671819050138,0.9960679285387208,43,gen_fuel_nuclear_mw|gen_fuel_nuclear_pct|system_energy_price_da
metered_load_mw,计量负荷,Pearson,固定阈值 τ=0.3（12 个目标共用）,20,0.46511627906976744,0.9949210765202579,0.9960679285387208,43,gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_wind_pct|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|system_energy_price_da|system_energy_price_rt|marginal_loss_price_rt|gross_inadv_interchange_mw
total_losses,总网损,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,18,0.3673469387755102,0.9431968627205956,0.9263137501861338,49,wind_generation_mw|gen_fuel_gas_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_solar_pct|total_pjm_rt_load_mwh|total_pjm_reg_purchases|da_as_as_req_mw_primary_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|system_energy_price_rt|marginal_loss_price_rt|gross_sched_interchange_mw|gross_inadv_interchange_mw
total_losses,总网损,STG,门控值 ≥ 0.5,16,0.32653061224489793,0.9441381053886349,0.9263137501861338,49,wind_generation_mw|gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|prelim_load_avg_hourly|total_pjm_rt_load_mwh|da_as_as_req_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|marginal_loss_price_rt|gross_sched_interchange_mw|gross_inadv_interchange_mw
total_losses,总网损,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,49,1.0,0.9263137501861338,0.9263137501861338,49,wind_generation_mw|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|gen_fuel_wind_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|rmccp|rmpcp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_self_sched_reg|total_pjm_assigned_reg|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_ss_mw_primary_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_da|system_energy_price_rt|total_lmp_rt|marginal_loss_price_rt|net_inadv_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
total_losses,总网损,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,41,0.8367346938775511,0.9246200495316694,0.9263137501861338,49,wind_generation_mw|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|gen_fuel_wind_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|rmccp|rmpcp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_self_sched_reg|total_pjm_assigned_reg|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_ss_mw_primary_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_da|system_energy_price_rt|marginal_loss_price_rt|net_inadv_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
