field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept
area_1_load_actual_mw,0.5005114870864318,0.5624006281519597,0.40740638198051465,0.1787456392302541,0.5386487502379579,0.2232663981322114,1,1,1,1,1,1,6,1
area_1_net_export_mw,0.22104388636203165,0.289280621088606,0.19481941425317917,0.046688878797266256,0.2658878376527545,0.06933599311709761,1,1,1,1,1,1,6,1
gen_fuel_nuclear_mw,0.3255900842790752,0.33793775292695793,0.2918409311535898,0.09797973243217276,0.30849515951975104,0.08249210411105885,1,1,1,1,1,1,6,1
gen_fuel_coal_mw,0.7008501009247574,0.7517345742532854,0.5989720047671373,0.3047436936505872,0.6743509096272402,0.35356606922276035,1,1,1,1,1,1,6,1
reserve_spin_r3_mw,0.19429834552482497,0.231443821739215,0.1444979338110417,0.08635825253031687,0.26182505454954264,0.04925333972749716,1,1,1,1,1,1,6,1
reserve_spin_r2_mw,0.5919299332004517,0.7068110001444113,0.5347660679016947,0.29570027925197795,0.6410583841093364,0.3304553098706823,1,1,1,1,1,1,6,1
reserve_spin_r1_mw,0.5005118424952276,0.5624004268781505,0.407394086870046,0.17875466995034886,0.5386489070330337,0.223258918673233,1,1,1,1,1,1,6,1
area_2_load_actual_mw,0.5919298381675818,0.7068110629721338,0.5347696270199322,0.29567921505619976,0.6410587671739031,0.33046618680391326,1,1,1,1,1,1,6,1
gen_fuel_solar_mw,0.3656428287538405,0.31757145121576447,0.2891315324971029,0.09562110959346393,0.37773857335632705,0.1541958573767799,1,1,1,1,1,1,6,1
system_losses_mw,0.5238959961280691,0.5531704102486527,0.40410710974345715,0.12499382615797579,0.520476005905858,0.18563510603191602,1,1,1,1,1,1,6,1
system_load_day_ahead_mw,0.48359334049284813,0.5376961375138246,0.3866045384991308,0.21320215224174568,0.5252147057425383,0.1901133256854048,1,1,1,1,1,1,6,1
area_3_load_day_ahead_mw,0.19430012216304932,0.2314426354202251,0.144538048235037,0.08626146819579474,0.2618265155997072,0.04925629804455489,1,1,1,1,1,1,6,1
area_2_load_day_ahead_mw,0.5919292330889855,0.7068110399086629,0.534853744041073,0.29560106531752467,0.6410581341291938,0.33054179654242793,1,1,1,1,1,1,6,1
area_1_load_day_ahead_mw,0.5005107388659523,0.5623973728840007,0.4074574108156742,0.17868813675244113,0.5386486080249737,0.22332637575469186,1,1,1,1,1,1,6,1
system_load_actual_mw,0.4827458078357065,0.5361669444873239,0.3854070409235162,0.21353692418133727,0.5244343894942827,0.18883791879088124,1,1,1,1,1,1,6,1
area_3_load_actual_mw,0.19429814584853178,0.23144161809216127,0.14450209663954514,0.08641023079706078,0.26182518386323,0.0492536074337032,1,1,1,1,1,1,6,1
area_2_net_export_mw,0.09457843207051486,0.18943281969889553,0.12393488939460406,0.06977908983572968,0.23830110548912903,0.08708739571081998,0,1,0,1,1,1,4,1
gen_fuel_hydro_mw,0.008551855018909761,0.06525648942699966,0.03552346118952506,0.06027526291292017,0.19308088364821752,0.05398492080264065,0,0,0,1,0,1,2,1
area_3_net_export_mw,0.1714099830273637,0.19579018669782108,0.1257122512879096,0.017270420817946046,0.20976398302171212,0.028059912547768608,0,1,0,0,1,0,2,1
reserve_reg_up_mw,0.028992474864844582,0.06817615369217793,0.06604921067079816,0.04415146606706582,0.13091627001561432,0.01735303417203625,0,0,0,1,0,0,1,1
reserve_reg_down_mw,0.002528080769191334,0.05095311391659676,0.05651199896217981,0.039053249104563724,0.12432985618848605,0.01516550992809804,0,0,0,0,0,0,0,0
gen_fuel_wind_mw,0.005912658955930928,0.07849654560781295,0.039299314673542626,0.03347147524089516,0.11014087595929632,0.01914375487433934,0,0,0,0,0,0,0,0
