feature,score,selected
total_lmp_da,39.9360237121582,True
system_energy_price_da,27.251218795776367,True
total_losses,4.304733753204346,True
da_as_as_mw_synchronized_reserve,2.8643910884857178,True
metered_load_mw,2.6624796390533447,True
gen_fuel_coal_mw,2.4537978172302246,True
congestion_price_da,2.231078863143921,True
da_as_as_mw_thirty_minutes_reserve,1.746994137763977,True
forecast_load_mw_latest_available,1.4685183763504028,True
da_as_total_mw_thirty_minutes_reserve,1.4509648084640503,True
gen_fuel_nuclear_mw,1.3683629035949707,False
prelim_load_avg_hourly,1.3517454862594604,False
gross_sched_interchange_mw,1.260029673576355,False
net_actual_interchange_mw,1.2477086782455444,False
net_sched_interchange_mw,1.2111570835113525,False
forecast_load_mw_day_ahead,1.188145637512207,False
gen_fuel_hydro_pct,1.1565661430358887,False
da_as_as_req_mw_primary_reserve,0.9461156725883484,False
gen_fuel_oil_pct,0.9149954319000244,False
gen_fuel_gas_pct,0.8923908472061157,False
total_pjm_rt_load_mwh,0.8216052651405334,False
gen_fuel_hydro_mw,0.8176429867744446,False
congestion_price_rt,0.7538442015647888,False
da_as_mcp_synchronized_reserve,0.7517248392105103,False
gen_fuel_gas_mw,0.7161378860473633,False
gen_fuel_multiple_fuels_pct,0.6805858016014099,False
gen_fuel_other_renewables_mw,0.6573899984359741,False
total_pjm_loc_credit,0.6121029257774353,False
gen_fuel_other_renewables_pct,0.6110666990280151,False
gen_fuel_wind_pct,0.591884195804596,False
gen_fuel_wind_mw,0.5832414627075195,False
total_pjm_reg_purchases,0.580382764339447,False
gen_fuel_multiple_fuels_mw,0.5748369097709656,False
da_as_as_req_mw_synchronized_reserve,0.5743600130081177,False
gen_fuel_coal_pct,0.546546459197998,False
marginal_loss_price_rt,0.5155041813850403,False
gen_fuel_nuclear_pct,0.5108996033668518,False
gross_actual_interchange_mw,0.4957844913005829,False
da_as_as_req_mw_thirty_minutes_reserve,0.4818839430809021,False
da_as_mcp_primary_reserve,0.48048752546310425,False
gen_fuel_oil_mw,0.47995632886886597,False
total_pjm_rmccp_cr,0.4766053259372711,False
da_as_total_mw_synchronized_reserve,0.4461427927017212,False
gen_fuel_solar_mw,0.44278743863105774,False
da_as_as_mw_primary_reserve,0.42736920714378357,False
da_as_nsr_mw_primary_reserve,0.410553514957428,False
da_as_ss_mw_synchronized_reserve,0.40887293219566345,False
gross_inadv_interchange_mw,0.39694884419441223,False
gen_fuel_solar_pct,0.3912719488143921,False
da_as_ss_mw_primary_reserve,0.3897304832935333,False
da_as_total_mw_primary_reserve,0.3841193616390228,False
total_pjm_assigned_reg,0.3750147521495819,False
total_pjm_self_sched_reg,0.3607291281223297,False
wind_generation_mw,0.357678085565567,False
total_pjm_rmpcp_cr,0.327506959438324,False
gen_fuel_storage_mw,0.3195928633213043,False
solar_generation_mw,0.31102216243743896,False
net_inadv_interchange_mw,0.2903625965118408,False
system_energy_price_rt,0.2716895639896393,False
rmpcp,0.24490797519683838,False
rmccp,0.24221743643283844,False
total_lmp_rt,0.19944614171981812,False
da_as_ss_mw_thirty_minutes_reserve,0.19453370571136475,False
total_gen,0.159661203622818,False
gen_fuel_storage_pct,0.0,False
da_as_mcp_thirty_minutes_reserve,0.0,False
da_as_ircmwt2_primary_reserve,0.0,False
da_as_ircmwt2_synchronized_reserve,0.0,False
da_as_ircmwt2_thirty_minutes_reserve,0.0,False
